branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,1,poniżej 1,0,0.0,0,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,2,1 - 6,0,0.0,0,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,3,7 - 17,11,0.26,7,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,4,18 - 40,584,13.88,6,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,5,41 - 60,1593,37.86,6,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,6,61 - 80,1652,39.26,7,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,7,81 i więcej,368,8.75,7,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,8,brak danych,0,0.0,0,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,1,poniżej 1,0,0.0,0,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,2,1 - 6,0,0.0,0,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,3,7 - 17,2,1.23,23,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,4,18 - 40,61,37.42,18,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,5,41 - 60,63,38.65,19,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,6,61 - 80,34,20.86,14,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,7,81 i więcej,3,1.84,15,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,8,brak danych,0,0.0,0,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,1,poniżej 1,0,0.0,0,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,2,1 - 6,0,0.0,0,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,3,7 - 17,11,2.37,4,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,4,18 - 40,170,36.64,15,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,5,41 - 60,154,33.19,14,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,6,61 - 80,123,26.51,13,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,7,81 i więcej,6,1.29,15,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,8,brak danych,0,0.0,0,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,1,poniżej 1,0,0.0,0,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,2,1 - 6,0,0.0,0,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,3,7 - 17,0,0.0,0,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,4,18 - 40,0,0.0,0,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,5,41 - 60,0,0.0,0,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,6,61 - 80,11892,47.18,7,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,7,81 i więcej,13315,52.82,8,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,8,brak danych,0,0.0,0,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,1,poniżej 1,3,0.01,4,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,2,1 - 6,22,0.08,4,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,3,7 - 17,423,1.56,4,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,4,18 - 40,9071,33.51,4,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,5,41 - 60,12850,47.47,5,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,6,61 - 80,4700,17.36,6,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,7,81 i więcej,0,0.0,0,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,8,brak danych,0,0.0,0,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,1,poniżej 1,0,0.0,0,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,2,1 - 6,282,0.76,2,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,3,7 - 17,1473,3.99,2,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,4,18 - 40,11509,31.19,2,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,5,41 - 60,10597,28.72,3,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,6,61 - 80,11180,30.3,3,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,7,81 i więcej,1860,5.04,4,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,8,brak danych,0,0.0,0,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,1,poniżej 1,11,0.09,19,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,2,1 - 6,217,1.82,1,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,3,7 - 17,904,7.58,1,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,4,18 - 40,2199,18.43,1,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,5,41 - 60,2834,23.76,1,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,6,61 - 80,4332,36.31,1,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,7,81 i więcej,1433,12.01,1,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,8,brak danych,0,0.0,0,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,1,poniżej 1,78,4.23,19,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,2,1 - 6,31,1.68,19,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,3,7 - 17,60,3.25,6,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,4,18 - 40,144,7.81,5,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,5,41 - 60,245,13.29,7,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,6,61 - 80,626,33.95,7,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,7,81 i więcej,660,35.79,6,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,8,brak danych,0,0.0,0,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,1,poniżej 1,26,0.24,0,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,2,1 - 6,44,0.41,2,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,3,7 - 17,39,0.37,3,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,4,18 - 40,354,3.32,4,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,5,41 - 60,1913,17.97,9,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,6,61 - 80,6214,58.36,10,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,7,81 i więcej,2058,19.33,9,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,8,brak danych,0,0.0,0,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,1,poniżej 1,0,0.0,0,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,2,1 - 6,0,0.0,0,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,3,7 - 17,0,0.0,0,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,4,18 - 40,0,0.0,0,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,5,41 - 60,0,0.0,0,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,6,61 - 80,768,76.04,5,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,7,81 i więcej,242,23.96,5,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,8,brak danych,0,0.0,0,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,1,poniżej 1,2,0.17,1,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,2,1 - 6,15,1.27,1,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,3,7 - 17,7,0.59,2,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,4,18 - 40,291,24.62,2,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,5,41 - 60,561,47.46,3,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,6,61 - 80,306,25.89,4,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,7,81 i więcej,0,0.0,0,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,8,brak danych,0,0.0,0,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,1,poniżej 1,2,0.45,30,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,2,1 - 6,16,3.6,13,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,3,7 - 17,32,7.21,7,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,4,18 - 40,88,19.82,3,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,5,41 - 60,117,26.35,6,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,6,61 - 80,161,36.26,10,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,7,81 i więcej,28,6.31,9,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,8,brak danych,0,0.0,0,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,1,poniżej 1,4,0.23,17,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,2,1 - 6,15,0.87,18,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,3,7 - 17,53,3.09,14,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,4,18 - 40,242,14.09,15,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,5,41 - 60,563,32.79,15,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,6,61 - 80,724,42.17,17,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,7,81 i więcej,116,6.76,15,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,8,brak danych,0,0.0,0,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,1,poniżej 1,5,0.2,12,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,2,1 - 6,14,0.57,4,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,3,7 - 17,112,4.56,3,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,4,18 - 40,535,21.77,2,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,5,41 - 60,875,35.61,2,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,6,61 - 80,824,33.54,3,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,7,81 i więcej,92,3.74,3,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,8,brak danych,0,0.0,0,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,1,poniżej 1,23,0.03,1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,2,1 - 6,109,0.14,2,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,3,7 - 17,1040,1.29,2,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,4,18 - 40,18962,23.55,2,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,5,41 - 60,33128,41.15,2,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,6,61 - 80,24889,30.92,1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,7,81 i więcej,2351,2.92,1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,8,brak danych,0,0.0,0,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,1,poniżej 1,14,0.08,0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,2,1 - 6,87,0.49,0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,3,7 - 17,345,1.93,0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,4,18 - 40,5276,29.44,2,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,5,41 - 60,6824,38.08,1,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,6,61 - 80,4862,27.13,1,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,7,81 i więcej,514,2.87,2,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,8,brak danych,0,0.0,0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,1,poniżej 1,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,2,1 - 6,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,3,7 - 17,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,4,18 - 40,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,5,41 - 60,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,6,61 - 80,538,57.05,3,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,7,81 i więcej,405,42.95,4,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,8,brak danych,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,1,poniżej 1,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,2,1 - 6,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,3,7 - 17,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,4,18 - 40,709,48.23,3,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,5,41 - 60,596,40.54,3,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,6,61 - 80,165,11.22,3,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,7,81 i więcej,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,8,brak danych,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,1,poniżej 1,5,0.13,3,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,2,1 - 6,60,1.51,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,3,7 - 17,146,3.67,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,4,18 - 40,983,24.69,2,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,5,41 - 60,1437,36.1,3,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,6,61 - 80,1189,29.87,3,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,7,81 i więcej,161,4.04,5,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,8,brak danych,0,0.0,0,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,1,poniżej 1,11,0.15,1,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,2,1 - 6,788,11.01,2,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,3,7 - 17,1408,19.67,1,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,4,18 - 40,1400,19.56,0,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,5,41 - 60,2060,28.78,0,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,6,61 - 80,1393,19.46,1,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,7,81 i więcej,98,1.37,2,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,8,brak danych,0,0.0,0,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,1,poniżej 1,14,0.03,8,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,2,1 - 6,1409,3.09,5,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,3,7 - 17,3258,7.15,6,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,4,18 - 40,5757,12.63,6,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,5,41 - 60,15236,33.42,7,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,6,61 - 80,18134,39.78,8,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,7,81 i więcej,1783,3.91,8,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,8,brak danych,0,0.0,0,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,1,poniżej 1,11,0.31,7,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2019,2019
,,2,1 - 6,279,7.89,4,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2019,2019
,,3,7 - 17,498,14.08,3,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2019,2019
,,4,18 - 40,366,10.35,8,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2019,2019
,,5,41 - 60,983,27.8,9,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2019,2019
,,6,61 - 80,1226,34.67,9,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2019,2019
