disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
D12.6,"Nowotwór niezłośliwy (okrężnica, nie określona)",94,1.0,2,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2018,2018
C20,Nowotwór złośliwy odbytnicy,1260,1.22,1,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2018,2018
K57.3,Choroba uchyłkowa jelita grubego bez przedziurawienia lub ropnia,15910,32.51,4,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),7434,15.19,4,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C20,Nowotwór złośliwy odbytnicy,4605,9.41,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
D37.5,Nowotwór o nieokreślonym charakterze (odbytnica),2619,5.35,4,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
K57.9,"Choroba uchyłkowa jelita, części nieokreślonej, bez przedziurawienia lub ropnia",2227,4.55,4,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C18.7,Nowotwór złośliwy (esica),2088,4.27,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C18.9,"Nowotwór złośliwy (okrężnica, nie określona)",1996,4.08,2,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
D12.5,Nowotwór niezłośliwy (okrężnica esowata),1541,3.15,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
D12.6,"Nowotwór niezłośliwy (okrężnica, nie określona)",1209,2.47,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,1167,2.38,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C18.2,Nowotwór złośliwy (okrężnica wstępująca),989,2.02,4,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
D12.8,Nowotwór niezłośliwy (odbytnica),931,1.9,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),903,1.85,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
D12.2,Nowotwór niezłośliwy (okrężnica wstępująca),810,1.66,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C18.0,Nowotwór złośliwy (jelito ślepe),643,1.31,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
D12.3,Nowotwór niezłośliwy (okrężnica poprzeczna),605,1.24,3,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
C78.6,Wtórny nowotwór złośliwy otrzewnej i przestrzeni zaotrzewnowej,557,2.68,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
C20,Nowotwór złośliwy odbytnicy,320,1.54,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
C18.7,Nowotwór złośliwy (esica),212,1.02,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
K66.8,Inne określone zaburzenia otrzewnej,3744,18.0,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
K56.5,Zrosty jelitowe z niedrożnością,2479,11.92,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,1543,7.42,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
K66.9,"Schorzenia otrzewnej, nie określone",1404,6.75,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
K65.0,Ostre zapalenie otrzewnej,1340,6.44,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
R10.1,Ból zlokalizowany w nadbrzuszu,1223,5.88,3,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
R10.0,Ostry brzuch,872,4.19,6,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,742,3.57,7,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
K56.7,"Niedrożność, nie określona",634,3.05,7,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
R10.2,Ból w okolicy miednicy i krocza,510,2.45,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
R19.0,"Wewnątrzbrzuszny i wewnątrzmiedniczny obrzęk, masa i guz",459,2.21,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
K65.8,Inne zapalenie otrzewnej,347,1.67,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,330,1.59,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
C20,Nowotwór złośliwy odbytnicy,95,2.64,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",63,1.75,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),56,1.55,11,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
C18.7,Nowotwór złośliwy (esica),52,1.44,7,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
C78.6,Wtórny nowotwór złośliwy otrzewnej i przestrzeni zaotrzewnowej,43,1.19,6,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
C23,Nowotwór złośliwy pęcherzyka żółciowego,40,1.11,6,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),37,1.03,7,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
R18,Wodobrzusze,611,16.96,2,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K65.0,Ostre zapalenie otrzewnej,274,7.61,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K56.7,"Niedrożność, nie określona",181,5.02,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,159,4.41,5,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,154,4.28,9,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,105,2.92,7,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
R10.0,Ostry brzuch,95,2.64,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K65.8,Inne zapalenie otrzewnej,86,2.39,11,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
D37.7,Nowotwór o nieokreślonym charakterze (inne narządy trawienne),82,2.28,6,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K65.9,"Zapalenie otrzewnej, nie określone",68,1.89,7,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K56.5,Zrosty jelitowe z niedrożnością,64,1.78,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K66.0,Zrosty otrzewnowe,64,1.78,6,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K63.1,Przedziurawienie jelita (nieurazowe),60,1.67,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
R19.0,"Wewnątrzbrzuszny i wewnątrzmiedniczny obrzęk, masa i guz",57,1.58,7,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
R10.1,Ból zlokalizowany w nadbrzuszu,52,1.44,5,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K66.8,Inne określone zaburzenia otrzewnej,51,1.42,9,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
D37.9,"Nowotwór o nieokreślonym charakterze (narządy trawienne, nie określone)",49,1.36,6,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K56.0,Niedrożność porażenna,48,1.33,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K56.2,Skręt jelita,47,1.3,8,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K63.8,Inne określone choroby jelit,37,1.03,5,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
K66.1,Krwiak otrzewnej,37,1.03,12,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
D48.3,Nowotwór o nieokreślonym charakterze (przestrzeń zaotrzewnowa),36,1.0,7,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,1791,25.58,2,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
R18,Wodobrzusze,901,12.87,2,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K65.0,Ostre zapalenie otrzewnej,354,5.06,8,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
R10.2,Ból w okolicy miednicy i krocza,329,4.7,3,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,239,3.41,4,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
R10.0,Ostry brzuch,223,3.18,5,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K66.0,Zrosty otrzewnowe,170,2.43,3,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
R10.1,Ból zlokalizowany w nadbrzuszu,159,2.27,4,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
Q79.5,Inne wrodzone wady rozwojowe ściany jamy brzusznej,159,2.27,3,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K65.8,Inne zapalenie otrzewnej,132,1.89,8,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K56.1,Wgłobienie,120,1.71,3,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
R19.0,"Wewnątrzbrzuszny i wewnątrzmiedniczny obrzęk, masa i guz",101,1.44,4,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K56.7,"Niedrożność, nie określona",97,1.39,9,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K66.8,Inne określone zaburzenia otrzewnej,95,1.36,4,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,91,1.3,9,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K65.9,"Zapalenie otrzewnej, nie określone",88,1.26,7,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
D37.7,Nowotwór o nieokreślonym charakterze (inne narządy trawienne),87,1.24,6,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
D48.3,Nowotwór o nieokreślonym charakterze (przestrzeń zaotrzewnowa),83,1.19,7,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
K56.5,Zrosty jelitowe z niedrożnością,76,1.09,6,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
C20,Nowotwór złośliwy odbytnicy,88,1.26,8,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",75,1.07,7,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
C78.7,Wtórny nowotwór złośliwy wątroby,24,3.05,1,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
C80,Nowotwór złośliwy bez określenia jego umiejscowienia,15,1.91,1,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
C56,Nowotwór złośliwy jajnika,12,1.52,0,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
C20,Nowotwór złośliwy odbytnicy,9,1.14,1,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
C25.9,"Nowotwór złośliwy (trzustka, nie określona)",8,1.02,0,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,24528,32.99,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
R10.1,Ból zlokalizowany w nadbrzuszu,10321,13.88,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
K52.9,"Niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego, nie określone",6309,8.48,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
R10.2,Ból w okolicy miednicy i krocza,4167,5.6,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,4015,5.4,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
K59.8,Inne określone czynnościowe zaburzenia jelit,3006,4.04,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
K63.8,Inne określone choroby jelit,2513,3.38,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,2255,3.03,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
K56.7,"Niedrożność, nie określona",2254,3.03,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
K63.9,"Choroba jelita, nie określona",2167,2.91,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
D37.7,Nowotwór o nieokreślonym charakterze (inne narządy trawienne),1901,2.56,5,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
R18,Wodobrzusze,1734,2.33,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
R64,Kacheksja,1374,1.85,5,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
R10.0,Ostry brzuch,1130,1.52,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
A04.9,"Zakażenie bakteryjne jelit, nie określone",651,30.04,5,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A08.4,"Zakażenia wirusowe jelit, nie określone",378,17.44,4,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A02.0,Zatrucia pokarmowe wywołane przez pałeczki Salmonella,290,13.38,6,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A08.0,Nieżyt jelitowy wywołany przez rotawirusy,185,8.54,5,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A04.8,Inne określone zakażenia bakteryjne jelit,141,6.51,9,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A08.5,Inne określone zakażenia jelit,102,4.71,6,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A08.3,Nieżyt jelitowy wywołany przez inne wirusy,67,3.09,5,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A02.9,"Zakażenia pałeczkami Salmonella, nie określone",56,2.58,6,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A05.9,"Bakteryjne zatrucie pokarmowe, nie określone",52,2.4,5,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A02.8,Inne określone zakażenia pałeczkami Salmonella,43,1.98,8,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A04.5,Zapalenie jelit wywołane przez Campylobacter,28,1.29,6,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
A04.9,"Zakażenie bakteryjne jelit, nie określone",922,25.23,3,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A08.4,"Zakażenia wirusowe jelit, nie określone",792,21.67,3,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A02.0,Zatrucia pokarmowe wywołane przez pałeczki Salmonella,641,17.54,5,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A08.0,Nieżyt jelitowy wywołany przez rotawirusy,307,8.4,4,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A05.9,"Bakteryjne zatrucie pokarmowe, nie określone",115,3.15,4,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A04.8,Inne określone zakażenia bakteryjne jelit,91,2.49,6,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A08.5,Inne określone zakażenia jelit,88,2.41,4,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A08.3,Nieżyt jelitowy wywołany przez inne wirusy,80,2.19,3,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A02.9,"Zakażenia pałeczkami Salmonella, nie określone",60,1.64,5,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A02.8,Inne określone zakażenia pałeczkami Salmonella,58,1.59,6,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
B83.0,Larwa wędrująca trzewna,57,1.56,4,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A69.9,"Inne zakażenia wywołne przez krętki, nie określone",52,1.42,3,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A08.2,Nieżyt jelitowy wywołany przez adenowirusy,44,1.2,4,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
A04.6,Zapalenie jelit wywołane przez Yersinia enterocolitica,42,1.15,5,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
B77.9,"Glistnica, nie określona",37,1.01,5,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",65,44.22,12,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.1,Choroba Crohna jelita grubego,19,12.93,16,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K51.0,Wrzodziejące (przewlekłe) zapalenie jelita cienkiego i grubego,12,8.16,16,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.9,"Choroba Crohna, nie określona",10,6.8,12,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.0,Choroba Crohna jelita cienkiego,9,6.12,18,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.8,Inne postacie choroby Crohna,7,4.76,8,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,6,4.08,8,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K51.1,Wrzodziejące (przewlekłe) zapalenie jelita krętego i grubego,6,4.08,11,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K51.3,Wrzodziejące (przewlekłe) zapalenie prostnicy i esicy,5,3.4,14,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K51.4,Rzekoma polipowatość jelita grubego,3,2.04,21,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
A04.7,Zapalenie jelita cienkiego i grubego wywołane przez Closcridium difficile,2,1.36,25,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,542,43.02,3,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.9,"Choroba Crohna, nie określona",163,12.94,9,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",106,8.41,6,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.8,Inne postacie choroby Crohna,76,6.03,8,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.0,Choroba Crohna jelita cienkiego,74,5.87,10,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K51.4,Rzekoma polipowatość jelita grubego,74,5.87,2,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K50.1,Choroba Crohna jelita grubego,69,5.48,7,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K62.7,Popromienne zapalenie prostnicy,66,5.24,2,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
K51.5,Śluzowe zapalenie prostnicy i okrężnicy,34,2.7,5,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
A04.7,Zapalenie jelita cienkiego i grubego wywołane przez Closcridium difficile,8512,57.47,12,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2018,2018
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,3955,26.7,6,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2018,2018
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",976,6.59,7,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2018,2018
K62.7,Popromienne zapalenie prostnicy,301,2.03,4,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2018,2018
K50.9,"Choroba Crohna, nie określona",281,1.9,7,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2018,2018
K51.3,Wrzodziejące (przewlekłe) zapalenie prostnicy i esicy,157,1.06,7,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2018,2018
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,6304,27.18,4,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2018,2018
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",5086,21.93,4,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2018,2018
K50.9,"Choroba Crohna, nie określona",3626,15.63,3,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2018,2018
A04.7,Zapalenie jelita cienkiego i grubego wywołane przez Closcridium difficile,2689,11.59,10,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2018,2018
K50.8,Inne postacie choroby Crohna,2116,9.12,3,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2018,2018
K50.0,Choroba Crohna jelita cienkiego,744,3.21,4,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2018,2018
