disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
K76.6,Nadciśninie wrotne,351,1.1,8,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2019,2019
K76.1,Przewlekłe przekrwienie bierne wątroby,349,1.09,10,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2019,2019
B18.2,Przewlekłe wirusowe zapalenie wątroby C,5463,14.23,3,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K70.3,Alkoholowa marskość wątroby,4284,11.16,5,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K76.0,Stłuszczenie wątroby niesklasyfikowane gdzie indziej,3780,9.85,4,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K74.6,Inna i nieokreślona marskość wątroby,3746,9.76,4,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K76.8,Inne określone choroby wątroby,2898,7.55,3,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K76.9,"Choroba wątroby, nie określona",2891,7.53,3,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
B18.1,Przewlekłe wirusowe zapalenie wątroby B bez wirusa delta,2750,7.16,3,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K70.9,"Alkoholowa choroba wątroby, nie określona",1961,5.11,5,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
C78.7,Wtórny nowotwór złośliwy wątroby,1868,4.87,4,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
R93.2,Nieprawidłowe wyniki badań obrazowych wątroby i dróg żółciowych,992,2.58,3,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K70.4,Alkoholowa niewydolność wątroby,887,2.31,5,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K70.0,Alkoholowe stłuszczenie wątroby,749,1.95,5,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K70.1,Alkoholowe zapalenie wątroby,655,1.71,5,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K72.9,"Niewydolność wątroby, nie określona",600,1.56,5,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
C22.0,Nowotwór złośliwy (rak komórek wątroby),494,1.29,2,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K73.9,"Przewlekłe zapalenie wątroby, nie określone",435,1.13,4,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K72.1,Przewlekła niewydolność wątroby,392,1.02,4,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
K74.3,Pierwotna marskość żółciowa,388,1.01,3,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),139,18.89,13,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
C25.8,Nowotwór złośliwy (zmiana przekraczająca granice trzustki),50,6.79,11,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
C23,Nowotwór złośliwy pęcherzyka żółciowego,21,2.85,13,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
C25.9,"Nowotwór złośliwy (trzustka, nie określona)",20,2.72,11,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
C24.1,Nowotwór złośliwy (brodawka większa dwunastnicy vatera),16,2.17,14,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
C24.0,Nowotwór złośliwy (zewnątrzwątrobowe drogi żółciowe),13,1.77,18,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
C23,Nowotwór złośliwy pęcherzyka żółciowego,15,2.47,9,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),11,1.81,21,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
K80.2,Kamica pęcherzyka żółciowego bez zapalenia pęcherzyka żółciowego,1800,18.89,3,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K80.5,Kamica przewodu żółciowego bez zapalenia pęcherzyka żółciowego lub dróg żółciowych,1175,12.33,5,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K83.0,Zapalenie dróg żółciowych,998,10.47,7,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K80.0,Kamica pęcherzyka żółciowego z ostrym zapaleniem pęcherzyka żółciowego,966,10.14,6,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K80.1,Kamica pęcherzyka żółciowego z innym zapaleniem pęcherzyka żółciowego,924,9.7,5,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K80.3,Kamica przewodu żółciowego z zapaleniem (dróg żółciowych),668,7.01,6,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K83.8,Inne określone choroby przewodów żółciowych,547,5.74,5,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K83.1,Niedrożność przewodów żółciowych,484,5.08,5,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K83.9,"Choroba przewodów żółciowych, nie określona",402,4.22,5,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K81.0,Ostre zapalenie pęcherzyka żółciowego,366,3.84,7,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K80.8,Inne kamice żółciowe,352,3.69,5,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K80.4,Kamica przewodu żółciowego z zapaleniem pęcherzyka żółciowego,190,1.99,6,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K81.9,"Zapalenie pęcherzyka żółciowego, nie określone",181,1.9,6,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K81.8,Inne zapalenie pęcherzyka żółciowego,98,1.03,6,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
K80.2,Kamica pęcherzyka żółciowego bez zapalenia pęcherzyka żółciowego,2088,29.43,2,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K80.5,Kamica przewodu żółciowego bez zapalenia pęcherzyka żółciowego lub dróg żółciowych,761,10.72,4,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K80.1,Kamica pęcherzyka żółciowego z innym zapaleniem pęcherzyka żółciowego,695,9.79,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K80.0,Kamica pęcherzyka żółciowego z ostrym zapaleniem pęcherzyka żółciowego,677,9.54,4,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K83.0,Zapalenie dróg żółciowych,461,6.5,6,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K83.8,Inne określone choroby przewodów żółciowych,383,5.4,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K83.9,"Choroba przewodów żółciowych, nie określona",321,4.52,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K80.8,Inne kamice żółciowe,315,4.44,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K83.1,Niedrożność przewodów żółciowych,277,3.9,4,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K80.3,Kamica przewodu żółciowego z zapaleniem (dróg żółciowych),222,3.13,5,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K81.0,Ostre zapalenie pęcherzyka żółciowego,199,2.8,5,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K82.8,Inne określone choroby pęcherzyka żółciowego,141,1.99,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K81.9,"Zapalenie pęcherzyka żółciowego, nie określone",102,1.44,5,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K80.4,Kamica przewodu żółciowego z zapaleniem pęcherzyka żółciowego,99,1.4,4,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K81.8,Inne zapalenie pęcherzyka żółciowego,85,1.2,4,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
K82.9,"Choroba pęcherzyka żółciowego, nie określona",77,1.09,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
D37.6,"Nowotwór o nieokreślonym charakterze (wątroba, pęcherzyk żółciowy i drogi żółciowe)",3834,66.6,4,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
C23,Nowotwór złośliwy pęcherzyka żółciowego,691,12.0,4,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
C24.9,"Nowotwór złośliwy (drogi żółciowe, nie określone)",324,5.63,4,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
C22.1,Nowotwór złośliwy (rak przewodów żółciowych wewnątrzwątrobowych),317,5.51,3,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
C24.1,Nowotwór złośliwy (brodawka większa dwunastnicy vatera),252,4.38,4,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
C24.8,Nowotwór złośliwy (zmiana przekraczająca granice dróg żółciowych),153,2.66,5,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
C24.0,Nowotwór złośliwy (zewnątrzwątrobowe drogi żółciowe),114,1.98,4,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
C25.1,Nowotwór złośliwy (trzon trzustki),109,20.76,9,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2019,2019
C25.2,Nowotwór złośliwy (ogon trzustki),83,15.81,9,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2019,2019
C25.9,"Nowotwór złośliwy (trzustka, nie określona)",18,3.43,11,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2019,2019
C25.4,Nowotwór złośliwy (część wewnątrzwydzielnicza trzustki),14,2.67,11,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2019,2019
C25.8,Nowotwór złośliwy (zmiana przekraczająca granice trzustki),10,1.9,9,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),469,41.65,14,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C24.1,Nowotwór złośliwy (brodawka większa dwunastnicy vatera),133,11.81,17,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C25.9,"Nowotwór złośliwy (trzustka, nie określona)",47,4.17,18,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C25.1,Nowotwór złośliwy (trzon trzustki),35,3.11,10,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C25.8,Nowotwór złośliwy (zmiana przekraczająca granice trzustki),31,2.75,17,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C25.2,Nowotwór złośliwy (ogon trzustki),18,1.6,9,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C24.0,Nowotwór złośliwy (zewnątrzwątrobowe drogi żółciowe),17,1.51,16,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C17.0,Nowotwór złośliwy (dwunastnica),15,1.33,16,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),47,8.97,8,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2019,2019
C25.1,Nowotwór złośliwy (trzon trzustki),26,4.96,4,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2019,2019
C25.8,Nowotwór złośliwy (zmiana przekraczająca granice trzustki),24,4.58,9,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2019,2019
C25.9,"Nowotwór złośliwy (trzustka, nie określona)",19,3.63,7,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2019,2019
C25.2,Nowotwór złośliwy (ogon trzustki),11,2.1,9,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),320,10.0,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C25.9,"Nowotwór złośliwy (trzustka, nie określona)",81,2.53,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C23,Nowotwór złośliwy pęcherzyka żółciowego,72,2.25,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C24.1,Nowotwór złośliwy (brodawka większa dwunastnicy vatera),65,2.03,3,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C25.8,Nowotwór złośliwy (zmiana przekraczająca granice trzustki),63,1.97,5,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C24.0,Nowotwór złośliwy (zewnątrzwątrobowe drogi żółciowe),55,1.72,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C24.9,"Nowotwór złośliwy (drogi żółciowe, nie określone)",50,1.56,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C78.7,Wtórny nowotwór złośliwy wątroby,32,1.0,6,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),413,1.56,5,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),298,2.37,1,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2019,2019
C25.1,Nowotwór złośliwy (trzon trzustki),225,1.79,1,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2019,2019
K85,Ostre zapalenie trzustki,6138,100.0,11,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
J90,Wysięk opłucnowy niesklasyfikowany gdzie indziej,1963,31.98,14,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K56.0,Niedrożność porażenna,816,13.29,11,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K86.3,Torbiel rzekoma trzustki,559,9.11,14,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K65.8,Inne zapalenie otrzewnej,428,6.97,9,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
D64.9,Nieokreślona niedokrwistość,353,5.75,12,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K65.0,Ostre zapalenie otrzewnej,345,5.62,13,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K85,Ostre zapalenie trzustki,273,4.45,12,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K80.3,Kamica przewodu żółciowego z zapaleniem (dróg żółciowych),231,3.76,9,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K56.7,"Niedrożność, nie określona",167,2.72,10,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K65.9,"Zapalenie otrzewnej, nie określone",143,2.33,9,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K21.9,Zarzucanie żołądkowo-przełykowe bez zapalenia przełyku,133,2.17,8,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K83.1,Niedrożność przewodów żółciowych,129,2.1,8,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K70.9,"Alkoholowa choroba wątroby, nie określona",123,2.0,9,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K83.8,Inne określone choroby przewodów żółciowych,123,2.0,9,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
E78.2,Hyperlipidemia mieszana,117,1.91,11,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K81.9,"Zapalenie pęcherzyka żółciowego, nie określone",108,1.76,10,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K83.9,"Choroba przewodów żółciowych, nie określona",93,1.52,7,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K81.0,Ostre zapalenie pęcherzyka żółciowego,75,1.22,12,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K83.0,Zapalenie dróg żółciowych,75,1.22,11,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
E83.9,"Zaburzenia przemiany mineralnej, nie określone",71,1.16,8,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
E16.8,Inne określone zaburzenia wydzielania wewnętrznego trzustki,71,1.16,14,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
D37.7,Nowotwór o nieokreślonym charakterze (inne narządy trawienne),63,1.03,10,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K72.9,"Niewydolność wątroby, nie określona",62,1.01,10,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
K85,Ostre zapalenie trzustki,20259,100.0,6,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2019,2019
K86.1,Inne przewlekłe zapalenia trzustki,3407,29.07,5,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
C25.0,Nowotwór złośliwy (głowa trzustki),1359,11.59,4,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
C25.9,"Nowotwór złośliwy (trzustka, nie określona)",1298,11.07,3,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
K86.8,Inne określone choroby trzustki:,1247,10.64,4,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
K86.9,"Choroba trzustki, nie określona",1086,9.27,4,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
K86.2,Torbiel trzustki,1077,9.19,4,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
C25.8,Nowotwór złośliwy (zmiana przekraczająca granice trzustki),736,6.28,4,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
D13.6,Nowotwór niezłośliwy (trzustka),406,3.46,4,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
C25.1,Nowotwór złośliwy (trzon trzustki),348,2.97,4,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
K86.3,Torbiel rzekoma trzustki,313,2.67,5,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
C25.2,Nowotwór złośliwy (ogon trzustki),263,2.24,5,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
M17.0,Pierwotna obustronna gonartroza,891,28.77,6,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
M17.1,Inne pierwotne gonartrozy,734,23.7,5,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
M19.0,Pierwotna choroba zwyrodnieniowa innych stawów,407,13.14,3,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
S42.2,Złamanie nasady bliższej kości ramiennej,392,12.66,7,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
S52.1,Złamanie nasady bliższej kości promieniowej,199,6.43,5,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
T92.1,Następstwa złamania kończyny górnej,104,3.36,5,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
M19.2,Inne wtórne choroby zwyrodnieniowe stawów,76,2.45,4,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
M75.8,Inne uszkodzenia barku,75,2.42,5,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
M19.1,Pourazowa choroba zwyrodnieniowa innych stawów,57,1.84,4,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,43,1.39,7,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
M17.5,Inna wtórna gonartroza,36,1.16,5,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
S72.0,Złamanie szyjki kości udowej,328,96.19,10,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2019,2019
S72.1,Złamanie przezkrętarzowe,10,2.93,11,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2019,2019
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,193,52.59,11,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2019,2019
S72.3,Złamanie trzonu kości udowej,102,27.79,12,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2019,2019
T84.4,"Mechaniczne powikłanie innych wewnętrznych urządzeń ortopedycznych, wszczepów i przeszczepów",24,6.54,10,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2019,2019
S72.2,Złamanie podkrętarzowe,17,4.63,14,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2019,2019
S72.1,Złamanie przezkrętarzowe,15,4.09,10,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2019,2019
