branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,5,41 - 60,743,37.99,2,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2024,2024
,,6,61 - 80,623,31.85,2,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2024,2024
,,7,81 i więcej,65,3.32,3,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2024,2024
,,8,brak danych,0,0.0,0,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2024,2024
,,1,poniżej 1,16,0.02,1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,2,1 - 6,84,0.13,1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,3,7 - 17,804,1.21,2,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,4,18 - 40,14667,22.15,2,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,5,41 - 60,27750,41.9,2,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,6,61 - 80,21133,31.91,1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,7,81 i więcej,1777,2.68,1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,8,brak danych,0,0.0,0,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2024,2024
,,3,7 - 17,1,0.18,3,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,4,18 - 40,85,15.51,3,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,5,41 - 60,189,34.49,4,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,6,61 - 80,244,44.53,4,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,7,81 i więcej,29,5.29,4,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,1,poniżej 1,0,0.0,0,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,2,1 - 6,0,0.0,0,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,8,brak danych,0,0.0,0,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,1,poniżej 1,1,0.01,2,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,2,1 - 6,15,0.09,2,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,3,7 - 17,151,0.9,1,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,4,18 - 40,4259,25.47,1,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,5,41 - 60,6803,40.69,1,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,6,61 - 80,4990,29.84,1,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,7,81 i więcej,502,3.0,1,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,8,brak danych,0,0.0,0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2024,2024
,,4,18 - 40,13,10.48,2,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,5,41 - 60,41,33.06,2,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,6,61 - 80,64,51.61,2,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,7,81 i więcej,6,4.84,2,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,1,poniżej 1,0,0.0,0,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,2,1 - 6,0,0.0,0,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,8,brak danych,0,0.0,0,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,3,7 - 17,0,0.0,0,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,6,61 - 80,1174,71.15,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,7,81 i więcej,476,28.85,3,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,4,18 - 40,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,2,1 - 6,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,5,41 - 60,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,8,brak danych,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,3,7 - 17,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,1,poniżej 1,0,0.0,0,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2024,2024
,,4,18 - 40,534,26.46,1,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,5,41 - 60,1096,54.31,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,6,61 - 80,388,19.23,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,1,poniżej 1,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,2,1 - 6,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,7,81 i więcej,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,8,brak danych,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,3,7 - 17,0,0.0,0,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2024,2024
,,1,poniżej 1,9,0.15,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,2,1 - 6,88,1.45,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,3,7 - 17,162,2.66,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,4,18 - 40,1136,18.66,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,5,41 - 60,2517,41.34,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,6,61 - 80,1989,32.67,1,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,7,81 i więcej,187,3.07,4,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,8,brak danych,0,0.0,0,H86 CHOROBY TKANEK MIĘKKICH,1a,2024,2024
,,1,poniżej 1,13,0.02,2,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,2,1 - 6,1885,3.58,3,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,3,7 - 17,5020,9.54,3,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,4,18 - 40,7128,13.55,4,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,5,41 - 60,17310,32.89,4,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,6,61 - 80,19554,37.16,6,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,7,81 i więcej,1714,3.26,7,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,8,brak danych,0,0.0,0,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2024,2024
,,1,poniżej 1,14,0.36,4,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,2,1 - 6,228,5.87,3,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,3,7 - 17,654,16.83,3,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,4,18 - 40,346,8.9,7,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,5,41 - 60,955,24.58,7,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,6,61 - 80,1490,38.34,8,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,7,81 i więcej,199,5.12,10,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,8,brak danych,0,0.0,0,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2024,2024
,,1,poniżej 1,21,0.07,2,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,2,1 - 6,133,0.47,2,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,3,7 - 17,449,1.58,2,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,4,18 - 40,2308,8.12,1,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,5,41 - 60,7773,27.36,2,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,6,61 - 80,15287,53.8,3,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,7,81 i więcej,2444,8.6,4,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,8,brak danych,0,0.0,0,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2024,2024
,,1,poniżej 1,1,0.41,13,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,2,1 - 6,7,2.88,17,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,3,7 - 17,7,2.88,15,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,4,18 - 40,29,11.93,15,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,5,41 - 60,34,13.99,13,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,6,61 - 80,128,52.67,14,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,7,81 i więcej,37,15.23,14,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,8,brak danych,0,0.0,0,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2024,2024
,,2,1 - 6,3,1.41,1,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,3,7 - 17,16,7.51,2,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,4,18 - 40,56,26.29,1,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,5,41 - 60,72,33.8,2,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,6,61 - 80,63,29.58,2,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,7,81 i więcej,3,1.41,2,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,1,poniżej 1,0,0.0,0,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,8,brak danych,0,0.0,0,H95 KOMPLEKSOWA DIAGNOSTYKA CHORÓB REUMATOLOGICZNYCH,1a,2024,2024
,,1,poniżej 1,12,0.07,1,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,2,1 - 6,284,1.56,2,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,3,7 - 17,1779,9.77,2,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,4,18 - 40,3796,20.84,1,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,5,41 - 60,6460,35.47,2,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,6,61 - 80,5506,30.23,2,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,7,81 i więcej,376,2.06,4,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,8,brak danych,0,0.0,0,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2024,2024
,,2,1 - 6,9,0.09,13,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,3,7 - 17,157,1.52,7,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,4,18 - 40,1751,16.94,6,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,5,41 - 60,3836,37.12,6,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,6,61 - 80,4262,41.24,7,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,7,81 i więcej,319,3.09,8,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,1,poniżej 1,0,0.0,0,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,8,brak danych,0,0.0,0,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2024,2024
,,3,7 - 17,3,0.47,4,H98 KRYSTALOPATIE,1a,2024,2024
,,4,18 - 40,54,8.37,4,H98 KRYSTALOPATIE,1a,2024,2024
,,5,41 - 60,198,30.7,5,H98 KRYSTALOPATIE,1a,2024,2024
,,6,61 - 80,335,51.94,6,H98 KRYSTALOPATIE,1a,2024,2024
,,7,81 i więcej,55,8.53,7,H98 KRYSTALOPATIE,1a,2024,2024
,,1,poniżej 1,0,0.0,0,H98 KRYSTALOPATIE,1a,2024,2024
,,2,1 - 6,0,0.0,0,H98 KRYSTALOPATIE,1a,2024,2024
,,8,brak danych,0,0.0,0,H98 KRYSTALOPATIE,1a,2024,2024
,,4,18 - 40,47,7.31,3,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,5,41 - 60,317,49.3,2,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,6,61 - 80,269,41.84,2,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,7,81 i więcej,10,1.56,2,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,1,poniżej 1,0,0.0,0,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,2,1 - 6,0,0.0,0,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,8,brak danych,0,0.0,0,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,3,7 - 17,0,0.0,0,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,4,18 - 40,743,20.86,3,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,5,41 - 60,2267,63.64,3,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,6,61 - 80,548,15.38,4,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,7,81 i więcej,4,0.11,3,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,1,poniżej 1,0,0.0,0,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,2,1 - 6,0,0.0,0,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,8,brak danych,0,0.0,0,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,3,7 - 17,0,0.0,0,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2024,2024
,,3,7 - 17,1,0.01,5,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,4,18 - 40,765,3.79,2,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,5,41 - 60,6956,34.49,3,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,6,61 - 80,11353,56.28,3,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,7,81 i więcej,1096,5.43,3,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,1,poniżej 1,0,0.0,0,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,2,1 - 6,0,0.0,0,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,8,brak danych,0,0.0,0,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2024,2024
,,6,61 - 80,1184,86.42,3,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,7,81 i więcej,186,13.58,4,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,1,poniżej 1,0,0.0,0,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,4,18 - 40,0,0.0,0,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,2,1 - 6,0,0.0,0,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,5,41 - 60,0,0.0,0,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,8,brak danych,0,0.0,0,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,3,7 - 17,0,0.0,0,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2024,2024
,,3,7 - 17,18,1.04,2,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,4,18 - 40,620,35.82,2,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,5,41 - 60,857,49.51,2,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,6,61 - 80,236,13.63,2,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,1,poniżej 1,0,0.0,0,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,2,1 - 6,0,0.0,0,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,7,81 i więcej,0,0.0,0,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,8,brak danych,0,0.0,0,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2024,2024
,,4,18 - 40,50,8.32,3,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,5,41 - 60,420,69.88,3,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,6,61 - 80,131,21.8,3,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,1,poniżej 1,0,0.0,0,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,2,1 - 6,0,0.0,0,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,7,81 i więcej,0,0.0,0,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,8,brak danych,0,0.0,0,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,3,7 - 17,0,0.0,0,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2024,2024
,,3,7 - 17,3,0.51,2,J04G ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,4,18 - 40,85,14.36,3,J04G ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
,,5,41 - 60,334,56.42,3,J04G ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2024,2024
