procedure-code,procedure-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
89.43,Badanie wysiłkowe serca na ergometrze rowerowym,1963,4.05,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
87.42,Tomografia klatki piersiowej - inne,1677,3.46,0,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
99.19,Wstrzyknięcie antykoagulanta,1268,2.62,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.549,Monitorowanie elektrokardiograficzne - inne,1118,2.31,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
44.13,Gastroskopia - inna,1119,2.31,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.502,Monitorowanie czynności serca za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter EKG,1115,2.3,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.540,Monitorowanie podstawowych funkcji życiowych,1061,2.19,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.714,USG naczyń szyi - doppler,1062,2.19,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
99.79,Inne lecznicze rozdzielanie i pobieranie składników krwi,1047,2.16,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
99.999,Pozostałe procedury - inne,1036,2.14,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.72,Diagnostyka ultrasonograficzna serca,1032,2.13,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.02,"Porada lekarska, inne",1020,2.11,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
87.494,,1012,2.09,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.723,Echokardiografia obciążeniowa,992,2.05,2,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,863,1.78,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.713,USG tarczycy i przytarczyc,854,1.76,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,852,1.76,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
38.93,Cewnikowanie żył - inne,809,1.67,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.57,Koronarografia - inne,805,1.66,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.38,Tomografia komputerowa - inne,782,1.62,0,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.01,Profilaktyka i promocja zdrowia,677,1.4,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.501,Monitorowanie ciśnienia tętniczego krwi za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter RR,644,1.33,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.383,Badanie spirometryczne,639,1.32,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
93.0709,Inne pomiary antropometryczne,631,1.3,6,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
87.22,Zdjęcie RTG kręgosłupa szyjnego,565,1.17,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
93.964,Tlenoterapia,542,1.12,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
M37,Kreatynina,534,1.1,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
99.17,Wstrzyknięcie insuliny,520,1.07,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
37.281,Echokardiografia jam serca,490,1.01,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
L43,Glukoza z krwi żylnej,483,1.0,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),2437,59.53,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.00,"Porada lekarska, konsultacja, asysta",1452,35.47,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.61,Monitorowanie systemowego ciśnienia tętniczego,1130,27.6,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.18,Wstrzyknięcie/ infuzja elektrolitów,1047,25.57,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.04,Opieka pielęgniarki lub położnej,956,23.35,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
93.964,Tlenoterapia,842,20.57,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.441,RTG płuc - inne,833,20.35,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
88.721,Echokardiografia,528,12.9,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.540,Monitorowanie podstawowych funkcji życiowych,521,12.73,4,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.63,Pośredni masaż serca,460,11.24,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.549,Monitorowanie elektrokardiograficzne - inne,456,11.14,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.440,RTG klatki piersiowej,449,10.97,4,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.602,Pulsoksymetria,439,10.72,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
38.99,Nakłucie żyły - inne,411,10.04,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.218,Podanie antybiotyku dożylnie lub we wlewie,377,9.21,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.521,Elektrokardiografia nieokreślona,374,9.14,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.04,Intubacja dotchawicza,367,8.96,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
38.93,Cewnikowanie żył - inne,364,8.89,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.65,Gazometria krwi tętniczej,350,8.55,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.51,Elektrokardiogram (ocena rytmu serca),339,8.28,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.7,Badanie fizykalne,334,8.16,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.44,Rutynowe zdjęcie RTG klatki piersiowej,332,8.11,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.511,Elektrokardiografia z 1-3 odprowadzeniami,290,7.08,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
57.94,Wprowadzenie na stałe cewnika do pęcherza moczowego,289,7.06,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.55,Toaleta drzewa oskrzelowego,284,6.94,9,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.031,TK głowy bez i ze wzmocnieniem kontrastowym,274,6.69,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
100.62,Założenie cewnika do żyły centralnej,264,6.45,10,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.19,Wstrzyknięcie antykoagulanta,255,6.23,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.04,Przetoczenie koncentratu krwinek czerwonych,249,6.08,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.62,Monitorowanie centralnego ciśnienia żylnego,237,5.79,10,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.297,24-godzinny dożylny wlew - innych leków inotropowo dodatnich,229,5.59,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
93.92,Inna wentylacja mechaniczna,220,5.37,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
88.761,USG brzucha i przestrzeni zaotrzewnowej,209,5.11,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
93.932,Resuscytacja ręczna,207,5.06,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,204,4.98,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.17,Wstrzyknięcie insuliny,204,4.98,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
88.769,USG brzucha - inne,201,4.91,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.999,Pozostałe procedury - inne,196,4.79,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),179,4.37,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.781,Ciągła mechaniczna wentylacja trwająca mniej niż 96 godzin,175,4.27,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
100.61,Założenie cewnika do tętnicy,169,4.13,12,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.219,Wstrzyknięcie antybiotyku - inne,167,4.08,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.624,Defibrylacja,165,4.03,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
38.91,Cewnikowanie tętnic,155,3.79,14,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.782,Ciągła mechaniczna wentylacja trwająca 96 lub więcej godzin,152,3.71,20,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.07,Wprowadzenie innej sondy do żołądka (nosowo-żołądkowej) w celu odbarczenia żołądka,148,3.62,9,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.661,Gazometria mieszanej krwi żylnej,146,3.57,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.52,Elektrokardiogram,138,3.37,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,131,3.2,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
23.0105,Konsultacja specjalistyczna,126,3.08,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.71,Wentylacja wspomagana przez rurkę intubacyjną,125,3.05,4,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
00.17,Wlew czynnika wazopresyjnego,121,2.96,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.79,Inne lecznicze rozdzielanie i pobieranie składników krwi,119,2.91,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.210,Wstrzyknięcie antybiotyku nieokreślone,117,2.86,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.60,Nieokreślone metody resuscytacji krążeniowo-oddechowej,117,2.86,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.35,Podawanie substancji odżywczych do żołądka przez sondę,108,2.64,14,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.59,Inne nieinwazyjne badania serca i układu naczyniowego,107,2.61,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
93.94,Nebulizacja,106,2.59,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.02,"Porada lekarska, inne",99,2.42,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.239,Wstrzyknięcie innych sterydów,97,2.37,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.41,Komputerowa tomografia (TK) klatki piersiowej,95,2.32,11,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.07,Przetoczenie osocza - inne,92,2.25,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
31.1,Tracheostomia czasowa,88,2.15,31,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.296,24-godzinny dożylny wlew agonistów receptorów beta-adrenergicznych,88,2.15,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.783,Wentylacja mechaniczna - inna,76,1.86,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.87,Żywienie dojelitowe,76,1.86,20,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.54,Monitorowanie elektrokardiograficzne,75,1.83,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
38.98,Nakłucie tętnicy - inne,73,1.78,8,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.04,Tomografia głowy i/ lub szyi - inne,70,1.71,10,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
44.13,Gastroskopia - inna,69,1.69,10,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
57.01,Cewnikowanie pęcherza przez cewkę jednorazowe,69,1.69,4,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.032,TK głowy bez wzmocnienia kontrastowego i co najmniej dwie fazy ze wzmocnieniem kontrastowym,68,1.66,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
93.931,Sztuczne oddychanie,62,1.51,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.494,,62,1.51,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
93.91,Oddychanie z przerywanym ciśnieniem dodatnim (IPPB),59,1.44,6,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.298,24-godzinny dożylny wlew leków wazodilatacyjnych,58,1.42,4,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
88.56,Koronarografia z użyciem dwóch cewników,58,1.42,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.13,Badanie neurologiczne,57,1.39,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,56,1.37,5,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
96.73,Wentylacja z ciągłym dodatnim ciśnieniem końcowo-wydechowym (PEEP),55,1.34,8,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
57.09,Opróżnienie pęcherza moczowego - inne,52,1.27,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.601,Ciągłe monitorowanie gazometrii krwi tętniczej za pomocą czujnika dotętniczego,49,1.2,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
99.231,Podskórna implantacja progesteronu,48,1.17,4,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.01,Profilaktyka i promocja zdrowia,46,1.12,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
88.19,Inne RTG brzucha,45,1.1,3,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.49,Inne zdjęcie RTG klatki piersiowej,45,1.1,7,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
87.03,Komputerowa tomografia głowy i/ lub szyi,44,1.07,8,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.24,Pomiar szybkości odpływu moczu,44,1.07,8,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),36144,64.8,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.721,Echokardiografia,20494,36.74,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.00,"Porada lekarska, konsultacja, asysta",17147,30.74,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.61,Monitorowanie systemowego ciśnienia tętniczego,12781,22.91,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.04,Opieka pielęgniarki lub położnej,11430,20.49,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),10857,19.46,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
87.441,RTG płuc - inne,8592,15.4,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.18,Wstrzyknięcie/ infuzja elektrolitów,7283,13.06,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
87.440,RTG klatki piersiowej,5017,8.99,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.511,Elektrokardiografia z 1-3 odprowadzeniami,4449,7.98,2,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
38.99,Nakłucie żyły - inne,4399,7.89,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.7,Badanie fizykalne,4285,7.68,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.521,Elektrokardiografia nieokreślona,4283,7.68,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.549,Monitorowanie elektrokardiograficzne - inne,4073,7.3,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
87.44,Rutynowe zdjęcie RTG klatki piersiowej,4003,7.18,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.51,Elektrokardiogram (ocena rytmu serca),3875,6.95,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.622,Zewnętrzna kardiowersja,3556,6.38,2,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.61,Kardiowersja przedsionków (częstoskurczu nadkomorowego),3411,6.12,2,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.540,Monitorowanie podstawowych funkcji życiowych,2953,5.29,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.19,Wstrzyknięcie antykoagulanta,2936,5.26,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.769,USG brzucha - inne,2906,5.21,6,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.761,USG brzucha i przestrzeni zaotrzewnowej,2762,4.95,6,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
100.10,Znieczulenie całkowite dożylne (do 30 minut),2605,4.67,1,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.623,Przywrócenie rytmu zatokowego,2333,4.18,2,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.542,Monitorowanie ciśnienia tętniczego krwi przy pomocy urządzeń analogowych (typu Holter),2326,4.17,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.52,Elektrokardiogram,2238,4.01,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
93.964,Tlenoterapia,1922,3.45,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,1839,3.3,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.502,Monitorowanie czynności serca za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter EKG,1822,3.27,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
38.93,Cewnikowanie żył - inne,1699,3.05,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.41,Badanie wysiłkowe serca na bieżni ruchomej,1696,3.04,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,1622,2.91,6,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.999,Pozostałe procedury - inne,1593,2.86,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.621,Kardiowersja nieokreślona,1461,2.62,2,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.79,Inne lecznicze rozdzielanie i pobieranie składników krwi,1425,2.55,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.602,Pulsoksymetria,1328,2.38,3,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.72,Diagnostyka ultrasonograficzna serca,1064,1.91,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.02,"Porada lekarska, inne",1061,1.9,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.713,USG tarczycy i przytarczyc,1052,1.89,6,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.501,Monitorowanie ciśnienia tętniczego krwi za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter RR,1028,1.84,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.722,Echokardiografia przezprzełykowa,935,1.68,2,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.54,Monitorowanie elektrokardiograficzne,892,1.6,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.69,Inne rodzaje umiarawiania serca,853,1.53,2,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,795,1.43,6,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
88.714,USG naczyń szyi - doppler,740,1.33,6,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.451,"Kontrola funkcji stymulatora serca, - inne",712,1.28,0,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.01,Profilaktyka i promocja zdrowia,680,1.22,4,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
23.0105,Konsultacja specjalistyczna,665,1.19,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
99.17,Wstrzyknięcie insuliny,635,1.14,5,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),29616,64.87,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
88.721,Echokardiografia,18531,40.59,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.00,"Porada lekarska, konsultacja, asysta",13115,28.73,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.61,Monitorowanie systemowego ciśnienia tętniczego,10306,22.57,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),9759,21.38,4,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.04,Opieka pielęgniarki lub położnej,9099,19.93,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
87.441,RTG płuc - inne,6041,13.23,4,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
99.18,Wstrzyknięcie/ infuzja elektrolitów,5387,11.8,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
99.622,Zewnętrzna kardiowersja,3604,7.89,2,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.41,Badanie wysiłkowe serca na bieżni ruchomej,3503,7.67,4,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
38.99,Nakłucie żyły - inne,3494,7.65,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
89.521,Elektrokardiografia nieokreślona,3420,7.49,3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2011,2011
