disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
J45.9,Nieokreślona dychawica oskrzelowa,157,2.11,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2015,2015
D50.9,Nieokreślone niedokrwistości z niedoboru żelaza,153,2.06,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2015,2015
E66.0,Otyłość spowodowana nadmierną podażą energii,97,1.31,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2015,2015
D50.0,Niedokrwistość z niedoboru żelaza spowodowana (przewlekłą) utratą krwi,74,1.0,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2015,2015
K21.9,Zarzucanie żołądkowo-przełykowe bez zapalenia przełyku,8177,30.52,2,F07 CHOROBY PRZEŁYKU,1a,2015,2015
K21.0,Zarzucanie (refluks) żołądkowo-przełykowe z zapaleniem przełyku,6497,24.25,2,F07 CHOROBY PRZEŁYKU,1a,2015,2015
K20,Zapalenie przełyku,3730,13.92,4,F07 CHOROBY PRZEŁYKU,1a,2015,2015
K22.8,Inne określone choroby przełyku,2814,10.5,3,F07 CHOROBY PRZEŁYKU,1a,2015,2015
K22.9,"Choroba przełyku, nie określona",823,3.07,3,F07 CHOROBY PRZEŁYKU,1a,2015,2015
K22.1,Wrzód przełyku,602,2.25,5,F07 CHOROBY PRZEŁYKU,1a,2015,2015
I85.9,Żylaki przełyku bez krwawienia,562,2.1,3,F07 CHOROBY PRZEŁYKU,1a,2015,2015
C15.9,"Nowotwór złośliwy (przełyk, nie określony)",517,1.93,4,F07 CHOROBY PRZEŁYKU,1a,2015,2015
K22.2,Niedrożność przełyku,393,1.47,4,F07 CHOROBY PRZEŁYKU,1a,2015,2015
K22.0,Achalazja wpustu,359,1.34,3,F07 CHOROBY PRZEŁYKU,1a,2015,2015
C15.1,Nowotwór złośliwy (piersiowa część przełyku),314,1.17,5,F07 CHOROBY PRZEŁYKU,1a,2015,2015
C15.8,Nowotwór złośliwy (zmiana przekraczająca granice przełyku),284,1.06,4,F07 CHOROBY PRZEŁYKU,1a,2015,2015
C16.2,Nowotwór złośliwy (trzon żołądka),618,12.38,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",574,11.5,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.4,Nowotwór złośliwy (odźwiernik),271,5.43,13,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.0,Nowotwór złośliwy (wpust),224,4.49,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),165,3.31,15,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.3,Nowotwór złośliwy (ujście odźwiernika),133,2.67,13,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.5,"Nowotwór złośliwy (krzywizna mniejsza żołądka, nie określona)",112,2.24,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),107,2.14,11,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K25.1,Wrzód żołądka (ostry z przedziurawieniem),54,1.08,12,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),53,1.06,12,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
E66.0,Otyłość spowodowana nadmierną podażą energii,1634,32.75,4,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
E66.9,"Otyłość, nie określona",397,7.96,3,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
E66.8,Inne postacie otyłości,216,4.33,5,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",171,2.36,12,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),149,2.06,13,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
C16.2,Nowotwór złośliwy (trzon żołądka),120,1.66,12,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K25.1,Wrzód żołądka (ostry z przedziurawieniem),1849,25.52,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K26.1,Wrzód dwunastnicy (ostry z przedziurawieniem),631,8.71,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K25.5,Wrzód żołądka (przewlekły lub nieokreślony z przedziurawieniem),518,7.15,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),320,4.42,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K31.8,Inne określone choroby żołądka i dwunastnicy,254,3.51,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K31.5,Niedrożność dwunastnicy,186,2.57,16,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K26.5,Wrzód dwunastnicy (przewlekły lub nieokreślony z przedziurawieniem),177,2.44,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K31.6,Przetoka żołądka lub dwunastnicy,104,1.44,15,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K28.1,Wrzód żołądka i jelit (ostry z przedziurawieniem),87,1.2,8,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
D13.1,Nowotwór niezłośliwy (żołądek),79,1.09,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
E66.0,Otyłość spowodowana nadmierną podażą energii,897,12.38,3,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K44.9,Przepuklina przeponowa bez niedrożności lub zgorzeli,426,5.88,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
R13,Dysfagia,199,2.75,6,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
E66.9,"Otyłość, nie określona",161,2.22,2,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K21.0,Zarzucanie (refluks) żołądkowo-przełykowe z zapaleniem przełyku,149,2.06,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K21.9,Zarzucanie żołądkowo-przełykowe bez zapalenia przełyku,90,1.24,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
E66.8,Inne postacie otyłości,75,1.04,2,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
R13,Dysfagia,2879,39.27,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
E66.0,Otyłość spowodowana nadmierną podażą energii,74,1.01,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
D13.1,Nowotwór niezłośliwy (żołądek),1064,14.51,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),873,11.91,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
Z43.1,Opieka nad pacjentami z gastrostomią,666,9.08,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K31.8,Inne określone choroby żołądka i dwunastnicy,486,6.63,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
T18.2,Ciało obce w żołądku,177,2.41,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K31.9,"Choroba żołądka i dwunastnicy, nie określone",160,2.18,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
D13.2,Nowotwór niezłośliwy (dwunastnica),136,1.85,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",85,1.16,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
K29.7,"Zapalenie żołądka, nie określone",11557,16.97,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",10012,14.7,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K29.6,Inne zapalenia żołądka,7343,10.78,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K29.1,Inne ostre zapalenie żołądka,7110,10.44,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K29.3,Przewlekłe powierzchowne zapalenie żołądka,4664,6.85,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K29.5,"Przewlekłe zapalenie żołądka, nie określone",4537,6.66,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K25.9,Wrzód żołądka (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),2466,3.62,5,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),2097,3.08,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K31.8,Inne określone choroby żołądka i dwunastnicy,2082,3.06,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",1895,2.78,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K29.8,Zapalenie dwunastnicy,1600,2.35,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K26.9,Wrzód dwunastnicy (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),1507,2.21,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),1310,1.92,5,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K25.3,Wrzód żołądka (ostry bez wzmianki o krwotoku lub przedziurawieniu),981,1.44,5,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K26.3,Wrzód dwunastnicy (ostry bez wzmianki o krwotoku lub przedziurawieniu),901,1.32,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K29.4,Przewlekłe zanikowe zapalenie żołądka,893,1.31,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
K26.7,Wrzód dwunastnicy (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),847,1.24,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
D13.1,Nowotwór niezłośliwy (żołądek),780,1.15,2,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),733,1.08,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
C16.0,Nowotwór złośliwy (wpust),688,1.01,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
C20,Nowotwór złośliwy odbytnicy,248,4.64,10,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C18.2,Nowotwór złośliwy (okrężnica wstępująca),101,1.89,12,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C18.7,Nowotwór złośliwy (esica),98,1.83,13,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),98,1.83,14,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C18.0,Nowotwór złośliwy (jelito ślepe),63,1.18,11,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C18.3,Nowotwór złośliwy (zgięcie wątrobowe),61,1.14,11,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C56,Nowotwór złośliwy jajnika,56,1.05,13,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C25.0,Nowotwór złośliwy (głowa trzustki),54,1.01,13,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K52.9,"Niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego, nie określone",779,12.55,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K56.5,Zrosty jelitowe z niedrożnością,516,8.31,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,503,8.1,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K65.0,Ostre zapalenie otrzewnej,431,6.94,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K56.7,"Niedrożność, nie określona",318,5.12,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K63.2,Przetoka jelitowa,201,3.24,13,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K63.1,Przedziurawienie jelita (nieurazowe),194,3.13,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
R10.0,Ostry brzuch,159,2.56,6,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K66.0,Zrosty otrzewnowe,157,2.53,5,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K56.4,Inne postacie zatkania jelita,137,2.21,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K56.2,Skręt jelita,124,2.0,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K63.8,Inne określone choroby jelit,116,1.87,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K65.8,Inne zapalenie otrzewnej,112,1.8,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K63.9,"Choroba jelita, nie określona",85,1.37,2,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K56.3,Niedrożność wywołana kamieniem żółciowym,75,1.21,12,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
D13.9,Nowotwór niezłośliwy (niedokładnie określone części układu pokarmowego),74,1.19,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
C26.8,Nowotwór złośliwy (zmiana przekraczająca granice narządów trawiennych),62,1.0,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K55.8,Inne naczyniowe zaburzenia jelit,260,4.19,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
D13.3,Nowotwór niezłośliwy (inne i nieokreślone części jelita cienkiego),224,3.61,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
Q43.0,Uchyłek Meckela,171,2.75,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K55.0,Ostre naczyniowe zaburzenia jelit,140,2.26,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),123,1.98,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
S36.4,Uraz jelita cienkiego,129,2.08,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
K90.0,Choroba trzewna [celiakia],2520,30.07,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K90.9,"Nieprawidłowe wchłanianie jelitowe, nie określone",1449,17.29,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K90.4,"Nieprawidłowe wchłanianie wywołane przez nietolerancję, niesklasyfikowane gdzie indziej",887,10.58,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K91.2,Nieprawidłowe wchłanianie po zabiegach chirurgicznych niesklasyfikowane gdzie indziej,600,7.16,5,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
T18.9,"Ciało obce przewodu pokarmowego, część nieokreślona",496,5.92,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K57.1,Choroba uchyłkowa jelita cienkiego bez przedziurawienia lub ropnia,399,4.76,5,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),238,2.84,5,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
Q43.1,Choroba Hirschprunga,196,2.34,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
C78.8,Wtórny nowotwór złośliwy innych i nieokreślonych części przewodu pokarmowego,188,2.24,6,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
T18.8,Ciało obce innej lub mnogich części przewodu pokarmowego,183,2.18,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K55.0,Ostre naczyniowe zaburzenia jelit,176,2.1,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K55.8,Inne naczyniowe zaburzenia jelit,171,2.04,3,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K55.1,Przewlekłe naczyniowe zaburzenia jelit,132,1.58,6,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
Q43.8,Inne określone wrodzone wady rozwojowe jelit,130,1.55,3,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K55.9,"Naczyniowe zaburzenia jelit, nie określone",107,1.28,6,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
K57.0,Choroba uchyłkowa jelita cienkiego z przedziurawieniem i ropniem,88,1.05,7,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
C20,Nowotwór złośliwy odbytnicy,4572,29.61,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.2,Nowotwór złośliwy (okrężnica wstępująca),1712,11.09,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,1354,8.77,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.7,Nowotwór złośliwy (esica),1043,6.76,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.0,Nowotwór złośliwy (jelito ślepe),1002,6.49,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.3,Nowotwór złośliwy (zgięcie wątrobowe),785,5.08,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.4,Nowotwór złośliwy (okrężnica poprzeczna),655,4.24,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.5,Nowotwór złośliwy (zgięcie śledzionowe),489,3.17,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.6,Nowotwór złośliwy (okrężnica zstępująca),457,2.96,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.9,"Nowotwór złośliwy (okrężnica, nie określona)",403,2.61,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),223,1.44,13,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1327,8.6,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
D37.5,Nowotwór o nieokreślonym charakterze (odbytnica),324,2.1,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
K55.0,Ostre naczyniowe zaburzenia jelit,295,1.91,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
C18.0,Nowotwór złośliwy (jelito ślepe),2,4.26,8,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,1,2.13,14,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
Q43.1,Choroba Hirschprunga,23,48.94,13,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
K55.2,Angiodysplazja jelita grubego,5,10.64,12,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
Q42.2,"Wrodzony brak, zarośnięcie lub zwężenie odbytu z przetoką",5,10.64,15,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
Q42.0,"Wrodzony brak, zarośnięcie lub zwężenie odbytnicy z przetoką",5,10.64,9,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
D12.8,Nowotwór niezłośliwy (odbytnica),3,6.38,10,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
K55.0,Ostre naczyniowe zaburzenia jelit,2,4.26,52,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
K57.5,Choroba uchyłkowa jelita cienkiego i grubego bez przedziurawienia lub ropnia,1,2.13,27,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
C18.7,Nowotwór złośliwy (esica),1955,21.16,10,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1428,15.46,5,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
C20,Nowotwór złośliwy odbytnicy,1265,13.69,8,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
K57.2,Choroba uchyłkowa jelita grubego z przedziurawieniem i ropniem,571,6.18,12,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
D37.5,Nowotwór o nieokreślonym charakterze (odbytnica),481,5.21,5,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,368,3.98,11,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
D12.5,Nowotwór niezłośliwy (okrężnica esowata),205,2.22,5,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
K91.4,"Nieprawidłowa czynność zespoleń okrężniczych lub jelitowych (kolostomii, enterostomii)",195,2.11,8,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
K57.3,Choroba uchyłkowa jelita grubego bez przedziurawienia lub ropnia,192,2.08,9,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
D12.8,Nowotwór niezłośliwy (odbytnica),172,1.86,2,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
K60.4,Przetoka odbytnicza,172,1.86,8,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
C18.9,"Nowotwór złośliwy (okrężnica, nie określona)",151,1.63,10,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
K59.9,"Czynnościowe zaburzenia jelit, nie określone",151,1.63,10,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),145,1.57,13,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
K62.8,Inne określone choroby odbytu i odbytnicy,142,1.54,8,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
K62.3,Wypadnięcie odbytnicy,138,1.49,7,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
C18.6,Nowotwór złośliwy (okrężnica zstępująca),113,1.22,11,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
D12.2,Nowotwór niezłośliwy (okrężnica wstępująca),111,1.2,1,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
