disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
D12.2,Nowotwór niezłośliwy (okrężnica wstępująca),635,1.69,4,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
D12.3,Nowotwór niezłośliwy (okrężnica poprzeczna),567,1.51,4,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
C18.0,Nowotwór złośliwy (jelito ślepe),563,1.5,4,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
K57.5,Choroba uchyłkowa jelita cienkiego i grubego bez przedziurawienia lub ropnia,444,1.18,5,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
D12.7,Nowotwór niezłośliwy (zgięcie esiczo-odbytnicze),433,1.15,3,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
D12.4,Nowotwór niezłośliwy (okrężnica zstępująca),407,1.08,4,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
C18.4,Nowotwór złośliwy (okrężnica poprzeczna),389,1.04,4,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
K65.0,Ostre zapalenie otrzewnej,3248,16.57,9,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K56.5,Zrosty jelitowe z niedrożnością,2174,11.09,9,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.0,Ostry brzuch,1730,8.83,7,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,1123,5.73,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C26.8,Nowotwór złośliwy (zmiana przekraczająca granice narządów trawiennych),983,5.02,12,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K56.7,"Niedrożność, nie określona",924,4.71,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K66.0,Zrosty otrzewnowe,914,4.66,7,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K65.8,Inne zapalenie otrzewnej,653,3.33,11,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C76.2,Nowotwór złośliwy (brzuch),567,2.89,11,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K66.1,Krwiak otrzewnej,564,2.88,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,496,2.53,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.1,Ból zlokalizowany w nadbrzuszu,470,2.4,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
D37.7,Nowotwór o nieokreślonym charakterze (inne narządy trawienne),429,2.19,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K65.9,"Zapalenie otrzewnej, nie określone",415,2.12,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
D48.3,Nowotwór o nieokreślonym charakterze (przestrzeń zaotrzewnowa),397,2.03,9,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K66.8,Inne określone zaburzenia otrzewnej,380,1.94,8,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,378,1.93,9,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K56.0,Niedrożność porażenna,357,1.82,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C78.6,Wtórny nowotwór złośliwy otrzewnej i przestrzeni zaotrzewnowej,338,1.72,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K56.2,Skręt jelita,308,1.57,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K63.1,Przedziurawienie jelita (nieurazowe),300,1.53,12,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R19.0,"Wewnątrzbrzuszny i wewnątrzmiedniczny obrzęk, masa i guz",288,1.47,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K63.8,Inne określone choroby jelit,277,1.41,9,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K56.4,Inne postacie zatkania jelita,245,1.25,11,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C48.0,Nowotwór złośliwy (przestrzeń zaotrzewnowa),230,1.17,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
D37.9,"Nowotwór o nieokreślonym charakterze (narządy trawienne, nie określone)",228,1.16,11,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C26.0,"Nowotwór złośliwy (przewód pokarmowy, część nie określona)",215,1.1,11,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K63.0,Ropień jelit,199,1.02,14,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K63.2,Przetoka jelitowa,198,1.01,16,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R18,Wodobrzusze,1554,33.75,2,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,785,17.05,3,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,318,6.91,3,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.1,Ból zlokalizowany w nadbrzuszu,196,4.26,4,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.2,Ból w okolicy miednicy i krocza,120,2.61,3,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C76.2,Nowotwór złośliwy (brzuch),113,2.45,6,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K66.8,Inne określone zaburzenia otrzewnej,112,2.43,3,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R19.0,"Wewnątrzbrzuszny i wewnątrzmiedniczny obrzęk, masa i guz",93,2.02,8,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K65.0,Ostre zapalenie otrzewnej,88,1.91,10,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C26.8,Nowotwór złośliwy (zmiana przekraczająca granice narządów trawiennych),82,1.78,5,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
D37.7,Nowotwór o nieokreślonym charakterze (inne narządy trawienne),76,1.65,4,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.0,Ostry brzuch,74,1.61,5,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K66.0,Zrosty otrzewnowe,71,1.54,2,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K65.8,Inne zapalenie otrzewnej,71,1.54,6,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K56.1,Wgłobienie,69,1.5,3,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
C78.6,Wtórny nowotwór złośliwy otrzewnej i przestrzeni zaotrzewnowej,63,1.37,4,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
K66.1,Krwiak otrzewnej,47,1.02,7,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
D37.9,"Nowotwór o nieokreślonym charakterze (narządy trawienne, nie określone)",46,1.0,5,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,28667,27.05,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
R10.1,Ból zlokalizowany w nadbrzuszu,18199,17.17,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
K52.9,"Niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego, nie określone",9665,9.12,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
K59.8,Inne określone czynnościowe zaburzenia jelit,9630,9.09,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,6614,6.24,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
R10.2,Ból w okolicy miednicy i krocza,5129,4.84,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
K63.8,Inne określone choroby jelit,4534,4.28,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
R10.0,Ostry brzuch,4418,4.17,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
K63.9,"Choroba jelita, nie określona",3490,3.29,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
K56.7,"Niedrożność, nie określona",2580,2.43,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,2379,2.24,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
R18,Wodobrzusze,1492,1.41,5,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
D37.7,Nowotwór o nieokreślonym charakterze (inne narządy trawienne),1452,1.37,5,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
A04.9,"Zakażenie bakteryjne jelit, nie określone",3068,26.88,3,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A08.4,"Zakażenia wirusowe jelit, nie określone",2425,21.25,3,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A02.0,Zatrucia pokarmowe wywołane przez pałeczki Salmonella,1180,10.34,5,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A04.7,Zapalenie jelita cienkiego i grubego wywołane przez Closcridium difficile,1050,9.2,10,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A05.9,"Bakteryjne zatrucie pokarmowe, nie określone",832,7.29,4,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A08.0,Nieżyt jelitowy wywołany przez rotawirusy,546,4.78,4,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A04.8,Inne określone zakażenia bakteryjne jelit,496,4.35,4,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A08.5,Inne określone zakażenia jelit,325,2.85,5,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A04.4,Inne jelitowe zakażenia Escherichia coli,242,2.12,5,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A08.3,Nieżyt jelitowy wywołany przez inne wirusy,179,1.57,4,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A07.1,Giardiaza (lamblioza),149,1.31,5,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A02.9,"Zakażenia pałeczkami Salmonella, nie określone",140,1.23,5,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
A02.8,Inne określone zakażenia pałeczkami Salmonella,125,1.1,6,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
B83.0,Larwa wędrująca trzewna,114,1.0,3,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
K50.0,Choroba Crohna jelita cienkiego,73,24.83,13,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",66,22.45,15,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K50.9,"Choroba Crohna, nie określona",30,10.2,17,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.1,Wrzodziejące (przewlekłe) zapalenie jelita krętego i grubego,28,9.52,13,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,28,9.52,16,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.0,Wrzodziejące (przewlekłe) zapalenie jelita cienkiego i grubego,26,8.84,11,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K50.8,Inne postacie choroby Crohna,24,8.16,14,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K50.1,Choroba Crohna jelita grubego,18,6.12,15,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.3,Wrzodziejące (przewlekłe) zapalenie prostnicy i esicy,8,2.72,21,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.4,Rzekoma polipowatość jelita grubego,7,2.38,10,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.2,Wrzodziejące (przewlekłe) zapalenie prostnicy,4,1.36,12,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K52.1,"Toksyczne zapalenie żołądka, jelit i okrężnicy",3,1.02,58,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,246,30.15,10,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K50.8,Inne postacie choroby Crohna,114,13.97,5,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K50.0,Choroba Crohna jelita cienkiego,109,13.36,10,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K50.9,"Choroba Crohna, nie określona",83,10.17,8,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",71,8.7,8,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K50.1,Choroba Crohna jelita grubego,60,7.35,12,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.1,Wrzodziejące (przewlekłe) zapalenie jelita krętego i grubego,42,5.15,10,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.0,Wrzodziejące (przewlekłe) zapalenie jelita cienkiego i grubego,40,4.9,5,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.3,Wrzodziejące (przewlekłe) zapalenie prostnicy i esicy,25,3.06,11,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.4,Rzekoma polipowatość jelita grubego,24,2.94,12,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K62.7,Popromienne zapalenie prostnicy,18,2.21,10,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K52.0,"Zapalenie żołądka, jelit i okrężnicy wywołane promieniowaniem",15,1.84,14,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",780,23.25,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,586,17.47,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K51.3,Wrzodziejące (przewlekłe) zapalenie prostnicy i esicy,398,11.86,0,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K51.0,Wrzodziejące (przewlekłe) zapalenie jelita cienkiego i grubego,249,7.42,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K62.7,Popromienne zapalenie prostnicy,233,6.94,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K50.9,"Choroba Crohna, nie określona",213,6.35,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K51.2,Wrzodziejące (przewlekłe) zapalenie prostnicy,209,6.23,0,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K50.1,Choroba Crohna jelita grubego,149,4.44,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K51.1,Wrzodziejące (przewlekłe) zapalenie jelita krętego i grubego,136,4.05,0,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K50.0,Choroba Crohna jelita cienkiego,133,3.96,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K51.5,Śluzowe zapalenie prostnicy i okrężnicy,107,3.19,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K50.8,Inne postacie choroby Crohna,101,3.01,0,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K51.4,Rzekoma polipowatość jelita grubego,82,2.44,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K52.0,"Zapalenie żołądka, jelit i okrężnicy wywołane promieniowaniem",49,1.46,1,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,5779,36.03,5,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",3218,20.06,7,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K50.9,"Choroba Crohna, nie określona",1622,10.11,6,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K51.3,Wrzodziejące (przewlekłe) zapalenie prostnicy i esicy,1082,6.75,7,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K50.0,Choroba Crohna jelita cienkiego,866,5.4,5,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K51.0,Wrzodziejące (przewlekłe) zapalenie jelita cienkiego i grubego,808,5.04,7,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K50.1,Choroba Crohna jelita grubego,804,5.01,6,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K50.8,Inne postacie choroby Crohna,703,4.38,5,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K51.1,Wrzodziejące (przewlekłe) zapalenie jelita krętego i grubego,522,3.25,7,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K51.2,Wrzodziejące (przewlekłe) zapalenie prostnicy,263,1.64,5,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K62.7,Popromienne zapalenie prostnicy,205,1.28,5,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K52.0,"Zapalenie żołądka, jelit i okrężnicy wywołane promieniowaniem",206,1.28,6,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K52.1,"Toksyczne zapalenie żołądka, jelit i okrężnicy",174,1.08,9,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K51.5,Śluzowe zapalenie prostnicy i okrężnicy,165,1.03,4,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
K52.8,Inne określone niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego,1907,45.5,3,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K50.8,Inne postacie choroby Crohna,620,14.79,2,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K50.9,"Choroba Crohna, nie określona",484,11.55,2,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K51.9,"Wrzodziejące zapalenie jelita grubego, nie określone",470,11.21,3,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K50.0,Choroba Crohna jelita cienkiego,246,5.87,2,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K51.0,Wrzodziejące (przewlekłe) zapalenie jelita cienkiego i grubego,182,4.34,5,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K50.1,Choroba Crohna jelita grubego,127,3.03,3,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K51.1,Wrzodziejące (przewlekłe) zapalenie jelita krętego i grubego,118,2.82,2,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K51.3,Wrzodziejące (przewlekłe) zapalenie prostnicy i esicy,60,1.43,3,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
K92.2,"Krwotok żołądkowo-jelitowy, nie określony",73,27.86,17,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K25.0,Wrzód żołądka (ostry z krwotokiem),51,19.47,15,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K26.0,Wrzód dwunastnicy (ostry z krwotokiem),51,19.47,19,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K26.4,Wrzód dwunastnicy (przewlekły lub nieokreślony z krwotokiem),32,12.21,27,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K25.4,Wrzód żołądka (przewlekły lub nieokreślony z krwotokiem),24,9.16,14,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K92.0,Wymioty krwawe,15,5.73,16,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K29.0,Ostre krwotoczne zapalenie żołądka,14,5.34,18,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K92.1,Stolce smołowate,11,4.2,16,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K25.2,Wrzód żołądka (ostry z krwotokiem i przedziurawieniem),10,3.82,10,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K26.2,Wrzód dwunastnicy (ostry z krwotokiem i przedziurawieniem),8,3.05,16,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
I85.0,Żylaki przełyku z krwawieniem,6,2.29,15,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K28.0,Wrzód żołądka i jelit (ostry z krwotokiem),5,1.91,17,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K27.0,Wrzód trawienny o nieokreślonym umiejscowieniu (ostry z krwotokiem),5,1.91,10,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K25.6,Wrzód żołądka (przewlekły lub nieokreślony z krwotokiem i z przedziurawieniem),3,1.15,9,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K28.4,Wrzód żołądka i jelit (przewlekły lub nieokreślony z krwotokiem),3,1.15,57,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K22.6,Żołądkowo-przełykowe pęknięcie śluzówki z krwawieniem,3,1.15,11,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K26.6,Wrzód dwunastnicy (przewlekły lub nieokreślony z krwotokiem i z przedziurawieniem),3,1.15,18,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K92.2,"Krwotok żołądkowo-jelitowy, nie określony",2280,28.64,5,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K25.0,Wrzód żołądka (ostry z krwotokiem),1282,16.11,6,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K26.0,Wrzód dwunastnicy (ostry z krwotokiem),1066,13.39,6,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
I85.0,Żylaki przełyku z krwawieniem,764,9.6,5,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
K92.1,Stolce smołowate,713,8.96,5,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
