disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
J21.9,Nieokreślone ostre zapalenie oskrzelików,744,2.61,5,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2020,2020
J20.5,Ostre zapalenie oskrzeli wywołane przez wirus RS,441,1.55,4,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2020,2020
J42,Nieokreślone przewlekłe zapalenie oskrzeli,419,1.47,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2020,2020
I50.9,"Niewydolność serca, nie określona",2442,45.75,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
I50.0,Niewydolność serca zastoinowa,735,13.77,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J20.9,Nieokreślone ostre zapalenie oskrzeli,460,8.62,6,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
I50.1,Niewydolność serca lewokomorowa,229,4.29,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J18.9,Nieokreślone zapalenie płuc,222,4.16,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
L89,Owrzodzenie odleżynowe,164,3.07,10,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
G20,Choroba Parkinsona,139,2.6,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
D38.1,"Nowotwór o nieokreślonym charakterze (tchawica, oskrzela i płuca)",95,1.78,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
C61,Nowotwór złośliwy gruczołu krokowego,90,1.69,7,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
I26.9,Zator płucny bez wzmianki o ostrym sercu płucnym,62,1.16,11,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
A04.7,Zapalenie jelita cienkiego i grubego wywołane przez Closcridium difficile,58,1.09,17,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J18.9,Nieokreślone zapalenie płuc,3113,58.32,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J15.9,Nieokreślone bakteryjne zapalenie płuc,726,13.6,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J18.0,Nieokreślone odoskrzelowe zapalenie płuc,637,11.93,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J18.8,Zapalenie płuc wywołane innymi nieokreślonymi drobnoustrojami,499,9.35,7,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J22,Nieokreślone ostre zakażenie dolnych dróg oddechowych,234,4.38,7,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J18.1,Nieokreślone płatowe zapalenie płuc,122,2.29,8,D47 ZAPALENIE PŁUC Z PW,1a,2020,2020
J18.9,Nieokreślone zapalenie płuc,8822,57.65,7,D48 ZAPALENIE PŁUC BEZ PW,1a,2020,2020
J15.9,Nieokreślone bakteryjne zapalenie płuc,1838,12.01,7,D48 ZAPALENIE PŁUC BEZ PW,1a,2020,2020
J18.8,Zapalenie płuc wywołane innymi nieokreślonymi drobnoustrojami,1797,11.74,7,D48 ZAPALENIE PŁUC BEZ PW,1a,2020,2020
J18.0,Nieokreślone odoskrzelowe zapalenie płuc,1607,10.5,7,D48 ZAPALENIE PŁUC BEZ PW,1a,2020,2020
J22,Nieokreślone ostre zakażenie dolnych dróg oddechowych,891,5.82,5,D48 ZAPALENIE PŁUC BEZ PW,1a,2020,2020
J18.1,Nieokreślone płatowe zapalenie płuc,336,2.2,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2020,2020
J69.0,Zapalenie płuc wywołane zachłyśnięciem się pokarmem lub wymiocinami,1738,74.43,8,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2020,2020
J70.9,Zaburzenia układu oddechowego wywołane nieokreślonymi czynnikami zewnętrznymi,167,7.15,3,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2020,2020
J70.8,Zaburzenia układu oddechowego wywołane innymi określonymi czynnikami zewnętrznymi,151,6.47,2,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2020,2020
J69.8,Zapalenie płuc wywołane innymi ciałami stałymi lub ciekłymi,134,5.74,5,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2020,2020
J95.4,Zespół Mendelsona,51,2.18,8,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2020,2020
J68.3,"Inne ostre lub podostre stany układu oddechowego wywołane przez czynniki chemiczne, gazy lub pary",26,1.11,3,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2020,2020
J84.9,Nieokreślona choroba tkanki śródmiąższowej płuc,4731,40.39,6,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2020,2020
J84.1,Inne choroby tkanki śródmiąższowej płuc ze zwłóknieniem,3640,31.08,6,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2020,2020
J84.8,Inne określone choroby tkanki śródmiąższowej płuc,2489,21.25,6,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2020,2020
J84.0,Choroby pęcherzyków płucnych i tkanki okołopęcherzykowej,355,3.03,5,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2020,2020
J60,Pylica górników kopalń węgla,151,1.29,6,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2020,2020
S27.0,Urazowa odma opłucnowa,1159,29.29,6,D51 ODMA OPŁUCNOWA,1a,2020,2020
J93.1,Inna samoistna odma opłucnowa,896,22.64,7,D51 ODMA OPŁUCNOWA,1a,2020,2020
J93.8,Inna odma opłucnowa,855,21.61,6,D51 ODMA OPŁUCNOWA,1a,2020,2020
J93.9,Nieokreślona odma opłucnowa,547,13.82,7,D51 ODMA OPŁUCNOWA,1a,2020,2020
J93.0,Odma opłucnowa samoistna z wysiłku,237,5.99,7,D51 ODMA OPŁUCNOWA,1a,2020,2020
S27.2,Urazowa odma opłucnowa z krwotokiem do jamy opłucnowej,153,3.87,7,D51 ODMA OPŁUCNOWA,1a,2020,2020
S27.1,Urazowy krwotok do jamy opłucnowej,86,2.17,5,D51 ODMA OPŁUCNOWA,1a,2020,2020
J96.1,Przewlekła niewydolność oddechowa,5506,41.23,7,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2020,2020
J96.0,Ostra niewydolność oddechowa,3676,27.53,7,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2020,2020
J96.9,Nieokreślona niewydolność oddechowa,3514,26.31,7,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2020,2020
R09.2,Zatrzymanie oddechu,282,2.11,2,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2020,2020
J80,Zespół ciężkiej niewydolności oddechowej u dorosłych,204,1.53,7,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2020,2020
I27.0,Pierwotne nadciśnienie płucne,517,100.0,5,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2020,2020
R09.1,Zapalenie opłucnej,82,100.0,7,D54 ZAPALENIE OPŁUCNEJ,1a,2020,2020
D86.2,Sarkoidoza płucna współistniejąca z sarkoidozą węzłów chłonnych,1714,28.14,3,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
M31.3,Ziarniniakowatość Wegenera,1386,22.76,3,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
D86.0,Sarkoidoza płucna,699,11.48,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
D86.9,Nieokreślona sarkoidoza,407,6.68,5,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
D86.8,Sarkoidoza innych narządów oraz wielonarządowa,346,5.68,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
D86.1,Sarkoidoza węzłów chłonnych,314,5.16,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
J82,Eozynofilia płucna niesklasyfikowana gdzie indziej,305,5.01,3,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
M31.0,Alergiczne zapalenie naczyń,282,4.63,5,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
J67.9,Zapalenie płuc z nadwrażliwości wywołane nieokreślonym pyłem organicznym,190,3.12,5,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
M30.1,Guzkowe zapalenie naczyń z zajęciem płuc [Zespół Churg-Straussa],180,2.96,3,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
J67.2,Płuco hodowców ptaków,137,2.25,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
J67.0,Płuco rolnika,74,1.22,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2020,2020
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",1663,34.32,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
I50.0,Niewydolność serca zastoinowa,730,15.07,7,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
I48,Migotanie i trzepotanie przedsionków,640,13.21,10,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
D64.9,Nieokreślona niedokrwistość,637,13.15,7,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),625,12.9,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
I50.1,Niewydolność serca lewokomorowa,335,6.91,10,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
J90,Wysięk opłucnowy niesklasyfikowany gdzie indziej,268,5.53,10,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
E10.5,Cukrzyca insulinozależna (z powikłaniami w zakresie krążenia obwodowego),81,1.67,11,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
I65.2,Niedrożność i zwężenie tętnicy szyjnej wewnętrznej,74,1.53,7,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
N99.0,Pozabiegowa niewydolność nerek,63,1.3,16,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2020,2020
I21.4,Ostry zawał serca podwsierdziowy,4671,51.58,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2020,2020
I21.9,"Ostry zawał serca, nie określony",3508,38.74,4,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2020,2020
I21.1,Ostry zawał serca pełnościenny ściany dolnej,323,3.57,4,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2020,2020
I21.0,Ostry zawał serca pełnościenny ściany przedniej,306,3.38,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2020,2020
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,136,1.5,6,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2020,2020
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,107,1.18,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2020,2020
I21.4,Ostry zawał serca podwsierdziowy,4424,41.49,5,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2020,2020
I21.1,Ostry zawał serca pełnościenny ściany dolnej,2581,24.21,5,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2020,2020
I21.0,Ostry zawał serca pełnościenny ściany przedniej,1783,16.72,6,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2020,2020
I21.9,"Ostry zawał serca, nie określony",1322,12.4,6,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2020,2020
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,420,3.94,5,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2020,2020
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,131,1.23,6,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2020,2020
I21.4,Ostry zawał serca podwsierdziowy,15455,40.57,4,E12G OZW - LECZENIE INWAZYJNE *,1a,2020,2020
I21.1,Ostry zawał serca pełnościenny ściany dolnej,7678,20.16,5,E12G OZW - LECZENIE INWAZYJNE *,1a,2020,2020
I21.0,Ostry zawał serca pełnościenny ściany przedniej,6729,17.67,5,E12G OZW - LECZENIE INWAZYJNE *,1a,2020,2020
I21.9,"Ostry zawał serca, nie określony",6223,16.34,4,E12G OZW - LECZENIE INWAZYJNE *,1a,2020,2020
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,1414,3.71,4,E12G OZW - LECZENIE INWAZYJNE *,1a,2020,2020
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,561,1.47,6,E12G OZW - LECZENIE INWAZYJNE *,1a,2020,2020
E11.8,Cukrzyca insulinoniezależna (z nieokreślonymi powikłaniami),568,17.77,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E11.9,Cukrzyca insulinoniezależna (bez powikłań),540,16.9,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
I13.0,"Choroba nadciśnieniowa z zajęciem serca i nerek, z (zastoinową) niewydolnością serca",370,11.58,10,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E11.7,Cukrzyca insulinoniezależna (z wieloma powikłaniami),298,9.32,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
R57.0,Wstrząs kardiogenny,285,8.92,13,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
J96.9,Nieokreślona niewydolność oddechowa,217,6.79,8,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
J96.0,Ostra niewydolność oddechowa,203,6.35,16,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E11.6,Cukrzyca insulinoniezależna (z innymi określonymi powikłaniami),186,5.82,8,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),174,5.44,8,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E10.9,Cukrzyca insulinozależna (bez powikłań),114,3.57,10,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
N18.0,Schyłkowa niewydolność nerek,93,2.91,12,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E10.8,Cukrzyca insulinozależna (z nieokreślonymi powikłaniami),82,2.57,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E10.7,Cukrzyca insulinozależna (z wieloma powikłaniami),68,2.13,10,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E10.5,Cukrzyca insulinozależna (z powikłaniami w zakresie krążenia obwodowego),39,1.22,11,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
E10.6,Cukrzyca insulinozależna (z innymi określonymi powikłaniami),34,1.06,10,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
I21.4,Ostry zawał serca podwsierdziowy,1379,43.15,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
I21.0,Ostry zawał serca pełnościenny ściany przedniej,606,18.96,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
I21.1,Ostry zawał serca pełnościenny ściany dolnej,574,17.96,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
I21.9,"Ostry zawał serca, nie określony",498,15.58,10,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,110,3.44,9,E15 OZW - LECZENIE INWAZYJNE > 7 DNI Z PW *,1a,2020,2020
I48,Migotanie i trzepotanie przedsionków,1262,15.32,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I50.0,Niewydolność serca zastoinowa,663,8.05,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I50.1,Niewydolność serca lewokomorowa,595,7.22,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",380,4.61,4,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
J18.9,Nieokreślone zapalenie płuc,166,2.01,8,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
D64.9,Nieokreślona niedokrwistość,137,1.66,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I46.9,"Zatrzymanie krążenia, nie określone",101,1.23,1,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I21.9,"Ostry zawał serca, nie określony",2538,30.8,4,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I21.4,Ostry zawał serca podwsierdziowy,2391,29.02,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I20.0,Dusznica niestabilna,2235,27.12,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I21.0,Ostry zawał serca pełnościenny ściany przedniej,383,4.65,2,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I21.1,Ostry zawał serca pełnościenny ściany dolnej,301,3.65,2,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,220,2.67,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,136,1.65,4,E16 OZW > 69 R.Ż. LUB Z PW,1a,2020,2020
I20.0,Dusznica niestabilna,1837,45.45,5,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2020,2020
I21.9,"Ostry zawał serca, nie określony",1031,25.51,1,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2020,2020
I21.4,Ostry zawał serca podwsierdziowy,712,17.62,2,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2020,2020
I21.1,Ostry zawał serca pełnościenny ściany dolnej,174,4.3,1,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2020,2020
I21.0,Ostry zawał serca pełnościenny ściany przedniej,169,4.18,1,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2020,2020
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,49,1.21,1,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2020,2020
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,42,1.04,2,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2020,2020
I48,Migotanie i trzepotanie przedsionków,467,29.45,3,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2020,2020
I48,Migotanie i trzepotanie przedsionków,2577,39.18,2,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I49.5,Zespół chorej zatoki,1379,20.96,2,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I44.2,Blok przedsionkowo-komorowy zupełny,1350,20.52,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I44.1,Blok przedsionkowo-komorowy drugiego stopnia,608,9.24,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I49.8,Inne określone zaburzenia rytmu serca,190,2.89,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I50.0,Niewydolność serca zastoinowa,114,1.73,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I44.3,Inne i nieokreślone bloki przedsionkowo-komorowe,105,1.6,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I50.1,Niewydolność serca lewokomorowa,82,1.25,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
Z45.0,Dopasowanie i założenie rozrusznika serca,4830,73.43,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
Z95.0,Obecność rozrusznika serca,1820,27.67,2,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2020,2020
I49.5,Zespół chorej zatoki,8135,41.72,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2020,2020
I44.2,Blok przedsionkowo-komorowy zupełny,5010,25.69,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2020,2020
I44.1,Blok przedsionkowo-komorowy drugiego stopnia,3709,19.02,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2020,2020
I48,Migotanie i trzepotanie przedsionków,1158,5.94,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2020,2020
I49.8,Inne określone zaburzenia rytmu serca,454,2.33,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2020,2020
Z45.0,Dopasowanie i założenie rozrusznika serca,15294,78.43,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2020,2020
Z95.0,Obecność rozrusznika serca,4371,22.42,2,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2020,2020
I50.1,Niewydolność serca lewokomorowa,406,49.45,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2020,2020
I50.0,Niewydolność serca zastoinowa,379,46.16,4,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2020,2020
I42.0,Kardiomiopatia rozstrzeniowa,24,2.92,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2020,2020
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",10,1.22,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2020,2020
Z45.0,Dopasowanie i założenie rozrusznika serca,592,72.11,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2020,2020
Z95.0,Obecność rozrusznika serca,242,29.48,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2020,2020
I50.1,Niewydolność serca lewokomorowa,2470,36.67,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I50.0,Niewydolność serca zastoinowa,2274,33.76,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I47.2,Częstoskurcz komorowy,601,8.92,5,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I42.0,Kardiomiopatia rozstrzeniowa,359,5.33,2,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I25.5,Kardiomiopatia niedokrwienna,271,4.02,2,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I46.0,Zatrzymanie krążenia ze skuteczną resuscytacją,139,2.06,8,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I25.2,Stary (przebyty) zawał serca,136,2.02,2,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I42.2,Inne kardiomiopatie przerostowe,108,1.6,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I49.0,Migotanie i trzepotanie komór,107,1.59,5,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I48,Migotanie i trzepotanie przedsionków,81,1.2,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I42.1,Przerostowa kardiomiopatia zawężająca,78,1.16,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
Z45.0,Dopasowanie i założenie rozrusznika serca,5428,80.59,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
Z95.0,Obecność rozrusznika serca,1373,20.39,2,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2020,2020
I50.1,Niewydolność serca lewokomorowa,1587,44.11,3,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2020,2020
I50.0,Niewydolność serca zastoinowa,1537,42.72,3,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2020,2020
I42.0,Kardiomiopatia rozstrzeniowa,244,6.78,3,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2020,2020
