branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,7,81 i więcej,136,19.54,13,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2018,2018
,,8,brak danych,0,0.0,0,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2018,2018
,,3,7 - 17,9,1.29,3,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2018,2018
,,4,18 - 40,61,8.76,7,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,2,1 - 6,0,0.0,0,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,5,41 - 60,0,0.0,0,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,6,61 - 80,18345,86.28,3,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,7,81 i więcej,2918,13.72,5,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,8,brak danych,0,0.0,0,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,3,7 - 17,0,0.0,0,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,4,18 - 40,0,0.0,0,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,2,1 - 6,11,0.02,4,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,5,41 - 60,28122,50.27,3,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,6,61 - 80,10678,19.09,3,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,7,81 i więcej,0,0.0,0,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,8,brak danych,0,0.0,0,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,3,7 - 17,414,0.74,4,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,4,18 - 40,16713,29.88,3,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,2,1 - 6,0,0.0,0,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,5,41 - 60,0,0.0,0,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,6,61 - 80,5840,60.81,5,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,7,81 i więcej,3764,39.19,6,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,8,brak danych,0,0.0,0,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,3,7 - 17,0,0.0,0,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,4,18 - 40,0,0.0,0,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,1,poniżej 1,36,0.49,1,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,2,1 - 6,90,1.22,1,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,5,41 - 60,3178,43.0,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,6,61 - 80,1805,24.42,4,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,7,81 i więcej,0,0.0,0,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,8,brak danych,0,0.0,0,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,3,7 - 17,428,5.79,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,4,18 - 40,1853,25.07,3,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,1,poniżej 1,8,0.14,5,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,2,1 - 6,13,0.24,0,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,5,41 - 60,1221,22.1,4,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,6,61 - 80,3213,58.14,5,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,7,81 i więcej,837,15.15,6,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,8,brak danych,0,0.0,0,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,3,7 - 17,20,0.36,0,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,4,18 - 40,214,3.87,3,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,2,1 - 6,1,0.26,21,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,5,41 - 60,118,30.97,14,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,6,61 - 80,224,58.79,13,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,7,81 i więcej,5,1.31,20,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,8,brak danych,0,0.0,0,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,3,7 - 17,3,0.79,15,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,4,18 - 40,30,7.87,10,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,1,poniżej 1,0,0.0,0,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,2,1 - 6,0,0.0,0,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,5,41 - 60,45,31.25,11,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,6,61 - 80,74,51.39,10,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,7,81 i więcej,3,2.08,12,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,8,brak danych,0,0.0,0,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,3,7 - 17,1,0.69,27,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,4,18 - 40,21,14.58,10,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,1,poniżej 1,0,0.0,0,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,2,1 - 6,0,0.0,0,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,5,41 - 60,84,30.0,15,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,6,61 - 80,174,62.14,15,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,7,81 i więcej,5,1.79,18,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,8,brak danych,0,0.0,0,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,3,7 - 17,3,1.07,27,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,4,18 - 40,14,5.0,13,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,1,poniżej 1,0,0.0,0,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,2,1 - 6,2,0.37,25,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,5,41 - 60,191,35.5,9,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,6,61 - 80,260,48.33,8,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,7,81 i więcej,18,3.35,9,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,8,brak danych,0,0.0,0,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,3,7 - 17,3,0.56,15,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,4,18 - 40,64,11.9,12,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,2,1 - 6,0,0.0,0,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,5,41 - 60,636,21.85,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,6,61 - 80,1649,56.65,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,7,81 i więcej,528,18.14,4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,8,brak danych,0,0.0,0,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,3,7 - 17,1,0.03,7,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,4,18 - 40,97,3.33,3,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,2,1 - 6,3,0.01,10,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,5,41 - 60,5410,21.57,3,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,6,61 - 80,12359,49.28,4,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,7,81 i więcej,4960,19.78,4,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,8,brak danych,0,0.0,0,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,3,7 - 17,70,0.28,5,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,4,18 - 40,2277,9.08,3,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,2,1 - 6,0,0.0,0,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,5,41 - 60,2896,30.42,1,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,6,61 - 80,5016,52.69,1,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,7,81 i więcej,580,6.09,1,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,8,brak danych,0,0.0,0,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,3,7 - 17,2,0.02,2,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,4,18 - 40,1025,10.77,1,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,2,1 - 6,1,0.02,17,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,5,41 - 60,2232,36.36,12,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,6,61 - 80,1733,28.23,12,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,7,81 i więcej,449,7.32,10,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,8,brak danych,0,0.0,0,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,3,7 - 17,21,0.34,11,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,4,18 - 40,1702,27.73,12,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,2,1 - 6,62,0.3,7,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,5,41 - 60,7129,34.03,6,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,6,61 - 80,5545,26.47,7,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,7,81 i więcej,1926,9.19,7,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,8,brak danych,0,0.0,0,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,3,7 - 17,183,0.87,7,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,4,18 - 40,6103,29.13,6,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,1,poniżej 1,4,0.03,2,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,2,1 - 6,80,0.67,1,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,5,41 - 60,4056,33.74,5,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,6,61 - 80,5264,43.79,5,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,7,81 i więcej,997,8.29,6,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,8,brak danych,0,0.0,0,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,3,7 - 17,296,2.46,2,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,4,18 - 40,1325,11.02,5,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,1,poniżej 1,0,0.0,0,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,2,1 - 6,21,1.46,6,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,5,41 - 60,418,28.99,7,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,6,61 - 80,339,23.51,9,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,7,81 i więcej,49,3.4,11,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,8,brak danych,0,0.0,0,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,3,7 - 17,99,6.87,7,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,4,18 - 40,516,35.78,7,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,2,1 - 6,0,0.0,0,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,5,41 - 60,927,33.33,5,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,6,61 - 80,1607,57.78,6,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,7,81 i więcej,97,3.49,7,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,8,brak danych,0,0.0,0,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,3,7 - 17,0,0.0,0,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,4,18 - 40,150,5.39,4,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,1,poniżej 1,0,0.0,0,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,2,1 - 6,0,0.0,0,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,5,41 - 60,7,1.2,7,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,6,61 - 80,128,21.96,10,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,7,81 i więcej,448,76.84,11,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,8,brak danych,0,0.0,0,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,3,7 - 17,0,0.0,0,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,4,18 - 40,0,0.0,0,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,2,1 - 6,0,0.0,0,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,5,41 - 60,46,12.01,13,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,6,61 - 80,229,59.79,12,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,7,81 i więcej,106,27.68,14,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,8,brak danych,0,0.0,0,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,3,7 - 17,0,0.0,0,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,4,18 - 40,2,0.52,46,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,1,poniżej 1,0,0.0,0,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,2,1 - 6,0,0.0,0,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,5,41 - 60,168,18.6,15,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,6,61 - 80,597,66.11,17,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,7,81 i więcej,113,12.51,19,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,8,brak danych,0,0.0,0,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,3,7 - 17,1,0.11,6,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,4,18 - 40,24,2.66,12,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,1,poniżej 1,0,0.0,0,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2018,2018
,,2,1 - 6,5,0.49,12,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2018,2018
,,5,41 - 60,207,20.41,9,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2018,2018
,,6,61 - 80,563,55.52,10,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2018,2018
