branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,18323,18352,1.0,0.25,2.0,4,3,7820.97,154.62,7728.91,148.94,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2012,2012
,,388,388,1.0,0.01,0.04,5,4,16925.88,326.01,16869.12,324.92,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2012,2012
,,6976,7006,1.0,0.1,0.76,4,3,30306.75,592.76,29961.8,577.89,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2012,2012
,,2393,2400,1.0,0.03,0.26,5,3,45753.89,884.75,45456.18,875.82,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2012,2012
,,1199,1254,1.05,0.02,0.14,4,3,3078.03,59.3,3061.9,58.99,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2012,2012
,,366,383,1.05,0.01,0.04,4,3,28378.6,545.85,28208.22,542.57,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2012,2012
,,3810,3998,1.05,0.06,0.44,3,2,25778.11,505.01,25744.18,495.92,E41 ABLACJA ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2012,2012
,,4209,4322,1.03,0.06,0.47,2,2,15539.13,302.16,15524.6,298.97,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2012,2012
,,1022,1032,1.01,0.01,0.11,2,2,6731.88,129.65,6728.86,129.59,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2012,2012
,,482,486,1.01,0.01,0.05,4,3,23875.55,460.48,23873.31,460.43,E45 KRIOABLACJA BALONOWA W MIGOTANIU PRZEDSIONKÓW,1a,2012,2012
,,934,1094,1.17,0.02,0.12,18,14,10521.05,214.53,8974.95,172.87,E51 ZAPALENIE WSIERDZIA,1a,2012,2012
,,10097,11322,1.12,0.16,1.23,8,7,5294.18,103.35,4515.63,87.0,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2012,2012
,,124341,145185,1.17,2.01,15.82,7,7,2719.67,53.75,2465.08,47.47,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2012,2012
,,19053,21630,1.14,0.3,2.36,6,7,2095.73,41.12,1644.22,31.67,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2012,2012
,,6561,6755,1.03,0.09,0.74,7,7,2135.25,41.89,2085.65,40.18,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2012,2012
,,55333,59465,1.07,0.82,6.48,4,3,2123.81,41.84,2076.58,40.0,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2012,2012
,,43066,45750,1.06,0.63,4.99,3,3,1636.46,31.73,1609.1,31.0,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2012,2012
,,4144,4157,1.0,0.06,0.45,2,0,6524.71,126.0,2389.8,46.0,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2012,2012
,,47376,56077,1.18,0.78,6.11,4,2,1673.21,33.06,1629.27,31.38,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2012,2012
,,37994,45450,1.2,0.63,4.95,3,2,807.09,15.6,794.46,15.3,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2012,2012
,,453,575,1.27,0.01,0.06,4,0,9768.86,187.93,9434.46,181.5,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2012,2012
,,2180,2509,1.15,0.03,0.27,3,2,2056.43,39.58,2047.76,39.4,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2012,2012
,,22893,23513,1.03,0.33,2.56,3,2,1302.25,25.26,1276.8,24.58,E71 OMDLENIE I ZAPAŚĆ,1a,2012,2012
,,9460,9542,1.01,0.13,1.04,2,2,483.83,9.34,481.35,9.28,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ > 17 R.Ż.,1a,2012,2012
,,43345,48353,1.12,0.67,5.27,5,3,3048.2,59.29,2961.07,57.0,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2012,2012
,,3753,4253,1.13,0.06,0.46,2,0,3964.56,81.28,3942.44,76.0,E74 WRODZONE WADY SERCA > 17 R.Ż.,1a,2012,2012
,,3137,4302,1.37,0.06,0.47,3,2,13740.62,265.94,10087.95,194.11,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2012,2012
,,4667,5611,1.2,0.08,0.61,2,2,2727.82,52.92,2236.83,43.03,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2012,2012
,,48035,53809,1.12,0.75,5.86,6,7,2909.57,57.1,2701.89,52.04,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2012,2012
,,364,427,1.17,0.01,0.05,5,2,13841.03,270.2,12199.65,234.75,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2012,2012
,,4964,5450,1.1,0.08,0.59,3,2,2934.96,72.68,2835.32,54.56,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2012,2012
,,1331,1349,1.01,0.02,0.15,9,8,4328.16,92.7,4269.85,82.14,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2012,2012
,,2051,2078,1.01,0.03,0.23,5,4,3121.49,60.04,3121.32,60.04,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
,,63905,66149,1.04,0.92,7.21,4,3,1400.6,27.16,1378.89,26.56,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
,,528,537,1.02,0.01,0.08,18,14,38820.11,748.19,19575.8,376.99,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
,,2292,2912,1.27,0.04,0.43,3,2,11957.15,230.59,11378.22,219.26,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2012,2012
,,3179,4629,1.46,0.06,0.69,1,1,2724.09,52.49,2685.98,51.75,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
,,6529,6707,1.03,0.09,1.0,0,0,572.67,11.07,557.8,10.79,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
,,24858,26676,1.07,0.37,3.98,3,2,2063.39,40.46,1950.26,37.54,F07 CHOROBY PRZEŁYKU,1a,2012,2012
,,4131,4141,1.0,0.06,0.62,12,9,16515.73,322.37,12425.48,239.28,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
,,7050,7223,1.02,0.1,1.08,7,7,7320.91,143.53,5598.95,107.85,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
,,26406,27860,1.06,0.39,4.16,1,0,2104.35,43.16,1951.11,37.69,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
,,63413,66609,1.05,0.92,9.95,3,2,1768.05,34.99,1681.24,32.37,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
,,4497,4538,1.01,0.06,0.68,12,8,15915.31,306.57,10599.71,204.07,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
,,6262,6361,1.02,0.09,0.95,8,0,10343.68,200.11,7109.78,136.94,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
,,7330,8011,1.09,0.11,1.2,2,2,2898.11,56.02,2561.47,49.3,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
,,13404,13454,1.0,0.19,2.01,12,8,14662.68,282.75,12258.95,236.1,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
,,7901,8122,1.03,0.11,1.21,10,8,7903.21,153.19,5937.99,114.37,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
,,94037,97731,1.04,1.36,14.6,1,0,1831.2,35.44,1829.61,35.41,F33 ŚREDNIE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO,1a,2012,2012
,,36724,40232,1.1,0.56,6.01,4,2,2433.87,49.96,2330.68,44.87,F36 CHOROBY JELITA GRUBEGO,1a,2012,2012
,,13417,13575,1.01,0.19,2.03,8,5,8533.33,165.11,6454.26,124.27,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2012,2012
,,8852,9453,1.07,0.13,1.41,5,2,4081.77,80.07,2437.95,46.99,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2012,2012
,,2563,2641,1.03,0.04,0.39,0,0,1549.66,29.86,1545.7,29.76,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2012,2012
,,99929,104835,1.05,1.45,15.66,3,2,1603.79,31.32,1482.31,28.54,F46 CHOROBY JAMY BRZUSZNEJ,1a,2012,2012
,,11664,12154,1.04,0.17,1.82,5,3,1917.46,40.14,1818.63,35.03,F47 CHOROBY INFEKCYJNE JELIT,1a,2012,2012
,,342,355,1.04,0.0,0.05,12,9,13291.81,255.85,7949.19,153.0,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2012,2012
,,973,1009,1.04,0.01,0.15,7,3,8887.63,196.35,6725.58,129.5,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2012,2012
,,3047,3149,1.03,0.04,0.47,1,0,1283.75,26.74,1276.29,24.7,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2012,2012
,,15134,17709,1.17,0.25,2.64,5,2,4260.24,112.58,4017.35,77.33,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2012,2012
,,2696,4352,1.61,0.06,0.65,3,2,4245.25,94.54,4144.66,79.75,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2012,2012
,,259,259,1.0,0.0,0.04,14,12,16818.63,325.29,6367.78,122.67,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2012,2012
,,8631,8965,1.04,0.12,1.34,5,4,4485.04,88.35,3395.87,65.42,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2012,2012
,,4658,4873,1.05,0.07,0.73,3,0,2167.52,42.27,1808.21,34.86,F63 ŚREDNIE I ENDOSKOPOWE DIAGNOSTYCZNE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO,1a,2012,2012
,,13256,13876,1.05,0.19,2.07,5,4,2117.74,42.0,1328.42,25.58,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2012,2012
,,59177,60350,1.02,0.84,9.01,3,3,2640.9,51.12,2612.26,50.5,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2012,2012
,,30017,30417,1.01,0.42,4.54,2,2,1940.12,37.7,1896.58,36.67,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2012,2012
,,9710,9711,1.0,0.13,1.45,5,4,3864.36,75.22,3644.87,70.17,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2012,2012
,,19857,19858,1.0,0.28,2.97,4,3,2475.36,47.66,2440.41,46.99,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2012,2012
,,1729,1763,1.02,0.02,0.26,3,2,1576.69,30.54,1557.7,29.98,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2012,2012
,,17001,18082,1.06,0.25,2.7,3,3,1285.48,24.94,1270.86,24.66,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2012,2012
,,2504,2733,1.09,0.04,0.41,1,2,517.45,9.99,515.1,9.95,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2012,2012
,,3517,3657,1.04,0.05,0.55,4,3,2132.3,41.02,2041.6,39.3,F96 CHOROBY ODBYTU,1a,2012,2012
,,605,607,1.0,0.01,0.23,10,10,17955.96,346.39,14685.64,282.76,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2012,2012
,,1165,1594,1.37,0.02,0.6,4,3,8629.61,166.45,8340.22,160.88,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2012,2012
,,399,446,1.12,0.01,0.17,7,3,4708.24,91.99,2896.09,55.81,G12 DUŻE ZABIEGI WĄTROBY *,1a,2012,2012
,,308,318,1.03,0.0,0.12,5,1,1677.8,32.29,1142.36,22.0,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2012,2012
,,541,571,1.06,0.01,0.22,1,1,527.93,10.2,517.73,10.0,G14 MAŁE ZABIEGI WĄTROBY *,1a,2012,2012
,,5997,6442,1.07,0.09,2.43,6,2,3155.63,61.82,2915.76,56.15,G16 OSTRE CHOROBY WĄTROBY,1a,2012,2012
,,28010,34186,1.22,0.47,12.92,7,2,5316.29,111.55,5048.66,97.17,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2012,2012
,,36244,42811,1.18,0.59,16.18,3,2,2209.08,84.38,2049.67,39.46,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2012,2012
,,1360,1372,1.01,0.02,0.52,15,11,16530.53,318.04,14215.74,273.58,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2012,2012
,,883,889,1.01,0.01,0.34,13,9,6199.91,119.49,4915.21,94.64,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2012,2012
,,13401,13408,1.0,0.19,5.07,5,3,4296.87,83.17,3680.81,70.89,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2012,2012
,,72565,72651,1.0,1.01,27.45,3,3,3316.54,64.29,3248.66,62.7,G25 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO *,1a,2012,2012
,,15729,16766,1.07,0.23,6.34,5,2,1561.84,30.14,1469.33,28.29,G26 CHOROBY DRÓG ŻÓŁCIOWYCH,1a,2012,2012
,,3836,4415,1.15,0.06,1.67,5,2,3553.56,68.78,3402.68,65.53,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2012,2012
,,10,10,1.0,0.0,0.0,13,13,79924.0,1537.0,79924.0,1537.0,G30 PRZESZCZEPIENIE TRZUSTKI *,1a,2012,2012
,,1264,1268,1.0,0.02,0.48,15,8,27830.36,535.6,16214.73,312.1,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2012,2012
,,659,667,1.01,0.01,0.25,11,7,9863.95,189.94,5989.87,115.37,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2012,2012
,,1359,1420,1.04,0.02,0.54,3,1,10150.5,195.41,9993.87,192.4,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2012,2012
,,17526,21419,1.22,0.3,8.09,4,1,4476.3,86.83,4282.13,82.54,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2012,2012
,,3520,3825,1.09,0.05,1.45,1,0,2582.83,49.82,2581.79,49.8,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2012,2012
,,4051,4219,1.04,0.06,1.59,14,9,20741.57,399.7,15327.0,295.01,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2012,2012
,,19429,21428,1.1,0.3,8.1,7,6,3872.17,75.26,2971.01,57.21,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2012,2012
,,10296,12395,1.2,0.17,4.68,6,2,3004.71,60.63,2756.13,53.06,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2012,2012
,,1514,1515,1.0,0.02,0.57,8,6,11407.73,221.8,5856.2,112.81,G42 ZABIEGI ŚLEDZIONY *,1a,2012,2012
,,1022,1030,1.01,0.01,0.16,7,7,9171.34,181.01,4823.78,92.9,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2012,2012
,,2255,2265,1.0,0.03,0.34,12,12,5938.73,137.4,5335.43,102.69,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2012,2012
,,6560,6614,1.01,0.09,1.0,12,11,9138.74,202.08,8674.59,167.24,"H04 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA CEMENTOWA, BIPOLARNA BIODRA *",1a,2012,2012
,,21769,22058,1.01,0.31,3.32,10,8,12393.53,259.12,12148.56,234.13,"H05 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA, BEZCEMENTOWA BIODRA *",1a,2012,2012
,,17908,18298,1.02,0.25,2.76,9,8,20042.63,417.67,19757.1,380.91,"H06 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA LUB KOLANA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2012,2012
,,1606,1653,1.03,0.02,0.25,13,9,13912.09,293.76,13451.38,259.1,H07 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA *,1a,2012,2012
,,2074,2111,1.02,0.03,0.32,14,11,26590.15,557.89,25644.48,493.74,H08 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA *,1a,2012,2012
,,239,244,1.02,0.0,0.04,14,14,9784.41,199.57,9132.15,176.05,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2012,2012
,,866,941,1.09,0.01,0.14,20,21,17067.06,329.63,16138.97,310.62,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2012,2012
,,256,261,1.02,0.0,0.04,16,14,33284.8,709.85,13024.44,250.51,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2012,2012
,,16268,16663,1.02,0.23,2.51,2,1,4823.44,94.67,4821.0,93.4,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2012,2012
,,58240,59552,1.02,0.83,8.97,2,2,2782.25,54.34,2781.64,54.01,H22 ARTROSKOPIA LECZNICZA *,1a,2012,2012
,,2488,2498,1.0,0.03,0.38,2,2,1488.11,30.15,1483.16,28.85,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2012,2012
,,8173,8460,1.04,0.12,1.27,5,3,13323.12,259.63,13094.77,252.04,H31 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2012,2012
,,16501,17206,1.04,0.24,2.59,3,2,4891.16,97.09,4813.97,92.95,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2012,2012
,,21962,22897,1.04,0.32,3.45,2,2,1295.43,25.78,1289.67,24.91,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2012,2012
,,1027,1058,1.03,0.01,0.16,3,2,10835.57,208.7,10795.77,207.94,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2012,2012
,,15368,16157,1.05,0.22,2.43,2,2,4300.35,83.61,4282.93,82.64,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2012,2012
,,24327,25089,1.03,0.35,3.78,1,0,1288.3,25.21,1287.08,24.88,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2012,2012
,,4208,4365,1.04,0.06,0.66,10,8,28969.9,618.47,26896.62,517.49,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2012,2012
,,14108,14538,1.03,0.2,2.19,5,4,14555.44,298.86,14109.53,271.78,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2012,2012
,,1642,1665,1.01,0.02,0.25,5,2,9564.43,191.26,9455.23,182.29,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2012,2012
,,1316,1444,1.1,0.02,0.22,1,0,3468.85,68.36,3463.93,66.77,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2012,2012
,,33581,34763,1.04,0.48,5.24,4,2,1583.07,33.28,1517.26,29.22,H56 ZESPOŁY BÓLOWE KRĘGOSŁUPA > 3 DNI,1a,2012,2012
,,115,115,1.0,0.0,0.02,22,14,28610.84,609.97,23319.52,448.51,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2012,2012
,,398,400,1.0,0.01,0.06,19,13,20130.01,409.3,16263.29,312.87,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2012,2012
,,47079,47585,1.01,0.66,7.17,8,4,5042.06,100.67,4683.87,90.21,H62 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ *,1a,2012,2012
,,41141,41558,1.01,0.58,6.26,3,2,3793.96,73.32,3710.51,71.46,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2012,2012
,,32588,33594,1.03,0.47,5.06,1,1,1014.88,19.84,991.01,19.08,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2012,2012
,,2354,2362,1.0,0.03,0.36,19,11,5669.47,112.78,5003.19,96.33,"H66 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA > 10 DNI",1a,2012,2012
,,1883,1902,1.01,0.03,0.29,5,2,2911.42,56.05,2339.38,45.03,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2012,2012
,,9155,9801,1.07,0.14,1.48,11,7,7289.46,145.3,6290.92,121.2,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2012,2012
,,3516,3605,1.03,0.05,0.54,2,1,1343.96,25.89,1295.43,24.98,H74 MNIEJSZE AMPUTACJE *,1a,2012,2012
,,2724,2906,1.07,0.04,0.44,15,11,10795.78,209.57,10457.77,201.39,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2012,2012
,,3891,4007,1.03,0.06,0.6,3,2,3667.86,70.77,3559.47,68.68,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2012,2012
,,76200,80089,1.05,1.11,12.06,2,0,1952.29,38.34,1927.24,37.41,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2012,2012
,,10194,10460,1.03,0.15,1.58,0,0,604.44,11.76,592.58,11.53,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2012,2012
,,3036,3049,1.0,0.04,0.46,3,2,791.32,15.38,627.54,12.08,H85 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż.,1a,2012,2012
,,11228,11726,1.04,0.16,1.77,3,2,1969.68,42.83,1926.61,37.08,H86 CHOROBY TKANEK MIĘKKICH,1a,2012,2012
,,44715,53438,1.2,0.74,8.05,8,2,3371.04,77.23,3322.83,63.97,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2012,2012
,,2947,3209,1.09,0.04,0.48,9,7,3718.21,71.98,3514.98,67.7,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2012,2012
,,38728,48942,1.26,0.68,7.37,3,2,2022.85,43.44,2002.72,38.56,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2012,2012
,,4,24,6.0,0.0,0.0,2,2,6261.62,120.42,6240.0,120.0,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2012,2012
,,1440,1547,1.07,0.02,0.23,5,2,9165.54,228.14,9073.79,174.74,H92 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.,1a,2012,2012
,,13738,20516,1.49,0.28,3.09,5,2,4423.39,87.76,4149.92,79.88,H96 UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2012,2012
,,1169,1225,1.05,0.02,0.18,8,7,1882.3,36.33,1877.22,36.23,H98 KRYSTALOPATIE,1a,2012,2012
,,235,239,1.02,0.0,0.11,6,7,8817.43,170.44,8802.32,170.15,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2012,2012
,,13988,14256,1.02,0.2,6.43,5,4,5333.69,102.95,5287.25,102.05,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2012,2012
,,7708,7910,1.03,0.11,3.57,2,2,2703.83,52.16,2687.87,51.85,J03 DUŻE ZABIEGI W OBRĘBIE PIERSI *,1a,2012,2012
,,1104,1289,1.17,0.02,0.58,4,4,4916.75,94.87,4907.3,94.69,J04 ZABIEGI REKONSTRUKCYJNE PIERSI *,1a,2012,2012
