catalog,name,year,period,id,header,type,link
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,bd6f8353-5002-0680-c5bf-656536515782,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/bd6f8353-5002-0680-c5bf-656536515782?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,50a6ce3b-3e5f-7e1e-1c7d-f6272a87c2bf,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/50a6ce3b-3e5f-7e1e-1c7d-f6272a87c2bf?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,e8f5432e-140e-0e68-7903-846b2b191e1c,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/e8f5432e-140e-0e68-7903-846b2b191e1c?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,38697978-b6cc-db2f-56e7-cdc53970f585,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/38697978-b6cc-db2f-56e7-cdc53970f585?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,7594d986-19f0-3a14-69de-b57defa65e45,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/7594d986-19f0-3a14-69de-b57defa65e45?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,28dcae59-5002-0680-c5bf-656536515782,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/28dcae59-5002-0680-c5bf-656536515782?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,9386eecb-aafa-3206-9137-eb856a9a65cb,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/9386eecb-aafa-3206-9137-eb856a9a65cb?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,8f672e37-939f-57d6-3811-1cc8738a6e7d,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/8f672e37-939f-57d6-3811-1cc8738a6e7d?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,92c4e077-cd99-1d47-6dc4-fd850c83a571,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/92c4e077-cd99-1d47-6dc4-fd850c83a571?format=json
1a,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,2024,2024,68d96145-8682-f151-bd2d-46d4205ad17d,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/68d96145-8682-f151-bd2d-46d4205ad17d?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,b946c223-3d5d-a9e5-1a19-f851496022be,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/b946c223-3d5d-a9e5-1a19-f851496022be?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,ae277b75-0207-9eb8-34c0-2c5ae2316af5,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/ae277b75-0207-9eb8-34c0-2c5ae2316af5?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,b14b0ec1-7cc9-a5ac-ec68-c7ff6ec52827,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/b14b0ec1-7cc9-a5ac-ec68-c7ff6ec52827?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,917a19c3-7198-9bc2-23df-7470cd78edd6,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/917a19c3-7198-9bc2-23df-7470cd78edd6?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,bc76da3b-87d7-b5e6-7ee6-de3e2a2ed441,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/bc76da3b-87d7-b5e6-7ee6-de3e2a2ed441?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,63d78904-8e79-3f81-fa77-b9aeb1e0ae4e,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/63d78904-8e79-3f81-fa77-b9aeb1e0ae4e?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,7ca1730b-244e-6dd8-1fb4-8f3e5b94acb0,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/7ca1730b-244e-6dd8-1fb4-8f3e5b94acb0?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,c2a73d60-c55c-3380-d74a-0c93b0173792,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/c2a73d60-c55c-3380-d74a-0c93b0173792?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,1a207717-3b21-b3ef-b7a8-2770086c1557,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/1a207717-3b21-b3ef-b7a8-2770086c1557?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,e581d686-7553-4584-b10d-97782f94f99d,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/e581d686-7553-4584-b10d-97782f94f99d?format=json
1a,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,2024,2024,2bab9bc9-211c-248e-698a-3885421dc676,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/2bab9bc9-211c-248e-698a-3885421dc676?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,fb48c3da-5f77-99f8-7580-1e05e44dd746,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/fb48c3da-5f77-99f8-7580-1e05e44dd746?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,ecba12c8-f68e-5f9c-45e8-d6a3faa45862,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/ecba12c8-f68e-5f9c-45e8-d6a3faa45862?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,36fb3bdb-3452-65d6-38cb-bc1f2f2f036e,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/36fb3bdb-3452-65d6-38cb-bc1f2f2f036e?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,e93c8b91-5cf7-a159-6257-4d8c21d769d7,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/e93c8b91-5cf7-a159-6257-4d8c21d769d7?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,1192e476-3a74-deca-8db7-9f2e9e038a23,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/1192e476-3a74-deca-8db7-9f2e9e038a23?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,2d95c928-a60d-369b-f678-6498a4e4afc2,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/2d95c928-a60d-369b-f678-6498a4e4afc2?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,f91cc379-906e-8782-3fa0-964e075a3f51,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/f91cc379-906e-8782-3fa0-964e075a3f51?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,8f85e383-3f45-7b9c-47f0-b077f9115a3d,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/8f85e383-3f45-7b9c-47f0-b077f9115a3d?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,d6add523-20f1-ef09-acd3-aafed7b33915,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/d6add523-20f1-ef09-acd3-aafed7b33915?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,2daa5899-0b61-5e1c-4e96-dcb081f054d9,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/2daa5899-0b61-5e1c-4e96-dcb081f054d9?format=json
1a,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,2024,2024,1e5be197-fd04-fdef-0fd5-fc48ed6e2498,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/1e5be197-fd04-fdef-0fd5-fc48ed6e2498?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,918acbd4-2f08-3ba9-66ef-14e69c2f7cea,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/918acbd4-2f08-3ba9-66ef-14e69c2f7cea?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,6328715e-039e-9816-1ef0-ed2fcfb7a3d6,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/6328715e-039e-9816-1ef0-ed2fcfb7a3d6?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,5c43e353-dab3-73ac-4500-09d18ece1b19,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/5c43e353-dab3-73ac-4500-09d18ece1b19?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,40e6717c-5e83-8b87-f824-08c4c17e70a9,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/40e6717c-5e83-8b87-f824-08c4c17e70a9?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,6ad40d15-daef-17e2-2486-52e8b93c1860,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/6ad40d15-daef-17e2-2486-52e8b93c1860?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,25ca4750-3ccc-91e8-3947-8e9c39c02d81,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/25ca4750-3ccc-91e8-3947-8e9c39c02d81?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,64950539-1c03-f71a-6793-1e396987d7fe,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/64950539-1c03-f71a-6793-1e396987d7fe?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,6ac7e5ae-114e-25db-00c7-77345b5d35e1,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/6ac7e5ae-114e-25db-00c7-77345b5d35e1?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,925f7679-f6d0-c14c-5be0-4cf25e3e570a,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/925f7679-f6d0-c14c-5be0-4cf25e3e570a?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,93d89854-f6d0-c14c-5be0-4cf25e3e570a,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/93d89854-f6d0-c14c-5be0-4cf25e3e570a?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,790df539-5779-5f48-9cdd-56b5400af81b,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/790df539-5779-5f48-9cdd-56b5400af81b?format=json
1a,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,71a02e4f-644f-476b-5865-574eff941ea5,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/71a02e4f-644f-476b-5865-574eff941ea5?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,ef92c2a9-ce14-748b-dc2a-dfadea2d1e98,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/ef92c2a9-ce14-748b-dc2a-dfadea2d1e98?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,6ff59a49-82b8-caea-7192-8a4a62b0170f,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/6ff59a49-82b8-caea-7192-8a4a62b0170f?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,5d56337e-90b4-314b-c87c-12e8b9f1d3e8,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/5d56337e-90b4-314b-c87c-12e8b9f1d3e8?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,360a6fc4-8de7-6006-3f0e-966db6dbd8e1,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/360a6fc4-8de7-6006-3f0e-966db6dbd8e1?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,c61edf1b-e316-1a6e-11c0-b5dc9415e445,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/c61edf1b-e316-1a6e-11c0-b5dc9415e445?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,747fc74e-408e-eab7-8133-2a6a331a9e49,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/747fc74e-408e-eab7-8133-2a6a331a9e49?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,6f16e741-90b4-314b-c87c-12e8b9f1d3e8,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/6f16e741-90b4-314b-c87c-12e8b9f1d3e8?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,db7ec4f5-feb7-1561-9a03-1f758b24b763,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/db7ec4f5-feb7-1561-9a03-1f758b24b763?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,c46dd571-78f9-4b16-b242-46ffe4057188,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/c46dd571-78f9-4b16-b242-46ffe4057188?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,fe96d2fe-3ef6-a471-b68c-26cc3e3c2b67,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/fe96d2fe-3ef6-a471-b68c-26cc3e3c2b67?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,f32127ff-a5c9-4a6d-95b2-a4688f2c86b5,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/f32127ff-a5c9-4a6d-95b2-a4688f2c86b5?format=json
1a,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,2024,2024,7ca7db16-e83b-1ac1-5eba-509136ec3d82,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/7ca7db16-e83b-1ac1-5eba-509136ec3d82?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,54b1cb1a-2bbb-b0ab-0c08-c0d2a77bc9a7,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/54b1cb1a-2bbb-b0ab-0c08-c0d2a77bc9a7?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,d642d9f6-8e13-03a5-232b-00e131b809ea,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/d642d9f6-8e13-03a5-232b-00e131b809ea?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,5abf59e3-337c-3baf-8646-c441d8ffe821,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/5abf59e3-337c-3baf-8646-c441d8ffe821?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,248f7369-58d1-9670-561e-1091c0c54828,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/248f7369-58d1-9670-561e-1091c0c54828?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,85e8dc82-a383-7619-93e8-da07d1e0fb1d,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/85e8dc82-a383-7619-93e8-da07d1e0fb1d?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,045a2892-d220-a7b6-6143-3cd05cc9cac6,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/045a2892-d220-a7b6-6143-3cd05cc9cac6?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,30227de3-d355-6b6b-8abe-6b8ce53bd932,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/30227de3-d355-6b6b-8abe-6b8ce53bd932?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,108f3674-ddfd-f857-ab00-342d07775aff,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/108f3674-ddfd-f857-ab00-342d07775aff?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,237b9952-2a00-7544-6ff0-bf83e47edde0,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/237b9952-2a00-7544-6ff0-bf83e47edde0?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,d2bd032f-aa67-b744-82a5-1405c3c87187,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/d2bd032f-aa67-b744-82a5-1405c3c87187?format=json
1a,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,2024,2024,d290251e-df9e-6bce-8a02-04c50cae033d,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/d290251e-df9e-6bce-8a02-04c50cae033d?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,94b70082-1c21-47d1-7338-6e7f15b5ebfa,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/94b70082-1c21-47d1-7338-6e7f15b5ebfa?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,309442fc-bae8-7fab-c597-7f6fcb5b921d,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/309442fc-bae8-7fab-c597-7f6fcb5b921d?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,73f9e794-1c21-47d1-7338-6e7f15b5ebfa,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/73f9e794-1c21-47d1-7338-6e7f15b5ebfa?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,bd2fa41f-6de4-c84e-dc84-9e4ef5fb35fb,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/bd2fa41f-6de4-c84e-dc84-9e4ef5fb35fb?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,eb961a46-8454-5fa4-ea6b-a7ec5ccd8b90,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/eb961a46-8454-5fa4-ea6b-a7ec5ccd8b90?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,420afa01-7b80-c528-d022-93473b65dc45,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/420afa01-7b80-c528-d022-93473b65dc45?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,027d97fa-ad40-34c4-8003-cacd52e752b2,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/027d97fa-ad40-34c4-8003-cacd52e752b2?format=json
1a,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,2024,2024,af25bb92-bee4-9a73-fb55-950df24b24b1,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/af25bb92-bee4-9a73-fb55-950df24b24b1?format=json
