branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2252,32.69,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,3134,45.5,2,E16 OZW > 69 R.Ż. LUB Z PW,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",64,0.93,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2023,2023
,,6,wypisanie na własne żądanie,68,0.99,2,E16 OZW > 69 R.Ż. LUB Z PW,1a,2023,2023
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,1,E16 OZW > 69 R.Ż. LUB Z PW,1a,2023,2023
,,9,zgon pacjenta,727,10.55,2,E16 OZW > 69 R.Ż. LUB Z PW,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,267,7.94,4,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,814,24.2,5,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,2123,63.11,2,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",25,0.74,1,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,6,wypisanie na własne żądanie,49,1.46,1,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,9,zgon pacjenta,86,2.56,1,E17G OZW - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,884,30.55,2,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1985,68.59,2,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,12,0.41,6,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",2,0.07,8,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2023,2023
,,6,wypisanie na własne żądanie,1,0.03,5,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2023,2023
,,9,zgon pacjenta,10,0.35,9,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,102,18.21,7,E22E PRZEZSKÓRNE WALWULOPLASTYKI > 65 R.Ż. *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,360,64.29,7,E22E PRZEZSKÓRNE WALWULOPLASTYKI > 65 R.Ż. *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,57,10.18,5,E22E PRZEZSKÓRNE WALWULOPLASTYKI > 65 R.Ż. *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",2,0.36,21,E22E PRZEZSKÓRNE WALWULOPLASTYKI > 65 R.Ż. *,1a,2023,2023
,,9,zgon pacjenta,39,6.96,10,E22E PRZEZSKÓRNE WALWULOPLASTYKI > 65 R.Ż. *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,13,17.11,4,E22F PRZEZSKÓRNE WALWULOPLASTYKI > 17 R.Ż. I < 66 R.Ż. *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,46,60.53,4,E22F PRZEZSKÓRNE WALWULOPLASTYKI > 17 R.Ż. I < 66 R.Ż. *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,13,17.11,7,E22F PRZEZSKÓRNE WALWULOPLASTYKI > 17 R.Ż. I < 66 R.Ż. *,1a,2023,2023
,,9,zgon pacjenta,4,5.26,9,E22F PRZEZSKÓRNE WALWULOPLASTYKI > 17 R.Ż. I < 66 R.Ż. *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,6874,20.61,1,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.0,1,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,26012,78.01,2,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,261,0.78,2,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",55,0.16,1,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,6,wypisanie na własne żądanie,45,0.13,2,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.0,4,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.0,8,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,9,zgon pacjenta,96,0.29,2,E23G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,5096,22.51,2,E24G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ NIE MNIEJ NIŻ 2 STENTÓW LUB WIELONACZYNIOWA *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,17123,75.65,2,E24G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ NIE MNIEJ NIŻ 2 STENTÓW LUB WIELONACZYNIOWA *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,239,1.06,2,E24G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ NIE MNIEJ NIŻ 2 STENTÓW LUB WIELONACZYNIOWA *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",21,0.09,1,E24G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ NIE MNIEJ NIŻ 2 STENTÓW LUB WIELONACZYNIOWA *,1a,2023,2023
,,6,wypisanie na własne żądanie,40,0.18,2,E24G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ NIE MNIEJ NIŻ 2 STENTÓW LUB WIELONACZYNIOWA *,1a,2023,2023
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,2,0.01,2,E24G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ NIE MNIEJ NIŻ 2 STENTÓW LUB WIELONACZYNIOWA *,1a,2023,2023
,,9,zgon pacjenta,114,0.5,3,E24G ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ NIE MNIEJ NIŻ 2 STENTÓW LUB WIELONACZYNIOWA *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,770,26.63,1,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2018,69.78,2,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,53,1.83,3,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",8,0.28,2,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2023,2023
,,6,wypisanie na własne żądanie,8,0.28,1,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2023,2023
,,9,zgon pacjenta,35,1.21,1,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,22113,22.6,1,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,10,"osoba leczona, przyjęta w trybie oznaczonym kodem 9 lub 10, która samowolnie opuściła podmiot leczniczy",1,0.0,1,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,73648,75.26,1,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,1344,1.37,2,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",150,0.15,1,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,6,wypisanie na własne żądanie,258,0.26,1,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,7,0.01,2,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,2,0.0,3,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,9,zgon pacjenta,339,0.35,2,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,787,19.65,2,E29 ANGIOPLASTYKA WIEŃCOWA BALONOWA (DEB) *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3175,79.26,2,E29 ANGIOPLASTYKA WIEŃCOWA BALONOWA (DEB) *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,24,0.6,3,E29 ANGIOPLASTYKA WIEŃCOWA BALONOWA (DEB) *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",6,0.15,1,E29 ANGIOPLASTYKA WIEŃCOWA BALONOWA (DEB) *,1a,2023,2023
,,6,wypisanie na własne żądanie,3,0.07,4,E29 ANGIOPLASTYKA WIEŃCOWA BALONOWA (DEB) *,1a,2023,2023
,,9,zgon pacjenta,11,0.27,2,E29 ANGIOPLASTYKA WIEŃCOWA BALONOWA (DEB) *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1727,23.33,2,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2023,2023
,,10,"osoba leczona, przyjęta w trybie oznaczonym kodem 9 lub 10, która samowolnie opuściła podmiot leczniczy",1,0.01,2,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,5440,73.5,2,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,122,1.65,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",32,0.43,9,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2023,2023
,,6,wypisanie na własne żądanie,4,0.05,2,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2023,2023
,,9,zgon pacjenta,75,1.01,8,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,6506,24.19,2,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,19926,74.09,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,292,1.09,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",55,0.2,6,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2023,2023
,,6,wypisanie na własne żądanie,16,0.06,2,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2023,2023
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.0,2,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2023,2023
,,9,zgon pacjenta,99,0.37,7,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,366,27.92,2,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2023,2023
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.08,5,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,921,70.25,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,10,0.76,5,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2023,2023
,,6,wypisanie na własne żądanie,1,0.08,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2023,2023
,,9,zgon pacjenta,12,0.92,12,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1686,22.66,2,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,5653,75.98,2,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,66,0.89,9,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",15,0.2,12,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2023,2023
,,6,wypisanie na własne żądanie,6,0.08,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2023,2023
,,9,zgon pacjenta,14,0.19,16,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,102,27.27,4,E34G WSZCZEPIENIE LUB WYMIANA CAŁKOWICIE PODSKÓRNEGO KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.27,16,E34G WSZCZEPIENIE LUB WYMIANA CAŁKOWICIE PODSKÓRNEGO KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,261,69.79,5,E34G WSZCZEPIENIE LUB WYMIANA CAŁKOWICIE PODSKÓRNEGO KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,8,2.14,6,E34G WSZCZEPIENIE LUB WYMIANA CAŁKOWICIE PODSKÓRNEGO KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",2,0.53,38,E34G WSZCZEPIENIE LUB WYMIANA CAŁKOWICIE PODSKÓRNEGO KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1238,25.48,2,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3571,73.51,3,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,29,0.6,7,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",5,0.1,16,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2023,2023
,,6,wypisanie na własne żądanie,4,0.08,12,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2023,2023
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.02,5,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2023,2023
,,9,zgon pacjenta,10,0.21,13,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,262,22.84,2,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,828,72.19,3,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,45,3.92,5,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",2,0.17,3,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,6,wypisanie na własne żądanie,2,0.17,3,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,9,zgon pacjenta,8,0.7,3,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,14,29.17,4,E37G WYMIANA ELEKTROD DO CAŁKOWITEGO AUTOMATYCZNEGO SYSTEMU DO KARDIOWERSJI LUB DEFIBRYLACJI [ICD)]- JEDNOJAMOWEGO LUB DWUJAMOWEGO,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,32,66.67,5,E37G WYMIANA ELEKTROD DO CAŁKOWITEGO AUTOMATYCZNEGO SYSTEMU DO KARDIOWERSJI LUB DEFIBRYLACJI [ICD)]- JEDNOJAMOWEGO LUB DWUJAMOWEGO,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,2,4.17,4,E37G WYMIANA ELEKTROD DO CAŁKOWITEGO AUTOMATYCZNEGO SYSTEMU DO KARDIOWERSJI LUB DEFIBRYLACJI [ICD)]- JEDNOJAMOWEGO LUB DWUJAMOWEGO,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,13,23.21,4,E37H WYMIANA ELEKTROD DO CAŁKOWITEGO AUTOMATYCZNEGO SYSTEMU DO KARDIOWERSJI LUB DEFIBRYLACJI Z FUNKCJĄ RESYNCHRONIZACJI [CRT-D],1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,43,76.79,3,E37H WYMIANA ELEKTROD DO CAŁKOWITEGO AUTOMATYCZNEGO SYSTEMU DO KARDIOWERSJI LUB DEFIBRYLACJI Z FUNKCJĄ RESYNCHRONIZACJI [CRT-D],1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1990,26.89,2,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,5363,72.47,2,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,25,0.34,5,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",3,0.04,3,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2023,2023
,,6,wypisanie na własne żądanie,11,0.15,2,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2023,2023
,,9,zgon pacjenta,8,0.11,13,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,672,29.46,2,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1590,69.71,2,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,9,0.39,2,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2023,2023
,,6,wypisanie na własne żądanie,10,0.44,2,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1083,31.9,2,E46 ABLACJA (PROSTA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.03,1,E46 ABLACJA (PROSTA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2287,67.36,2,E46 ABLACJA (PROSTA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,19,0.56,4,E46 ABLACJA (PROSTA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,6,wypisanie na własne żądanie,5,0.15,2,E46 ABLACJA (PROSTA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1861,28.92,2,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,4526,70.33,2,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,3,skierowanie do dalszego leczenia w innym szpitalu,30,0.47,4,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",1,0.02,2,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,6,wypisanie na własne żądanie,8,0.12,5,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.02,4,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
,,9,zgon pacjenta,8,0.12,18,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2023,2023
