branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,294,295,1.0,0.0,0.03,3,3,8694.32,168.92,7716.34,149.98,E24 ANGIOPLASTYKA Z IMPLANTACJĄ NIE MNIEJ NIŻ DWÓCH STENTÓW LUB WIELONACZYNIOWA *,1a,2015,2015
,,888,902,1.02,0.01,0.11,2,1,6694.88,129.4,6414.5,123.97,E25 ANGIOPLASTYKA Z ZASTOSOWANIEM JEDNEGO STENTU I INNE ZABIEGI *,1a,2015,2015
,,2805,2941,1.05,0.04,0.35,2,1,5181.64,101.14,4952.31,95.99,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2015,2015
,,53419,53966,1.01,0.75,6.37,1,1,1820.18,36.46,1655.45,31.98,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2015,2015
,,7735,7750,1.0,0.11,0.91,3,2,6360.66,123.94,6218.67,119.91,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2015,2015
,,21523,21555,1.0,0.3,2.54,3,2,7847.1,155.34,7707.91,148.92,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2015,2015
,,550,550,1.0,0.01,0.06,4,2,16959.04,328.64,16873.12,325.0,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2015,2015
,,8027,8056,1.0,0.11,0.95,3,2,26964.3,523.93,26497.24,511.71,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2015,2015
,,3234,3246,1.0,0.05,0.38,4,3,40365.31,781.91,39763.7,768.96,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2015,2015
,,1193,1253,1.05,0.02,0.15,4,3,3361.41,64.83,3058.1,59.0,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2015,2015
,,490,514,1.05,0.01,0.06,4,3,28183.54,542.04,28111.57,540.66,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2015,2015
,,5415,5657,1.04,0.08,0.67,2,2,25778.68,498.24,25713.53,496.79,E41 ABLACJA ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2015,2015
,,4398,4503,1.02,0.06,0.53,2,2,15491.69,299.52,15470.68,299.11,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2015,2015
,,1199,1205,1.0,0.02,0.14,2,2,6714.33,129.81,6712.17,129.77,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2015,2015
,,1313,1326,1.01,0.02,0.16,3,2,23669.21,460.84,23663.94,460.74,E45 KRIOABLACJA BALONOWA W MIGOTANIU PRZEDSIONKÓW,1a,2015,2015
,,94,99,1.05,0.0,0.01,10,8,10223.85,196.61,6760.0,130.0,E50 OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚC KRĄŻENIA - LECZENIE W OINK,1a,2015,2015
,,1082,1277,1.18,0.02,0.15,19,7,11119.95,232.21,8907.68,171.9,E51 ZAPALENIE WSIERDZIA,1a,2015,2015
,,14687,16222,1.1,0.23,1.91,8,6,5171.43,102.31,3897.07,75.33,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2015,2015
,,119367,138332,1.16,1.93,16.32,7,7,2753.53,54.96,2452.57,47.33,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2015,2015
,,17904,20190,1.13,0.28,2.38,6,6,2155.04,44.3,1615.45,31.19,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2015,2015
,,5994,6164,1.03,0.09,0.73,6,4,2141.41,42.59,2066.38,39.89,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2015,2015
,,37132,39189,1.06,0.55,4.62,5,2,2042.92,40.84,1974.08,38.13,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2015,2015
,,26182,27205,1.04,0.38,3.21,3,2,1511.45,30.0,1466.31,28.33,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2015,2015
,,4393,4411,1.0,0.06,0.52,2,1,7445.86,144.78,2384.22,46.0,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2015,2015
,,43139,50998,1.18,0.71,6.02,3,2,1633.9,32.03,1598.6,30.85,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2015,2015
,,34320,41070,1.2,0.57,4.85,2,2,798.24,15.78,785.79,15.17,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2015,2015
,,476,625,1.31,0.01,0.07,3,0,9745.89,187.42,9291.78,178.69,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2015,2015
,,2183,2482,1.14,0.03,0.29,3,2,2155.06,41.44,2145.84,41.27,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2015,2015
,,20025,20608,1.03,0.29,2.43,3,2,1299.07,25.08,1276.4,24.6,E71 OMDLENIE I ZAPAŚĆ,1a,2015,2015
,,6031,6089,1.01,0.08,0.72,2,2,480.09,9.66,475.19,9.17,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ > 17 R.Ż.,1a,2015,2015
,,45396,50351,1.11,0.7,5.94,6,2,3046.14,59.82,2864.16,55.33,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2015,2015
,,2906,3285,1.13,0.05,0.39,2,2,3179.1,61.4,3112.86,60.12,E74 WRODZONE WADY SERCA > 17 R.Ż.,1a,2015,2015
,,3093,4280,1.38,0.06,0.51,2,2,10577.78,203.42,8889.38,170.95,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2015,2015
,,4418,5247,1.19,0.07,0.62,2,2,2467.77,47.46,2250.54,43.28,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2015,2015
,,46747,51918,1.11,0.72,6.13,6,6,2950.77,59.32,2712.82,52.31,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2015,2015
,,334,420,1.26,0.01,0.05,3,2,13442.37,290.66,11602.93,223.13,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2015,2015
,,5094,5563,1.09,0.08,0.66,3,2,2973.55,72.14,2876.21,55.31,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2015,2015
,,1315,1338,1.02,0.02,0.16,9,8,4287.13,82.47,4254.54,81.97,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2015,2015
,,2117,2185,1.03,0.03,0.25,5,4,3114.01,60.02,3112.91,60.0,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2015,2015
,,48556,50037,1.03,0.7,5.9,4,2,1422.48,27.79,1389.52,26.82,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2015,2015
,,584,595,1.02,0.01,0.09,18,17,37742.09,728.87,19643.08,380.25,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2015,2015
,,1862,2114,1.14,0.03,0.31,3,2,11982.42,232.85,11122.31,215.49,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2015,2015
,,3286,5056,1.54,0.07,0.75,2,2,2668.68,51.53,2578.99,49.79,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2015,2015
,,7225,7428,1.03,0.1,1.1,0,0,535.08,13.41,508.56,10.01,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2015,2015
,,25111,26788,1.07,0.37,3.95,3,2,2125.38,41.13,1996.57,38.56,F07 CHOROBY PRZEŁYKU,1a,2015,2015
,,4982,4990,1.0,0.07,0.74,8,3,15802.94,305.15,12380.43,238.41,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
,,7035,7246,1.03,0.1,1.07,6,6,7569.63,148.12,5587.47,107.67,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
,,6857,7332,1.07,0.1,1.08,2,0,2489.7,60.46,1861.82,36.0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2015,2015
,,64743,68104,1.05,0.95,10.05,3,2,1800.32,35.62,1699.22,32.81,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2015,2015
,,5289,5346,1.01,0.07,0.79,12,8,16241.63,316.27,10519.31,202.87,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
,,6084,6208,1.02,0.09,0.92,7,0,10875.68,213.79,6949.63,133.98,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2015,2015
,,7657,8380,1.09,0.12,1.24,2,2,2886.67,58.21,2509.54,48.36,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2015,2015
,,15367,15439,1.0,0.22,2.28,11,8,15301.86,295.33,12240.18,235.96,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2015,2015
,,47,47,1.0,0.0,0.01,13,8,18364.78,353.17,14313.28,275.26,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2015,2015
,,8896,9237,1.04,0.13,1.36,9,8,7884.14,153.35,5879.35,113.59,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2015,2015
,,104419,108941,1.04,1.52,16.08,1,0,1079.13,21.13,1067.69,20.71,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2015,2015
,,40866,44917,1.1,0.63,6.63,4,2,2447.27,50.87,2325.73,44.99,F36 CHOROBY JELITA GRUBEGO,1a,2015,2015
,,18819,19076,1.01,0.27,2.82,7,5,8113.44,158.43,6386.27,123.39,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2015,2015
,,8870,9397,1.06,0.13,1.39,5,2,4085.02,90.16,2404.43,46.44,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2015,2015
,,649,675,1.04,0.01,0.1,1,1,1403.98,27.45,1389.13,27.01,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2015,2015
,,94321,99118,1.05,1.38,14.63,3,2,1634.8,32.15,1479.88,28.56,F46 CHOROBY JAMY BRZUSZNEJ,1a,2015,2015
,,8428,8568,1.02,0.12,1.26,4,3,1645.1,32.3,1613.88,31.11,F47 CHOROBY INFEKCYJNE JELIT,1a,2015,2015
,,177,180,1.02,0.0,0.03,11,7,13164.41,277.08,7955.15,153.0,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2015,2015
,,921,971,1.05,0.01,0.14,7,2,9355.97,204.59,6708.25,129.28,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2015,2015
,,27808,35227,1.27,0.49,5.2,6,2,4285.49,122.67,3948.86,76.18,F58 CHOROBY ZAPALNE JELIT,1a,2015,2015
,,187,187,1.0,0.0,0.03,15,8,19453.7,385.04,6583.74,126.62,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2015,2015
,,10687,11133,1.04,0.16,1.64,5,4,4588.69,88.43,3407.11,65.65,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2015,2015
,,13653,14256,1.04,0.2,2.1,5,5,2160.62,43.91,1385.66,26.74,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2015,2015
,,67485,68887,1.02,0.96,10.17,3,2,2608.72,50.6,2588.96,50.21,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2015,2015
,,26062,26297,1.01,0.37,3.88,2,2,1927.32,37.37,1866.41,36.14,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2015,2015
,,9380,9390,1.0,0.13,1.39,5,4,3884.38,78.67,3640.66,70.11,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2015,2015
,,18591,18603,1.0,0.26,2.75,4,3,2456.21,48.18,2437.22,46.94,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2015,2015
,,1499,1528,1.02,0.02,0.23,4,2,1611.82,31.12,1586.02,30.61,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2015,2015
,,17781,18767,1.06,0.26,2.77,3,2,1267.46,24.64,1259.3,24.48,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2015,2015
,,4129,4405,1.07,0.06,0.65,1,2,442.74,8.55,436.58,8.43,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2015,2015
,,2562,2682,1.05,0.04,0.4,5,2,2151.58,55.14,2026.01,39.08,F96 CHOROBY ODBYTU,1a,2015,2015
,,735,740,1.01,0.01,0.27,9,7,16409.29,316.34,14665.88,282.74,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2015,2015
,,1834,2345,1.28,0.03,0.86,4,3,9508.66,183.96,8454.05,163.04,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2015,2015
,,131,165,1.26,0.0,0.06,5,2,4418.29,85.03,2854.86,54.96,G12 DUŻE ZABIEGI WĄTROBY *,1a,2015,2015
,,241,247,1.02,0.0,0.09,7,2,2513.03,48.38,1141.15,22.0,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2015,2015
,,1010,1059,1.05,0.01,0.39,1,1,468.45,9.05,466.04,9.0,G14 MAŁE ZABIEGI WĄTROBY *,1a,2015,2015
,,6794,7381,1.09,0.1,2.7,5,2,3306.26,64.1,2935.41,56.6,G16 OSTRE CHOROBY WĄTROBY,1a,2015,2015
,,23289,27324,1.17,0.38,9.99,9,6,5507.34,110.44,5152.46,99.57,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2015,2015
,,38652,44983,1.16,0.63,16.44,3,2,2264.71,86.27,2080.81,40.22,G18A PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW  > 17 R. Ż.,1a,2015,2015
,,2281,2722,1.19,0.04,0.99,2,2,2062.63,59.0,2011.23,38.82,G18B PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW < 18 R. Ż.,1a,2015,2015
,,1062,1070,1.01,0.01,0.39,15,9,16921.3,326.34,14214.28,274.13,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2015,2015
,,696,711,1.02,0.01,0.26,12,7,6279.33,120.94,4902.33,94.46,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2015,2015
,,12098,12113,1.0,0.17,4.43,4,3,4282.48,83.59,3668.89,70.83,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2015,2015
,,75320,75441,1.0,1.05,27.57,3,3,3333.33,64.62,3233.18,62.56,G25 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO *,1a,2015,2015
,,16314,17567,1.08,0.24,6.42,4,2,1606.74,31.41,1413.92,27.29,G26 CHOROBY DRÓG ŻÓŁCIOWYCH,1a,2015,2015
,,4129,4788,1.16,0.07,1.75,5,2,3482.93,69.04,3320.19,64.14,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2015,2015
,,12,12,1.0,0.0,0.0,14,14,80066.39,1539.74,79248.0,1524.0,G30 PRZESZCZEPIENIE TRZUSTKI *,1a,2015,2015
,,1517,1522,1.0,0.02,0.56,15,9,25586.64,501.27,15970.36,308.25,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2015,2015
,,622,629,1.01,0.01,0.23,10,8,9846.93,189.78,5960.17,115.03,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2015,2015
,,1973,2097,1.06,0.03,0.77,4,2,8340.43,161.03,8203.5,158.38,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2015,2015
,,19245,23910,1.24,0.33,8.74,4,2,4482.78,86.86,4222.64,81.63,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2015,2015
,,6474,6978,1.08,0.1,2.55,1,0,2405.21,46.51,2403.66,46.48,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2015,2015
,,4529,4698,1.04,0.07,1.7,13,8,20098.9,387.28,15297.93,294.9,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2015,2015
,,18945,20907,1.1,0.29,7.64,6,5,4088.47,79.15,2970.75,57.24,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2015,2015
,,10484,12663,1.21,0.18,4.63,5,2,2918.08,62.1,2714.15,52.37,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2015,2015
,,1531,1539,1.01,0.02,0.56,8,7,12653.37,249.53,5839.94,112.56,G42 ZABIEGI ŚLEDZIONY *,1a,2015,2015
,,1564,1579,1.01,0.02,0.25,6,7,9337.65,181.92,4769.21,92.16,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2015,2015
,,1162,1165,1.0,0.02,0.19,11,8,5713.15,114.31,5393.64,103.85,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2015,2015
,,6948,7027,1.01,0.1,1.12,10,9,9177.9,202.69,8632.61,166.49,"H04 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA CEMENTOWA, BIPOLARNA BIODRA *",1a,2015,2015
,,25277,25646,1.01,0.36,4.08,8,8,12337.35,251.44,12126.66,234.14,"H05 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA, BEZCEMENTOWA BIODRA *",1a,2015,2015
,,24870,25351,1.02,0.35,4.04,8,8,19957.57,403.18,19732.64,381.02,"H06 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA LUB KOLANA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2015,2015
,,1670,1709,1.02,0.02,0.27,10,8,13879.29,281.65,13470.7,259.33,H07 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA *,1a,2015,2015
,,2497,2539,1.02,0.04,0.4,11,8,26310.91,526.97,25600.12,493.44,H08 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA *,1a,2015,2015
,,267,271,1.02,0.0,0.04,13,11,9747.29,194.76,9129.73,175.75,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2015,2015
,,779,843,1.08,0.01,0.13,18,16,17130.68,347.46,16100.35,310.52,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2015,2015
,,333,342,1.03,0.0,0.05,12,11,40008.61,802.52,13032.27,251.19,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2015,2015
,,177,187,1.06,0.0,0.03,18,11,13477.21,259.2,12861.91,247.37,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2015,2015
,,17945,18265,1.02,0.25,2.91,2,2,4332.95,83.91,4332.83,83.91,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2015,2015
,,55259,56213,1.02,0.78,8.95,2,2,2749.6,53.48,2749.32,53.43,H22 ARTROSKOPIA LECZNICZA *,1a,2015,2015
,,1650,1659,1.01,0.02,0.26,2,2,1540.27,31.58,1475.35,28.45,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2015,2015
,,7826,8026,1.03,0.11,1.28,4,2,13116.84,254.16,12943.12,249.4,H31 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2015,2015
,,22971,23969,1.04,0.33,3.82,3,2,4744.79,93.86,4661.75,90.21,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2015,2015
,,26512,28943,1.09,0.4,4.61,2,2,1247.88,24.44,1246.49,24.09,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2015,2015
,,1502,1560,1.04,0.02,0.25,3,2,11029.0,225.53,10875.08,209.66,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2015,2015
,,15565,16208,1.04,0.23,2.58,2,2,4184.07,81.43,4160.0,80.35,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2015,2015
,,28824,30278,1.05,0.42,4.82,1,0,1232.01,24.17,1231.53,23.85,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2015,2015
,,4288,4433,1.03,0.06,0.71,9,8,29273.29,621.79,26978.46,519.43,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2015,2015
,,13994,14265,1.02,0.2,2.27,5,3,14575.07,309.1,14048.01,271.16,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2015,2015
,,2909,3114,1.07,0.04,0.5,3,2,9575.6,202.31,9376.93,180.94,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2015,2015
,,3507,3885,1.11,0.05,0.62,0,0,3217.32,66.62,3210.81,62.28,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2015,2015
,,3109,3208,1.03,0.04,0.51,2,2,658.17,15.26,622.37,12.0,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2015,2015
,,6423,6516,1.01,0.09,1.04,7,4,1568.51,35.88,1555.11,30.0,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2015,2015
,,110,110,1.0,0.0,0.02,21,13,37273.0,717.41,26886.64,517.63,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2015,2015
,,440,445,1.01,0.01,0.07,15,15,21695.74,417.28,16237.04,312.3,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2015,2015
,,48107,48799,1.01,0.68,7.77,7,4,5058.21,100.7,4657.34,89.73,H62 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ *,1a,2015,2015
,,41712,42230,1.01,0.59,6.72,3,2,3691.59,71.33,3602.92,69.46,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2015,2015
,,22342,23195,1.04,0.32,3.69,1,1,791.24,15.99,767.78,14.78,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2015,2015
,,1679,1690,1.01,0.02,0.27,17,11,5645.58,117.26,5031.23,96.95,"H66 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA > 10 DNI",1a,2015,2015
,,1516,1526,1.01,0.02,0.24,5,2,2910.19,58.52,2330.49,44.89,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2015,2015
,,8751,9342,1.07,0.13,1.49,10,7,7524.33,147.42,6248.65,120.43,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2015,2015
,,2722,2817,1.03,0.04,0.45,3,1,1437.77,27.77,1264.78,24.44,H74 MNIEJSZE AMPUTACJE *,1a,2015,2015
,,2132,2316,1.09,0.03,0.36,16,11,10822.55,209.43,10437.98,201.02,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2015,2015
,,2824,2886,1.02,0.04,0.46,3,2,3716.14,71.69,3505.88,67.65,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2015,2015
,,62762,65748,1.05,0.92,10.47,2,0,1892.52,37.03,1854.73,36.07,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2015,2015
,,9069,9307,1.03,0.13,1.48,0,0,532.66,10.36,514.41,10.0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2015,2015
,,1832,1840,1.0,0.03,0.29,3,2,789.28,15.23,637.28,12.29,H85 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż.,1a,2015,2015
,,7153,7543,1.05,0.11,1.2,2,2,1212.55,25.67,1144.85,22.08,H86 CHOROBY TKANEK MIĘKKICH,1a,2015,2015
,,5856,6930,1.18,0.1,1.1,1,0,1399.86,139.18,1246.12,24.0,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2015,2015
,,45447,50019,1.1,0.7,7.96,8,4,3591.17,91.56,3538.5,68.24,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2015,2015
,,3045,3359,1.1,0.05,0.53,8,7,3529.62,68.56,3448.63,66.52,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2015,2015
