disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
K08.9,"Zaburzenia zębów i struktur podtrzymujących, nie określone",7,1.02,2,C23 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
S02.2,Złamanie kości nosowych,7,1.02,2,C23 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K01.0,Wtopione zęby,520,34.48,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K01.1,Zaklinowane zęby,200,13.26,0,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K00.6,Zaburzenia w wyrzynaniu się zębów,101,6.7,0,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K04.5,Przewlekłe przywierzchołkowe zapalenie ozębnej,85,5.64,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K09.0,Torbiele rozwojowe zębopochodne,64,4.24,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K00.1,Zęby nadliczbowe,34,2.25,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
D37.0,"Nowotwór o nieokreślonym charakterze (warga, jama ustna i gardło)",33,2.19,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K04.9,Inne i nieokreślone choroby miazgi i tkanek okołowierzchołkowych,33,2.19,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K12.2,Zapalenie tkanki łącznej i ropień jamy ustnej,26,1.72,3,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K07.3,Nieprawidłowości położenia zębów,25,1.66,2,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K01,Wtopione i zaklinowane zęby,25,1.66,0,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K09.2,Inne torbiele szczęk,18,1.19,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K08.3,Zatrzymany korzeń zęba,16,1.06,1,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
K00.8,Inne zaburzenia w rozwoju zębów,16,1.06,0,C24 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE *,1a,2022,2022
Q37.8,"Rozszczep podniebienia wraz z rozszczepem wargi nie określony, obustronny",3,75.0,5,"C26 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q37.1,"Rozszczep podniebienia twardego wraz z rozszczepem wargi, jednostronny",1,25.0,2,"C26 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.5,"Rozszczep podniebienia twardego i miękkiego, jednostronny",53,38.69,1,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q36.9,"Rozszczep wargi, jednostronny",34,24.82,1,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.3,"Rozszczep podniebienia miękkiego, jednostronny",18,13.14,1,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.9,"Rozszczep podniebienia nie określony, jednostronny",10,7.3,2,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.6,Rozszczep podniebienia pośrodkowy,6,4.38,2,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.4,"Rozszczep podniebienia twardego i miękkiego, obustronny",5,3.65,4,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.8,"Rozszczep podniebienia nie określony, obustronny",3,2.19,4,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.0,"Rozszczep podniebienia twardego, obustronny",3,2.19,2,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q35.1,"Rozszczep podniebienia twardego, jednostronny",2,1.46,2,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
D18.0,Naczyniak krwionośny jakiegokolwiek umiejscowienia,2,1.46,2,"C27 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q18.0,"Zatoka, przetoka i torbiel szczeliny skrzelowej",22,75.86,3,"C28 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q18.2,Inne wrodzone wady rozwojowe szczeliny skrzelowej,3,10.34,4,"C28 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q30.0,Zarośnięcie nozdrzy,2,6.9,5,"C28 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q18.1,Zatoka i torbiel przedmałżowinowa,2,6.9,1,"C28 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q38.1,Przyrośnięcie języka,893,49.09,0,"C29 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q38.3,Inne wrodzone wady rozwojowe języka,796,43.76,0,"C29 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q38.0,"Wrodzone wady rozwojowe warg, niesklasyfikowane gdzie indziej",73,4.01,0,"C29 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
Q38.6,Inne wrodzone wady rozwojowe jamy ustnej,44,2.42,0,"C29 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż *",1a,2022,2022
C44.2,Nowotwór złośliwy (skóra ucha i przewodu słuchowego zewnętrznego),406,6.81,1,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H74.8,Inne określone zaburzenia ucha środkowego i wyrostka sutkowatego,803,13.47,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H71,Perlak wyrostka sutkowatego,685,11.49,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H66.4,"Przewlekłe zapalenie ucha środkowego, nie określone",514,8.62,4,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H74.1,Procesy zrostowe ucha środkowego,494,8.29,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H65.4,"Inne przewlekłe, nieropne zapalenie ucha środkowego",381,6.39,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H80.0,"Otoskleroza obejmująca okienko owalne, niezarostowa",366,6.14,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H74.3,Inne nabyte zniekształcenie kosteczek słuchowych,262,4.4,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H66.3,Inne przewlekłe ropne zapalenie ucha środkowego,161,2.7,4,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H80.9,"Otoskleroza, nie określona",154,2.58,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H80.8,Inna otoskleroza,148,2.48,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H74.2,Przerwanie ciągłości i przemieszczenie kosteczek słuchowych,108,1.81,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H80,Otoskleroza,104,1.74,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H61.3,Zwężenie przewodu słuchowego zewnętrznego nabyte,90,1.51,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H66.9,"Zapalenie ucha środkowego, nie określone",78,1.31,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H66.2,"Przewlekłe ropne zapalenie jamy nadbębenkowej i sutkowej (epitymponalne, attykoantralne)",77,1.29,4,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H72.0,Centralny ubytek błony bębenkowej,63,1.06,3,C31 KOMPLEKSOWE ZABIEGI USZU *,1a,2022,2022
H74.1,Procesy zrostowe ucha środkowego,425,10.61,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H74.8,Inne określone zaburzenia ucha środkowego i wyrostka sutkowatego,293,7.32,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H65.4,"Inne przewlekłe, nieropne zapalenie ucha środkowego",262,6.54,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H66.4,"Przewlekłe zapalenie ucha środkowego, nie określone",218,5.44,3,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
D23.2,Nowotwór niezłośliwy (skóra małżowiny usznej i przewodu słuchowego zewnętrznego),196,4.89,0,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H61.8,Inne określone zaburzenia ucha zewnętrznego,194,4.84,1,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H72.0,Centralny ubytek błony bębenkowej,179,4.47,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
D48.5,Nowotwór o nieokreślonym charakterze (skóra),162,4.04,1,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
C44.2,Nowotwór złośliwy (skóra ucha i przewodu słuchowego zewnętrznego),147,3.67,0,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H71,Perlak wyrostka sutkowatego,130,3.25,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
R22.0,"Głowa, zlokalizowany obrzęk, guz i guzek",122,3.05,0,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H72.8,Inne perforacje (ubytki) błony bębenkowej,108,2.7,3,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H65.3,"Przewlekłe, śluzowe zapalenie ucha środkowego",107,2.67,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H66.1,Przewlekłe ropne zapalenie trąbki słuchowej i jamy bębenkowej,75,1.87,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H66.3,Inne przewlekłe ropne zapalenie ucha środkowego,67,1.67,3,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H61.1,"Zmiany małżowiny usznej, niezapalne",65,1.62,0,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
D21.0,Nowotwór niezłośliwy (tkanka łączna i inne tkanki miękkie głowy twarzy i szyi),54,1.35,0,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H65.2,"Przewlekłe, surowicze zapalenie ucha środkowego",53,1.32,1,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
D04.2,Rak in situ (skóra małżowiny usznej i przewodu słuchowego zewnętrznego),50,1.25,0,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H61.9,"Zaburzenia ucha zewnętrznego, nie określone",49,1.22,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
J35.2,Przerost migdałka gardłowego,44,1.1,2,C32 DUŻE ZABIEGI USZU *,1a,2022,2022
H61.8,Inne określone zaburzenia ucha zewnętrznego,51,11.21,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
Q17.5,Ucho odstające,27,5.93,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
D23.2,Nowotwór niezłośliwy (skóra małżowiny usznej i przewodu słuchowego zewnętrznego),22,4.84,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
S09.2,Urazowe pęknięcie błony bębenkowej,20,4.4,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
C44.2,Nowotwór złośliwy (skóra ucha i przewodu słuchowego zewnętrznego),20,4.4,3,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
D48.5,Nowotwór o nieokreślonym charakterze (skóra),19,4.18,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H61.1,"Zmiany małżowiny usznej, niezapalne",18,3.96,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
R22.0,"Głowa, zlokalizowany obrzęk, guz i guzek",17,3.74,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
D21.0,Nowotwór niezłośliwy (tkanka łączna i inne tkanki miękkie głowy twarzy i szyi),17,3.74,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H72.0,Centralny ubytek błony bębenkowej,14,3.08,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H60.8,Inne zapalenie ucha zewnętrznego,13,2.86,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
T16,Ciało obce w uchu,11,2.42,1,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H65.3,"Przewlekłe, śluzowe zapalenie ucha środkowego",9,1.98,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
Q17.8,Inne określone wady rozwojowe ucha,8,1.76,1,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H65.4,"Inne przewlekłe, nieropne zapalenie ucha środkowego",8,1.76,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H60.0,Ropień ucha zewnętrznego,8,1.76,1,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
D04.2,Rak in situ (skóra małżowiny usznej i przewodu słuchowego zewnętrznego),7,1.54,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H72.8,Inne perforacje (ubytki) błony bębenkowej,7,1.54,1,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H66.3,Inne przewlekłe ropne zapalenie ucha środkowego,7,1.54,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H66.4,"Przewlekłe zapalenie ucha środkowego, nie określone",6,1.32,3,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H61.9,"Zaburzenia ucha zewnętrznego, nie określone",6,1.32,1,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H74.8,Inne określone zaburzenia ucha środkowego i wyrostka sutkowatego,6,1.32,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
D48.7,Nowotwór o nieokreślonym charakterze (inne określone umiejscowienie),6,1.32,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
C44.9,"Nowotwór złośliwy (nowotwór złośliwy skóry, nie określony)",5,1.1,2,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
C76.0,"Nowotwór złośliwy (głowa, twarz i szyja)",5,1.1,0,C33 ŚREDNIE ZABIEGI USZU *,1a,2022,2022
H65.3,"Przewlekłe, śluzowe zapalenie ucha środkowego",409,22.81,0,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H65.2,"Przewlekłe, surowicze zapalenie ucha środkowego",375,20.91,1,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H65.4,"Inne przewlekłe, nieropne zapalenie ucha środkowego",153,8.53,1,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H81.0,Choroba Meniere'a,70,3.9,2,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H65.9,"Nieropne, nieokreślone zapalenie ucha środkowego",52,2.9,1,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H66.4,"Przewlekłe zapalenie ucha środkowego, nie określone",44,2.45,1,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H65,Nieropne zapalenie ucha środkowego,33,1.84,2,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H66.0,Ostre ropne zapalenie ucha środkowego,32,1.78,3,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
C44.2,Nowotwór złośliwy (skóra ucha i przewodu słuchowego zewnętrznego),27,1.51,1,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
D23.2,Nowotwór niezłośliwy (skóra małżowiny usznej i przewodu słuchowego zewnętrznego),24,1.34,0,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
D48.5,Nowotwór o nieokreślonym charakterze (skóra),24,1.34,0,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H61.8,Inne określone zaburzenia ucha zewnętrznego,21,1.17,0,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H66.9,"Zapalenie ucha środkowego, nie określone",21,1.17,1,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H65.1,"Inne ostre, nieropne zapalenie ucha środkowego",20,1.12,2,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H81.3,Inne zawroty głowy pochodzenia obwodowego,19,1.06,0,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H65.0,Ostre surowicze zapalenie ucha środkowego,19,1.06,1,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H81,Zaburzenia układu przedsionkowego,18,1.0,0,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
H91.2,Nagła głuchota idiopatyczna,18,1.0,3,C34 MAŁE ZABIEGI USZU *,1a,2022,2022
J32.8,Inne przewlekłe zapalenie zatok,6187,33.16,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J34.2,Skrzywienie przegrody nosowej,2642,14.16,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J32.4,Przewlekłe zapalenie wszystkich zatok przynosowych,2421,12.97,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J32.0,Przewlekłe zapalenie zatok szczękowych,1180,6.32,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J32,Przewlekłe zapalenie zatok przynosowych,826,4.43,2,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,766,4.11,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J33.1,Zwyrodnienie polipowate zatok,739,3.96,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J32.2,Przewlekłe zapalenie komórek sitowych,732,3.92,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J33.0,Polip jamy nosowej,609,3.26,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J32.9,Nieokreślone przewlekłe zapalenie zatok,523,2.8,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
M95.0,Nabyte zniekształcenie nosa,202,1.08,1,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J33.8,Inne polipy zatok,190,1.02,3,C41 KOMPLEKSOWE ZABIEGI NOSA *,1a,2022,2022
J34.2,Skrzywienie przegrody nosowej,17138,81.89,2,C42 DUŻE ZABIEGI NOSA *,1a,2022,2022
J32.0,Przewlekłe zapalenie zatok szczękowych,1109,5.3,3,C42 DUŻE ZABIEGI NOSA *,1a,2022,2022
J32.8,Inne przewlekłe zapalenie zatok,422,2.02,2,C42 DUŻE ZABIEGI NOSA *,1a,2022,2022
J34.1,Torbiel i śluzowiak zatoki przynosowej,338,1.62,2,C42 DUŻE ZABIEGI NOSA *,1a,2022,2022
S02.2,Złamanie kości nosowych,266,1.27,2,C42 DUŻE ZABIEGI NOSA *,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,232,1.11,3,C42 DUŻE ZABIEGI NOSA *,1a,2022,2022
D14.0,"Nowotwór niezłośliwy (ucho środkowe, jama nosowa i zatoki przynosowe)",106,1.48,0,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J34.3,Przerost małżowin nosowych,2802,39.06,0,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J33.0,Polip jamy nosowej,887,12.36,1,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,594,8.28,0,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
R04.0,Epistaxis,528,7.36,0,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J34.2,Skrzywienie przegrody nosowej,294,4.1,0,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
S02.2,Złamanie kości nosowych,233,3.25,2,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J32.0,Przewlekłe zapalenie zatok szczękowych,155,2.16,1,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
D38.5,Nowotwór o nieokreślonym charakterze (inne narządy układu oddechowego),134,1.87,0,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J30.0,Naczynioruchowe zapalenie błony śluzowej nosa,122,1.7,1,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J32.8,Inne przewlekłe zapalenie zatok,97,1.35,1,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J31.0,Przewlekłe zapalenie błony śluzowej nosa,97,1.35,0,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
G47.3,Bezdech senny,81,1.13,1,C43 ŚREDNIE ZABIEGI NOSA *,1a,2022,2022
J34.3,Przerost małżowin nosowych,1694,31.96,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
S02.2,Złamanie kości nosowych,1251,23.6,1,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
R04.0,Epistaxis,519,9.79,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,293,5.53,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
J35.2,Przerost migdałka gardłowego,135,2.55,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
J34.2,Skrzywienie przegrody nosowej,129,2.43,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
J30.0,Naczynioruchowe zapalenie błony śluzowej nosa,76,1.43,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
G47.3,Bezdech senny,74,1.4,1,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
J31.0,Przewlekłe zapalenie błony śluzowej nosa,67,1.26,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
D38.5,Nowotwór o nieokreślonym charakterze (inne narządy układu oddechowego),62,1.17,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
J37.0,Przewlekłe zapalenie krtani,59,1.11,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
R22.0,"Głowa, zlokalizowany obrzęk, guz i guzek",59,1.11,0,C44 MAŁE ZABIEGI NOSA *,1a,2022,2022
H90.3,Głuchota czuciowo-nerwowa obustronna,4788,40.92,3,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
H81.4,Zawroty głowy pochodzenia ośrodkowego,2300,19.65,3,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
C32.8,Nowotwór złośliwy (zmiana przekraczająca granice krtani),510,4.36,0,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
C32.0,Nowotwór złośliwy (głośnia),415,3.55,0,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
D21.0,Nowotwór niezłośliwy (tkanka łączna i inne tkanki miękkie głowy twarzy i szyi),324,2.77,2,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
C32.9,"Nowotwór złośliwy (krtań, nie określona)",323,2.73,2,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
C09.8,Nowotwór złośliwy (zmiana przekraczająca granice migdałka),234,2.0,0,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
C04.8,Nowotwór złośliwy (zmiana przekraczająca granice dna jamy ustnej),183,1.56,3,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
C01,Nowotwór złośliwy nasady języka,181,1.55,2,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
C02.8,Nowotwór złośliwy (zmiana przekraczająca granice języka),152,1.3,3,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
J38.2,Guzki strun głosowych,144,1.23,0,"C56 POWAŻNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
R04.0,Epistaxis,1899,4.93,3,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
J03.9,Nieokreślone ostre zapalenie migdałków,1803,4.68,4,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
H91.2,Nagła głuchota idiopatyczna,1569,4.08,5,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
J35.2,Przerost migdałka gardłowego,1557,4.05,0,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
J39.8,Inne określone choroby górnych dróg oddechowych,1542,4.01,0,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
J36,Ropień okołomigdałkowy,1480,3.85,4,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
J37.0,Przewlekłe zapalenie krtani,1069,2.78,0,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
R22.0,"Głowa, zlokalizowany obrzęk, guz i guzek",1023,2.66,2,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
H81.3,Inne zawroty głowy pochodzenia obwodowego,943,2.45,4,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
H66.0,Ostre ropne zapalenie ucha środkowego,851,2.21,7,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
H93.2,Inne zaburzenia percepcji słuchowej,796,2.07,3,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
J35.3,Przerost migdałków podniebiennych współistniejący z przerostem migdałka gardłowego,791,2.06,1,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
R22.1,"Szyja, zlokalizowany obrzęk, guz i guzek",745,1.94,3,"C57 INNE CHOROBY GARDŁA, USZU I NOSA",1a,2022,2022
