disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
J82,Eozynofilia płucna niesklasyfikowana gdzie indziej,175,2.4,10,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2014,2014
J67.2,Płuco hodowców ptaków,170,2.33,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2014,2014
J67.0,Płuco rolnika,85,1.17,5,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2014,2014
Q33.9,"Wrodzona wada rozwojowa płuca, nie określona",18,51.43,4,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2014,2014
Q33.6,Niedorozwój lub dysplazja płuca,7,20.0,5,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2014,2014
Q33.8,Inne wrodzone wady rozwojowe płuc,5,14.29,4,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2014,2014
Q33.0,Wrodzona torbielowatość płuc,4,11.43,2,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2014,2014
Q33.3,Niewytworzenie płuca,1,2.86,9,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2014,2014
I20.0,Dusznica niestabilna,189,68.48,14,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,25,9.06,16,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,25,9.06,15,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",17,6.16,13,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,12,4.35,10,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,4,1.45,16,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2014,2014
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",3291,38.76,8,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
I48,Migotanie i trzepotanie przedsionków,1335,15.72,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),943,11.11,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
E10.5,Cukrzyca insulinozależna (z powikłaniami w zakresie krążenia obwodowego),558,6.57,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,310,3.65,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,303,3.57,8,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
I65.2,Niedrożność i zwężenie tętnicy szyjnej wewnętrznej,231,2.72,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
J44.8,Inna określona przewlekła zaporowa choroba płuc,144,1.7,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
J90,Wysięk opłucnowy niesklasyfikowany gdzie indziej,117,1.38,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2014,2014
I20.0,Dusznica niestabilna,18211,62.21,3,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,6538,22.33,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",2421,8.27,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,712,2.43,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,499,1.7,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2014,2014
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,450,1.54,5,E10 OZW - DIAGNOSTYKA INWAZYJNA *,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,823,33.37,6,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,517,20.97,6,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2014,2014
I20.0,Dusznica niestabilna,402,16.3,5,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,386,15.65,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",213,8.64,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,93,3.77,6,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2014,2014
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,30,1.22,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2014,2014
I20.0,Dusznica niestabilna,19849,33.82,3,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,14658,24.98,4,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,8872,15.12,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,8247,14.05,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",4267,7.27,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,1759,3.0,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2014,2014
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,931,1.59,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,3127,27.87,5,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2014,2014
I20.0,Dusznica niestabilna,2429,21.65,5,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,2424,21.6,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,1492,13.3,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",1028,9.16,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,407,3.63,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2014,2014
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,279,2.49,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2014,2014
I20.0,Dusznica niestabilna,1382,41.7,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,705,21.27,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,433,13.07,1,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,404,12.19,1,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",225,6.79,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,85,2.56,1,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2014,2014
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,70,2.11,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2014,2014
I20.0,Dusznica niestabilna,7420,64.95,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,1320,11.55,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,1122,9.82,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,820,7.18,4,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,453,3.97,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I22.9,Ponowny ostry zawał serca o nieokreślonym umiejscowienu,124,1.09,7,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I48,Migotanie i trzepotanie przedsionków,1664,14.57,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,1208,10.57,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",971,8.5,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,518,4.53,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I49.3,Przedwczesna depolaryzacja (pobudzenie) komór,494,4.32,4,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),162,1.42,4,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I49.1,Przedwczesna depolaryzacja przedsionkowa,157,1.37,4,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
J18.9,Nieokreślone zapalenie płuc,140,1.23,9,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I47.1,Częstoskurcz nadkomorowy,115,1.01,5,E16 OZW > 69 R.Ż. LUB Z PW,1a,2014,2014
I20.0,Dusznica niestabilna,4466,78.71,4,E17 OZW < 70 R.Ż.,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,414,7.3,3,E17 OZW < 70 R.Ż.,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,393,6.93,3,E17 OZW < 70 R.Ż.,1a,2014,2014
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,164,2.89,2,E17 OZW < 70 R.Ż.,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,124,2.19,3,E17 OZW < 70 R.Ż.,1a,2014,2014
I20.1,Dusznica bolesna z udokumentowanym skurczem naczyń wieńcowych,60,1.06,3,E17 OZW < 70 R.Ż.,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",4796,51.26,4,E18 OZW BEZ UNIESIENIA ST,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,4558,48.72,5,E18 OZW BEZ UNIESIENIA ST,1a,2014,2014
I21.0,Ostry zawał serca pełnościenny ściany przedniej,13,56.52,2,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2014,2014
I21.1,Ostry zawał serca pełnościenny ściany dolnej,4,17.39,1,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2014,2014
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,3,13.04,6,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2014,2014
I21.4,Ostry zawał serca podwsierdziowy,1,4.35,16,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2014,2014
I21.9,"Ostry zawał serca, nie określony",1,4.35,0,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2014,2014
I22.9,Ponowny ostry zawał serca o nieokreślonym umiejscowienu,1,4.35,13,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2014,2014
I48,Migotanie i trzepotanie przedsionków,196,18.61,4,E21 PRZEZSKÓRNE ZAMKNIĘCIE NIEPRAWIDŁOWYCH POŁĄCZEŃ WEWNĄTRZSERCOWYCH I ZEWNĄTRZSERCOWYCH > 17 R.Ż. *,1a,2014,2014
Z45.0,Dopasowanie i założenie rozrusznika serca,6018,73.13,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
Z95.0,Obecność rozrusznika serca,1888,22.94,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I48,Migotanie i trzepotanie przedsionków,3100,37.67,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I49.5,Zespół chorej zatoki,2185,26.55,3,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I44.2,Blok przedsionkowo-komorowy zupełny,1445,17.56,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I44.1,Blok przedsionkowo-komorowy drugiego stopnia,639,7.77,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I49.8,Inne określone zaburzenia rytmu serca,221,2.69,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I44.3,Inne i nieokreślone bloki przedsionkowo-komorowe,156,1.9,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
R00.1,"Bradykardia, nie określona",140,1.7,4,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I45.8,Inne określone zaburzenia przewodnictwa,88,1.07,6,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
I49.5,Zespół chorej zatoki,9632,46.79,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
I44.2,Blok przedsionkowo-komorowy zupełny,4531,22.01,4,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
I44.1,Blok przedsionkowo-komorowy drugiego stopnia,3415,16.59,4,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
I48,Migotanie i trzepotanie przedsionków,1008,4.9,4,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
I49.8,Inne określone zaburzenia rytmu serca,602,2.92,4,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
I45.8,Inne określone zaburzenia przewodnictwa,328,1.59,4,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
R00.1,"Bradykardia, nie określona",218,1.06,4,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
Z45.0,Dopasowanie i założenie rozrusznika serca,15904,77.26,4,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
Z95.0,Obecność rozrusznika serca,3955,19.21,3,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,301,56.05,5,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,125,23.28,5,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
I42.0,Kardiomiopatia rozstrzeniowa,92,17.13,4,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",10,1.86,3,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
I42.2,Inne kardiomiopatie przerostowe,6,1.12,2,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
Z45.0,Dopasowanie i założenie rozrusznika serca,338,62.94,5,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
Z95.0,Obecność rozrusznika serca,199,37.06,4,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
Z45.0,Dopasowanie i założenie rozrusznika serca,5823,74.82,4,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
Z95.0,Obecność rozrusznika serca,1499,19.26,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,2370,30.45,4,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,1343,17.26,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I42.0,Kardiomiopatia rozstrzeniowa,1096,14.08,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I47.2,Częstoskurcz komorowy,878,11.28,6,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I25.5,Kardiomiopatia niedokrwienna,877,11.27,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I25.2,Stary (przebyty) zawał serca,332,4.27,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I49.0,Migotanie i trzepotanie komór,235,3.02,6,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I46.0,Zatrzymanie krążenia ze skuteczną resuscytacją,215,2.76,8,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I42.2,Inne kardiomiopatie przerostowe,141,1.81,4,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I42.8,Inne kardiomiopatie,124,1.59,4,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I42.1,Przerostowa kardiomiopatia zawężająca,94,1.21,3,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,1400,42.94,5,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,775,23.77,4,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
I42.0,Kardiomiopatia rozstrzeniowa,631,19.36,4,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
I25.5,Kardiomiopatia niedokrwienna,267,8.19,4,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
I25.2,Stary (przebyty) zawał serca,58,1.78,3,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
I47.2,Częstoskurcz komorowy,54,1.66,6,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
I42.8,Inne kardiomiopatie,34,1.04,3,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
Z45.0,Dopasowanie i założenie rozrusznika serca,2146,65.83,5,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
Z95.0,Obecność rozrusznika serca,936,28.71,4,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
I48,Migotanie i trzepotanie przedsionków,854,100.0,3,E45 KRIOABLACJA BALONOWA W MIGOTANIU PRZEDSIONKÓW,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,37,66.07,16,E50 OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚC KRĄŻENIA - LECZENIE W OINK,1a,2014,2014-05-01T00:00:00-2014-12-31T00:00:00
I50.1,Niewydolność serca lewokomorowa,16,28.57,9,E50 OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚC KRĄŻENIA - LECZENIE W OINK,1a,2014,2014-05-01T00:00:00-2014-12-31T00:00:00
R57.8,Wstrząs inny,3,5.36,20,E50 OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚC KRĄŻENIA - LECZENIE W OINK,1a,2014,2014-05-01T00:00:00-2014-12-31T00:00:00
I33.9,"Ostre zapalenie wsierdzia, nie określone",652,51.79,16,E51 ZAPALENIE WSIERDZIA,1a,2014,2014
I33.0,Ostre i podostre zakaźne zapalenie wsierdzia,603,47.9,19,E51 ZAPALENIE WSIERDZIA,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,6812,51.5,8,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2014,2014
I50.9,"Niewydolność serca, nie określona",3428,25.92,8,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,2631,19.89,7,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2014,2014
R57.0,Wstrząs kardiogenny,164,1.24,2,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2014,2014
I50.9,"Niewydolność serca, nie określona",67062,47.15,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,58641,41.23,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,15651,11.0,6,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
I48,Migotanie i trzepotanie przedsionków,47117,33.13,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",14847,10.44,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
J18.9,Nieokreślone zapalenie płuc,5793,4.07,9,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
J44.8,Inna określona przewlekła zaporowa choroba płuc,2128,1.5,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
D64.9,Nieokreślona niedokrwistość,1859,1.31,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
I50.9,"Niewydolność serca, nie określona",9075,45.5,6,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2014,2014
I50.0,Niewydolność serca zastoinowa,7756,38.89,7,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2014,2014
I50.1,Niewydolność serca lewokomorowa,2838,14.23,5,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2014,2014
I80.2,Zapalenie i zakrzepowe zapalenie żył innych naczyń głębokich kończyn dolnych,4039,65.8,6,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2014,2014
I80.3,"Zapalenie i zakrzepowe zapalenie żył kończyn dolnych, nie określone",1175,19.14,6,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2014,2014
I80.1,Zapalenie i zakrzepowe zapalenie żyły udowej,862,14.04,6,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2014,2014
I25.0,Choroba serca i naczyń krwionośnych w przebiegu miażdżycy,13194,29.04,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
I25.9,"Przewlekła choroba niedokrwienna serca, nie określona",12440,27.38,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
I25.8,Inne postacie przewlekłej choroby niedokrwiennej serca,4220,9.29,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
I25.1,Choroba serca w przebiegu miażdżycy,4166,9.17,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
