branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,24767,27371,1.11,0.39,3.29,2,1,11062.46,215.76,10708.56,207.25,E23 ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU DES,1a,2016,2016
,,144,146,1.01,0.0,0.02,3,2,8048.45,156.94,7480.05,146.01,E24 ANGIOPLASTYKA Z IMPLANTACJĄ NIE MNIEJ NIŻ DWÓCH STENTÓW LUB WIELONACZYNIOWA *,1a,2016,2016
,,321,325,1.01,0.0,0.04,2,1,6256.74,121.59,6014.74,116.89,E25 ANGIOPLASTYKA Z ZASTOSOWANIEM JEDNEGO STENTU I INNE ZABIEGI *,1a,2016,2016
,,2696,2801,1.04,0.04,0.34,2,1,5075.33,100.05,4734.71,91.65,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2016,2016
,,54847,55480,1.01,0.8,6.66,1,1,1978.36,41.01,1766.06,34.45,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2016,2016
,,7710,7727,1.0,0.11,0.93,3,2,6393.36,125.77,6192.28,119.92,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2016,2016
,,22152,22182,1.0,0.32,2.66,3,2,7795.07,154.97,7671.59,148.92,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2016,2016
,,608,609,1.0,0.01,0.07,4,3,17017.37,330.4,16735.46,324.97,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2016,2016
,,8192,8225,1.0,0.12,0.99,3,2,25110.94,489.37,24711.45,480.2,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2016,2016
,,3479,3495,1.0,0.05,0.42,4,2,36976.49,720.9,36481.72,709.63,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2016,2016
,,1168,1217,1.04,0.02,0.15,4,3,3830.06,74.2,3039.55,58.99,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2016,2016
,,547,565,1.03,0.01,0.07,4,3,28517.92,582.48,28270.72,543.7,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2016,2016
,,5474,5717,1.04,0.08,0.69,2,2,25681.06,498.34,25633.15,496.38,E41 ABLACJA ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2016,2016
,,5031,5166,1.03,0.07,0.62,2,2,15519.25,301.17,15428.89,298.94,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2016,2016
,,1208,1214,1.0,0.02,0.15,2,2,6717.97,129.8,6715.19,129.74,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2016,2016
,,1665,1684,1.01,0.02,0.2,3,2,23651.78,460.55,23649.72,460.51,E45 KRIOABLACJA BALONOWA W MIGOTANIU PRZEDSIONKÓW,1a,2016,2016
,,142,148,1.04,0.0,0.02,11,8,13284.03,255.95,6734.89,130.0,E50 OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚC KRĄŻENIA - LECZENIE W OINK,1a,2016,2016
,,1161,1379,1.19,0.02,0.17,18,8,11889.17,240.37,8868.5,171.79,E51 ZAPALENIE WSIERDZIA,1a,2016,2016
,,16960,18771,1.11,0.27,2.25,8,7,5446.41,113.82,4182.46,80.99,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2016,2016
,,119124,138394,1.16,1.99,16.61,7,6,3002.28,60.17,2653.46,51.33,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2016,2016
,,18675,21038,1.13,0.3,2.53,6,6,2675.03,55.22,2023.09,39.25,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2016,2016
,,5539,5698,1.03,0.08,0.68,5,4,2111.28,42.03,2048.16,39.59,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2016,2016
,,34309,36179,1.05,0.52,4.34,4,2,2117.59,42.33,2031.61,39.39,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2016,2016
,,24219,25202,1.04,0.36,3.03,3,2,1591.78,32.13,1549.5,30.1,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2016,2016
,,4153,4164,1.0,0.06,0.5,2,1,7172.51,139.14,2385.54,46.0,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2016,2016
,,41217,48561,1.18,0.7,5.83,3,2,1702.29,34.9,1670.42,32.36,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2016,2016
,,33620,39986,1.19,0.57,4.8,2,2,971.46,19.28,945.38,18.35,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2016,2016
,,469,618,1.32,0.01,0.07,3,2,10370.12,199.43,10066.12,193.58,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2016,2016
,,2051,2312,1.13,0.03,0.28,3,2,2222.81,42.76,2190.43,42.14,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2016,2016
,,17616,18072,1.03,0.26,2.17,3,2,1281.11,24.91,1271.44,24.56,E71 OMDLENIE I ZAPAŚĆ,1a,2016,2016
,,4993,5053,1.01,0.07,0.61,2,2,508.4,9.98,502.28,9.73,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ > 17 R.Ż.,1a,2016,2016
,,44690,49470,1.11,0.71,5.94,6,2,3066.3,61.27,2857.04,55.4,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2016,2016
,,3178,3567,1.12,0.05,0.43,2,2,3173.33,68.48,3113.75,60.29,E74 WRODZONE WADY SERCA > 17 R.Ż.,1a,2016,2016
,,3147,4396,1.4,0.06,0.53,2,2,10254.49,199.56,9143.66,175.84,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2016,2016
,,4427,5263,1.19,0.08,0.63,2,2,2514.39,48.35,2290.29,44.04,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2016,2016
,,43664,48634,1.11,0.7,5.84,6,7,2953.54,59.17,2731.12,53.04,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2016,2016
,,395,496,1.26,0.01,0.06,3,2,17837.65,378.25,11376.47,218.78,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2016,2016
,,5339,5792,1.08,0.08,0.7,3,2,2983.75,59.67,2904.32,55.85,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2016,2016
,,1178,1200,1.02,0.02,0.14,9,8,4226.74,81.81,4215.22,81.23,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2016,2016
,,2163,2216,1.02,0.03,0.26,5,4,3108.56,60.94,3106.93,60.08,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2016,2016
,,43819,45054,1.03,0.65,5.41,4,2,1424.27,28.0,1395.79,27.03,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2016,2016
,,605,617,1.02,0.01,0.1,17,15,38459.27,741.52,19657.52,379.37,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2016,2016
,,2046,2337,1.14,0.03,0.38,3,2,12378.64,240.3,11143.96,215.68,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2016,2016
,,3345,5149,1.54,0.07,0.84,2,2,2725.58,52.62,2579.16,49.79,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2016,2016
,,6428,6626,1.03,0.1,1.08,0,0,533.97,10.5,508.66,10.02,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2016,2016
,,24473,26144,1.07,0.38,4.27,3,2,2164.98,41.99,2039.0,39.44,F07 CHOROBY PRZEŁYKU,1a,2016,2016
,,700,701,1.0,0.01,0.11,14,11,20265.49,394.82,15182.08,293.06,F11E KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
,,1720,1721,1.0,0.02,0.28,5,3,14979.85,288.9,12365.4,238.18,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
,,7085,7299,1.03,0.1,1.19,6,6,7623.04,148.11,5584.55,107.75,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
,,7345,7829,1.07,0.11,1.28,2,0,2234.86,49.06,1857.28,36.02,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
,,12247,12791,1.04,0.18,2.09,5,2,2237.54,45.1,2061.73,40.09,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
,,18645,19174,1.03,0.28,3.13,3,2,1778.69,36.43,1699.77,32.99,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
,,5675,5745,1.01,0.08,0.94,11,8,15976.74,318.2,10531.39,203.43,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
,,6637,6792,1.02,0.1,1.11,7,0,10595.67,208.94,6968.37,134.44,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
,,735,768,1.04,0.01,0.13,6,2,5023.27,98.91,4028.46,78.16,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
,,3504,3735,1.07,0.05,0.61,2,2,2646.03,51.63,2436.41,47.22,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
,,15782,15861,1.0,0.23,2.59,10,8,15318.37,298.9,12209.94,235.86,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
,,57,57,1.0,0.0,0.01,12,8,17916.5,344.86,15424.83,296.93,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
,,9078,9415,1.04,0.14,1.54,8,8,7994.08,155.2,5840.37,113.04,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2016,2016
,,104450,108694,1.04,1.56,17.77,1,0,1080.93,21.5,1068.55,20.75,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2016,2016
,,42148,46590,1.11,0.67,7.62,4,2,2463.06,50.34,2324.98,45.03,F36 CHOROBY JELITA GRUBEGO,1a,2016,2016
,,20169,20420,1.01,0.29,3.34,6,3,8366.08,165.81,6380.06,123.45,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2016,2016
,,1488,1581,1.06,0.02,0.26,7,1,6003.05,127.36,2848.47,55.35,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2016,2016
,,2995,3121,1.04,0.04,0.51,4,2,4045.41,95.02,2397.13,46.54,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2016,2016
,,516,534,1.03,0.01,0.09,1,1,1422.98,27.48,1403.67,27.09,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2016,2016
,,91954,96824,1.05,1.39,15.83,3,2,1668.7,33.45,1486.03,28.74,F46 CHOROBY JAMY BRZUSZNEJ,1a,2016,2016
,,7108,7210,1.01,0.1,1.18,4,2,1671.73,32.39,1619.6,31.31,F47 CHOROBY INFEKCYJNE JELIT,1a,2016,2016
,,210,212,1.01,0.0,0.03,12,8,13191.84,303.28,7957.15,153.58,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2016,2016
,,1113,1169,1.05,0.02,0.19,7,2,8578.62,171.26,6571.21,126.99,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2016,2016
,,5198,5755,1.11,0.08,0.94,9,2,5547.54,117.54,5196.04,101.05,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2016,2016
,,9387,11861,1.26,0.17,1.94,4,2,4019.07,110.42,3822.83,73.96,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2016,2016
,,222,224,1.01,0.0,0.04,15,11,19899.37,397.38,6917.49,133.25,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2016,2016
,,11105,11580,1.04,0.17,1.89,5,2,4717.67,91.57,3408.47,65.74,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2016,2016
,,13531,14127,1.04,0.2,2.31,5,5,2295.84,48.65,1397.22,26.98,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2016,2016
,,68626,70009,1.02,1.01,11.44,3,2,2612.25,50.81,2580.92,50.17,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2016,2016
,,25538,25748,1.01,0.37,4.21,2,2,1961.12,38.77,1876.53,36.37,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2016,2016
,,9411,9411,1.0,0.14,1.54,5,4,3946.59,76.21,3656.71,70.45,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2016,2016
,,17726,17734,1.0,0.25,2.9,4,3,2496.04,48.17,2447.35,47.16,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2016,2016
,,123,127,1.03,0.0,0.02,6,2,2582.56,49.94,2171.93,42.05,F86E CHOROBY WYROSTKA ROBACZKOWEGO > 65 R.Ż.,1a,2016,2016
,,529,533,1.01,0.01,0.09,3,2,1581.17,30.66,1563.48,30.32,F86F CHOROBY WYROSTKA ROBACZKOWEGO < 66 R.Ż.,1a,2016,2016
,,17759,18768,1.06,0.27,3.07,3,2,1291.72,25.2,1256.7,24.49,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2016,2016
,,3970,4239,1.07,0.06,0.69,1,2,440.15,8.54,435.0,8.44,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2016,2016
,,2448,2569,1.05,0.04,0.42,5,2,2131.29,44.54,2037.83,39.35,F96 CHOROBY ODBYTU,1a,2016,2016
,,795,798,1.0,0.01,0.36,10,7,16494.81,317.92,14683.26,282.98,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2016,2016
,,1702,2057,1.21,0.03,0.92,5,2,9814.99,189.19,8457.08,162.92,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2016,2016
,,127,138,1.09,0.0,0.06,5,2,3752.08,73.28,2872.77,55.25,G12 DUŻE ZABIEGI WĄTROBY *,1a,2016,2016
,,205,208,1.01,0.0,0.09,6,5,2816.38,55.2,1141.61,21.99,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2016,2016
,,878,930,1.06,0.01,0.42,1,1,467.65,9.09,463.18,9.0,G14 MAŁE ZABIEGI WĄTROBY *,1a,2016,2016
,,7248,7849,1.08,0.11,3.52,5,2,3416.51,72.16,2937.77,56.66,G16 OSTRE CHOROBY WĄTROBY,1a,2016,2016
,,25720,30211,1.17,0.43,13.55,9,6,5555.72,151.55,5151.41,99.64,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2016,2016
,,39880,45361,1.14,0.65,20.35,3,2,2315.32,88.79,2071.54,40.19,G18A PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW  > 17 R. Ż.,1a,2016,2016
,,2326,2719,1.17,0.04,1.22,2,2,2385.69,52.33,2081.24,40.09,G18B PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW < 18 R. Ż.,1a,2016,2016
,,982,991,1.01,0.01,0.44,15,8,17016.04,329.0,14059.17,272.04,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2016,2016
,,767,772,1.01,0.01,0.35,12,2,7315.34,145.54,4907.17,95.0,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2016,2016
,,10621,10625,1.0,0.15,4.77,4,3,4278.53,85.0,3650.2,70.91,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2016,2016
,,28545,28555,1.0,0.41,12.81,3,3,3245.92,63.25,3207.5,62.47,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2016,2016
,,4527,4794,1.06,0.07,2.15,5,5,1895.92,37.15,1778.44,34.53,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2016,2016
,,3619,3814,1.05,0.05,1.71,3,2,1576.49,32.87,1369.87,26.54,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2016,2016
,,4766,5506,1.16,0.08,2.47,5,2,3510.97,70.62,3299.58,63.88,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2016,2016
,,7,7,1.0,0.0,0.0,15,0,80033.2,1539.1,79248.0,1524.0,G30 PRZESZCZEPIENIE TRZUSTKI *,1a,2016,2016
,,1504,1507,1.0,0.02,0.68,13,9,25562.45,506.06,15983.61,307.91,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2016,2016
,,597,606,1.02,0.01,0.27,9,8,10096.72,194.6,5987.1,115.25,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2016,2016
,,2131,2303,1.08,0.03,1.03,4,2,8452.97,163.18,8214.6,158.59,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2016,2016
,,19714,24746,1.26,0.36,11.1,4,2,4552.44,89.32,4218.52,81.66,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2016,2016
,,7414,7938,1.07,0.11,3.56,1,0,2415.12,46.62,2412.68,46.57,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2016,2016
,,5269,5462,1.04,0.08,2.43,12,8,19679.87,379.47,15247.01,293.97,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2016,2016
,,19056,21054,1.1,0.3,9.44,6,5,4041.65,79.12,2969.7,57.34,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2016,2016
,,10369,12570,1.21,0.18,5.64,5,2,2901.97,61.82,2695.99,52.07,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2016,2016
,,1388,1394,1.0,0.02,0.63,8,7,11847.48,247.66,5794.03,112.03,G42 ZABIEGI ŚLEDZIONY *,1a,2016,2016
,,2001,2019,1.01,0.03,0.32,6,7,9352.22,184.08,4756.73,92.62,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2016,2016
,,945,950,1.01,0.01,0.15,11,10,5694.35,127.21,5320.07,102.52,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2016,2016
,,6573,6629,1.01,0.1,1.05,10,8,9131.69,191.39,8652.73,167.38,"H04 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA CEMENTOWA, BIPOLARNA BIODRA *",1a,2016,2016
,,25637,25977,1.01,0.37,4.1,8,8,12251.65,248.42,12077.44,233.95,"H05 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA, BEZCEMENTOWA BIODRA *",1a,2016,2016
,,28663,29259,1.02,0.42,4.62,8,8,19859.68,408.18,19632.81,380.95,"H06 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA LUB KOLANA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2016,2016
,,1634,1676,1.03,0.02,0.26,10,8,13920.23,285.66,13453.48,260.21,H07 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA *,1a,2016,2016
,,2707,2760,1.02,0.04,0.44,11,8,26092.14,536.79,25481.98,492.84,H08 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA *,1a,2016,2016
,,326,330,1.01,0.0,0.05,11,8,9562.71,184.59,9047.7,174.66,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2016,2016
,,839,918,1.09,0.01,0.14,18,14,17561.47,347.55,15887.82,308.04,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2016,2016
,,351,356,1.01,0.01,0.06,13,10,40640.19,843.13,13361.31,256.95,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2016,2016
,,165,171,1.04,0.0,0.03,17,11,13531.48,260.71,12617.15,243.12,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2016,2016
,,18523,18824,1.02,0.27,2.97,2,2,4331.9,84.1,4331.81,84.09,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2016,2016
,,53643,54565,1.02,0.78,8.62,2,2,2762.44,53.76,2755.94,53.61,H22 ARTROSKOPIA LECZNICZA *,1a,2016,2016
,,1299,1299,1.0,0.02,0.21,2,2,1494.15,28.85,1485.74,28.69,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2016,2016
,,361,362,1.0,0.01,0.06,7,2,14647.24,339.05,14013.83,270.97,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2016,2016
,,3657,3697,1.01,0.05,0.58,4,2,13431.45,259.96,13263.6,256.31,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2016,2016
,,25136,26145,1.04,0.38,4.13,3,2,4765.59,93.26,4693.11,90.9,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2016,2016
,,28480,31947,1.12,0.46,5.05,1,0,1244.69,24.39,1243.09,24.04,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2016,2016
,,1673,1743,1.04,0.02,0.28,3,2,11031.11,213.29,10989.59,212.18,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2016,2016
,,16497,17227,1.04,0.25,2.72,2,2,4190.72,82.07,4168.14,80.61,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2016,2016
,,29618,31293,1.06,0.45,4.94,1,0,1238.7,24.3,1236.93,23.98,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2016,2016
,,4613,4792,1.04,0.07,0.76,9,8,29328.07,641.14,27075.09,522.6,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2016,2016
,,14240,14491,1.02,0.21,2.29,5,3,14635.43,313.01,14017.98,271.6,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2016,2016
,,3082,3305,1.07,0.05,0.52,3,2,9547.52,200.47,9349.18,180.28,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2016,2016
,,4483,5038,1.12,0.07,0.8,0,0,3178.2,63.14,3176.48,61.96,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2016,2016
,,3327,3426,1.03,0.05,0.54,2,2,640.83,13.69,626.47,12.08,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2016,2016
,,6068,6148,1.01,0.09,0.97,7,4,1572.41,37.99,1552.99,30.06,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2016,2016
,,140,140,1.0,0.0,0.02,19,22,30976.07,762.56,23471.86,451.38,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2016,2016
,,456,461,1.01,0.01,0.07,15,10,21068.27,406.22,16435.41,317.12,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2016,2016
,,49413,49999,1.01,0.72,7.9,7,4,5062.06,100.57,4666.06,90.0,H62 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ *,1a,2016,2016
,,44158,44575,1.01,0.64,7.04,3,2,3702.75,72.34,3625.28,69.92,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2016,2016
,,21983,22767,1.04,0.33,3.6,1,1,792.38,15.35,773.74,14.91,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2016,2016
,,1631,1637,1.0,0.02,0.26,16,11,5812.85,125.62,5029.58,97.02,"H66 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA > 10 DNI",1a,2016,2016
,,1443,1452,1.01,0.02,0.23,5,3,3253.59,62.77,2353.64,45.44,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2016,2016
,,9005,9669,1.07,0.14,1.53,10,7,7568.71,147.83,6212.51,120.02,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2016,2016
