branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,472,514,1.09,0.01,0.07,3,0,,,,,E74E WRODZONE WADY SERCA > 65 R.Ż.,1a,2019,2019
,,3157,3579,1.13,0.05,0.45,2,0,,,,,E74F WRODZONE WADY SERCA > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,21401,22907,1.07,0.33,2.91,5,3,,,,,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2019,2019
,,845,851,1.01,0.01,0.11,9,8,,,,,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2019,2019
,,1145,1155,1.01,0.02,0.15,5,4,,,,,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2019,2019
,,31289,32132,1.03,0.46,4.08,4,3,,,,,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2019,2019
,,384,384,1.0,0.01,0.05,1,1,,,,,E89 KOMPLEKSOWA DIAGNOSTYKA KARDIOLOGICZNA,1a,2019,2019
,,577,582,1.01,0.01,0.1,16,11,,,,,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2019,2019
,,2080,2443,1.17,0.03,0.4,3,2,,,,,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2019,2019
,,3105,4784,1.54,0.07,0.79,2,2,,,,,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2019,2019
,,6883,7040,1.02,0.1,1.16,1,0,,,,,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2019,2019
,,8207,8754,1.07,0.12,1.44,4,3,,,,,F07E CHOROBY PRZEŁYKU > 65 R.Ż.,1a,2019,2019
,,11971,12800,1.07,0.18,2.11,3,3,,,,,F07F CHOROBY PRZEŁYKU < 66 R.Ż.,1a,2019,2019
,,1313,1317,1.0,0.02,0.22,13,9,,,,,F11E KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2019,2019
,,1089,1092,1.0,0.02,0.18,12,9,,,,,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2019,2019
,,6322,6368,1.01,0.09,1.05,6,6,,,,,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2019,2019
,,7381,7821,1.06,0.11,1.29,1,0,,,,,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2019,2019
,,4520,4532,1.0,0.06,0.75,3,3,,,,,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2019,2019
,,21870,23443,1.07,0.33,3.87,4,3,,,,,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2019,2019
,,25264,26655,1.06,0.38,4.4,3,3,,,,,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2019,2019
,,5762,5822,1.01,0.08,0.96,11,8,,,,,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2019,2019
,,5697,5791,1.02,0.08,0.96,8,0,,,,,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2019,2019
,,1758,1846,1.05,0.03,0.3,5,3,,,,,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2019,2019
,,1593,1727,1.08,0.02,0.28,4,3,,,,,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2019,2019
,,16837,16898,1.0,0.24,2.79,9,8,,,,,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2019,2019
,,9785,10099,1.03,0.14,1.67,7,2,,,,,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2019,2019
,,98220,101695,1.04,1.45,16.77,1,0,,,,,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2019,2019
,,44093,49263,1.12,0.7,8.12,3,3,,,,,F36 CHOROBY JELITA GRUBEGO,1a,2019,2019
,,21985,22212,1.01,0.32,3.66,5,3,,,,,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2019,2019
,,3378,3574,1.06,0.05,0.59,7,3,,,,,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2019,2019
,,5999,6308,1.05,0.09,1.04,4,2,,,,,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2019,2019
,,1467,1504,1.03,0.02,0.25,1,1,,,,,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2019,2019
,,69151,72708,1.05,1.04,11.99,3,3,,,,,F46 CHOROBY JAMY BRZUSZNEJ,1a,2019,2019
,,1985,2007,1.01,0.03,0.33,5,4,,,,,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2019,2019
,,3336,3368,1.01,0.05,0.56,4,3,,,,,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2019,2019
,,155,155,1.0,0.0,0.03,12,8,,,,,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2019,2019
,,1382,1486,1.08,0.02,0.25,4,2,,,,,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2019,2019
,,12554,14230,1.13,0.2,2.35,9,3,,,,,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2019,2019
,,15042,18319,1.22,0.26,3.02,5,3,,,,,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2019,2019
,,177,179,1.01,0.0,0.03,17,16,,,,,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2019,2019
,,11395,11898,1.04,0.17,1.96,5,4,,,,,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2019,2019
,,12891,13438,1.04,0.19,2.22,5,4,,,,,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2019,2019
,,69110,70383,1.02,1.0,11.61,2,2,,,,,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2019,2019
,,18302,18434,1.01,0.26,3.04,2,2,,,,,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2019,2019
,,6967,6967,1.0,0.1,1.15,4,3,,,,,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2019,2019
,,13261,13261,1.0,0.19,2.19,3,3,,,,,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2019,2019
,,280,284,1.01,0.0,0.05,7,7,,,,,F86E CHOROBY WYROSTKA ROBACZKOWEGO > 65 R.Ż.,1a,2019,2019
,,717,733,1.02,0.01,0.12,4,3,,,,,F86F CHOROBY WYROSTKA ROBACZKOWEGO < 66 R.Ż.,1a,2019,2019
,,16073,16696,1.04,0.24,2.75,2,2,,,,,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2019,2019
,,5017,5227,1.04,0.07,0.86,2,2,,,,,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2019,2019
,,2142,2254,1.05,0.03,0.37,5,5,,,,,F96 CHOROBY ODBYTU,1a,2019,2019
,,932,937,1.01,0.01,0.35,9,8,,,,,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2019,2019
,,1901,2403,1.26,0.03,0.9,4,2,,,,,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2019,2019
,,112,113,1.01,0.0,0.04,5,4,,,,,G12 DUŻE ZABIEGI WĄTROBY *,1a,2019,2019
,,265,268,1.01,0.0,0.1,6,2,,,,,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2019,2019
,,1744,1823,1.05,0.03,0.68,1,1,,,,,G14 MAŁE ZABIEGI WĄTROBY *,1a,2019,2019
,,7932,8664,1.09,0.12,3.23,5,3,,,,,G16 OSTRE CHOROBY WĄTROBY,1a,2019,2019
,,27832,31977,1.15,0.46,11.91,9,6,,,,,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2019,2019
,,33813,38382,1.14,0.55,14.3,3,3,,,,,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2019,2019
,,733,736,1.0,0.01,0.27,14,8,,,,,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
,,600,608,1.01,0.01,0.23,11,2,,,,,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2019,2019
,,21649,21662,1.0,0.31,8.07,3,3,,,,,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2019,2019
,,54512,54524,1.0,0.78,20.32,3,3,,,,,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2019,2019
,,8809,9530,1.08,0.14,3.55,5,5,,,,,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2019,2019
,,6660,7096,1.07,0.1,2.64,3,1,,,,,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2019,2019
,,4870,5757,1.18,0.08,2.14,4,3,,,,,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2019,2019
,,524,525,1.0,0.01,0.2,10,8,,,,,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2019,2019
,,1126,1126,1.0,0.02,0.42,15,9,,,,,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2019,2019
,,515,524,1.02,0.01,0.2,9,8,,,,,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2019,2019
,,2908,3199,1.1,0.05,1.19,4,2,,,,,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2019,2019
,,20429,26527,1.3,0.38,9.88,3,2,,,,,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2019,2019
,,11621,12586,1.08,0.18,4.69,1,0,,,,,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2019,2019
,,5915,6138,1.04,0.09,2.29,11,8,,,,,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2019,2019
,,18380,20259,1.1,0.29,7.55,6,5,,,,,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2019,2019
,,9665,11721,1.21,0.17,4.37,4,3,,,,,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2019,2019
,,1292,1297,1.0,0.02,0.48,7,5,,,,,G42 ZABIEGI ŚLEDZIONY *,1a,2019,2019
,,3051,3097,1.02,0.04,0.49,5,4,,,,,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2019,2019
,,340,341,1.0,0.0,0.05,10,7,,,,,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2019,2019
,,359,367,1.02,0.01,0.06,12,10,,,,,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2019,2019
,,842,906,1.08,0.01,0.14,17,15,,,,,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2019,2019
,,1228,1264,1.03,0.02,0.2,9,7,,,,,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2019,2019
,,338,355,1.05,0.01,0.06,16,14,,,,,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2019,2019
,,19401,19609,1.01,0.28,3.08,7,7,,,,,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2019,2019
,,33883,34720,1.02,0.49,5.45,6,5,,,,,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2019,2019
,,29080,29857,1.03,0.43,4.68,6,5,,,,,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2019,2019
,,1056,1086,1.03,0.02,0.17,9,7,,,,,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2019,2019
,,2013,2083,1.03,0.03,0.33,9,7,,,,,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2019,2019
,,563,577,1.02,0.01,0.09,7,5,,,,,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2019,2019
,,816,821,1.01,0.01,0.13,8,8,,,,,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2019,2019
,,13031,13171,1.01,0.19,2.07,2,2,,,,,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2019,2019
,,19149,19383,1.01,0.28,3.04,2,2,,,,,H22 ARTROSKOPIA LECZNICZA *,1a,2019,2019
,,1464,1467,1.0,0.02,0.23,2,2,,,,,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2019,2019
,,1066,1082,1.02,0.02,0.17,5,3,,,,,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2019,2019
,,8968,9087,1.01,0.13,1.43,3,3,,,,,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2019,2019
,,25691,26548,1.03,0.38,4.16,2,2,,,,,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2019,2019
,,33344,39308,1.18,0.56,6.16,0,0,,,,,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2019,2019
,,114,114,1.0,0.0,0.02,6,5,,,,,H40 REPLANTACJA KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,1848,1898,1.03,0.03,0.3,2,2,,,,,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2019,2019
,,19113,19759,1.03,0.28,3.1,2,2,,,,,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2019,2019
,,31356,33782,1.08,0.48,5.3,1,0,,,,,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2019,2019
,,4735,4848,1.02,0.07,0.76,8,7,,,,,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2019,2019
,,15786,16308,1.03,0.23,2.56,4,3,,,,,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2019,2019
,,6554,6859,1.05,0.1,1.08,3,2,,,,,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2019,2019
,,7507,8634,1.15,0.12,1.35,0,0,,,,,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2019,2019
,,2502,2546,1.02,0.04,0.4,2,1,,,,,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2019,2019
,,4154,4208,1.01,0.06,0.66,7,4,,,,,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2019,2019
,,163,163,1.0,0.0,0.03,18,7,,,,,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2019,2019
,,461,464,1.01,0.01,0.07,14,9,,,,,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2019,2019
,,24844,25207,1.01,0.36,3.95,8,7,,,,,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2019,2019
,,26684,27069,1.01,0.39,4.25,5,3,,,,,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2019,2019
,,36505,36901,1.01,0.53,5.79,3,2,,,,,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2019,2019
,,11297,11930,1.06,0.17,1.87,1,1,,,,,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2019,2019
,,1832,1844,1.01,0.03,0.29,7,3,,,,,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2019,2019
,,9897,10648,1.08,0.15,1.67,9,7,,,,,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2019,2019
,,969,1010,1.04,0.01,0.16,5,2,,,,,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2019,2019
,,1158,1182,1.02,0.02,0.19,2,1,,,,,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2019,2019
,,432,444,1.03,0.01,0.07,8,2,,,,,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,1625,1717,1.06,0.02,0.27,16,11,,,,,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2019,2019
,,2406,2457,1.02,0.04,0.39,2,2,,,,,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2019,2019
,,77545,80502,1.04,1.15,12.63,2,0,,,,,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2019,2019
,,17610,17922,1.02,0.26,2.81,1,0,,,,,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2019,2019
,,940,943,1.0,0.01,0.15,4,3,,,,,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2019,2019
,,1465,1470,1.0,0.02,0.23,3,3,,,,,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2019,2019
,,3748,3981,1.06,0.06,0.62,3,1,,,,,H86 CHOROBY TKANEK MIĘKKICH,1a,2019,2019
,,6366,7158,1.12,0.1,1.12,1,0,,,,,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2019,2019
,,42049,45591,1.08,0.65,7.15,7,4,,,,,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,3236,3536,1.09,0.05,0.55,7,4,,,,,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2019,2019
,,10081,11780,1.17,0.17,1.85,1,1,,,,,H89C CHOROBY NIEZAPALNE KOŚCI I STAWÓW < 4 DNI,1a,2019,2019
,,16531,17566,1.06,0.25,2.76,6,4,,,,,H89D CHOROBY NIEZAPALNE KOŚCI I STAWÓW > 3 DNI,1a,2019,2019
,,19,19,1.0,0.0,0.0,16,18,,,,,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2019,2019
,,2379,3206,1.35,0.05,0.5,5,0,,,,,H96CE UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 65 R.Ż.,1a,2019,2019
,,8002,11886,1.49,0.17,1.86,3,0,,,,,H96CF UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ < 66 R.Ż.,1a,2019,2019
,,5863,6159,1.05,0.09,0.97,8,4,,,,,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2019,2019
,,728,756,1.04,0.01,0.12,6,4,,,,,H98 KRYSTALOPATIE,1a,2019,2019
,,2099,2179,1.04,0.03,1.15,4,3,,,,,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2019,2019
,,16262,16739,1.03,0.24,8.82,3,2,,,,,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2019,2019
,,1199,1244,1.04,0.02,0.66,3,2,,,,,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2019,2019
,,3975,4058,1.02,0.06,2.14,2,2,,,,,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2019,2019
,,2052,2341,1.14,0.03,1.23,3,2,,,,,J04 ZABIEGI REKONSTRUKCYJNE PIERSI *,1a,2019,2019
,,4063,4125,1.02,0.06,2.17,2,2,,,,,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2019,2019
,,3127,3171,1.01,0.05,1.67,1,0,,,,,J06 MAŁA CHIRURGIA PIERSI *,1a,2019,2019
,,766,792,1.03,0.01,0.42,1,0,,,,,J07 CHOROBY PIERSI ŁAGODNE *,1a,2019,2019
,,6249,7990,1.28,0.11,4.21,2,0,,,,,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2019,2019
,,5515,5840,1.06,0.08,3.08,0,0,,,,,J10 BIOPSJA MAMMOTOMICZNA *,1a,2019,2019
,,52,54,1.04,0.0,0.03,19,1,,,,,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2019,2019
,,837,849,1.01,0.01,0.45,22,11,,,,,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2019,2019
,,1070,1096,1.02,0.02,0.58,12,6,,,,,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2019,2019
,,143,143,1.0,0.0,0.08,14,11,,,,,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2019,2019
,,559,565,1.01,0.01,0.3,10,6,,,,,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2019,2019
,,1351,1359,1.01,0.02,0.72,4,2,,,,,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2019,2019
,,55,55,1.0,0.0,0.03,1,1,,,,,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2019,2019
,,5067,5378,1.06,0.08,2.83,3,0,,,,,J31 - ZABIEGI ZWIĄZANE Z PRZESZCZEPAMI SKÓRY *,1a,2019,2019
,,12562,13321,1.06,0.19,7.02,1,0,,,,,J32 DUŻE ZABIEGI SKÓRNE *,1a,2019,2019
,,21671,22742,1.05,0.32,11.99,0,0,,,,,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2019,2019
,,9786,10753,1.1,0.15,5.67,10,4,,,,,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2019,2019
,,12115,13907,1.15,0.2,7.33,8,7,,,,,J37 OWRZODZENIA SKÓRY,1a,2019,2019
,,6606,7495,1.13,0.11,3.95,4,3,,,,,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2019,2019
,,25009,27873,1.11,0.4,14.69,4,3,,,,,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2019,2019
,,8717,8924,1.02,0.13,4.7,6,5,,,,,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2019,2019
,,2476,3075,1.24,0.04,1.62,0,0,,,,,J47 DUŻE GUZY SKÓRY,1a,2019,2019
,,21094,23654,1.12,0.34,12.47,2,0,,,,,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2019,2019
,,3465,3528,1.02,0.05,1.61,3,3,,,,,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2019,2019
,,2533,2533,1.0,0.04,1.16,3,3,,,,,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2019,2019
,,18624,18724,1.01,0.27,8.55,3,3,,,,,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2019,2019
,,1053,1057,1.0,0.02,0.48,6,3,,,,,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2019,2019
,,763,797,1.04,0.01,0.36,0,0,,,,,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2019,2019
,,94,97,1.03,0.0,0.04,6,5,,,,,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2019,2019
,,7537,8127,1.08,0.12,3.71,3,3,,,,,K16 CHOROBY  PRZYSADKI,1a,2019,2019
,,10030,10479,1.04,0.15,4.79,5,3,,,,,K26 ZABURZENIA WODNO-ELEKTROLITOWE,1a,2019,2019
,,29502,31466,1.07,0.45,14.37,4,3,,,,,K27 ZABURZENIA ODŻYWIENIA,1a,2019,2019
,,8331,9094,1.09,0.13,4.15,5,3,,,,,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2019,2019
,,21112,24457,1.16,0.35,11.17,3,3,,,,,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2019,2019
,,15890,16621,1.05,0.24,7.59,6,3,,,,,K35 CUKRZYCA Z POWIKŁANIAMI I INNE STANY HIPOGLIKEMICZNE,1a,2019,2019
,,3794,4208,1.11,0.06,1.92,6,6,,,,,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2019,2019
