branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,15152,16267,1.07,0.26,2.45,4,3,,,,,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2022,2022
,,431,470,1.09,0.01,0.07,3,0,,,,,E74E WRODZONE WADY SERCA > 65 R.Ż.,1a,2022,2022
,,2759,3108,1.13,0.05,0.47,2,0,,,,,E74F WRODZONE WADY SERCA > 17 R.Ż. I < 66 R.Ż.,1a,2022,2022
,,14311,15141,1.06,0.24,2.28,4,3,,,,,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2022,2022
,,509,511,1.0,0.01,0.08,9,8,,,,,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2022,2022
,,939,962,1.02,0.02,0.14,4,3,,,,,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2022,2022
,,19589,20072,1.02,0.32,3.02,3,3,,,,,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2022,2022
,,288,288,1.0,0.0,0.04,1,1,,,,,E89 KOMPLEKSOWA DIAGNOSTYKA KARDIOLOGICZNA,1a,2022,2022
,,557,561,1.01,0.01,0.1,14,11,,,,,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2022,2022
,,2455,2884,1.17,0.05,0.53,3,2,,,,,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2022,2022
,,2885,4140,1.44,0.07,0.77,2,2,,,,,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2022,2022
,,7158,7323,1.02,0.12,1.35,0,0,,,,,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,7180,7622,1.06,0.12,1.41,4,3,,,,,F07E CHOROBY PRZEŁYKU > 65 R.Ż.,1a,2022,2022
,,8793,9401,1.07,0.15,1.74,3,3,,,,,F07F CHOROBY PRZEŁYKU < 66 R.Ż.,1a,2022,2022
,,1280,1281,1.0,0.02,0.24,13,8,,,,,F11E KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,941,945,1.0,0.02,0.17,11,8,,,,,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,6746,6820,1.01,0.11,1.26,6,5,,,,,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2022,2022
,,8038,8461,1.05,0.13,1.56,2,0,,,,,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2022,2022
,,5571,5580,1.0,0.09,1.03,3,3,,,,,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2022,2022
,,15841,16832,1.06,0.27,3.11,4,3,,,,,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,17774,18655,1.05,0.3,3.45,3,3,,,,,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,5845,5929,1.01,0.09,1.1,10,7,,,,,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,7274,7364,1.01,0.12,1.36,7,2,,,,,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,1936,2041,1.05,0.03,0.38,4,1,,,,,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,1785,1926,1.08,0.03,0.36,3,3,,,,,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,17723,17793,1.0,0.28,3.29,9,7,,,,,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,9702,10048,1.04,0.16,1.86,5,2,,,,,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,1687,1735,1.03,0.03,0.32,6,0,,,,,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,68220,70349,1.03,1.11,13.0,1,0,,,,,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,39260,43684,1.11,0.69,8.08,3,3,,,,,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,30538,30805,1.01,0.49,5.69,4,3,,,,,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,548,551,1.01,0.01,0.1,8,7,,,,,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,3640,3857,1.06,0.06,0.71,6,2,,,,,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2022,2022
,,6443,6740,1.05,0.11,1.25,3,2,,,,,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,1556,1599,1.03,0.03,0.3,1,2,,,,,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,55573,58146,1.05,0.92,10.75,3,3,,,,,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,1268,1302,1.03,0.02,0.24,8,5,,,,,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2022,2022
,,1395,1414,1.01,0.02,0.26,5,3,,,,,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
,,143,143,1.0,0.0,0.03,11,6,,,,,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2022,2022
,,1370,1494,1.09,0.02,0.28,2,2,,,,,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2022,2022
,,11047,12413,1.12,0.2,2.29,9,3,,,,,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2022,2022
,,12152,15038,1.24,0.24,2.78,4,0,,,,,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2022,2022
,,191,191,1.0,0.0,0.04,16,5,,,,,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2022,2022
,,11360,11880,1.05,0.19,2.2,5,4,,,,,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2022,2022
,,10802,11191,1.04,0.18,2.07,4,3,,,,,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2022,2022
,,73233,74534,1.02,1.18,13.78,2,2,,,,,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2022,2022
,,15796,15881,1.01,0.25,2.94,2,2,,,,,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2022,2022
,,4606,4606,1.0,0.07,0.85,4,3,,,,,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2022,2022
,,14770,14770,1.0,0.23,2.73,3,3,,,,,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2022,2022
,,299,314,1.05,0.0,0.06,6,6,,,,,F86E CHOROBY WYROSTKA ROBACZKOWEGO > 65 R.Ż.,1a,2022,2022
,,660,681,1.03,0.01,0.13,4,3,,,,,F86F CHOROBY WYROSTKA ROBACZKOWEGO < 66 R.Ż.,1a,2022,2022
,,14866,15487,1.04,0.25,2.86,2,2,,,,,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2022,2022
,,4111,4202,1.02,0.07,0.78,2,2,,,,,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2022,2022
,,2217,2348,1.06,0.04,0.43,5,5,,,,,F96 CHOROBY ODBYTU,1a,2022,2022
,,800,804,1.0,0.01,0.33,8,6,,,,,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2022,2022
,,1817,2103,1.16,0.03,0.87,4,2,,,,,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2022,2022
,,76,78,1.03,0.0,0.03,5,2,,,,,G12 DUŻE ZABIEGI WĄTROBY *,1a,2022,2022
,,280,286,1.02,0.0,0.12,4,1,,,,,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2022,2022
,,1813,1892,1.04,0.03,0.78,1,1,,,,,G14 MAŁE ZABIEGI WĄTROBY *,1a,2022,2022
,,5887,6568,1.12,0.1,2.72,5,3,,,,,G16 OSTRE CHOROBY WĄTROBY,1a,2022,2022
,,23399,26167,1.12,0.41,10.84,8,6,,,,,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2022,2022
,,20399,22935,1.12,0.36,9.5,4,3,,,,,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2022,2022
,,721,748,1.04,0.01,0.31,13,9,,,,,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2022,2022
,,880,886,1.01,0.01,0.37,6,2,,,,,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2022,2022
,,21940,21951,1.0,0.35,9.1,3,3,,,,,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2022,2022
,,52196,52214,1.0,0.83,21.63,3,2,,,,,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2022,2022
,,7290,7805,1.07,0.12,3.23,5,3,,,,,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2022,2022
,,5866,6238,1.06,0.1,2.58,3,1,,,,,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2022,2022
,,4221,4919,1.17,0.08,2.04,4,3,,,,,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2022,2022
,,536,538,1.0,0.01,0.22,9,8,,,,,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2022,2022
,,917,918,1.0,0.01,0.38,15,10,,,,,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2022,2022
,,288,288,1.0,0.0,0.12,12,9,,,,,G31O KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,496,515,1.04,0.01,0.21,8,2,,,,,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2022,2022
,,3895,4357,1.12,0.07,1.81,4,2,,,,,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2022,2022
,,21015,27372,1.3,0.43,11.34,3,2,,,,,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2022,2022
,,15081,16503,1.09,0.26,6.84,1,0,,,,,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2022,2022
,,7215,7579,1.05,0.12,3.14,10,7,,,,,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2022,2022
,,15377,16754,1.09,0.27,6.94,6,5,,,,,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2022,2022
,,8172,9790,1.2,0.15,4.06,4,0,,,,,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2022,2022
,,1140,1141,1.0,0.02,0.47,7,6,,,,,G42 ZABIEGI ŚLEDZIONY *,1a,2022,2022
,,5198,5300,1.02,0.08,0.85,4,3,,,,,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2022,2022
,,150,150,1.0,0.0,0.02,8,7,,,,,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2022,2022
,,442,449,1.02,0.01,0.07,11,7,,,,,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2022,2022
,,905,975,1.08,0.02,0.16,15,15,,,,,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2022,2022
,,1468,1516,1.03,0.02,0.24,9,7,,,,,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2022,2022
,,482,512,1.06,0.01,0.08,15,9,,,,,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2022,2022
,,15536,15691,1.01,0.25,2.53,7,6,,,,,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2022,2022
,,42587,43756,1.03,0.69,7.05,5,4,,,,,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2022,2022
,,32185,33053,1.03,0.52,5.32,5,4,,,,,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2022,2022
,,1097,1127,1.03,0.02,0.18,8,8,,,,,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2022,2022
,,1872,1930,1.03,0.03,0.31,8,7,,,,,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2022,2022
,,586,599,1.02,0.01,0.1,6,5,,,,,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2022,2022
,,870,878,1.01,0.01,0.14,7,7,,,,,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2022,2022
,,10184,10304,1.01,0.16,1.66,2,2,,,,,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2022,2022
,,15094,15317,1.01,0.24,2.47,2,2,,,,,H22 ARTROSKOPIA LECZNICZA *,1a,2022,2022
,,1822,1830,1.0,0.03,0.29,2,2,,,,,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2022,2022
,,2452,2495,1.02,0.04,0.4,4,2,,,,,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2022,2022
,,19365,19679,1.02,0.31,3.17,3,2,,,,,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2022,2022
,,27734,28492,1.03,0.45,4.59,2,2,,,,,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2022,2022
,,17989,18475,1.03,0.29,2.98,2,2,,,,,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2022,2022
,,125,125,1.0,0.0,0.02,8,7,,,,,H40 REPLANTACJA KOŃCZYNY GÓRNEJ *,1a,2022,2022
,,2778,2879,1.04,0.05,0.46,2,2,,,,,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2022,2022
,,22862,23588,1.03,0.37,3.8,2,2,,,,,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2022,2022
,,29320,30859,1.05,0.49,4.97,0,0,,,,,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2022,2022
,,6941,7096,1.02,0.11,1.14,6,3,,,,,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2022,2022
,,19298,20426,1.06,0.32,3.29,3,3,,,,,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2022,2022
,,6573,6993,1.06,0.11,1.13,3,2,,,,,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2022,2022
,,15172,17937,1.18,0.28,2.89,0,0,,,,,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2022,2022
,,1842,1890,1.03,0.03,0.3,1,0,,,,,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2022,2022
,,2429,2459,1.01,0.04,0.4,6,4,,,,,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2022,2022
,,250,250,1.0,0.0,0.04,13,8,,,,,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2022,2022
,,379,380,1.0,0.01,0.06,12,11,,,,,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2022,2022
,,25860,26237,1.01,0.42,4.23,7,5,,,,,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2022,2022
,,24915,25272,1.01,0.4,4.07,4,2,,,,,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2022,2022
,,36628,36999,1.01,0.59,5.96,2,2,,,,,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2022,2022
,,7443,7848,1.05,0.12,1.26,1,1,,,,,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2022,2022
,,1422,1428,1.0,0.02,0.23,6,2,,,,,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2022,2022
,,8491,9041,1.06,0.14,1.46,9,7,,,,,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2022,2022
,,1116,1150,1.03,0.02,0.19,4,2,,,,,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2022,2022
,,1272,1294,1.02,0.02,0.21,2,1,,,,,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2022,2022
,,1765,1820,1.03,0.03,0.29,3,2,,,,,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2022,2022
,,1570,1642,1.05,0.03,0.26,16,11,,,,,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2022,2022
,,1928,1960,1.02,0.03,0.32,2,2,,,,,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2022,2022
,,67352,70320,1.04,1.11,11.33,2,0,,,,,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2022,2022
,,382,398,1.04,0.01,0.06,4,2,,,,,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,16889,17205,1.02,0.27,2.77,1,0,,,,,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2022,2022
,,126,131,1.04,0.0,0.02,2,2,,,,,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,1039,1168,1.12,0.02,0.19,2,0,,,,,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2022,2022
,,1298,1474,1.14,0.02,0.24,1,0,,,,,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2022,2022
,,3609,4014,1.11,0.06,0.65,1,0,,,,,H86 CHOROBY TKANEK MIĘKKICH,1a,2022,2022
,,6287,7162,1.14,0.11,1.15,0,0,,,,,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2022,2022
,,37822,40541,1.07,0.64,6.53,6,4,,,,,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2022,2022
,,1843,2080,1.13,0.03,0.34,6,3,,,,,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2022,2022
,,10286,11171,1.09,0.18,1.8,1,1,,,,,H89C CHOROBY NIEZAPALNE KOŚCI I STAWÓW < 4 DNI,1a,2022,2022
,,11410,11918,1.04,0.19,1.92,6,4,,,,,H89D CHOROBY NIEZAPALNE KOŚCI I STAWÓW > 3 DNI,1a,2022,2022
,,68,70,1.03,0.0,0.01,15,12,,,,,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2022,2022
,,1981,2736,1.38,0.04,0.44,4,0,,,,,H96CE UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 65 R.Ż.,1a,2022,2022
,,6529,9806,1.5,0.16,1.58,2,0,,,,,H96CF UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ < 66 R.Ż.,1a,2022,2022
,,7604,8043,1.06,0.13,1.3,7,4,,,,,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2022,2022
,,450,460,1.02,0.01,0.07,5,4,,,,,H98 KRYSTALOPATIE,1a,2022,2022
,,292,303,1.04,0.0,0.17,1,1,,,,,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2022,2022
,,2827,2873,1.02,0.05,1.64,4,3,,,,,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2022,2022
,,16831,17407,1.03,0.28,9.96,3,2,,,,,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2022,2022
,,1170,1203,1.03,0.02,0.69,3,2,,,,,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2022,2022
,,1632,1685,1.03,0.03,0.96,3,2,,,,,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2022,2022
,,696,720,1.03,0.01,0.41,3,2,,,,,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,298,307,1.03,0.0,0.18,5,4,,,,,J04G ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2022,2022
,,2002,2242,1.12,0.04,1.28,3,2,,,,,J04H ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2022,2022
,,5523,5575,1.01,0.09,3.19,2,2,,,,,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2022,2022
,,2529,2597,1.03,0.04,1.49,0,0,,,,,J06 MAŁA CHIRURGIA PIERSI *,1a,2022,2022
,,1345,1381,1.03,0.02,0.79,1,0,,,,,J07 CHOROBY PIERSI ŁAGODNE *,1a,2022,2022
,,5493,7463,1.36,0.12,4.27,1,0,,,,,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2022,2022
,,3818,4058,1.06,0.06,2.32,0,0,,,,,J10 BIOPSJA MAMMOTOMICZNA *,1a,2022,2022
,,49,49,1.0,0.0,0.03,9,1,,,,,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2022,2022
,,803,810,1.01,0.01,0.46,23,11,,,,,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2022,2022
,,1081,1114,1.03,0.02,0.64,10,6,,,,,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2022,2022
,,5,5,1.0,0.0,0.0,6,3,,,,,J25 EKSTREMALNE OPARZENIA > 15 DNI,1a,2022,2022
,,150,150,1.0,0.0,0.09,12,11,,,,,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2022,2022
,,509,516,1.01,0.01,0.3,9,6,,,,,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2022,2022
,,918,927,1.01,0.01,0.53,3,2,,,,,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2022,2022
,,54,54,1.0,0.0,0.03,1,1,,,,,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2022,2022
,,6083,6409,1.05,0.1,3.67,2,0,,,,,J31 - ZABIEGI ZWIĄZANE Z PRZESZCZEPAMI SKÓRY *,1a,2022,2022
,,16506,17502,1.06,0.28,10.01,0,0,,,,,J32 DUŻE ZABIEGI SKÓRNE *,1a,2022,2022
,,15887,16683,1.05,0.26,9.55,0,0,,,,,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2022,2022
,,11175,12517,1.12,0.2,7.16,8,4,,,,,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2022,2022
,,8542,9516,1.11,0.15,5.44,8,7,,,,,J37 OWRZODZENIA SKÓRY,1a,2022,2022
,,5151,5946,1.15,0.09,3.4,4,3,,,,,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2022,2022
,,20603,22872,1.11,0.36,13.09,3,0,,,,,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2022,2022
