branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,1092,1124,1.03,0.02,0.14,4,3,,,,,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2018,2018
,,60,61,1.02,0.0,0.01,4,4,,,,,E37G WYMIANA ELEKTROD DO CAŁKOWITEGO AUTOMATYCZNEGO SYSTEMU DO KARDIOWERSJI LUB DEFIBRYLACJI [ICD)]- JEDNOJAMOWEGO LUB DWUJAMOWEGO,1a,2018,2018
,,40,41,1.02,0.0,0.01,3,3,,,,,E37H WYMIANA ELEKTROD DO CAŁKOWITEGO AUTOMATYCZNEGO SYSTEMU DO KARDIOWERSJI LUB DEFIBRYLACJI Z FUNKCJĄ RESYNCHRONIZACJI [CRT-D],1a,2018,2018
,,572,596,1.04,0.01,0.07,4,3,,,,,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2018,2018
,,6794,6999,1.03,0.1,0.87,2,2,,,,,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2018,2018
,,1438,1449,1.01,0.02,0.18,2,2,,,,,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2018,2018
,,2083,2160,1.04,0.03,0.27,2,2,,,,,E46 ABLACJA (PROSTA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2018,2018
,,1916,1965,1.03,0.03,0.24,3,2,,,,,E47 ABLACJA (ZŁOŻONA) ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2018,2018
,,5095,5198,1.02,0.07,0.64,3,2,,,,,E48 ABLACJA MIGOTANIA PRZEDSIONKÓW - IZOLACJA ŻYŁ PŁUCNYCH *,1a,2018,2018
,,4201,4480,1.07,0.06,0.56,7,4,,,,,E50 OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚC KRĄŻENIA - LECZENIE W OINK,1a,2018,2018
,,1187,1394,1.17,0.02,0.17,19,6,,,,,E51 ZAPALENIE WSIERDZIA,1a,2018,2018
,,27054,29680,1.1,0.42,3.68,8,7,,,,,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2018,2018
,,177935,211254,1.19,3.01,26.2,6,6,,,,,E53G NIEWYDOLNOŚĆ KRĄŻENIA,1a,2018,2018
,,5395,5526,1.02,0.08,0.69,5,3,,,,,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2018,2018
,,28200,29465,1.04,0.42,3.65,4,3,,,,,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2018,2018
,,20348,21062,1.04,0.3,2.61,3,3,,,,,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2018,2018
,,4486,4498,1.0,0.06,0.56,2,1,,,,,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2018,2018
,,37371,43542,1.17,0.62,5.4,3,3,,,,,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2018,2018
,,31079,36675,1.18,0.52,4.55,3,3,,,,,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2018,2018
,,460,574,1.25,0.01,0.07,4,0,,,,,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2018,2018
,,1909,2187,1.15,0.03,0.27,3,3,,,,,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2018,2018
,,13712,14064,1.03,0.2,1.74,3,3,,,,,E71 OMDLENIE I ZAPAŚĆ,1a,2018,2018
,,4142,4192,1.01,0.06,0.52,3,3,,,,,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ >17 R.Ż.,1a,2018,2018
,,24042,25794,1.07,0.37,3.2,4,3,,,,,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2018,2018
,,518,574,1.11,0.01,0.07,3,3,,,,,E74E WRODZONE WADY SERCA > 65 R.Ż.,1a,2018,2018
,,2973,3371,1.13,0.05,0.42,2,0,,,,,E74F WRODZONE WADY SERCA > 17 R.Ż. I < 66 R.Ż.,1a,2018,2018
,,3087,4290,1.39,0.06,0.53,3,1,,,,,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2018,2018
,,4193,4869,1.16,0.07,0.6,3,2,,,,,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2018,2018
,,23976,25660,1.07,0.37,3.18,5,3,,,,,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2018,2018
,,417,558,1.34,0.01,0.07,3,0,,,,,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2018,2018
,,4949,5346,1.08,0.08,0.66,3,3,,,,,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2018,2018
,,965,980,1.02,0.01,0.12,9,8,,,,,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2018,2018
,,1514,1571,1.04,0.02,0.25,5,4,,,,,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2018,2018
,,34781,35733,1.03,0.51,4.43,4,3,,,,,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2018,2018
,,296,297,1.0,0.0,0.04,1,1,,,,,E89 KOMPLEKSOWA DIAGNOSTYKA KARDIOLOGICZNA,1a,2018,2018
,,644,654,1.02,0.01,0.1,17,12,,,,,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2018,2018
,,1940,2220,1.14,0.03,0.35,3,2,,,,,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2018,2018
,,3338,5106,1.53,0.07,0.8,2,2,,,,,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2018,2018
,,5177,5296,1.02,0.08,0.83,0,0,,,,,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2018,2018
,,8116,8612,1.06,0.12,1.36,4,3,,,,,F07E CHOROBY PRZEŁYKU > 65 R.Ż.,1a,2018,2018
,,14118,15074,1.07,0.21,2.37,3,3,,,,,F07F CHOROBY PRZEŁYKU < 66 R.Ż.,1a,2018,2018
,,1340,1342,1.0,0.02,0.21,14,10,,,,,F11E KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2018,2018
,,1105,1107,1.0,0.02,0.17,12,10,,,,,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2018,2018
,,6223,6272,1.01,0.09,0.99,7,6,,,,,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2018,2018
,,7493,7912,1.06,0.11,1.25,1,0,,,,,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2018,2018
,,3779,3790,1.0,0.05,0.6,3,3,,,,,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2018,2018
,,23071,24568,1.06,0.35,3.87,4,3,,,,,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2018,2018
,,28179,29624,1.05,0.42,4.67,3,3,,,,,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2018,2018
,,5695,5756,1.01,0.08,0.91,11,8,,,,,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2018,2018
,,6220,6322,1.02,0.09,1.0,8,0,,,,,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2018,2018
,,1679,1742,1.04,0.02,0.27,5,3,,,,,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2018,2018
,,5896,6438,1.09,0.09,1.01,3,3,,,,,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2018,2018
,,16507,16577,1.0,0.24,2.61,10,8,,,,,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2018,2018
,,33,33,1.0,0.0,0.01,13,8,,,,,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2018,2018
,,9129,9442,1.03,0.13,1.49,8,8,,,,,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2018,2018
,,99322,103228,1.04,1.47,16.26,1,0,,,,,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2018,2018
,,44031,48937,1.11,0.7,7.71,3,3,,,,,F36 CHOROBY JELITA GRUBEGO,1a,2018,2018
,,20543,20799,1.01,0.3,3.28,6,3,,,,,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
,,3369,3602,1.07,0.05,0.57,7,1,,,,,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2018,2018
,,6629,7002,1.06,0.1,1.1,4,2,,,,,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2018,2018
,,761,787,1.03,0.01,0.12,1,1,,,,,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2018,2018
,,70673,74358,1.05,1.06,11.71,3,3,,,,,F46 CHOROBY JAMY BRZUSZNEJ,1a,2018,2018
,,2131,2167,1.02,0.03,0.34,5,4,,,,,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2018,2018
,,3613,3655,1.01,0.05,0.58,4,3,,,,,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2018,2018
,,147,147,1.0,0.0,0.02,13,8,,,,,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
,,1192,1260,1.06,0.02,0.2,5,1,,,,,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2018,2018
,,12975,14811,1.14,0.21,2.33,9,7,,,,,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2018,2018
,,18066,23196,1.28,0.33,3.65,4,3,,,,,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2018,2018
,,206,206,1.0,0.0,0.03,15,14,,,,,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2018,2018
,,11834,12329,1.04,0.18,1.94,5,4,,,,,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2018,2018
,,13523,14140,1.05,0.2,2.23,5,5,,,,,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2018,2018
,,69058,70340,1.02,1.0,11.08,3,2,,,,,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2018,2018
,,24160,24332,1.01,0.35,3.83,2,2,,,,,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2018,2018
,,9149,9149,1.0,0.13,1.44,5,4,,,,,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2018,2018
,,17461,17461,1.0,0.25,2.75,4,3,,,,,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2018,2018
,,300,314,1.05,0.0,0.05,7,7,,,,,F86E CHOROBY WYROSTKA ROBACZKOWEGO > 65 R.Ż.,1a,2018,2018
,,886,903,1.02,0.01,0.14,4,3,,,,,F86F CHOROBY WYROSTKA ROBACZKOWEGO < 66 R.Ż.,1a,2018,2018
,,16768,17440,1.04,0.25,2.75,3,2,,,,,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2018,2018
,,3686,3868,1.05,0.06,0.61,1,2,,,,,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2018,2018
,,2350,2464,1.05,0.04,0.39,5,5,,,,,F96 CHOROBY ODBYTU,1a,2018,2018
,,823,826,1.0,0.01,0.31,9,7,,,,,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2018,2018
,,1896,2421,1.28,0.03,0.89,4,3,,,,,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2018,2018
,,111,116,1.04,0.0,0.04,4,2,,,,,G12 DUŻE ZABIEGI WĄTROBY *,1a,2018,2018
,,242,246,1.02,0.0,0.09,6,3,,,,,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2018,2018
,,1048,1092,1.04,0.02,0.4,1,1,,,,,G14 MAŁE ZABIEGI WĄTROBY *,1a,2018,2018
,,8548,9340,1.09,0.13,3.45,5,3,,,,,G16 OSTRE CHOROBY WĄTROBY,1a,2018,2018
,,26470,30626,1.16,0.44,11.31,9,6,,,,,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2018,2018
,,36909,41678,1.13,0.59,15.39,3,3,,,,,G18A PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW  > 17 R. Ż.,1a,2018,2018
,,2544,2992,1.18,0.04,1.1,2,0,,,,,G18B PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW < 18 R. Ż.,1a,2018,2018
,,816,822,1.01,0.01,0.3,15,8,,,,,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2018,2018
,,685,696,1.02,0.01,0.26,10,3,,,,,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2018,2018
,,21255,21263,1.0,0.3,7.85,3,3,,,,,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2018,2018
,,55924,55938,1.0,0.8,20.66,3,3,,,,,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2018,2018
,,8919,9604,1.08,0.14,3.55,5,5,,,,,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2018,2018
,,6952,7390,1.06,0.11,2.73,3,1,,,,,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2018,2018
,,4708,5526,1.17,0.08,2.04,5,3,,,,,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2018,2018
,,381,381,1.0,0.01,0.14,14,8,,,,,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2018,2018-07-01T00:00:00-2018-09-30T00:00:00
,,144,144,1.0,0.0,0.05,11,8,,,,,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,280,280,1.0,0.0,0.1,15,9,,,,,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2018,2018-10-01T00:00:00-2018-12-31T00:00:00
,,533,538,1.01,0.01,0.2,9,8,,,,,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2018,2018
,,2652,2911,1.1,0.04,1.08,4,2,,,,,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2018,2018
,,19768,25079,1.27,0.36,9.26,4,2,,,,,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,8926,9519,1.07,0.14,3.52,1,0,,,,,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2018,2018
,,5878,6138,1.04,0.09,2.25,12,7,,,,,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2018,2018
,,18994,20948,1.1,0.3,7.74,6,5,,,,,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2018,2018
,,9900,12022,1.21,0.17,4.44,5,3,,,,,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2018,2018
,,1439,1442,1.0,0.02,0.53,7,6,,,,,G42 ZABIEGI ŚLEDZIONY *,1a,2018,2018
,,2742,2781,1.01,0.04,0.42,5,5,,,,,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2018,2018
,,581,583,1.0,0.01,0.09,11,9,,,,,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2018,2018
,,381,383,1.01,0.01,0.06,13,11,,,,,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2018,2018
,,822,903,1.1,0.01,0.13,16,13,,,,,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2018,2018
,,999,1014,1.02,0.01,0.15,10,8,,,,,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2018,2018
,,300,322,1.07,0.0,0.05,17,15,,,,,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2018,2018
,,20495,20720,1.01,0.3,3.09,8,7,,,,,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2018,2018
,,30082,30769,1.02,0.44,4.59,7,7,,,,,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2018,2018
,,26048,26664,1.02,0.38,3.98,7,7,,,,,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2018,2018
,,1202,1238,1.03,0.02,0.18,9,7,,,,,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2018,2018
,,1830,1873,1.02,0.03,0.28,9,8,,,,,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2018,2018
,,485,490,1.01,0.01,0.07,8,5,,,,,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2018,2018
,,685,692,1.01,0.01,0.1,9,8,,,,,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2018,2018
,,13967,14169,1.01,0.2,2.11,2,2,,,,,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2018,2018
,,21737,22021,1.01,0.31,3.29,2,2,,,,,H22 ARTROSKOPIA LECZNICZA *,1a,2018,2018
,,1538,1544,1.0,0.02,0.23,2,2,,,,,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2018,2018
,,868,883,1.02,0.01,0.13,6,3,,,,,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2018,2018
,,9519,9709,1.02,0.14,1.45,3,3,,,,,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2018,2018
,,27809,28869,1.04,0.41,4.31,2,2,,,,,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2018,2018
,,32444,37848,1.17,0.54,5.65,1,0,,,,,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2018,2018
,,110,110,1.0,0.0,0.02,7,6,,,,,H40 REPLANTACJA KOŃCZYNY GÓRNEJ *,1a,2018,2018
,,1671,1734,1.04,0.02,0.26,3,2,,,,,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2018,2018
,,19479,20119,1.03,0.29,3.0,2,2,,,,,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2018,2018
,,29941,32385,1.08,0.46,4.83,1,0,,,,,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2018,2018
,,5056,5270,1.04,0.08,0.79,8,7,,,,,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2018,2018
,,15464,15870,1.03,0.23,2.37,5,3,,,,,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2018,2018
,,6918,7255,1.05,0.1,1.08,4,2,,,,,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2018,2018
,,6439,7259,1.13,0.1,1.08,0,0,,,,,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2018,2018
,,2971,3100,1.04,0.04,0.46,1,1,,,,,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2018,2018
,,4958,5027,1.01,0.07,0.75,6,4,,,,,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2018,2018
,,136,136,1.0,0.0,0.02,17,8,,,,,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2018,2018
,,493,497,1.01,0.01,0.07,13,10,,,,,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2018,2018
,,24092,24474,1.02,0.35,3.65,8,7,,,,,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2018,2018
,,28891,29323,1.02,0.42,4.38,5,3,,,,,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2018,2018
,,45947,46426,1.01,0.66,6.93,2,2,,,,,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2018,2018
,,19377,20097,1.04,0.29,3.0,1,1,,,,,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2018,2018
,,1993,2002,1.0,0.03,0.3,7,3,,,,,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2018,2018
,,9604,10305,1.07,0.15,1.54,9,7,,,,,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2018,2018
,,1022,1053,1.03,0.02,0.16,5,2,,,,,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2018,2018
,,1394,1429,1.03,0.02,0.21,2,1,,,,,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2018,2018
,,301,305,1.01,0.0,0.05,8,2,,,,,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2018,2018
,,1967,2103,1.07,0.03,0.31,16,11,,,,,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2018,2018
,,2532,2611,1.03,0.04,0.39,2,2,,,,,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2018,2018
,,89160,93042,1.04,1.33,13.88,2,0,,,,,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2018,2018
,,9787,9988,1.02,0.14,1.49,0,0,,,,,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2018,2018
,,940,944,1.0,0.01,0.14,4,3,,,,,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2018,2018
,,1553,1561,1.01,0.02,0.23,3,3,,,,,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2018,2018
,,6680,7068,1.06,0.1,1.05,2,1,,,,,H86 CHOROBY TKANEK MIĘKKICH,1a,2018,2018
,,5922,6758,1.14,0.1,1.01,1,0,,,,,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2018,2018
,,43115,46781,1.08,0.67,6.98,8,4,,,,,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2018,2018
,,3593,3936,1.1,0.06,0.59,7,3,,,,,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2018,2018
,,11369,13609,1.2,0.19,2.03,1,0,,,,,H89C CHOROBY NIEZAPALNE KOŚCI I STAWÓW < 4 DNI,1a,2018,2018
,,18698,19790,1.06,0.28,2.95,6,4,,,,,H89D CHOROBY NIEZAPALNE KOŚCI I STAWÓW > 3 DNI,1a,2018,2018
,,5,5,1.0,0.0,0.0,13,0,,,,,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2018,2018
,,2070,2303,1.11,0.03,0.34,3,2,,,,,H92 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.,1a,2018,2018
,,2167,2975,1.37,0.04,0.44,4,4,,,,,H96CE UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 65 R.Ż.,1a,2018,2018
,,8281,12361,1.49,0.18,1.84,3,0,,,,,H96CF UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ < 66 R.Ż.,1a,2018,2018
,,5606,5910,1.05,0.08,0.88,8,4,,,,,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2018,2018
,,695,710,1.02,0.01,0.11,6,4,,,,,H98 KRYSTALOPATIE,1a,2018,2018
