branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,469,471,1.0,0.01,0.08,9,8,,,,,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2020,2020
,,555,555,1.0,0.01,0.16,5,4,,,,,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2020,2020
,,18702,19076,1.02,0.38,3.39,4,3,,,,,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2020,2020
,,260,261,1.0,0.01,0.05,1,1,,,,,E89 KOMPLEKSOWA DIAGNOSTYKA KARDIOLOGICZNA,1a,2020,2020
,,538,545,1.01,0.01,0.13,16,11,,,,,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2020,2020
,,1951,2215,1.14,0.04,0.52,3,2,,,,,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2020,2020
,,2297,3300,1.44,0.07,0.78,2,2,,,,,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2020,2020
,,5402,5506,1.02,0.11,1.3,1,0,,,,,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2020,2020
,,6001,6399,1.07,0.13,1.51,4,3,,,,,F07E CHOROBY PRZEŁYKU > 65 R.Ż.,1a,2020,2020
,,7991,8501,1.06,0.17,2.01,3,3,,,,,F07F CHOROBY PRZEŁYKU < 66 R.Ż.,1a,2020,2020
,,1205,1206,1.0,0.02,0.29,13,10,,,,,F11E KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2020,2020
,,856,856,1.0,0.02,0.2,11,9,,,,,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2020,2020
,,5723,5764,1.01,0.11,1.36,6,6,,,,,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2020,2020
,,5897,6190,1.05,0.12,1.46,2,0,,,,,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2020,2020
,,3664,3683,1.01,0.07,0.87,3,3,,,,,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2020,2020
,,14956,15974,1.07,0.32,3.78,4,3,,,,,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2020,2020
,,16010,16931,1.06,0.33,4.0,3,3,,,,,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2020,2020
,,5221,5278,1.01,0.1,1.25,10,8,,,,,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2020,2020
,,5337,5394,1.01,0.11,1.28,8,0,,,,,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2020,2020
,,1482,1569,1.06,0.03,0.37,5,1,,,,,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2020,2020
,,1200,1273,1.06,0.03,0.3,4,3,,,,,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2020,2020
,,15230,15284,1.0,0.3,3.61,9,8,,,,,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2020,2020
,,8439,8715,1.03,0.17,2.06,7,2,,,,,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2020,2020
,,49485,50989,1.03,1.01,12.06,1,0,,,,,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2020,2020
,,33162,37496,1.13,0.74,8.87,3,3,,,,,F36 CHOROBY JELITA GRUBEGO,1a,2020,2020
,,20745,20943,1.01,0.41,4.95,5,3,,,,,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2020,2020
,,3051,3247,1.06,0.06,0.77,7,1,,,,,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2020,2020
,,4870,5137,1.05,0.1,1.21,4,2,,,,,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2020,2020
,,1272,1314,1.03,0.03,0.31,1,1,,,,,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2020,2020
,,46317,48418,1.05,0.95,11.45,3,3,,,,,F46 CHOROBY JAMY BRZUSZNEJ,1a,2020,2020
,,584,589,1.01,0.01,0.14,6,4,,,,,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2020,2020
,,864,873,1.01,0.02,0.21,4,3,,,,,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2020,2020
,,132,135,1.02,0.0,0.03,10,7,,,,,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2020,2020
,,935,991,1.06,0.02,0.23,4,2,,,,,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2020,2020
,,9141,10048,1.1,0.2,2.38,9,3,,,,,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2020,2020
,,10448,12412,1.19,0.24,2.93,5,3,,,,,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2020,2020
,,184,186,1.01,0.0,0.04,15,10,,,,,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2020,2020
,,10265,10670,1.04,0.21,2.52,5,4,,,,,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2020,2020
,,11225,11694,1.04,0.23,2.76,4,3,,,,,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2020,2020
,,47550,48201,1.01,0.95,11.4,2,2,,,,,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2020,2020
,,11548,11599,1.0,0.23,2.74,2,2,,,,,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2020,2020
,,3724,3724,1.0,0.07,0.88,4,3,,,,,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2020,2020
,,12567,12567,1.0,0.25,2.97,3,3,,,,,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2020,2020
,,243,258,1.06,0.01,0.06,6,5,,,,,F86E CHOROBY WYROSTKA ROBACZKOWEGO > 65 R.Ż.,1a,2020,2020
,,579,592,1.02,0.01,0.14,4,3,,,,,F86F CHOROBY WYROSTKA ROBACZKOWEGO < 66 R.Ż.,1a,2020,2020
,,10605,11007,1.04,0.22,2.6,2,2,,,,,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2020,2020
,,3419,3483,1.02,0.07,0.82,2,2,,,,,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2020,2020
,,1691,1778,1.05,0.04,0.42,5,5,,,,,F96 CHOROBY ODBYTU,1a,2020,2020
,,761,768,1.01,0.02,0.39,8,6,,,,,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2020,2020
,,1666,2084,1.25,0.04,1.07,4,2,,,,,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2020,2020
,,76,79,1.04,0.0,0.04,4,2,,,,,G12 DUŻE ZABIEGI WĄTROBY *,1a,2020,2020
,,264,270,1.02,0.01,0.14,4,1,,,,,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2020,2020
,,1414,1467,1.04,0.03,0.75,1,1,,,,,G14 MAŁE ZABIEGI WĄTROBY *,1a,2020,2020
,,4297,4718,1.1,0.09,2.41,5,3,,,,,G16 OSTRE CHOROBY WĄTROBY,1a,2020,2020
,,20973,23514,1.12,0.46,12.02,9,6,,,,,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2020,2020
,,18747,21174,1.13,0.42,10.82,4,3,,,,,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2020,2020
,,765,767,1.0,0.02,0.39,14,8,,,,,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2020,2020
,,594,602,1.01,0.01,0.31,9,2,,,,,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2020,2020
,,14847,14852,1.0,0.29,7.59,3,3,,,,,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2020,2020
,,37612,37618,1.0,0.74,19.23,3,3,,,,,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2020,2020
,,6588,7020,1.07,0.14,3.59,5,5,,,,,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2020,2020
,,4961,5232,1.05,0.1,2.67,3,1,,,,,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2020,2020
,,4045,4763,1.18,0.09,2.43,4,3,,,,,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2020,2020
,,435,437,1.0,0.01,0.22,9,7,,,,,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2020,2020
,,966,967,1.0,0.02,0.49,15,9,,,,,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2020,2020
,,432,445,1.03,0.01,0.23,8,6,,,,,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2020,2020
,,3181,3510,1.1,0.07,1.79,4,2,,,,,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2020,2020
,,17839,22607,1.27,0.45,11.56,3,2,,,,,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2020,2020
,,9984,10747,1.08,0.21,5.49,1,0,,,,,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2020,2020
,,5659,5911,1.04,0.12,3.02,11,7,,,,,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2020,2020
,,14918,16253,1.09,0.32,8.31,6,5,,,,,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2020,2020
,,7335,8835,1.2,0.17,4.52,5,3,,,,,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2020,2020
,,997,998,1.0,0.02,0.51,7,5,,,,,G42 ZABIEGI ŚLEDZIONY *,1a,2020,2020
,,2734,2770,1.01,0.05,0.59,5,4,,,,,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2020,2020
,,130,131,1.01,0.0,0.03,9,5,,,,,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2020,2020
,,327,328,1.0,0.01,0.07,11,8,,,,,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2020,2020
,,804,875,1.09,0.02,0.19,16,8,,,,,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2020,2020
,,1096,1135,1.04,0.02,0.24,9,7,,,,,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2020,2020
,,336,353,1.05,0.01,0.07,15,14,,,,,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2020,2020
,,14559,14706,1.01,0.29,3.12,7,7,,,,,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2020,2020
,,27278,27848,1.02,0.55,5.91,6,5,,,,,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2020,2020
,,21199,21613,1.02,0.43,4.59,6,5,,,,,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2020,2020
,,873,896,1.03,0.02,0.19,9,6,,,,,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2020,2020
,,1585,1645,1.04,0.03,0.35,9,7,,,,,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2020,2020
,,475,481,1.01,0.01,0.1,7,5,,,,,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2020,2020
,,595,606,1.02,0.01,0.13,8,7,,,,,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2020,2020
,,9122,9220,1.01,0.18,1.96,2,2,,,,,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2020,2020
,,14431,14618,1.01,0.29,3.1,2,2,,,,,H22 ARTROSKOPIA LECZNICZA *,1a,2020,2020
,,1115,1119,1.0,0.02,0.24,2,2,,,,,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2020,2020
,,1143,1164,1.02,0.02,0.25,5,2,,,,,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2020,2020
,,9048,9172,1.01,0.18,1.95,3,2,,,,,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2020,2020
,,15749,16172,1.03,0.32,3.43,2,2,,,,,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2020,2020
,,13711,14021,1.02,0.28,2.98,2,2,,,,,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2020,2020
,,132,132,1.0,0.0,0.03,6,6,,,,,H40 REPLANTACJA KOŃCZYNY GÓRNEJ *,1a,2020,2020
,,1731,1778,1.03,0.04,0.38,2,2,,,,,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2020,2020
,,15648,16005,1.02,0.32,3.4,2,2,,,,,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2020,2020
,,22623,23528,1.04,0.46,4.99,1,0,,,,,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2020,2020
,,9595,12446,1.3,0.25,2.64,0,0,,,,,H44 WPROWADZENIE CZYNNIKÓW WZROSTU POCHODZENIA AUTOGENICZNEGO*,1a,2020,2020
,,4763,4883,1.03,0.1,1.04,7,4,,,,,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2020,2020
,,12986,13420,1.03,0.26,2.85,4,3,,,,,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2020,2020
,,5109,5409,1.06,0.11,1.15,3,2,,,,,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2020,2020
,,6168,7071,1.15,0.14,1.5,0,0,,,,,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2020,2020
,,1529,1566,1.02,0.03,0.33,1,1,,,,,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2020,2020
,,2123,2142,1.01,0.04,0.45,6,4,,,,,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2020,2020
,,178,180,1.01,0.0,0.04,14,10,,,,,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2020,2020
,,420,421,1.0,0.01,0.09,12,10,,,,,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2020,2020
,,23058,23380,1.01,0.46,4.96,7,7,,,,,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2020,2020
,,23502,23813,1.01,0.47,5.05,5,3,,,,,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2020,2020
,,33069,33389,1.01,0.66,7.08,2,2,,,,,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2020,2020
,,8820,9272,1.05,0.18,1.97,1,1,,,,,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2020,2020
,,1534,1542,1.01,0.03,0.33,6,2,,,,,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2020,2020
,,7820,8253,1.06,0.16,1.75,9,7,,,,,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2020,2020
,,1031,1058,1.03,0.02,0.22,4,2,,,,,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2020,2020
,,1404,1429,1.02,0.03,0.3,2,1,,,,,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2020,2020
,,507,518,1.02,0.01,0.11,6,2,,,,,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2020,2020
,,1306,1363,1.04,0.03,0.29,16,11,,,,,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2020,2020
,,1583,1606,1.01,0.03,0.34,2,2,,,,,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2020,2020
,,48501,50039,1.03,0.99,10.62,2,0,,,,,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2020,2020
,,13063,13280,1.02,0.26,2.82,1,0,,,,,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2020,2020
,,697,758,1.09,0.01,0.16,3,0,,,,,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2020,2020
,,1155,1202,1.04,0.02,0.26,2,0,,,,,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2020,2020
,,2257,2507,1.11,0.05,0.53,2,0,,,,,H86 CHOROBY TKANEK MIĘKKICH,1a,2020,2020
,,4554,5080,1.12,0.1,1.08,0,0,,,,,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2020,2020
,,27951,29869,1.07,0.59,6.34,6,4,,,,,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2020,2020
,,1453,1577,1.09,0.03,0.33,6,3,,,,,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2020,2020
,,6949,7579,1.09,0.15,1.61,1,1,,,,,H89C CHOROBY NIEZAPALNE KOŚCI I STAWÓW < 4 DNI,1a,2020,2020
,,9839,10324,1.05,0.2,2.19,6,4,,,,,H89D CHOROBY NIEZAPALNE KOŚCI I STAWÓW > 3 DNI,1a,2020,2020
,,6,6,1.0,0.0,0.0,12,11,,,,,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2020,2020
,,1594,2135,1.34,0.04,0.45,4,0,,,,,H96CE UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 65 R.Ż.,1a,2020,2020
,,5288,7753,1.47,0.15,1.65,3,0,,,,,H96CF UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ < 66 R.Ż.,1a,2020,2020
,,4976,5250,1.06,0.1,1.11,7,4,,,,,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2020,2020
,,421,429,1.02,0.01,0.09,6,4,,,,,H98 KRYSTALOPATIE,1a,2020,2020
,,1189,1204,1.01,0.02,0.9,4,3,,,,,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2020,2020-01-01T00:00:00-2020-06-30T00:00:00
,,96,97,1.01,0.0,0.07,1,1,,,,,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2020,2020-07-01T00:00:00-2020-12-31T00:00:00
,,1012,1023,1.01,0.02,0.76,4,3,,,,,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2020,2020-07-01T00:00:00-2020-12-31T00:00:00
,,13844,14218,1.03,0.28,10.61,3,2,,,,,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2020,2020
,,1060,1088,1.03,0.02,0.81,3,2,,,,,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2020,2020
,,2044,2104,1.03,0.04,1.57,3,2,,,,,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2020,2020
,,828,854,1.03,0.02,0.64,3,2,,,,,J04 ZABIEGI REKONSTRUKCYJNE PIERSI *,1a,2020,2020-01-01T00:00:00-2020-06-30T00:00:00
,,109,109,1.0,0.0,0.08,6,7,,,,,J04G ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2020,2020-07-01T00:00:00-2020-12-31T00:00:00
,,794,809,1.02,0.02,0.6,3,2,,,,,J04H ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2020,2020-07-01T00:00:00-2020-12-31T00:00:00
,,4902,4958,1.01,0.1,3.7,2,2,,,,,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2020,2020
,,2360,2386,1.01,0.05,1.78,1,0,,,,,J06 MAŁA CHIRURGIA PIERSI *,1a,2020,2020
,,1182,1209,1.02,0.02,0.9,1,0,,,,,J07 CHOROBY PIERSI ŁAGODNE *,1a,2020,2020
,,5063,6446,1.27,0.13,4.81,1,0,,,,,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2020,2020
,,3593,3798,1.06,0.07,2.83,0,0,,,,,J10 BIOPSJA MAMMOTOMICZNA *,1a,2020,2020
,,45,45,1.0,0.0,0.03,23,1,,,,,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2020,2020
,,736,744,1.01,0.01,0.56,23,11,,,,,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2020,2020
,,790,812,1.03,0.02,0.61,11,6,,,,,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2020,2020
,,133,133,1.0,0.0,0.1,14,11,,,,,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2020,2020
,,377,380,1.01,0.01,0.28,9,6,,,,,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2020,2020
,,875,882,1.01,0.02,0.66,3,3,,,,,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2020,2020
,,45,45,1.0,0.0,0.03,1,1,,,,,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2020,2020
,,4235,4421,1.04,0.09,3.3,3,0,,,,,J31 - ZABIEGI ZWIĄZANE Z PRZESZCZEPAMI SKÓRY *,1a,2020,2020
,,10468,11032,1.05,0.22,8.23,1,0,,,,,J32 DUŻE ZABIEGI SKÓRNE *,1a,2020,2020
,,12948,13556,1.05,0.27,10.12,0,0,,,,,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2020,2020
,,9533,10503,1.1,0.21,7.84,9,4,,,,,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2020,2020
,,7872,8643,1.1,0.17,6.45,8,7,,,,,J37 OWRZODZENIA SKÓRY,1a,2020,2020
,,3977,4634,1.17,0.09,3.46,4,3,,,,,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2020,2020
,,14304,15839,1.11,0.31,11.82,4,3,,,,,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2020,2020
,,5457,5567,1.02,0.11,4.15,6,5,,,,,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2020,2020
,,1936,3147,1.63,0.06,2.35,0,0,,,,,J47 DUŻE GUZY SKÓRY,1a,2020,2020
,,11910,13323,1.12,0.26,9.94,1,0,,,,,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2020,2020
,,3055,3124,1.02,0.06,2.23,3,3,,,,,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2020,2020
,,1762,1762,1.0,0.03,1.26,3,3,,,,,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2020,2020
,,11915,11987,1.01,0.24,8.57,3,3,,,,,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2020,2020
,,861,869,1.01,0.02,0.62,5,3,,,,,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2020,2020
,,255,262,1.03,0.01,0.19,0,0,,,,,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2020,2020
,,83,85,1.02,0.0,0.06,8,4,,,,,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2020,2020
,,4317,4759,1.1,0.09,3.4,3,3,,,,,K16 CHOROBY  PRZYSADKI,1a,2020,2020
