procedure-code,procedure-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
96.55,Toaleta drzewa oskrzelowego,134,1.79,8,D38 OBRZĘK PŁUC,1a,2010,2010
99.210,Wstrzyknięcie antybiotyku nieokreślone,133,1.77,8,D38 OBRZĘK PŁUC,1a,2010,2010
89.03,"Porada, personel pomocniczy",125,1.67,6,D38 OBRZĘK PŁUC,1a,2010,2010
93.91,Oddychanie z przerywanym ciśnieniem dodatnim (IPPB),123,1.64,8,D38 OBRZĘK PŁUC,1a,2010,2010
89.59,Inne nieinwazyjne badania serca i układu naczyniowego,123,1.64,5,D38 OBRZĘK PŁUC,1a,2010,2010
99.239,Wstrzyknięcie innych sterydów,116,1.55,6,D38 OBRZĘK PŁUC,1a,2010,2010
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,114,1.52,8,D38 OBRZĘK PŁUC,1a,2010,2010
89.54,Monitorowanie elektrokardiograficzne,111,1.48,7,D38 OBRZĘK PŁUC,1a,2010,2010
99.297,24-godzinny dożylny wlew - innych leków inotropowo dodatnich,108,1.44,6,D38 OBRZĘK PŁUC,1a,2010,2010
87.031,TK głowy bez i ze wzmocnieniem kontrastowym,107,1.43,9,D38 OBRZĘK PŁUC,1a,2010,2010
44.13,Gastroskopia - inna,103,1.37,11,D38 OBRZĘK PŁUC,1a,2010,2010
23.0105,Konsultacja specjalistyczna,98,1.31,8,D38 OBRZĘK PŁUC,1a,2010,2010
96.04,Intubacja dotchawicza,96,1.28,5,D38 OBRZĘK PŁUC,1a,2010,2010
87.41,Komputerowa tomografia (TK) klatki piersiowej,96,1.28,11,D38 OBRZĘK PŁUC,1a,2010,2010
99.63,Pośredni masaż serca,95,1.27,1,D38 OBRZĘK PŁUC,1a,2010,2010
89.62,Monitorowanie centralnego ciśnienia żylnego,93,1.24,8,D38 OBRZĘK PŁUC,1a,2010,2010
89.542,Monitorowanie ciśnienia tętniczego krwi przy pomocy urządzeń analogowych (typu Holter),93,1.24,9,D38 OBRZĘK PŁUC,1a,2010,2010
57.09,Opróżnienie pęcherza moczowego - inne,91,1.21,6,D38 OBRZĘK PŁUC,1a,2010,2010
93.96,Tlenoterapia - inne,88,1.17,5,D38 OBRZĘK PŁUC,1a,2010,2010
100.62,Założenie cewnika do żyły centralnej,87,1.16,10,D38 OBRZĘK PŁUC,1a,2010,2010
99.231,Podskórna implantacja progesteronu,87,1.16,7,D38 OBRZĘK PŁUC,1a,2010,2010
99.29,Wstrzyknięcie/ infuzja innej substancji terapeutycznej lub profilaktycznej,85,1.13,6,D38 OBRZĘK PŁUC,1a,2010,2010
88.56,Koronarografia z użyciem dwóch cewników,81,1.08,7,D38 OBRZĘK PŁUC,1a,2010,2010
37.281,Echokardiografia jam serca,79,1.05,6,D38 OBRZĘK PŁUC,1a,2010,2010
91.32,"Badanie mikroskopowe materiału z pęcherza moczowego, cewki moczowej, stercza, pęcherzyków nasiennych, tkanki okołopęcherzowej, moczu i nasienia - posiew",76,1.01,9,D38 OBRZĘK PŁUC,1a,2010,2010
93.57,Założenie opatrunku na ranę - inne,75,1.0,7,D38 OBRZĘK PŁUC,1a,2010,2010
87.441,RTG płuc - inne,42097,45.51,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),41646,45.02,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.00,"Porada lekarska, konsultacja, asysta",29521,31.91,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
93.94,Nebulizacja,24113,26.07,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.04,Opieka pielęgniarki lub położnej,21748,23.51,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.218,Podanie antybiotyku dożylnie lub we wlewie,13719,14.83,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.61,Monitorowanie systemowego ciśnienia tętniczego,13342,14.42,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.18,Wstrzyknięcie/ infuzja elektrolitów,13259,14.33,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
87.44,Rutynowe zdjęcie RTG klatki piersiowej,12654,13.68,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
93.964,Tlenoterapia,11808,12.77,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
38.99,Nakłucie żyły - inne,11325,12.24,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.383,Badanie spirometryczne,10727,11.6,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.661,Gazometria mieszanej krwi żylnej,10451,11.3,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
88.769,USG brzucha - inne,8136,8.8,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.7,Badanie fizykalne,8100,8.76,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.51,Elektrokardiogram (ocena rytmu serca),6085,6.58,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
88.721,Echokardiografia,5834,6.31,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.521,Elektrokardiografia nieokreślona,5813,6.28,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.511,Elektrokardiografia z 1-3 odprowadzeniami,5502,5.95,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.219,Wstrzyknięcie antybiotyku - inne,5249,5.67,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.239,Wstrzyknięcie innych sterydów,5092,5.5,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
88.761,USG brzucha i przestrzeni zaotrzewnowej,4947,5.35,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,4942,5.34,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.231,Podskórna implantacja progesteronu,4726,5.11,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.210,Wstrzyknięcie antybiotyku nieokreślone,4506,4.87,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,4505,4.87,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
87.41,Komputerowa tomografia (TK) klatki piersiowej,4426,4.78,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
87.494,,4095,4.43,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.602,Pulsoksymetria,3537,3.82,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.02,"Porada lekarska, inne",3392,3.67,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
33.22,Bronchoskopia fiberoskopowa,3309,3.58,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.65,Gazometria krwi tętniczej,2973,3.21,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
38.93,Cewnikowanie żył - inne,2798,3.02,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.999,Pozostałe procedury - inne,2699,2.92,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
93.02,Ocena potrzeb zaopatrzenia ortotycznego,2566,2.77,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.52,Elektrokardiogram,2443,2.64,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.37,Oznaczenie pojemności życiowej,2390,2.58,9,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,2060,2.23,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.19,Wstrzyknięcie antykoagulanta,2003,2.17,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.01,Profilaktyka i promocja zdrowia,1956,2.11,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.79,Inne lecznicze rozdzielanie i pobieranie składników krwi,1926,2.08,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
90.43,"Badanie mikroskopowe materiału z tchawicy, opłucnej, płuc i innych tkanek klatki piersiowej oraz plwociny - posiew i antybiogram",1925,2.08,9,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
93.011,,1890,2.04,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
90.42,"Badanie mikroskopowe materiału z tchawicy, opłucnej, płuc i innych tkanek klatki piersiowej oraz plwociny - posiew",1777,1.92,9,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
93.92,Inna wentylacja mechaniczna,1768,1.91,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
87.49,Inne zdjęcie RTG klatki piersiowej,1760,1.9,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
18.11,Wziernikowanie ucha,1528,1.65,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
93.079,,1480,1.6,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
93.07,Pomiary ciała,1472,1.59,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
44.13,Gastroskopia - inna,1394,1.51,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
23.0105,Konsultacja specjalistyczna,1330,1.44,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.17,Wstrzyknięcie insuliny,1215,1.31,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.21,Wstrzyknięcie antybiotyku,1153,1.25,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
90.41,"Badanie mikroskopowe materiału z tchawicy, opłucnej, płuc i innych tkanek klatki piersiowej oraz plwociny - rozmaz bakterii",1153,1.25,10,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.05,Opieka pielęgniarki lub położnej - wizyta domowa,1127,1.22,5,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
96.55,Toaleta drzewa oskrzelowego,1111,1.2,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.293,Badanie chemiczne moczu,1053,1.14,6,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.591,Testy skórne,1049,1.13,4,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.540,Monitorowanie podstawowych funkcji życiowych,1011,1.09,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
88.791,USG wielomiejscowe,980,1.06,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
88.713,USG tarczycy i przytarczyc,971,1.05,8,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
99.23,Wstrzyknięcie sterydów,964,1.04,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
29.11,Wziernikowanie gardła,957,1.03,5,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
89.381,Badanie objętości płuc metodą pletyzmograficzną,944,1.02,7,D46 POCHP I INNE OBTURACYJNE CHOROBY UKŁADU ODDECHOWEGO,1a,2010,2010
87.441,RTG płuc - inne,9319,63.21,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),8454,57.34,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.00,"Porada lekarska, konsultacja, asysta",5241,35.55,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.04,Opieka pielęgniarki lub położnej,3828,25.96,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.61,Monitorowanie systemowego ciśnienia tętniczego,3247,22.02,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.218,Podanie antybiotyku dożylnie lub we wlewie,2744,18.61,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.18,Wstrzyknięcie/ infuzja elektrolitów,2591,17.57,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
87.44,Rutynowe zdjęcie RTG klatki piersiowej,2174,14.75,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
93.964,Tlenoterapia,1943,13.18,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.769,USG brzucha - inne,1819,12.34,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
38.99,Nakłucie żyły - inne,1594,10.81,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
93.94,Nebulizacja,1511,10.25,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.721,Echokardiografia,1448,9.82,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.761,USG brzucha i przestrzeni zaotrzewnowej,1443,9.79,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.521,Elektrokardiografia nieokreślona,1322,8.97,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,1125,7.63,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.7,Badanie fizykalne,1120,7.6,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.219,Wstrzyknięcie antybiotyku - inne,1078,7.31,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
87.41,Komputerowa tomografia (TK) klatki piersiowej,973,6.6,12,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.51,Elektrokardiogram (ocena rytmu serca),960,6.51,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.210,Wstrzyknięcie antybiotyku nieokreślone,923,6.26,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.661,Gazometria mieszanej krwi żylnej,906,6.15,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
87.494,,902,6.12,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.511,Elektrokardiografia z 1-3 odprowadzeniami,799,5.42,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
38.93,Cewnikowanie żył - inne,666,4.52,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.02,"Porada lekarska, inne",638,4.33,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.19,Wstrzyknięcie antykoagulanta,623,4.23,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,586,3.97,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.04,Przetoczenie koncentratu krwinek czerwonych,512,3.47,12,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.79,Inne lecznicze rozdzielanie i pobieranie składników krwi,501,3.4,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.602,Pulsoksymetria,474,3.22,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.17,Wstrzyknięcie insuliny,474,3.22,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,437,2.96,11,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.239,Wstrzyknięcie innych sterydów,435,2.95,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.231,Podskórna implantacja progesteronu,383,2.6,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.01,Profilaktyka i promocja zdrowia,381,2.58,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.65,Gazometria krwi tętniczej,372,2.52,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
23.0105,Konsultacja specjalistyczna,359,2.44,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
44.13,Gastroskopia - inna,339,2.3,12,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
93.079,,329,2.23,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.52,Elektrokardiogram,325,2.2,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
57.94,Wprowadzenie na stałe cewnika do pęcherza moczowego,313,2.12,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.999,Pozostałe procedury - inne,305,2.07,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.540,Monitorowanie podstawowych funkcji życiowych,302,2.05,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
87.031,TK głowy bez i ze wzmocnieniem kontrastowym,301,2.04,11,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.734,USG jamy opłucnej,281,1.91,11,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
33.22,Bronchoskopia fiberoskopowa,278,1.89,12,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.383,Badanie spirometryczne,278,1.89,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
87.49,Inne zdjęcie RTG klatki piersiowej,270,1.83,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.791,USG wielomiejscowe,253,1.72,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
96.55,Toaleta drzewa oskrzelowego,236,1.6,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.549,Monitorowanie elektrokardiograficzne - inne,235,1.59,9,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.39,Inne nieoperacyjne badania i pomiary,212,1.44,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
93.07,Pomiary ciała,199,1.35,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
93.92,Inna wentylacja mechaniczna,199,1.35,7,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
88.713,USG tarczycy i przytarczyc,194,1.32,10,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
90.43,"Badanie mikroskopowe materiału z tchawicy, opłucnej, płuc i innych tkanek klatki piersiowej oraz plwociny - posiew i antybiogram",181,1.23,11,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.59,Inne nieinwazyjne badania serca i układu naczyniowego,177,1.2,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),175,1.19,11,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
99.21,Wstrzyknięcie antybiotyku,158,1.07,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
23.0102,Badanie lekarskie kontrolne,153,1.04,8,D47 ZAPALENIE PŁUC Z PW,1a,2010,2010
87.441,RTG płuc - inne,20669,61.15,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),16779,49.64,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.00,"Porada lekarska, konsultacja, asysta",11845,35.05,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.04,Opieka pielęgniarki lub położnej,8040,23.79,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.61,Monitorowanie systemowego ciśnienia tętniczego,6444,19.07,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.218,Podanie antybiotyku dożylnie lub we wlewie,6067,17.95,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.18,Wstrzyknięcie/ infuzja elektrolitów,5225,15.46,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
87.44,Rutynowe zdjęcie RTG klatki piersiowej,4896,14.49,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.769,USG brzucha - inne,4320,12.78,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
38.99,Nakłucie żyły - inne,3238,9.58,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.7,Badanie fizykalne,3024,8.95,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
93.94,Nebulizacja,2982,8.82,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
87.41,Komputerowa tomografia (TK) klatki piersiowej,2902,8.59,11,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,2685,7.94,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.761,USG brzucha i przestrzeni zaotrzewnowej,2660,7.87,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.219,Wstrzyknięcie antybiotyku - inne,2644,7.82,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.521,Elektrokardiografia nieokreślona,2621,7.75,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
93.964,Tlenoterapia,2508,7.42,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.721,Echokardiografia,2436,7.21,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
87.494,,2272,6.72,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.511,Elektrokardiografia z 1-3 odprowadzeniami,2133,6.31,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.661,Gazometria mieszanej krwi żylnej,2083,6.16,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.51,Elektrokardiogram (ocena rytmu serca),1906,5.64,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.210,Wstrzyknięcie antybiotyku nieokreślone,1865,5.52,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,1591,4.71,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
33.22,Bronchoskopia fiberoskopowa,1544,4.57,11,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
38.93,Cewnikowanie żył - inne,1286,3.8,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.383,Badanie spirometryczne,1267,3.75,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.999,Pozostałe procedury - inne,1261,3.73,7,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.02,"Porada lekarska, inne",1208,3.57,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,1116,3.3,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.602,Pulsoksymetria,1000,2.96,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.19,Wstrzyknięcie antykoagulanta,846,2.5,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.52,Elektrokardiogram,803,2.38,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.79,Inne lecznicze rozdzielanie i pobieranie składników krwi,792,2.34,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
44.13,Gastroskopia - inna,730,2.16,11,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
87.49,Inne zdjęcie RTG klatki piersiowej,688,2.04,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
23.0105,Konsultacja specjalistyczna,682,2.02,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.65,Gazometria krwi tętniczej,677,2.0,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.04,Przetoczenie koncentratu krwinek czerwonych,663,1.96,11,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.791,USG wielomiejscowe,652,1.93,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.231,Podskórna implantacja progesteronu,624,1.85,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.734,USG jamy opłucnej,613,1.81,10,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.01,Profilaktyka i promocja zdrowia,596,1.76,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.239,Wstrzyknięcie innych sterydów,596,1.76,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
87.031,TK głowy bez i ze wzmocnieniem kontrastowym,530,1.57,10,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.17,Wstrzyknięcie insuliny,502,1.49,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
89.540,Monitorowanie podstawowych funkcji życiowych,488,1.44,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
93.079,,484,1.43,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
93.07,Pomiary ciała,470,1.39,8,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
90.42,"Badanie mikroskopowe materiału z tchawicy, opłucnej, płuc i innych tkanek klatki piersiowej oraz plwociny - posiew",461,1.36,10,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
99.22,Wstrzyknięcie innej substancji przeciwinfekcyjnej,387,1.15,9,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
88.713,USG tarczycy i przytarczyc,371,1.1,10,D48 ZAPALENIE PŁUC BEZ PW,1a,2010,2010
