disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
Z98.8,Inne określone stany po zabiegach,145,1.26,1,"B16 ZABIEGI Z WYKONANIEM WITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H33.0,Odwarstwienie siatkówki z przedarciem,1299,35.54,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H35.8,Inne określone zaburzenia siatkówki,616,16.85,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H33.5,Inne postacie odwarstwienia siatkówki,459,12.56,1,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H35.3,Zwyrodnienie plamki i bieguna tylnego,262,7.17,1,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H43.1,Krwotok do ciała szklistego,219,5.99,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H27.1,Przemieszczenie soczewki,115,3.15,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H26.2,Zaćma wikłająca,66,1.81,1,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H33,Odwarstwienie i przedarcie siatkówki,65,1.78,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H33.4,Trakcyjne odwarstwienie siatkówki,55,1.5,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H25.8,Inne postacie zaćmy starczej,51,1.4,1,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H36.0,Retinopatia cukrzycowa (E10-E14+ z wspólną czwartą częścią. 3),39,1.07,2,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
S05.5,Rana drążąca gałki ocznej z ciałem obcym,37,1.01,5,"B16G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII Z UŻYCIEM OLEJU SILIKONOWEGO LUB DEKALINY, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H35.8,Inne określone zaburzenia siatkówki,3164,27.67,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H35.3,Zwyrodnienie plamki i bieguna tylnego,1432,12.52,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H43.1,Krwotok do ciała szklistego,875,7.65,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H27.1,Przemieszczenie soczewki,853,7.46,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H27.0,Bezsoczewkowość,708,6.19,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H33.0,Odwarstwienie siatkówki z przedarciem,643,5.62,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H59.8,Inne pooperacyjne zaburzenia oka i przydatków oka,567,4.96,2,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H43.8,Inne zaburzenia ciała szklistego,356,3.11,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
Z98.8,Inne określone stany po zabiegach,329,2.88,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H33.5,Inne postacie odwarstwienia siatkówki,315,2.75,1,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H26.4,Stany po zaćmie,307,2.68,0,"B17 ZABIEGI Z WYKONANIEM WITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H35.8,Inne określone zaburzenia siatkówki,988,23.42,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H25.8,Inne postacie zaćmy starczej,661,15.67,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H26.2,Zaćma wikłająca,627,14.86,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H35.3,Zwyrodnienie plamki i bieguna tylnego,357,8.46,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H43.1,Krwotok do ciała szklistego,278,6.59,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H27.1,Przemieszczenie soczewki,199,4.72,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H33.0,Odwarstwienie siatkówki z przedarciem,139,3.3,2,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H25.0,Zaćma starcza początkowa,122,2.89,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H25.1,Zaćma starcza jądrowa,103,2.44,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H26.1,Zaćma urazowa,96,2.28,1,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H26.8,Inne określone postacie zaćmy,60,1.42,0,"B17G ZABIEGI Z WYKONANIEM FAKOWITREKTOMII, W TYM WIELOPROCEDURALNE *",1a,2024,2024
H25.8,Inne postacie zaćmy starczej,10290,43.69,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
H26.2,Zaćma wikłająca,7307,31.03,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
H25.1,Zaćma starcza jądrowa,3090,13.12,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
H25.0,Zaćma starcza początkowa,1140,4.84,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
H26.0,"Zaćma dziecięca, młodzieńcza i przedstarcza",560,2.38,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
H25.9,"Zaćma starcza, nie określona",504,2.14,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
H26.8,Inne określone postacie zaćmy,335,1.42,0,B18G USUNIĘCIE ZAĆMY - KATEGORIA I *,1a,2024,2024
H25.8,Inne postacie zaćmy starczej,189494,57.99,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
H25.1,Zaćma starcza jądrowa,50816,15.55,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
H26.2,Zaćma wikłająca,43903,13.44,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
H25.0,Zaćma starcza początkowa,24122,7.38,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
H25.9,"Zaćma starcza, nie określona",9117,2.79,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
H26.8,Inne określone postacie zaćmy,3911,1.2,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
H26.0,"Zaćma dziecięca, młodzieńcza i przedstarcza",3483,1.07,0,B19G USUNIĘCIE ZAĆMY - KATEGORIA II *,1a,2024,2024
H25.8,Inne postacie zaćmy starczej,248,26.61,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H26.2,Zaćma wikłająca,171,18.35,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H27.1,Przemieszczenie soczewki,97,10.41,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H26.4,Stany po zaćmie,87,9.33,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H25.1,Zaćma starcza jądrowa,86,9.23,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H27.0,Bezsoczewkowość,66,7.08,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H25.0,Zaćma starcza początkowa,36,3.86,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H27.8,Inne określone zaburzenia soczewki,15,1.61,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
Z96.1,Obecność wewnątrzocznych soczewek,14,1.5,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H26.8,Inne określone postacie zaćmy,11,1.18,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H26.1,Zaćma urazowa,11,1.18,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H59.8,Inne pooperacyjne zaburzenia oka i przydatków oka,11,1.18,0,B23 ŚREDNIE ZABIEGI NA SOCZEWCE *,1a,2024,2024
H27.0,Bezsoczewkowość,386,62.46,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
H26.4,Stany po zaćmie,75,12.14,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
H27.1,Przemieszczenie soczewki,48,7.77,1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
H27.8,Inne określone zaburzenia soczewki,17,2.75,1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
H25.8,Inne postacie zaćmy starczej,16,2.59,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
Z96.1,Obecność wewnątrzocznych soczewek,15,2.43,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
Z98.8,Inne określone stany po zabiegach,10,1.62,0,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
H26.2,Zaćma wikłająca,8,1.29,1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
H59.8,Inne pooperacyjne zaburzenia oka i przydatków oka,7,1.13,1,B25 WSZCZEPIENIE WTÓRNE SOCZEWKI *,1a,2024,2024
C44.1,"Nowotwór złośliwy (skóra powieki, łącznie z kątem oka)",494,39.52,1,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.4,Opadnięcie powieki,322,25.76,0,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
C69.9,"Nowotwór złośliwy (oko, nie określone)",146,11.68,1,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.2,Niedomykalność szpary powiekowej,116,9.28,0,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
Q10.0,Wrodzone opadanie powieki,85,6.8,2,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
G51.0,"""Obwodowe"" porażenie nerwu twarzowego [porażenie Bella]",25,2.0,0,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
G24.5,Kurcz powiek,17,1.36,0,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
C69.0,Nowotwór złośliwy (spojówka),16,1.28,1,B31 DUŻE REKONSTRUKCJE NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.4,Opadnięcie powieki,2293,36.97,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.0,Podwinięcie powieki i nieprawidłowy wzrost rzęs,1010,16.29,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.3,Zwiotczenie skóry powiek,766,12.35,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.8,Inne określone zaburzenia powiek,596,9.61,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.1,Odwinięcie powieki,359,5.79,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H11.0,Skrzydlik,243,3.92,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02,Inne zaburzenia powiek,180,2.9,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.5,Inne zaburzenia wywierające wpływ na czynność powiek,173,2.79,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.9,"Zaburzenia powiek, nie określone",89,1.44,0,B32 DUŻE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.3,Zwiotczenie skóry powiek,6534,44.87,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.8,Inne określone zaburzenia powiek,2716,18.65,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.0,Podwinięcie powieki i nieprawidłowy wzrost rzęs,1296,8.9,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.4,Opadnięcie powieki,1039,7.14,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.6,Kępki żółte powiek,389,2.67,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.5,Inne zaburzenia wywierające wpływ na czynność powiek,383,2.63,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.1,Odwinięcie powieki,338,2.32,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02,Inne zaburzenia powiek,266,1.83,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.7,Inne zmiany zwyrodnieniowe powiek i tkanek otaczających gałkę oczną,264,1.81,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
H02.9,"Zaburzenia powiek, nie określone",235,1.61,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
D23.1,"Nowotwór niezłośliwy (skóra powieki, łącznie z kątem oka)",170,1.17,0,B33 ŚREDNIE ZABIEGI NA APARACIE OCHRONNYM OKA *,1a,2024,2024
C69.3,Nowotwór złośliwy (naczyniówka),124,10.39,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
C69.4,Nowotwór złośliwy (ciało rzęskowe),14,1.17,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H04.5,Zwężenie i niewydolność dróg łzowych,398,33.36,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H04.2,Łzawienie spowodowane zaburzeniami w odpływie łez,107,8.97,1,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H18.8,Inne określone zaburzenia rogówki,38,3.19,3,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H54.4,Ślepota jednego oka,32,2.68,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H05.8,Inne zaburzenia oczodołu,32,2.68,3,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H04.4,Zapalenie dróg łzowych przewlekłe,31,2.6,4,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
C44.1,"Nowotwór złośliwy (skóra powieki, łącznie z kątem oka)",28,2.35,1,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
Q10.5,Wrodzone zwężenie przewodu łzowego,25,2.1,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H04.8,Inne zaburzenia narządu łzowego,25,2.1,1,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
D23.1,"Nowotwór niezłośliwy (skóra powieki, łącznie z kątem oka)",23,1.93,1,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H16.0,Wrzód rogówki,14,1.17,4,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H44.5,Stany zwyrodnieniowe gałki ocznej,13,1.09,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
D31.6,"Nowotwór niezłośliwy (oczodół, nie określony)",13,1.09,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H44.0,Zapalenie ropne wnętrza gałki ocznej (endophthalmitis),12,1.01,5,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
S02.3,Złamanie dna oczodołu,12,1.01,2,B42 DUŻE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
C69.0,Nowotwór złośliwy (spojówka),157,3.32,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
C69.9,"Nowotwór złośliwy (oko, nie określone)",60,1.27,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H02.3,Zwiotczenie skóry powiek,1954,41.34,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
D31.9,"Nowotwór niezłośliwy (oko, nie określone)",304,6.43,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H02.8,Inne określone zaburzenia powiek,301,6.37,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H02.4,Opadnięcie powieki,283,5.99,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
D31.0,Nowotwór niezłośliwy (spojówka),253,5.35,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H02.0,Podwinięcie powieki i nieprawidłowy wzrost rzęs,148,3.13,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H04.5,Zwężenie i niewydolność dróg łzowych,131,2.77,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H05.8,Inne zaburzenia oczodołu,116,2.45,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H02.1,Odwinięcie powieki,68,1.44,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H04.2,Łzawienie spowodowane zaburzeniami w odpływie łez,60,1.27,0,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
S05.8,Inne urazy oka i oczodołu,59,1.25,4,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
D31.6,"Nowotwór niezłośliwy (oczodół, nie określony)",59,1.25,1,B43 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM *,1a,2024,2024
H18.8,Inne określone zaburzenia rogówki,878,37.55,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H16.0,Wrzód rogówki,243,10.39,3,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H18.9,"Zaburzenia rogówki, nie określone",90,3.85,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H16.8,Inne zapalenie rogówki,89,3.81,1,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
S05.8,Inne urazy oka i oczodołu,87,3.72,3,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
S05.2,Zranienie oka z pęknięciem i wypadnięciem lub utratą tkanek oka,75,3.21,5,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
S05.3,Zranienie oka bez wypadnięcia lub utraty tkanek oka,54,2.31,4,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H59.8,Inne pooperacyjne zaburzenia oka i przydatków oka,53,2.27,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H11.0,Skrzydlik,49,2.1,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H26.4,Stany po zaćmie,42,1.8,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
Z94.7,Transplantacja rogówki,38,1.63,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
T15.0,Ciało obce rogówki,37,1.58,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
S05.6,Rana drążąca gałki ocznej bez ciała obcego,33,1.41,6,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H18.7,Inne zniekształcenia rogówki,32,1.37,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
S05.9,"Uraz oka i oczodołu, nie określony",31,1.33,4,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
Z98.8,Inne określone stany po zabiegach,29,1.24,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H18.6,Stożek rogówki,29,1.24,0,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H40.1,Jaskra pierwotna z otwartym kątem przesączania,28,1.2,1,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H16.9,"Zapalenie rogówki, nie określone",25,1.07,1,B52 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H11.0,Skrzydlik,1457,88.57,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
T15.0,Ciało obce rogówki,37,2.25,1,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H18.8,Inne określone zaburzenia rogówki,25,1.52,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H26.4,Stany po zaćmie,17,1.03,0,B53 ŚREDNIE ZABIEGI NA ROGÓWCE I TWARDÓWCE *,1a,2024,2024
H50.1,"Zez jawny, towarzyszący, rozbieżny",1377,43.13,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H50.0,"Zez jawny, towarzyszący, zbieżny",876,27.44,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H50.8,Inne określone postacie zeza,401,12.56,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H50.2,Zez pionowy,209,6.55,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H55,Oczopląs i inne nieregularne ruchy gałek ocznych,77,2.41,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H50.6,Zez mechaniczny,36,1.13,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H49.1,Porażenie nerwu bloczkowego (nerw IV czaszkowy),36,1.13,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H50.3,Zez okresowy,33,1.03,2,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H50.9,"Zez, nie określony",33,1.03,0,B63 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH *,1a,2024,2024
H40.8,Inne postacie jaskry,2098,36.09,1,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40.1,Jaskra pierwotna z otwartym kątem przesączania,1850,31.82,1,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40.5,Jaskra wtórna w innych chorobach oka,801,13.78,2,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40.9,"Jaskra, nie określona",315,5.42,0,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40.2,Jaskra pierwotna z zamkniętym kątem przesączania,265,4.56,1,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40,Jaskra,107,1.84,1,B72 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40.8,Inne postacie jaskry,902,24.0,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40.5,Jaskra wtórna w innych chorobach oka,814,21.66,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H40.1,Jaskra pierwotna z otwartym kątem przesączania,688,18.31,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
H26.4,Stany po zaćmie,152,4.04,0,B73 ŚREDNIE ZABIEGI W JASKRZE I NA NACZYNIÓWCE *,1a,2024,2024
