branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,533,583,1.09,0.01,0.08,2,0,,,,,E74E WRODZONE WADY SERCA > 65 R.Ż.,1a,2023,2023
,,3527,3931,1.11,0.06,0.53,1,0,,,,,E74F WRODZONE WADY SERCA > 17 R.Ż. I < 66 R.Ż.,1a,2023,2023
,,16253,17200,1.06,0.25,2.33,4,3,,,,,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2023,2023
,,767,773,1.01,0.01,0.1,9,8,,,,,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2023,2023
,,995,1019,1.02,0.02,0.14,4,3,,,,,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2023,2023
,,33470,34496,1.03,0.51,4.67,3,3,,,,,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2023,2023
,,398,398,1.0,0.01,0.05,1,1,,,,,E89 KOMPLEKSOWA DIAGNOSTYKA KARDIOLOGICZNA,1a,2023,2023
,,615,621,1.01,0.01,0.1,15,10,,,,,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2023,2023
,,2829,3384,1.2,0.05,0.57,3,2,,,,,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2023,2023
,,3019,4392,1.45,0.06,0.74,2,0,,,,,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2023,2023
,,7279,7466,1.03,0.11,1.26,1,0,,,,,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2023,2023
,,7978,8484,1.06,0.13,1.43,3,3,,,,,F07E CHOROBY PRZEŁYKU > 65 R.Ż.,1a,2023,2023
,,10856,11628,1.07,0.17,1.96,2,2,,,,,F07F CHOROBY PRZEŁYKU < 66 R.Ż.,1a,2023,2023
,,1274,1276,1.0,0.02,0.22,13,9,,,,,F11E KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2023,2023
,,1001,1004,1.0,0.01,0.17,10,8,,,,,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2023,2023
,,7105,7211,1.01,0.11,1.22,6,5,,,,,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2023,2023
,,9015,9419,1.04,0.14,1.59,1,0,,,,,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2023,2023
,,6487,6510,1.0,0.1,1.1,3,3,,,,,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2023,2023
,,16776,17818,1.06,0.26,3.0,3,3,,,,,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2023,2023
,,19825,20745,1.05,0.31,3.5,3,3,,,,,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2023,2023
,,6269,6336,1.01,0.09,1.07,10,7,,,,,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2023,2023
,,9836,9940,1.01,0.15,1.68,6,2,,,,,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2023,2023
,,2009,2143,1.07,0.03,0.36,4,1,,,,,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2023,2023
,,1865,2031,1.09,0.03,0.34,3,1,,,,,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2023,2023
,,18771,18843,1.0,0.28,3.18,8,7,,,,,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2023,2023
,,10942,11386,1.04,0.17,1.92,4,2,,,,,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2023,2023
,,1802,1846,1.02,0.03,0.31,6,7,,,,,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2023,2023
,,74776,77118,1.03,1.14,13.0,1,0,,,,,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2023,2023
,,42654,47374,1.11,0.7,7.99,3,1,,,,,F36 CHOROBY JELITA GRUBEGO,1a,2023,2023
,,29731,30005,1.01,0.44,5.06,4,3,,,,,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2023,2023
,,677,687,1.01,0.01,0.12,8,7,,,,,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2023,2023
,,3963,4203,1.06,0.06,0.71,6,2,,,,,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2023,2023
,,6748,7044,1.04,0.1,1.19,3,2,,,,,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2023,2023
,,1716,1774,1.03,0.03,0.3,1,1,,,,,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2023,2023
,,61491,64415,1.05,0.95,10.86,3,3,,,,,F46 CHOROBY JAMY BRZUSZNEJ,1a,2023,2023
,,827,838,1.01,0.01,0.14,7,7,,,,,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2023,2023
,,1430,1452,1.02,0.02,0.24,5,4,,,,,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2023,2023
,,132,134,1.02,0.0,0.02,11,6,,,,,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2023,2023
,,1554,1723,1.11,0.03,0.29,2,2,,,,,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2023,2023
,,15269,17189,1.13,0.25,2.9,9,3,,,,,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2023,2023
,,16289,19550,1.2,0.29,3.3,4,0,,,,,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2023,2023
,,184,186,1.01,0.0,0.03,13,5,,,,,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2023,2023
,,11616,12185,1.05,0.18,2.05,5,4,,,,,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2023,2023
,,10360,10713,1.03,0.16,1.81,4,3,,,,,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2023,2023
,,81174,82704,1.02,1.22,13.94,2,2,,,,,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2023,2023
,,16442,16514,1.0,0.24,2.78,2,2,,,,,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2023,2023
,,4901,4902,1.0,0.07,0.83,4,3,,,,,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2023,2023
,,14768,14768,1.0,0.22,2.49,3,3,,,,,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2023,2023
,,292,300,1.03,0.0,0.05,6,6,,,,,F86E CHOROBY WYROSTKA ROBACZKOWEGO > 65 R.Ż.,1a,2023,2023
,,602,613,1.02,0.01,0.1,4,3,,,,,F86F CHOROBY WYROSTKA ROBACZKOWEGO < 66 R.Ż.,1a,2023,2023
,,16522,17271,1.05,0.25,2.91,2,2,,,,,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2023,2023
,,4417,4502,1.02,0.07,0.76,2,2,,,,,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2023,2023
,,2044,2206,1.08,0.03,0.37,4,2,,,,,F96 CHOROBY ODBYTU,1a,2023,2023
,,952,964,1.01,0.01,0.37,7,7,,,,,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2023,2023
,,1752,2067,1.18,0.03,0.79,4,2,,,,,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2023,2023
,,98,99,1.01,0.0,0.04,5,2,,,,,G12 DUŻE ZABIEGI WĄTROBY *,1a,2023,2023
,,359,366,1.02,0.01,0.14,4,1,,,,,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2023,2023
,,1927,2018,1.05,0.03,0.77,1,1,,,,,G14 MAŁE ZABIEGI WĄTROBY *,1a,2023,2023
,,6929,7773,1.12,0.11,2.98,4,3,,,,,G16 OSTRE CHOROBY WĄTROBY,1a,2023,2023
,,25474,28476,1.12,0.42,10.94,8,6,,,,,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2023,2023
,,21485,24148,1.12,0.36,9.27,3,3,,,,,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2023,2023
,,759,812,1.07,0.01,0.31,11,3,,,,,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2023,2023
,,2010,2018,1.0,0.03,0.77,3,2,,,,,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2023,2023
,,23868,23881,1.0,0.35,9.17,3,2,,,,,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2023,2023
,,55680,55699,1.0,0.82,21.39,2,2,,,,,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2023,2023
,,7546,8131,1.08,0.12,3.12,5,1,,,,,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2023,2023
,,5858,6236,1.06,0.09,2.39,3,1,,,,,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2023,2023
,,4452,5265,1.18,0.08,2.02,4,2,,,,,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2023,2023
,,4,4,1.0,0.0,0.0,17,13,,,,,G30 PRZESZCZEPIENIE TRZUSTKI *,1a,2023,2023
,,582,584,1.0,0.01,0.22,9,8,,,,,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2023,2023
,,869,871,1.0,0.01,0.33,14,14,,,,,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2023,2023
,,465,466,1.0,0.01,0.18,13,9,,,,,G31O KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2023,2023
,,531,552,1.04,0.01,0.21,6,3,,,,,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2023,2023
,,4789,5443,1.14,0.08,2.09,4,2,,,,,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2023,2023
,,22110,28862,1.31,0.43,11.08,3,2,,,,,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2023,2023
,,17842,19481,1.09,0.29,7.48,1,0,,,,,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2023,2023
,,7589,7988,1.05,0.12,3.07,10,7,,,,,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2023,2023
,,15279,16729,1.09,0.25,6.42,6,5,,,,,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2023,2023
,,8454,10347,1.22,0.15,3.97,4,0,,,,,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2023,2023
,,1128,1129,1.0,0.02,0.43,7,5,,,,,G42 ZABIEGI ŚLEDZIONY *,1a,2023,2023
,,6896,7041,1.02,0.1,1.02,4,3,,,,,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2023,2023
,,62,62,1.0,0.0,0.01,8,5,,,,,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2023,2023
,,513,518,1.01,0.01,0.08,9,7,,,,,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2023,2023
,,1010,1099,1.09,0.02,0.16,15,15,,,,,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2023,2023
,,1666,1721,1.03,0.03,0.25,8,7,,,,,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2023,2023
,,509,539,1.06,0.01,0.08,16,15,,,,,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2023,2023
,,14386,14536,1.01,0.21,2.11,7,5,,,,,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2023,2023
,,47870,49232,1.03,0.73,7.16,5,4,,,,,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2023,2023
,,36628,37676,1.03,0.56,5.48,5,4,,,,,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2023,2023
,,1177,1214,1.03,0.02,0.18,8,5,,,,,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2023,2023
,,2018,2104,1.04,0.03,0.31,8,7,,,,,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2023,2023
,,805,817,1.01,0.01,0.12,6,4,,,,,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2023,2023
,,935,946,1.01,0.01,0.14,7,5,,,,,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2023,2023
,,10470,10551,1.01,0.16,1.53,2,2,,,,,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2023,2023
,,13297,13441,1.01,0.2,1.95,2,2,,,,,H22 ARTROSKOPIA LECZNICZA *,1a,2023,2023
,,1618,1624,1.0,0.02,0.24,2,2,,,,,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2023,2023
,,3214,3295,1.03,0.05,0.48,4,2,,,,,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2023,2023
,,24464,24889,1.02,0.37,3.62,2,2,,,,,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2023,2023
,,32367,33255,1.03,0.49,4.83,2,2,,,,,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2023,2023
,,24527,25414,1.04,0.38,3.69,2,2,,,,,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2023,2023
,,104,104,1.0,0.0,0.02,9,8,,,,,H40 REPLANTACJA KOŃCZYNY GÓRNEJ *,1a,2023,2023
,,3153,3252,1.03,0.05,0.47,2,2,,,,,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2023,2023
,,26568,27397,1.03,0.4,3.98,2,2,,,,,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2023,2023
,,36191,38347,1.06,0.57,5.57,0,0,,,,,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2023,2023
,,8171,8393,1.03,0.12,1.22,6,3,,,,,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2023,2023
,,21643,22767,1.05,0.34,3.31,3,3,,,,,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2023,2023
,,7068,7524,1.06,0.11,1.09,2,2,,,,,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2023,2023
,,20414,24517,1.2,0.36,3.56,0,0,,,,,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2023,2023
,,2099,2142,1.02,0.03,0.31,1,0,,,,,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2023,2023
,,2105,2113,1.0,0.03,0.31,6,4,,,,,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2023,2023
,,243,243,1.0,0.0,0.04,12,8,,,,,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2023,2023
,,400,403,1.01,0.01,0.06,11,7,,,,,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2023,2023
,,25972,26388,1.02,0.39,3.84,7,6,,,,,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2023,2023
,,24283,24582,1.01,0.36,3.57,4,2,,,,,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2023,2023
,,37711,38045,1.01,0.56,5.53,2,2,,,,,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2023,2023
,,7162,7560,1.06,0.11,1.1,1,1,,,,,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2023,2023
,,1200,1211,1.01,0.02,0.18,5,2,,,,,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2023,2023
,,8564,9150,1.07,0.14,1.33,9,7,,,,,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2023,2023
,,1154,1187,1.03,0.02,0.17,4,2,,,,,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2023,2023
,,1172,1203,1.03,0.02,0.17,2,1,,,,,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2023,2023
,,2758,2875,1.04,0.04,0.42,3,2,,,,,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2023,2023
,,1534,1610,1.05,0.02,0.23,16,11,,,,,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2023,2023
,,1943,1980,1.02,0.03,0.29,2,2,,,,,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2023,2023
,,66148,68954,1.04,1.02,10.02,2,0,,,,,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2023,2023
,,487,521,1.07,0.01,0.08,4,2,,,,,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2023,2023
,,16947,17285,1.02,0.26,2.51,1,0,,,,,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2023,2023
,,106,109,1.03,0.0,0.02,2,2,,,,,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2023,2023
,,1118,1456,1.3,0.02,0.21,1,0,,,,,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2023,2023
,,1427,1784,1.25,0.03,0.26,1,0,,,,,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2023,2023
,,4824,5409,1.12,0.08,0.79,1,0,,,,,H86 CHOROBY TKANEK MIĘKKICH,1a,2023,2023
,,45495,51511,1.13,0.76,7.49,5,4,,,,,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2023,2023
,,3379,3736,1.11,0.06,0.54,6,3,,,,,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2023,2023
,,24758,26717,1.08,0.39,3.88,3,1,,,,,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2023,2023
,,192,198,1.03,0.0,0.03,14,11,,,,,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2023,2023
,,10752,16547,1.54,0.24,2.41,2,0,,,,,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2023,2023
,,9111,9592,1.05,0.14,1.39,7,4,,,,,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2023,2023
,,632,647,1.02,0.01,0.09,5,4,,,,,H98 KRYSTALOPATIE,1a,2023,2023
,,339,340,1.0,0.0,0.17,2,1,,,,,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2023,2023
,,3231,3293,1.02,0.05,1.68,4,3,,,,,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2023,2023
,,17808,18413,1.03,0.27,9.39,3,2,,,,,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2023,2023
,,1205,1239,1.03,0.02,0.63,3,2,,,,,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2023,2023
,,1604,1648,1.03,0.02,0.84,2,2,,,,,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2023,2023
,,719,741,1.03,0.01,0.38,3,2,,,,,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2023,2023
,,529,542,1.02,0.01,0.28,3,2,,,,,J04G ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2023,2023
,,2112,2377,1.13,0.04,1.21,3,2,,,,,J04H ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2023,2023
,,5092,5134,1.01,0.08,2.62,2,2,,,,,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2023,2023
,,2514,2568,1.02,0.04,1.31,0,0,,,,,J06 MAŁA CHIRURGIA PIERSI *,1a,2023,2023
,,1523,1553,1.02,0.02,0.79,1,0,,,,,J07 CHOROBY PIERSI ŁAGODNE *,1a,2023,2023
,,6144,8126,1.32,0.12,4.14,1,0,,,,,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2023,2023
,,3529,3696,1.05,0.05,1.88,0,0,,,,,J10 BIOPSJA MAMMOTOMICZNA *,1a,2023,2023
,,31,31,1.0,0.0,0.02,11,1,,,,,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2023,2023
,,890,905,1.02,0.01,0.46,21,11,,,,,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2023,2023
,,1251,1285,1.03,0.02,0.66,11,6,,,,,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2023,2023
,,2,2,1.0,0.0,0.0,34,24,,,,,J25 EKSTREMALNE OPARZENIA > 15 DNI,1a,2023,2023
,,130,130,1.0,0.0,0.07,13,11,,,,,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2023,2023
,,372,374,1.01,0.01,0.19,10,6,,,,,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2023,2023
,,897,903,1.01,0.01,0.46,3,3,,,,,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2023,2023
,,49,49,1.0,0.0,0.02,1,1,,,,,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2023,2023
,,7230,7754,1.07,0.11,3.95,2,0,,,,,J31 - ZABIEGI ZWIĄZANE Z PRZESZCZEPAMI SKÓRY *,1a,2023,2023
,,19264,20486,1.06,0.3,10.44,0,0,,,,,J32 DUŻE ZABIEGI SKÓRNE *,1a,2023,2023
,,17167,18003,1.05,0.27,9.18,0,0,,,,,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2023,2023
,,12128,13668,1.13,0.2,6.97,8,3,,,,,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2023,2023
,,8433,9528,1.13,0.14,4.86,8,7,,,,,J37 OWRZODZENIA SKÓRY,1a,2023,2023
,,6560,7524,1.15,0.11,3.84,3,0,,,,,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
,,24876,27555,1.11,0.41,14.05,3,0,,,,,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
,,7190,7362,1.02,0.11,3.75,6,5,,,,,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
,,2958,3564,1.2,0.05,1.82,0,0,,,,,J47 DUŻE GUZY SKÓRY,1a,2023,2023
,,22772,27340,1.2,0.4,13.94,0,0,,,,,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
,,4718,4887,1.04,0.07,2.69,3,3,,,,,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2023,2023
