disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),144,1.97,13,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
C16.2,Nowotwór złośliwy (trzon żołądka),126,1.73,9,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
E66.0,Otyłość spowodowana nadmierną podażą energii,1011,13.85,3,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K44.9,Przepuklina przeponowa bez niedrożności lub zgorzeli,476,6.52,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
R13,Dysfagia,279,3.82,6,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K21.0,Zarzucanie (refluks) żołądkowo-przełykowe z zapaleniem przełyku,132,1.81,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
E66.9,"Otyłość, nie określona",125,1.71,2,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K21.9,Zarzucanie żołądkowo-przełykowe bez zapalenia przełyku,87,1.19,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K25.1,Wrzód żołądka (ostry z przedziurawieniem),1797,24.62,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K26.1,Wrzód dwunastnicy (ostry z przedziurawieniem),596,8.17,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K25.5,Wrzód żołądka (przewlekły lub nieokreślony z przedziurawieniem),568,7.78,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),340,4.66,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K26.5,Wrzód dwunastnicy (przewlekły lub nieokreślony z przedziurawieniem),165,2.26,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K31.8,Inne określone choroby żołądka i dwunastnicy,163,2.23,9,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K31.5,Niedrożność dwunastnicy,147,2.01,14,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K28.1,Wrzód żołądka i jelit (ostry z przedziurawieniem),104,1.42,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K31.6,Przetoka żołądka lub dwunastnicy,96,1.32,9,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
D13.1,Nowotwór niezłośliwy (żołądek),91,1.25,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
R13,Dysfagia,3132,40.01,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
E66.0,Otyłość spowodowana nadmierną podażą energii,108,1.38,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
D13.1,Nowotwór niezłośliwy (żołądek),1129,14.42,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),981,12.53,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
Z43.1,Opieka nad pacjentami z gastrostomią,627,8.01,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K31.8,Inne określone choroby żołądka i dwunastnicy,498,6.36,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
T18.2,Ciało obce w żołądku,229,2.93,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K31.9,"Choroba żołądka i dwunastnicy, nie określone",144,1.84,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
D13.2,Nowotwór niezłośliwy (dwunastnica),122,1.56,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K29.7,"Zapalenie żołądka, nie określone",96,1.23,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",91,1.16,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2016,2016
K29.7,"Zapalenie żołądka, nie określone",1982,15.5,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",1630,12.74,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.6,Inne zapalenia żołądka,1287,10.06,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.1,Inne ostre zapalenie żołądka,934,7.3,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.5,"Przewlekłe zapalenie żołądka, nie określone",921,7.2,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.3,Przewlekłe powierzchowne zapalenie żołądka,714,5.58,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),682,5.33,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K25.9,Wrzód żołądka (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),659,5.15,6,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",519,4.06,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K31.8,Inne określone choroby żołądka i dwunastnicy,411,3.21,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.4,Przewlekłe zanikowe zapalenie żołądka,324,2.53,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),301,2.35,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K26.9,Wrzód dwunastnicy (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),300,2.35,6,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K25.3,Wrzód żołądka (ostry bez wzmianki o krwotoku lub przedziurawieniu),241,1.88,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
C16.2,Nowotwór złośliwy (trzon żołądka),204,1.59,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
D13.1,Nowotwór niezłośliwy (żołądek),191,1.49,3,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
C16.0,Nowotwór złośliwy (wpust),187,1.46,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),185,1.45,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.8,Zapalenie dwunastnicy,158,1.24,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K26.7,Wrzód dwunastnicy (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),148,1.16,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K31.9,"Choroba żołądka i dwunastnicy, nie określone",144,1.13,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K26.3,Wrzód dwunastnicy (ostry bez wzmianki o krwotoku lub przedziurawieniu),134,1.05,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2016,2016
K29.7,"Zapalenie żołądka, nie określone",3822,19.93,2,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",3103,16.18,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K29.1,Inne ostre zapalenie żołądka,2246,11.71,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K29.6,Inne zapalenia żołądka,2069,10.79,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K29.3,Przewlekłe powierzchowne zapalenie żołądka,1173,6.12,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K29.5,"Przewlekłe zapalenie żołądka, nie określone",1090,5.68,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K25.9,Wrzód żołądka (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),538,2.81,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K31.8,Inne określone choroby żołądka i dwunastnicy,531,2.77,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K29.8,Zapalenie dwunastnicy,532,2.77,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),450,2.35,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K26.9,Wrzód dwunastnicy (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),442,2.31,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",417,2.17,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K26.3,Wrzód dwunastnicy (ostry bez wzmianki o krwotoku lub przedziurawieniu),261,1.36,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K25.3,Wrzód żołądka (ostry bez wzmianki o krwotoku lub przedziurawieniu),244,1.27,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),241,1.26,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
K26.7,Wrzód dwunastnicy (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),227,1.18,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2016,2016
C20,Nowotwór złośliwy odbytnicy,279,4.86,8,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
C18.2,Nowotwór złośliwy (okrężnica wstępująca),89,1.55,14,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
C18.7,Nowotwór złośliwy (esica),86,1.5,11,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),84,1.46,12,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
C18.3,Nowotwór złośliwy (zgięcie wątrobowe),74,1.29,11,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
C18.0,Nowotwór złośliwy (jelito ślepe),71,1.24,13,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K52.9,"Niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego, nie określone",826,12.16,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,591,8.7,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K56.5,Zrosty jelitowe z niedrożnością,577,8.5,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K65.0,Ostre zapalenie otrzewnej,446,6.57,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K56.7,"Niedrożność, nie określona",371,5.46,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
R10.0,Ostry brzuch,240,3.53,5,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K63.2,Przetoka jelitowa,235,3.46,11,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K66.0,Zrosty otrzewnowe,191,2.81,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K63.1,Przedziurawienie jelita (nieurazowe),180,2.65,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K63.8,Inne określone choroby jelit,154,2.27,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K56.4,Inne postacie zatkania jelita,134,1.97,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K56.2,Skręt jelita,120,1.77,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K65.8,Inne zapalenie otrzewnej,116,1.71,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K56.3,Niedrożność wywołana kamieniem żółciowym,105,1.55,14,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K63.9,"Choroba jelita, nie określona",95,1.4,2,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
S36.4,Uraz jelita cienkiego,133,1.96,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
D13.3,Nowotwór niezłośliwy (inne i nieokreślone części jelita cienkiego),442,6.51,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
Q43.0,Uchyłek Meckela,170,2.5,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K55.0,Ostre naczyniowe zaburzenia jelit,113,1.66,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),104,1.53,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K55.8,Inne naczyniowe zaburzenia jelit,92,1.35,2,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
Z43.2,Opieka nad pacjentami z ileostomią,76,1.12,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2016,2016
K57.1,Choroba uchyłkowa jelita cienkiego bez przedziurawienia lub ropnia,142,18.49,5,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K55.0,Ostre naczyniowe zaburzenia jelit,75,9.77,2,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),69,8.98,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K55.8,Inne naczyniowe zaburzenia jelit,68,8.85,4,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
C78.8,Wtórny nowotwór złośliwy innych i nieokreślonych części przewodu pokarmowego,68,8.85,6,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K91.2,Nieprawidłowe wchłanianie po zabiegach chirurgicznych niesklasyfikowane gdzie indziej,45,5.86,10,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K55.1,Przewlekłe naczyniowe zaburzenia jelit,42,5.47,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K55.9,"Naczyniowe zaburzenia jelit, nie określone",38,4.95,6,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K90.0,Choroba trzewna [celiakia],36,4.69,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K57.0,Choroba uchyłkowa jelita cienkiego z przedziurawieniem i ropniem,33,4.3,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K90.9,"Nieprawidłowe wchłanianie jelitowe, nie określone",23,2.99,8,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
C17.9,"Nowotwór złośliwy (jelito cienkie, nie określone)",18,2.34,4,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
D13.3,Nowotwór niezłośliwy (inne i nieokreślone części jelita cienkiego),15,1.95,6,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
R19.2,Widoczna perystaltyka jelitowa,14,1.82,3,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
C17.2,Nowotwór złośliwy (jelito kręte),13,1.69,3,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
C17.8,Nowotwór złośliwy (zmiana przekraczająca granice jelita cienkiego),12,1.56,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
Q43.8,Inne określone wrodzone wady rozwojowe jelit,11,1.43,2,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
Z43.2,Opieka nad pacjentami z ileostomią,10,1.3,10,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2016,2016
K90.0,Choroba trzewna [celiakia],1306,34.97,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
K90.9,"Nieprawidłowe wchłanianie jelitowe, nie określone",773,20.7,0,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
K90.4,"Nieprawidłowe wchłanianie wywołane przez nietolerancję, niesklasyfikowane gdzie indziej",392,10.5,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
T18.9,"Ciało obce przewodu pokarmowego, część nieokreślona",284,7.6,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
K91.2,Nieprawidłowe wchłanianie po zabiegach chirurgicznych niesklasyfikowane gdzie indziej,282,7.55,3,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
T18.8,Ciało obce innej lub mnogich części przewodu pokarmowego,106,2.84,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
Q43.1,Choroba Hirschprunga,96,2.57,3,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
K57.1,Choroba uchyłkowa jelita cienkiego bez przedziurawienia lub ropnia,66,1.77,5,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),62,1.66,5,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
Q43.8,Inne określone wrodzone wady rozwojowe jelit,53,1.42,3,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
C78.8,Wtórny nowotwór złośliwy innych i nieokreślonych części przewodu pokarmowego,45,1.2,4,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2016,2016
C20,Nowotwór złośliwy odbytnicy,4500,28.37,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.2,Nowotwór złośliwy (okrężnica wstępująca),1751,11.04,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,1398,8.81,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1324,8.35,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.7,Nowotwór złośliwy (esica),1254,7.91,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.0,Nowotwór złośliwy (jelito ślepe),998,6.29,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.3,Nowotwór złośliwy (zgięcie wątrobowe),814,5.13,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.4,Nowotwór złośliwy (okrężnica poprzeczna),685,4.32,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.5,Nowotwór złośliwy (zgięcie śledzionowe),521,3.28,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.6,Nowotwór złośliwy (okrężnica zstępująca),484,3.05,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
K55.0,Ostre naczyniowe zaburzenia jelit,381,2.4,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.9,"Nowotwór złośliwy (okrężnica, nie określona)",329,2.07,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
D37.5,Nowotwór o nieokreślonym charakterze (odbytnica),325,2.05,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),248,1.56,12,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
K57.3,Choroba uchyłkowa jelita grubego bez przedziurawienia lub ropnia,178,1.12,12,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2016,2016
C18.0,Nowotwór złośliwy (jelito ślepe),1,1.75,11,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
C21.8,Nowotwór złośliwy (zmiana przekraczająca granice odbytu i kanału odbytu),1,1.75,8,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),1,1.75,11,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
C18.2,Nowotwór złośliwy (okrężnica wstępująca),1,1.75,24,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
C18.9,"Nowotwór złośliwy (okrężnica, nie określona)",1,1.75,13,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
Q43.1,Choroba Hirschprunga,34,59.65,13,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
Q42.0,"Wrodzony brak, zarośnięcie lub zwężenie odbytnicy z przetoką",5,8.77,10,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
Q42.2,"Wrodzony brak, zarośnięcie lub zwężenie odbytu z przetoką",4,7.02,6,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
D12.6,"Nowotwór niezłośliwy (okrężnica, nie określona)",3,5.26,13,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
Q42.1,"Wrodzony brak, zarośnięcie lub zwężenie odbytnicy bez przetoki",2,3.51,12,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
D12.0,Nowotwór niezłośliwy (jelito ślepe),1,1.75,7,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
Q42.3,"Wrodzony brak, zarośnięcie lub zwężenie odbytu bez przetoki",1,1.75,9,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
D12.8,Nowotwór niezłośliwy (odbytnica),1,1.75,45,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
K55.2,Angiodysplazja jelita grubego,1,1.75,18,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2016,2016
C18.7,Nowotwór złośliwy (esica),1943,20.64,10,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2016,2016
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1358,14.42,5,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2016,2016
