catalog,name,year,period,id,header,type,link
1a,"D18 ZAPALENIE PŁUC NIETYPOWE, WIRUSOWE",2020,2020,0c9e8ea1-4c7c-99e1-683a-9d53ef3a914b,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/0c9e8ea1-4c7c-99e1-683a-9d53ef3a914b?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,cff64e92-c6c6-c715-65d5-8db2e7e60d31,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/cff64e92-c6c6-c715-65d5-8db2e7e60d31?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,1a0ea417-50ed-50d2-7174-9794b4e03792,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/1a0ea417-50ed-50d2-7174-9794b4e03792?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,590320bf-ee4c-6156-0fa7-b2e6fe14cb7c,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/590320bf-ee4c-6156-0fa7-b2e6fe14cb7c?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,d2823abc-4744-12dc-9749-79e216fbfdbd,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/d2823abc-4744-12dc-9749-79e216fbfdbd?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,fc5eb830-2730-9e4a-bae4-498568370504,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/fc5eb830-2730-9e4a-bae4-498568370504?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,a9656462-f34e-723b-f3d6-1ef6c6f93da8,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/a9656462-f34e-723b-f3d6-1ef6c6f93da8?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,e6bb655f-0869-36bc-6b2d-9e36f3b8788d,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/e6bb655f-0869-36bc-6b2d-9e36f3b8788d?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,812e75bc-624d-e402-defc-91acce0d8e9f,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/812e75bc-624d-e402-defc-91acce0d8e9f?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,0e76ecb0-4b55-cc88-b144-23470b9b7f23,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/0e76ecb0-4b55-cc88-b144-23470b9b7f23?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,14df9966-3f6a-f958-0ee7-eab783804b15,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/14df9966-3f6a-f958-0ee7-eab783804b15?format=json
1a,D19 ROZSTRZENIE OSKRZELI,2020,2020,1a0ea417-50ed-50d2-7174-9794b4e03792,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/1a0ea417-50ed-50d2-7174-9794b4e03792?format=json
1a,D20 GRUŹLICA,2020,2020,31fddc64-4c92-ab2e-ee77-112e49c619bc,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/31fddc64-4c92-ab2e-ee77-112e49c619bc?format=json
1a,D20 GRUŹLICA,2020,2020,5e43bad4-a1e2-a5ee-56a7-21bcbf888b4b,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/5e43bad4-a1e2-a5ee-56a7-21bcbf888b4b?format=json
1a,D20 GRUŹLICA,2020,2020,2cddbfbf-8788-a325-222f-fcc4f902a29c,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/2cddbfbf-8788-a325-222f-fcc4f902a29c?format=json
1a,D20 GRUŹLICA,2020,2020,278aab19-d2e8-7a10-bc75-560f111b5d5d,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/278aab19-d2e8-7a10-bc75-560f111b5d5d?format=json
1a,D20 GRUŹLICA,2020,2020,1f2298cf-fcef-a6fa-658c-17e1e4c278e3,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/1f2298cf-fcef-a6fa-658c-17e1e4c278e3?format=json
1a,D20 GRUŹLICA,2020,2020,3263f9ad-64ef-b271-5590-4c42680e772e,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/3263f9ad-64ef-b271-5590-4c42680e772e?format=json
1a,D20 GRUŹLICA,2020,2020,ccf0a87e-fd83-c6e7-e07a-b615554da67d,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/ccf0a87e-fd83-c6e7-e07a-b615554da67d?format=json
1a,D20 GRUŹLICA,2020,2020,46f08697-5dd5-6bc0-30f4-5139fc2befa4,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/46f08697-5dd5-6bc0-30f4-5139fc2befa4?format=json
1a,D20 GRUŹLICA,2020,2020,36c7f16e-2d54-c02c-e7b0-29d6ef506226,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/36c7f16e-2d54-c02c-e7b0-29d6ef506226?format=json
1a,D20 GRUŹLICA,2020,2020,2cddbfbf-8788-a325-222f-fcc4f902a29c,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/2cddbfbf-8788-a325-222f-fcc4f902a29c?format=json
1a,D20 GRUŹLICA,2020,2020,0bb8a707-b3a7-889f-79c4-cff4f0d3850d,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/0bb8a707-b3a7-889f-79c4-cff4f0d3850d?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,09412b1c-7091-cc6c-4b6d-afc5aeab4a10,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/09412b1c-7091-cc6c-4b6d-afc5aeab4a10?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,d64a47e9-95a8-280e-4a5c-f0beb62ef973,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/d64a47e9-95a8-280e-4a5c-f0beb62ef973?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,b592f81f-fdf5-9ccc-e815-b9e2c3e5b375,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/b592f81f-fdf5-9ccc-e815-b9e2c3e5b375?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,c68eae1d-5ec7-4d55-0674-776465492ddf,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/c68eae1d-5ec7-4d55-0674-776465492ddf?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,70e5a0cc-af92-6e81-69db-139354c6ec0c,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/70e5a0cc-af92-6e81-69db-139354c6ec0c?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,e9e69798-3dfe-4e16-d760-6a811ece31fe,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/e9e69798-3dfe-4e16-d760-6a811ece31fe?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,3865b390-425b-0f0a-037c-cfd53e9af6f8,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/3865b390-425b-0f0a-037c-cfd53e9af6f8?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,483d7715-9ad1-1cb7-a4dd-96025ae73787,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/483d7715-9ad1-1cb7-a4dd-96025ae73787?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,3be897d3-6205-dd98-e5c8-4d383d2eff24,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/3be897d3-6205-dd98-e5c8-4d383d2eff24?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,251a8757-824d-aed9-1703-550b8fa81ec6,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/251a8757-824d-aed9-1703-550b8fa81ec6?format=json
1a,D21 ZWŁÓKNIENIE TORBIELOWATE,2020,2020,b592f81f-fdf5-9ccc-e815-b9e2c3e5b375,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/b592f81f-fdf5-9ccc-e815-b9e2c3e5b375?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,b34e1141-988c-50eb-d464-98e414a187f8,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/b34e1141-988c-50eb-d464-98e414a187f8?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,e353021b-2a7c-7461-85c2-4e49ff18bac3,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/e353021b-2a7c-7461-85c2-4e49ff18bac3?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,e6277e28-cfdf-1c26-bc1e-481205c1f8f4,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/e6277e28-cfdf-1c26-bc1e-481205c1f8f4?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,82b7b628-ee29-ff95-faf3-e6e0b780319c,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/82b7b628-ee29-ff95-faf3-e6e0b780319c?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,3141912f-e874-5592-5a43-3fb3854261b3,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/3141912f-e874-5592-5a43-3fb3854261b3?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,e6277e28-cfdf-1c26-bc1e-481205c1f8f4,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/e6277e28-cfdf-1c26-bc1e-481205c1f8f4?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,bd68f59c-271f-7be8-0f09-cddd97e9f7a0,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/bd68f59c-271f-7be8-0f09-cddd97e9f7a0?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,28330f98-ee50-a077-6647-9300db12504e,Rozpoznania ICD 10  - Kody dodatkowe listy D26r,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/28330f98-ee50-a077-6647-9300db12504e?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,ccb6b128-9a1b-14ee-d4db-9a21d80dc637,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/ccb6b128-9a1b-14ee-d4db-9a21d80dc637?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,9de143a0-75b7-01cb-88ee-f4cdd12e5e76,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/9de143a0-75b7-01cb-88ee-f4cdd12e5e76?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,7a7291a3-7098-c830-a6d9-3f31f607e3b5,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/7a7291a3-7098-c830-a6d9-3f31f607e3b5?format=json
1a,D26 WYSIĘKOWE ZAPALENIE OPŁUCNEJ,2020,2020,aabe0503-9a2a-f0f7-0e5b-7c413becf85b,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/aabe0503-9a2a-f0f7-0e5b-7c413becf85b?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,d4325d38-7f8f-38ee-90ec-5cc52a51f38a,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/d4325d38-7f8f-38ee-90ec-5cc52a51f38a?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,b1b7b1b8-d124-8386-8762-f09851597f86,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/b1b7b1b8-d124-8386-8762-f09851597f86?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,0b6ce031-2ffa-ef8a-ff8e-c25a49d0468e,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/0b6ce031-2ffa-ef8a-ff8e-c25a49d0468e?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,be368a4f-f0bb-6801-e57a-cfd72458cb2f,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/be368a4f-f0bb-6801-e57a-cfd72458cb2f?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,6f5549d2-543d-5fce-dfcb-29a923c4ed6d,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/6f5549d2-543d-5fce-dfcb-29a923c4ed6d?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,0b6ce031-2ffa-ef8a-ff8e-c25a49d0468e,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/0b6ce031-2ffa-ef8a-ff8e-c25a49d0468e?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,1baab938-c8b7-beb8-a1d0-67eb2b8b63b5,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/1baab938-c8b7-beb8-a1d0-67eb2b8b63b5?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,0fed0b97-4633-e1ca-7119-9d369f3b449c,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/0fed0b97-4633-e1ca-7119-9d369f3b449c?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,d141dc42-9d96-0d4f-2987-b723275a20a0,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/d141dc42-9d96-0d4f-2987-b723275a20a0?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,6162c98c-8c12-69c5-e84f-47d6f06f5f35,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/6162c98c-8c12-69c5-e84f-47d6f06f5f35?format=json
1a,D28 CHOROBY NOWOTWOROWE UKŁADU ODDECHOWEGO I KLATKI PIERSIOWEJ,2020,2020,076339ca-53ad-544c-4e25-2f1d881ff776,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/076339ca-53ad-544c-4e25-2f1d881ff776?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,b27d761e-94ec-eabe-96c5-41f5f857e681,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/b27d761e-94ec-eabe-96c5-41f5f857e681?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,34da57c6-a0ca-22ef-15b9-43c79ed8b933,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/34da57c6-a0ca-22ef-15b9-43c79ed8b933?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,c62e7e54-5e33-f3eb-4601-d632a31e8092,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/c62e7e54-5e33-f3eb-4601-d632a31e8092?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,0c437768-8e09-5f82-968c-385a1173effd,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/0c437768-8e09-5f82-968c-385a1173effd?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,8f951b9e-9318-7933-cd39-670bf3df138c,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/8f951b9e-9318-7933-cd39-670bf3df138c?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,92a570b8-02ea-b280-48df-2bba9249f583,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/92a570b8-02ea-b280-48df-2bba9249f583?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,2b665723-49ef-3bf9-3e10-e7acdaec69ec,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/2b665723-49ef-3bf9-3e10-e7acdaec69ec?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,759e37d6-927b-b617-1d47-c53c28dab527,Rozpoznania ICD 10  - Kody dodatkowe listy D36,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/759e37d6-927b-b617-1d47-c53c28dab527?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,93161a9f-5f00-26ec-2ad5-68dfe99e559f,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/93161a9f-5f00-26ec-2ad5-68dfe99e559f?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,b27d761e-94ec-eabe-96c5-41f5f857e681,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/b27d761e-94ec-eabe-96c5-41f5f857e681?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,c92836a6-6b80-a296-126b-ec463205a421,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/c92836a6-6b80-a296-126b-ec463205a421?format=json
1a,D36 ZABURZENIA ODDYCHANIA W CZASIE SNU,2020,2020,64955cb5-a4f4-7a21-4ad0-7d36d6ddb0fd,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/64955cb5-a4f4-7a21-4ad0-7d36d6ddb0fd?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,85b44234-4025-2c2e-cde2-811c19eac7d0,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/85b44234-4025-2c2e-cde2-811c19eac7d0?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,ad5a3eb5-b806-1546-b0a6-2a6047876b65,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/ad5a3eb5-b806-1546-b0a6-2a6047876b65?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,19dcfc3d-a5bb-8550-7717-66b0005dd129,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/19dcfc3d-a5bb-8550-7717-66b0005dd129?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,6c2e66e2-58b6-a973-bdec-efb918333944,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/6c2e66e2-58b6-a973-bdec-efb918333944?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,28927dbf-cf62-87a2-ac79-d5558540c0bf,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/28927dbf-cf62-87a2-ac79-d5558540c0bf?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,5e1f7655-f2ae-76d7-d45f-e6e5081667cc,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/5e1f7655-f2ae-76d7-d45f-e6e5081667cc?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,9f8ccd73-3e4d-be01-5c02-4d46bacf44ce,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/9f8ccd73-3e4d-be01-5c02-4d46bacf44ce?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,19dcfc3d-a5bb-8550-7717-66b0005dd129,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/19dcfc3d-a5bb-8550-7717-66b0005dd129?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,55ebdeb2-6bb2-001f-beb0-d4ecfa42b61e,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/55ebdeb2-6bb2-001f-beb0-d4ecfa42b61e?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,d693b40c-c7d1-2b0d-fa80-1935eb83000b,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/d693b40c-c7d1-2b0d-fa80-1935eb83000b?format=json
1a,D37E INNE CHOROBY UKŁADU ODDECHOWEGO > 65 R.Ż.,2020,2020,ea85f8e1-e1cd-8832-caf5-4bf36c545d11,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/ea85f8e1-e1cd-8832-caf5-4bf36c545d11?format=json
1a,D37F INNE CHOROBY UKŁADU ODDECHOWEGO < 66 R.Ż.,2020,2020,111ed96a-8675-7498-5f51-bca873af85b5,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/111ed96a-8675-7498-5f51-bca873af85b5?format=json
