branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,671,682,1.02,0.01,0.08,3,1,8183.32,159.06,7714.33,149.94,E24 ANGIOPLASTYKA Z IMPLANTACJĄ NIE MNIEJ NIŻ DWÓCH STENTÓW LUB WIELONACZYNIOWA *,1a,2014,2014
,,2213,2269,1.03,0.03,0.26,2,1,6672.7,129.68,6381.11,123.98,E25 ANGIOPLASTYKA Z ZASTOSOWANIEM JEDNEGO STENTU I INNE ZABIEGI *,1a,2014,2014
,,2815,2940,1.04,0.04,0.34,2,1,5276.08,102.77,4927.15,95.98,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2014,2014
,,54972,55627,1.01,0.77,6.34,1,1,1783.88,35.96,1645.82,31.98,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2014,2014
,,8194,8229,1.0,0.11,0.94,4,2,6492.23,128.67,6199.84,119.93,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2014,2014
,,20501,20585,1.0,0.29,2.35,4,2,7847.33,155.54,7690.42,148.92,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2014,2014
,,536,537,1.0,0.01,0.06,5,2,17008.23,337.54,16794.81,324.97,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2014,2014
,,7734,7783,1.01,0.11,0.89,4,3,26855.84,523.63,26421.49,511.74,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2014,2014
,,3236,3260,1.01,0.05,0.37,4,3,39949.94,777.51,39589.49,768.97,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2014,2014
,,1249,1311,1.05,0.02,0.15,4,3,3153.82,61.21,3038.67,59.0,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2014,2014
,,434,462,1.06,0.01,0.05,4,3,28593.37,551.75,28227.54,544.71,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2014,2014
,,4833,5048,1.04,0.07,0.58,2,2,25744.59,497.19,25704.65,496.42,E41 ABLACJA ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2014,2014
,,4577,4720,1.03,0.07,0.54,2,2,15372.63,304.07,15355.17,299.35,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2014,2014
,,1117,1130,1.01,0.02,0.13,2,2,6631.26,129.67,6628.73,129.62,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2014,2014
,,845,854,1.01,0.01,0.1,3,3,23532.49,461.01,23532.23,461.0,E45 KRIOABLACJA BALONOWA W MIGOTANIU PRZEDSIONKÓW,1a,2014,2014
,,56,56,1.0,0.0,0.01,15,8,13950.89,268.42,6754.61,130.0,E50 OSTRA LUB ZDEKOMPENSOWANA NIEWYDOLNOŚC KRĄŻENIA - LECZENIE W OINK,1a,2014,2014-05-01T00:00:00-2014-12-31T00:00:00
,,1057,1259,1.19,0.02,0.14,17,7,11163.78,224.24,8854.31,170.84,E51 ZAPALENIE WSIERDZIA,1a,2014,2014
,,11863,13227,1.12,0.18,1.51,8,7,5356.44,109.49,4187.44,80.93,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2014,2014
,,122147,142238,1.16,1.98,16.21,7,6,2775.59,54.54,2457.72,47.42,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2014,2014
,,17769,19945,1.12,0.28,2.27,6,7,2092.45,42.53,1633.4,31.55,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2014,2014
,,5964,6138,1.03,0.09,0.7,6,7,2114.19,41.19,2072.47,39.97,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2014,2014
,,42821,45432,1.06,0.63,5.18,5,2,2026.75,40.82,1969.94,38.08,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
,,30527,31857,1.04,0.44,3.63,4,2,1515.59,29.65,1474.88,28.51,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
,,4111,4128,1.0,0.06,0.47,2,1,7326.94,148.61,2386.63,46.0,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2014,2014
,,46224,54926,1.19,0.76,6.26,3,2,1666.79,33.47,1621.14,31.31,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
,,36019,43161,1.2,0.6,4.92,2,2,810.61,16.32,796.64,15.4,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
,,499,632,1.27,0.01,0.07,3,0,9425.4,181.69,9105.46,175.54,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2014,2014
,,2148,2414,1.12,0.03,0.28,3,2,2168.03,41.73,2165.14,41.67,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2014,2014
,,21677,22248,1.03,0.31,2.54,3,2,1302.59,25.2,1269.32,24.5,E71 OMDLENIE I ZAPAŚĆ,1a,2014,2014
,,7399,7485,1.01,0.1,0.85,2,2,482.33,9.67,480.83,9.27,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ > 17 R.Ż.,1a,2014,2014
,,42716,47127,1.1,0.65,5.37,6,2,2968.77,58.05,2859.52,55.23,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2014,2014
,,3014,3367,1.12,0.05,0.38,2,2,3134.17,60.6,3056.21,59.1,E74 WRODZONE WADY SERCA > 17 R.Ż.,1a,2014,2014
,,3124,4309,1.38,0.06,0.49,3,2,15013.09,301.6,9972.23,193.3,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2014,2014
,,4701,5598,1.19,0.08,0.64,2,2,3183.84,61.94,2394.94,46.24,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2014,2014
,,48178,54041,1.12,0.75,6.16,6,7,2931.07,58.0,2708.48,52.28,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2014,2014
,,367,465,1.27,0.01,0.05,4,2,14515.34,303.69,12342.12,237.75,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2014,2014
,,4857,5284,1.09,0.07,0.6,3,2,2945.89,74.75,2857.14,54.95,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2014,2014
,,1498,1523,1.02,0.02,0.17,9,8,4245.89,81.72,4223.74,81.3,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2014,2014
,,2349,2411,1.03,0.03,0.27,5,4,3117.14,60.01,3116.69,60.01,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2014,2014
,,56920,58700,1.03,0.82,6.69,4,3,1417.11,27.82,1390.21,26.86,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2014,2014
,,605,606,1.0,0.01,0.09,16,14,38089.48,743.24,19257.81,376.64,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2014,2014
,,2036,2365,1.16,0.03,0.35,3,2,11937.7,234.3,11048.18,215.44,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2014,2014
,,3236,4921,1.52,0.07,0.72,2,2,2635.39,51.05,2570.02,49.69,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2014,2014
,,7406,7596,1.03,0.11,1.11,0,0,531.68,10.44,508.98,10.01,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2014,2014
,,25912,27526,1.06,0.38,4.02,3,2,2051.86,40.03,1969.44,38.06,F07 CHOROBY PRZEŁYKU,1a,2014,2014
,,4746,4760,1.0,0.07,0.7,9,3,16409.54,320.19,12406.44,239.36,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2014,2014
,,7029,7216,1.03,0.1,1.05,7,6,7369.04,143.97,5570.93,107.46,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2014,2014
,,6965,7530,1.08,0.1,1.1,1,0,2540.88,52.66,1856.06,35.87,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2014,2014
,,70446,73954,1.05,1.03,10.81,3,2,1759.6,34.66,1672.41,32.29,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2014,2014
,,4955,5007,1.01,0.07,0.73,12,8,15925.74,309.32,10539.28,203.42,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2014,2014
,,8064,8196,1.02,0.11,1.2,6,0,9648.98,188.18,6946.35,134.05,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2014,2014
,,7786,8551,1.1,0.12,1.25,2,2,3017.11,58.16,2538.57,48.93,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2014,2014
,,14215,14270,1.0,0.2,2.09,11,8,14943.94,288.53,12206.61,235.64,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2014,2014
,,61,61,1.0,0.0,0.01,13,11,17641.77,339.54,14787.72,284.64,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2014,2014
,,8748,9021,1.03,0.13,1.32,9,8,7908.82,156.18,5884.92,113.61,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2014,2014
,,106019,110323,1.04,1.53,16.12,1,0,1076.67,20.9,1065.68,20.67,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2014,2014
,,39345,43060,1.09,0.6,6.29,4,2,2455.29,50.6,2334.16,45.06,F36 CHOROBY JELITA GRUBEGO,1a,2014,2014
,,17354,17583,1.01,0.24,2.57,7,5,8486.17,168.91,6440.78,124.22,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2014,2014
,,9121,9736,1.07,0.14,1.42,5,2,3687.16,74.29,2401.6,46.35,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2014,2014
,,639,672,1.05,0.01,0.1,1,1,1430.96,27.89,1403.4,27.02,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2014,2014
,,97931,102852,1.05,1.43,15.03,3,2,1606.98,31.64,1471.84,28.41,F46 CHOROBY JAMY BRZUSZNEJ,1a,2014,2014
,,8850,8988,1.02,0.12,1.31,4,2,1676.57,34.03,1621.6,31.41,F47 CHOROBY INFEKCYJNE JELIT,1a,2014,2014
,,358,368,1.03,0.01,0.05,11,8,12646.51,243.83,7938.45,153.0,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2014,2014
,,1242,1293,1.04,0.02,0.19,6,2,8852.5,187.26,6474.99,124.99,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2014,2014
,,24461,30510,1.25,0.42,4.46,6,2,4198.62,121.07,3936.92,75.99,F58 CHOROBY ZAPALNE JELIT,1a,2014,2014
,,254,254,1.0,0.0,0.04,16,9,19041.04,366.48,6505.69,125.24,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2014,2014
,,10400,10855,1.04,0.15,1.59,5,4,4556.13,88.26,3415.02,65.87,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2014,2014
,,13597,14226,1.05,0.2,2.08,5,4,2084.48,40.59,1324.65,25.55,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2014,2014
,,65320,66602,1.02,0.92,9.73,3,2,2610.88,50.61,2591.08,50.22,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2014,2014
,,26906,27148,1.01,0.38,3.97,2,2,1906.87,36.93,1865.01,36.12,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2014,2014
,,9880,9884,1.0,0.14,1.44,5,4,3779.19,73.21,3650.02,70.36,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2014,2014
,,19542,19550,1.0,0.27,2.86,4,3,2451.78,47.28,2433.19,46.92,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2014,2014
,,1679,1713,1.02,0.02,0.25,3,2,1599.78,30.85,1558.17,30.05,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2014,2014
,,19167,20389,1.06,0.28,2.98,3,3,1272.16,24.77,1255.96,24.44,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2014,2014
,,3719,3992,1.07,0.06,0.58,1,2,439.44,8.51,432.4,8.38,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2014,2014
,,2600,2709,1.04,0.04,0.4,5,2,2094.88,47.54,2022.28,39.0,F96 CHOROBY ODBYTU,1a,2014,2014
,,790,796,1.01,0.01,0.3,10,7,17075.66,329.38,14677.28,283.14,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2014,2014
,,1321,1760,1.33,0.02,0.65,4,3,8569.05,165.47,8306.06,160.29,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2014,2014
,,369,389,1.05,0.01,0.14,6,2,5332.54,102.94,2936.8,56.86,G12 DUŻE ZABIEGI WĄTROBY *,1a,2014,2014
,,360,366,1.02,0.01,0.14,4,1,2424.78,46.73,1141.9,22.0,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2014,2014
,,777,807,1.04,0.01,0.3,1,1,469.69,9.06,466.83,9.0,G14 MAŁE ZABIEGI WĄTROBY *,1a,2014,2014
,,6718,7256,1.08,0.1,2.7,6,2,3203.62,63.19,2944.35,56.78,G16 OSTRE CHOROBY WĄTROBY,1a,2014,2014
,,21795,25639,1.18,0.36,9.53,9,6,5484.6,124.21,5165.39,99.8,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2014,2014
,,38585,44986,1.17,0.62,16.72,3,2,2307.7,117.54,2104.19,40.63,G18A PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW  > 17 R. Ż.,1a,2014,2014
,,2526,2950,1.17,0.04,1.1,2,2,2129.05,42.57,1978.87,38.19,G18B PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW < 18 R. Ż.,1a,2014,2014
,,1118,1122,1.0,0.02,0.42,15,10,16974.22,327.38,14275.55,275.26,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2014,2014
,,812,818,1.01,0.01,0.3,12,13,6265.12,120.95,4872.74,94.24,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2014,2014
,,12680,12684,1.0,0.18,4.71,4,3,4218.17,82.23,3670.17,70.82,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2014,2014
,,74269,74320,1.0,1.03,27.62,3,3,3335.24,64.88,3234.78,62.54,G25 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO *,1a,2014,2014
,,16305,17406,1.07,0.24,6.47,4,2,1544.19,29.91,1416.04,27.34,G26 CHOROBY DRÓG ŻÓŁCIOWYCH,1a,2014,2014
,,3999,4644,1.16,0.06,1.73,5,2,3547.46,70.22,3365.61,64.94,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2014,2014
,,12,12,1.0,0.0,0.0,17,11,83272.02,1601.39,82108.0,1579.0,G30 PRZESZCZEPIENIE TRZUSTKI *,1a,2014,2014
,,1365,1371,1.0,0.02,0.51,14,8,24755.36,488.67,15925.54,306.56,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2014,2014
,,654,666,1.02,0.01,0.25,10,7,9739.15,187.33,5998.61,115.4,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2014,2014
,,1910,2014,1.05,0.03,0.75,3,2,8536.88,166.28,8209.57,158.25,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2014,2014
,,19453,24359,1.25,0.34,9.05,4,2,4428.36,85.75,4221.35,81.5,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2014,2014
,,4883,5252,1.08,0.07,1.95,1,0,2395.48,46.27,2393.29,46.23,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2014,2014
,,4301,4467,1.04,0.06,1.66,13,10,20575.55,398.27,15259.46,294.7,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2014,2014
,,18976,21000,1.11,0.29,7.8,6,6,3843.03,74.51,2966.26,57.22,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2014,2014
,,10412,12508,1.2,0.17,4.65,5,2,2936.43,61.2,2746.25,53.03,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2014,2014
,,1529,1533,1.0,0.02,0.57,8,7,10510.76,221.82,5756.17,110.87,G42 ZABIEGI ŚLEDZIONY *,1a,2014,2014
,,1280,1295,1.01,0.02,0.21,7,7,9751.37,191.46,4754.87,92.03,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2014,2014
,,1519,1534,1.01,0.02,0.25,12,10,5894.55,154.1,5315.5,102.82,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2014,2014
,,6629,6676,1.01,0.09,1.08,11,9,9155.15,189.58,8635.64,167.09,"H04 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA CEMENTOWA, BIPOLARNA BIODRA *",1a,2014,2014
,,22915,23179,1.01,0.32,3.74,9,8,12345.99,251.83,12102.22,234.27,"H05 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA, BEZCEMENTOWA BIODRA *",1a,2014,2014
,,20385,20730,1.02,0.29,3.34,8,8,19950.49,405.82,19709.83,381.43,"H06 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA LUB KOLANA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2014,2014
,,1626,1659,1.02,0.02,0.27,11,8,13981.3,278.57,13450.19,259.7,H07 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA *,1a,2014,2014
,,2185,2229,1.02,0.03,0.36,12,8,26426.49,544.31,25535.82,492.85,H08 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA *,1a,2014,2014
,,223,228,1.02,0.0,0.04,14,15,9706.18,191.93,9141.93,176.39,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2014,2014
,,695,759,1.09,0.01,0.12,19,18,17711.25,360.76,16438.33,317.68,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2014,2014
,,325,331,1.02,0.0,0.05,12,9,32956.99,666.88,12832.73,246.8,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2014,2014
,,151,158,1.05,0.0,0.03,21,21,15568.96,299.42,12857.78,247.34,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2014,2014
,,15784,16054,1.02,0.22,2.59,2,2,4318.38,83.86,4318.01,83.85,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2014,2014
,,56313,57368,1.02,0.8,9.25,2,2,2746.12,53.51,2745.24,53.41,H22 ARTROSKOPIA LECZNICZA *,1a,2014,2014
,,2020,2029,1.0,0.03,0.33,2,2,1490.7,29.88,1481.36,28.58,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2014,2014
,,10471,10791,1.03,0.15,1.74,4,3,13068.67,253.92,12944.0,249.32,H31 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2014,2014
,,20452,21308,1.04,0.3,3.44,3,2,4744.53,93.47,4675.73,90.67,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2014,2014
,,25036,26760,1.07,0.37,4.31,2,2,1256.98,24.6,1252.83,24.23,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2014,2014
,,1396,1457,1.04,0.02,0.23,3,2,10951.74,211.48,10820.75,208.67,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2014,2014
,,14905,15555,1.04,0.22,2.51,2,2,4222.81,82.9,4153.75,80.41,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2014,2014
,,25218,26155,1.04,0.36,4.22,1,2,1236.83,24.29,1235.58,23.92,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2014,2014
,,4426,4574,1.03,0.06,0.74,9,8,29188.14,637.41,26761.96,516.84,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2014,2014
,,13991,14249,1.02,0.2,2.3,6,3,14417.29,304.69,13947.15,271.31,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2014,2014
,,2861,3027,1.06,0.04,0.49,3,2,9624.12,209.54,9373.27,181.66,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2014,2014
,,2787,3114,1.12,0.04,0.5,0,0,3223.37,66.61,3217.42,62.44,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2014,2014
,,3277,3291,1.0,0.05,0.53,6,4,1570.25,34.79,1554.25,30.01,H56 ZESPOŁY BÓLOWE KRĘGOSŁUPA > 3 DNI,1a,2014,2014-01-01T00:00:00-2014-04-30T00:00:00
,,1850,1910,1.03,0.03,0.31,2,3,631.49,16.77,617.89,11.96,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2014,2014-05-01T00:00:00-2014-12-31T00:00:00
,,4808,4843,1.01,0.07,0.78,7,4,1573.0,38.15,1543.5,29.99,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2014,2014
,,111,111,1.0,0.0,0.02,23,18,34077.11,659.37,23107.14,448.4,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2014,2014
,,383,384,1.0,0.01,0.06,18,15,18918.18,371.18,16133.68,315.54,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2014,2014
,,46515,47054,1.01,0.65,7.59,8,4,5033.27,100.86,4660.6,89.95,H62 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ *,1a,2014,2014
,,41587,42031,1.01,0.58,6.78,3,2,3695.05,72.15,3612.89,69.76,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2014,2014
,,25372,26222,1.03,0.36,4.23,1,1,784.73,15.3,768.08,14.79,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2014,2014
,,1989,1999,1.0,0.03,0.32,18,11,5673.09,116.6,5014.49,96.71,"H66 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA > 10 DNI",1a,2014,2014
,,1684,1693,1.01,0.02,0.27,5,4,2758.82,53.21,2328.92,44.93,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2014,2014
,,8815,9409,1.07,0.13,1.52,11,7,7414.35,147.02,6246.92,120.61,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2014,2014
,,3045,3147,1.03,0.04,0.51,2,1,1412.07,27.14,1260.92,24.37,H74 MNIEJSZE AMPUTACJE *,1a,2014,2014
,,2503,2634,1.05,0.04,0.42,16,11,11231.04,220.92,10461.67,202.12,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2014,2014
,,3386,3498,1.03,0.05,0.56,3,2,3771.49,73.23,3575.41,69.12,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2014,2014
,,68291,72044,1.06,1.0,11.62,1,0,1874.65,36.84,1847.35,35.98,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2014,2014
,,9942,10160,1.02,0.14,1.64,0,0,532.35,10.38,513.03,10.0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2014,2014
,,1838,1843,1.0,0.03,0.3,3,2,809.59,15.59,638.19,12.3,H85 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż.,1a,2014,2014
,,7869,8240,1.05,0.11,1.33,2,2,1188.24,26.22,1162.7,22.44,H86 CHOROBY TKANEK MIĘKKICH,1a,2014,2014
,,15178,15634,1.03,0.22,2.52,9,5,3595.69,82.67,3545.89,68.28,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2014,2014-01-01T00:00:00-2014-04-30T00:00:00
