branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,3115,3118,1.0,0.06,0.53,3,1,,,,,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2021,2021
,,22937,26016,1.13,0.47,4.46,2,1,,,,,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2021,2021
,,17852,20300,1.14,0.36,3.48,2,1,,,,,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2021,2021
,,4056,4115,1.01,0.07,0.71,3,3,,,,,E71 OMDLENIE I ZAPAŚĆ,1a,2021,2021
,,2491,2515,1.01,0.05,0.43,3,3,,,,,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ >17 R.Ż.,1a,2021,2021
,,12728,13626,1.07,0.24,2.34,4,3,,,,,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2021,2021
,,318,343,1.08,0.01,0.06,3,0,,,,,E74E WRODZONE WADY SERCA > 65 R.Ż.,1a,2021,2021
,,2178,2377,1.09,0.04,0.41,2,0,,,,,E74F WRODZONE WADY SERCA > 17 R.Ż. I < 66 R.Ż.,1a,2021,2021
,,12453,13144,1.06,0.24,2.25,5,3,,,,,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2021,2021
,,431,432,1.0,0.01,0.07,9,8,,,,,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2021,2021
,,640,656,1.02,0.01,0.11,4,3,,,,,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2021,2021
,,16499,16849,1.02,0.3,2.89,4,3,,,,,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2021,2021
,,218,218,1.0,0.0,0.04,1,1,,,,,E89 KOMPLEKSOWA DIAGNOSTYKA KARDIOLOGICZNA,1a,2021,2021
,,504,510,1.01,0.01,0.11,15,12,,,,,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2021,2021
,,2168,2522,1.16,0.05,0.54,3,2,,,,,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2021,2021
,,2609,3788,1.45,0.07,0.8,2,2,,,,,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2021,2021
,,6257,6388,1.02,0.11,1.36,0,0,,,,,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2021,2021
,,5819,6182,1.06,0.11,1.31,4,3,,,,,F07E CHOROBY PRZEŁYKU > 65 R.Ż.,1a,2021,2021
,,7852,8376,1.07,0.15,1.78,3,3,,,,,F07F CHOROBY PRZEŁYKU < 66 R.Ż.,1a,2021,2021
,,1211,1212,1.0,0.02,0.26,12,8,,,,,F11E KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2021,2021
,,976,979,1.0,0.02,0.21,11,9,,,,,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2021,2021
,,6425,6477,1.01,0.12,1.38,6,5,,,,,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2021,2021
,,7074,7435,1.05,0.13,1.58,2,0,,,,,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2021,2021
,,5257,5275,1.0,0.09,1.12,3,3,,,,,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2021,2021
,,14455,15353,1.06,0.28,3.26,4,3,,,,,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2021,2021
,,15344,16118,1.05,0.29,3.42,3,3,,,,,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2021,2021
,,5560,5628,1.01,0.1,1.2,10,8,,,,,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2021,2021
,,6031,6089,1.01,0.11,1.29,7,0,,,,,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2021,2021
,,1679,1791,1.07,0.03,0.38,5,1,,,,,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2021,2021
,,1456,1536,1.05,0.03,0.33,3,3,,,,,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2021,2021
,,16566,16640,1.0,0.3,3.53,9,7,,,,,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2021,2021
,,8000,8260,1.03,0.15,1.75,6,2,,,,,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2021,2021
,,1614,1634,1.01,0.03,0.35,7,7,,,,,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2021,2021
,,56710,58417,1.03,1.05,12.41,1,0,,,,,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2021,2021
,,33621,37470,1.11,0.67,7.96,3,3,,,,,F36 CHOROBY JELITA GRUBEGO,1a,2021,2021
,,27112,27363,1.01,0.49,5.81,4,3,,,,,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2021,2021
,,626,629,1.0,0.01,0.13,10,7,,,,,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2021,2021
,,3261,3421,1.05,0.06,0.73,6,2,,,,,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2021,2021
,,5627,5877,1.04,0.11,1.25,3,2,,,,,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2021,2021
,,1361,1414,1.04,0.03,0.3,1,1,,,,,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2021,2021
,,47224,49434,1.05,0.89,10.5,3,3,,,,,F46 CHOROBY JAMY BRZUSZNEJ,1a,2021,2021
,,547,559,1.02,0.01,0.12,7,5,,,,,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2021,2021
,,863,874,1.01,0.02,0.19,5,4,,,,,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2021,2021
,,143,143,1.0,0.0,0.03,11,7,,,,,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2021,2021
,,1158,1260,1.09,0.02,0.27,4,2,,,,,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2021,2021
,,12162,13689,1.13,0.25,2.91,10,3,,,,,F58E CHOROBY ZAPALNE JELIT > 65 R.Ż,1a,2021,2021
,,12246,14983,1.22,0.27,3.18,4,0,,,,,F58F CHOROBY ZAPALNE JELIT < 66 R.Ż.,1a,2021,2021
,,175,176,1.01,0.0,0.04,15,6,,,,,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2021,2021
,,10528,10961,1.04,0.2,2.33,5,4,,,,,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2021,2021
,,11272,11704,1.04,0.21,2.49,4,3,,,,,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2021,2021
,,58287,59217,1.02,1.06,12.58,2,2,,,,,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2021,2021
,,13094,13169,1.01,0.24,2.8,2,2,,,,,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2021,2021
,,3861,3861,1.0,0.07,0.82,4,3,,,,,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2021,2021
,,14212,14212,1.0,0.26,3.02,3,3,,,,,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2021,2021
,,274,285,1.04,0.01,0.06,6,5,,,,,F86E CHOROBY WYROSTKA ROBACZKOWEGO > 65 R.Ż.,1a,2021,2021
,,659,678,1.03,0.01,0.14,4,3,,,,,F86F CHOROBY WYROSTKA ROBACZKOWEGO < 66 R.Ż.,1a,2021,2021
,,12585,13156,1.05,0.24,2.79,2,2,,,,,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2021,2021
,,3610,3677,1.02,0.07,0.78,2,2,,,,,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2021,2021
,,1846,1947,1.05,0.03,0.41,5,5,,,,,F96 CHOROBY ODBYTU,1a,2021,2021
,,813,816,1.0,0.01,0.39,8,7,,,,,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2021,2021
,,1771,2123,1.2,0.04,1.02,4,2,,,,,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2021,2021
,,97,100,1.03,0.0,0.05,5,2,,,,,G12 DUŻE ZABIEGI WĄTROBY *,1a,2021,2021
,,233,235,1.01,0.0,0.11,4,2,,,,,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2021,2021
,,1514,1583,1.05,0.03,0.76,1,1,,,,,G14 MAŁE ZABIEGI WĄTROBY *,1a,2021,2021
,,4308,4806,1.12,0.09,2.32,5,3,,,,,G16 OSTRE CHOROBY WĄTROBY,1a,2021,2021
,,18631,20682,1.11,0.37,9.97,9,6,,,,,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2021,2021
,,17630,19893,1.13,0.36,9.59,4,3,,,,,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2021,2021
,,722,738,1.02,0.01,0.36,13,8,,,,,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2021,2021
,,603,617,1.02,0.01,0.3,9,2,,,,,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2021,2021
,,18022,18036,1.0,0.32,8.69,3,3,,,,,G25E WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO > 65 R.Ż. *,1a,2021,2021
,,44949,44963,1.0,0.81,21.67,3,2,,,,,G25F WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 66 R.Ż *,1a,2021,2021
,,6625,7075,1.07,0.13,3.41,5,5,,,,,G26E CHOROBY DRÓG ŻÓŁCIOWYCH > 65 R.Ż.,1a,2021,2021
,,5050,5359,1.06,0.1,2.58,3,1,,,,,G26F CHOROBY DRÓG ŻÓŁCIOWYCH < 66 R.Ż.,1a,2021,2021
,,4089,4675,1.14,0.08,2.25,4,3,,,,,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2021,2021
,,3,3,1.0,0.0,0.0,34,21,,,,,G30 PRZESZCZEPIENIE TRZUSTKI *,1a,2021,2021
,,447,447,1.0,0.01,0.22,9,7,,,,,G31G RESEKCJE TRZUSTKI BEZ ZABIEGÓW REKONSTRUKCYJNYCH *,1a,2021,2021
,,841,841,1.0,0.02,0.41,14,8,,,,,G31H KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) *,1a,2021,2021
,,222,222,1.0,0.0,0.11,14,9,,,,,G31O KOMPLEKSOWE ZABIEGI TRZUSTKI Z REKONSTRUKCJĄ (PANKREATODUODENEKTOMIE) W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2021,2021
,,462,472,1.02,0.01,0.23,8,6,,,,,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2021,2021
,,3399,3755,1.1,0.07,1.81,4,2,,,,,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2021,2021
,,19357,25058,1.29,0.45,12.08,3,2,,,,,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2021,2021
,,12427,13611,1.1,0.24,6.56,1,0,,,,,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2021,2021
,,5859,6100,1.04,0.11,2.94,10,7,,,,,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2021,2021
,,14526,15744,1.08,0.28,7.59,6,5,,,,,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2021,2021
,,7081,8431,1.19,0.15,4.06,4,0,,,,,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2021,2021
,,1100,1103,1.0,0.02,0.53,7,7,,,,,G42 ZABIEGI ŚLEDZIONY *,1a,2021,2021
,,3703,3774,1.02,0.07,0.69,5,4,,,,,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2021,2021
,,113,113,1.0,0.0,0.02,8,7,,,,,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2021,2021
,,382,387,1.01,0.01,0.07,10,10,,,,,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2021,2021
,,811,878,1.08,0.02,0.16,15,7,,,,,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2021,2021
,,1399,1439,1.03,0.03,0.26,9,7,,,,,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2021,2021
,,383,421,1.1,0.01,0.08,14,8,,,,,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2021,2021
,,15153,15289,1.01,0.27,2.81,7,6,,,,,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2021,2021
,,34778,35633,1.02,0.64,6.56,6,5,,,,,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2021,2021
,,25516,26143,1.02,0.47,4.81,6,5,,,,,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2021,2021
,,944,970,1.03,0.02,0.18,8,7,,,,,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
,,1748,1805,1.03,0.03,0.33,8,7,,,,,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2021,2021
,,515,525,1.02,0.01,0.1,7,5,,,,,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2021,2021
,,724,731,1.01,0.01,0.13,7,7,,,,,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2021,2021
,,9922,10004,1.01,0.18,1.84,2,2,,,,,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
,,16097,16334,1.01,0.29,3.01,2,2,,,,,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
,,1621,1627,1.0,0.03,0.3,2,2,,,,,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
,,1881,1909,1.01,0.03,0.35,5,2,,,,,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
,,13559,13771,1.02,0.25,2.53,3,2,,,,,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
,,20503,21076,1.03,0.38,3.88,2,2,,,,,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2021,2021
,,15885,16363,1.03,0.29,3.01,2,2,,,,,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2021,2021
,,102,103,1.01,0.0,0.02,7,4,,,,,H40 REPLANTACJA KOŃCZYNY GÓRNEJ *,1a,2021,2021
,,2134,2207,1.03,0.04,0.41,2,2,,,,,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2021,2021
,,18645,19142,1.03,0.34,3.52,2,2,,,,,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2021,2021
,,25588,26965,1.05,0.48,4.96,0,0,,,,,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2021,2021
,,8693,12511,1.44,0.22,2.3,0,0,,,,,H44 WPROWADZENIE CZYNNIKÓW WZROSTU POCHODZENIA AUTOGENICZNEGO*,1a,2021,2021
,,6057,6219,1.03,0.11,1.14,7,4,,,,,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2021,2021
,,16277,17011,1.05,0.31,3.13,4,3,,,,,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2021,2021
,,5825,6151,1.06,0.11,1.13,2,2,,,,,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2021,2021
,,8882,10160,1.14,0.18,1.87,0,0,,,,,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2021,2021
,,1471,1503,1.02,0.03,0.28,1,1,,,,,H56C ZESPOŁY BÓLOWE KRĘGOSLUPA < 4 DNI,1a,2021,2021
,,2058,2078,1.01,0.04,0.38,6,4,,,,,H56D ZESPOŁY BÓLOWE KRĘGOSŁUPA >3 DNI,1a,2021,2021
,,193,194,1.01,0.0,0.04,14,7,,,,,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2021,2021
,,403,404,1.0,0.01,0.07,13,10,,,,,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2021,2021
,,24696,25050,1.01,0.45,4.61,7,6,,,,,H62E ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ > 65 R.Ż. *,1a,2021,2021
,,26075,26444,1.01,0.47,4.87,4,2,,,,,H62F ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 66 R.Ż. *,1a,2021,2021
,,34773,35104,1.01,0.63,6.46,2,2,,,,,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2021,2021
,,7966,8378,1.05,0.15,1.54,1,1,,,,,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2021,2021
,,1560,1576,1.01,0.03,0.29,5,2,,,,,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2021,2021
,,8286,8778,1.06,0.16,1.62,9,7,,,,,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2021,2021
,,1096,1135,1.04,0.02,0.21,4,2,,,,,H74E MNIEJSZE AMPUTACJE > 65 R.Ż. *,1a,2021,2021
,,1286,1318,1.02,0.02,0.24,2,1,,,,,H74F MNIEJSZE AMPUTACJE < 66 R.Ż. *,1a,2021,2021
,,978,1013,1.04,0.02,0.19,4,2,,,,,"H80 ARTROTOMIE W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2021,2021
,,1453,1537,1.06,0.03,0.28,16,11,,,,,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2021,2021
,,1652,1676,1.01,0.03,0.31,2,2,,,,,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2021,2021
,,57249,59593,1.04,1.07,10.97,2,0,,,,,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2021,2021
,,370,381,1.03,0.01,0.07,4,2,,,,,H83O ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2021,2021
,,14054,14320,1.02,0.26,2.64,1,0,,,,,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2021,2021
,,109,110,1.01,0.0,0.02,2,2,,,,,H84O MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2021,2021
,,818,879,1.07,0.02,0.16,3,0,,,,,H85E POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 65 R.Ż.,1a,2021,2021
,,1156,1213,1.05,0.02,0.22,2,0,,,,,H85F POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż. I < 66 R.Ż.,1a,2021,2021
,,2757,3023,1.1,0.05,0.56,2,0,,,,,H86 CHOROBY TKANEK MIĘKKICH,1a,2021,2021
,,5449,6188,1.14,0.11,1.14,0,0,,,,,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2021,2021
,,31588,33798,1.07,0.61,6.22,6,4,,,,,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2021,2021
,,1248,1429,1.14,0.03,0.26,7,3,,,,,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2021,2021
,,7957,8595,1.08,0.15,1.58,1,1,,,,,H89C CHOROBY NIEZAPALNE KOŚCI I STAWÓW < 4 DNI,1a,2021,2021
,,9838,10307,1.05,0.18,1.9,6,4,,,,,H89D CHOROBY NIEZAPALNE KOŚCI I STAWÓW > 3 DNI,1a,2021,2021
,,10,10,1.0,0.0,0.0,14,11,,,,,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2021,2021
,,1603,2139,1.33,0.04,0.39,4,0,,,,,H96CE UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 65 R.Ż.,1a,2021,2021
,,5832,8621,1.48,0.15,1.59,2,0,,,,,H96CF UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ < 66 R.Ż.,1a,2021,2021
,,6171,6580,1.07,0.12,1.21,7,4,,,,,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2021,2021
,,410,418,1.02,0.01,0.08,6,4,,,,,H98 KRYSTALOPATIE,1a,2021,2021
,,243,247,1.02,0.0,0.16,1,1,,,,,J01G RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2021,2021
,,2538,2598,1.02,0.05,1.72,4,3,,,,,J01H RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2021,2021
,,15474,16003,1.03,0.29,10.61,3,2,,,,,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2021,2021
,,1029,1054,1.02,0.02,0.7,3,3,,,,,J03E DUŻE ZABIEGI W OBRĘBIE PIERSI > 65 R.Ż. *,1a,2021,2021
,,1580,1615,1.02,0.03,1.07,3,2,,,,,J03F DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. *,1a,2021,2021
,,610,625,1.02,0.01,0.41,3,2,,,,,J03O DUŻE ZABIEGI W OBRĘBIE PIERSI < 66 R.Ż. W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2021,2021
,,233,240,1.03,0.0,0.16,6,7,,,,,J04G ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM TKANKI WŁASNEJ*,1a,2021,2021
,,1748,1942,1.11,0.03,1.29,3,2,,,,,J04H ZABIEGI REKONSTRUKCYJNE PIERSI Z ZASTOSOWANIEM PROTEZY/ EKSPANDERA*,1a,2021,2021
,,5375,5443,1.01,0.1,3.61,2,2,,,,,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2021,2021
,,2576,2624,1.02,0.05,1.74,0,0,,,,,J06 MAŁA CHIRURGIA PIERSI *,1a,2021,2021
,,1235,1265,1.02,0.02,0.84,1,0,,,,,J07 CHOROBY PIERSI ŁAGODNE *,1a,2021,2021
,,5135,6842,1.33,0.12,4.54,1,0,,,,,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2021,2021
,,3862,4037,1.05,0.07,2.68,0,0,,,,,J10 BIOPSJA MAMMOTOMICZNA *,1a,2021,2021
,,45,46,1.02,0.0,0.03,34,1,,,,,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2021,2021
,,790,797,1.01,0.01,0.53,23,11,,,,,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2021,2021
,,1091,1132,1.04,0.02,0.75,11,6,,,,,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2021,2021
,,1,1,1.0,0.0,0.0,33,33,,,,,J25 EKSTREMALNE OPARZENIA > 15 DNI,1a,2021,2021
,,147,148,1.01,0.0,0.1,13,11,,,,,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2021,2021
,,478,486,1.02,0.01,0.32,10,6,,,,,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2021,2021
,,864,873,1.01,0.02,0.58,3,2,,,,,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2021,2021
