branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,4727,4910,1.04,0.07,0.54,2,2,15175.75,298.56,15173.79,298.49,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2010,2010
,,830,834,1.0,0.01,0.09,2,2,6543.03,129.74,6540.28,129.69,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2010,2010
,,918,1054,1.15,0.01,0.12,16,15,9763.65,211.61,8708.96,172.02,E51 ZAPALENIE WSIERDZIA,1a,2010,2010
,,9721,10876,1.12,0.15,1.19,8,7,5028.81,100.9,4393.33,87.0,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2010,2010
,,127248,148508,1.17,2.07,16.29,7,7,2598.07,52.18,2400.01,47.52,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2010,2010
,,18868,21318,1.13,0.3,2.34,7,7,1886.23,37.72,1599.2,31.67,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2010,2010
,,6059,6263,1.03,0.09,0.69,7,7,2100.78,42.44,2050.81,40.56,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2010,2010
,,56863,61218,1.08,0.85,6.72,5,3,2058.89,41.48,2015.32,40.0,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2010,2010
,,47303,50340,1.06,0.7,5.52,4,3,1584.09,31.6,1566.57,31.0,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2010,2010
,,3916,3925,1.0,0.05,0.43,1,0,5669.13,112.41,2317.12,46.0,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2010,2010
,,47388,56252,1.19,0.79,6.17,4,2,1606.98,33.08,1578.22,31.31,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2010,2010
,,37623,44784,1.19,0.63,4.91,3,2,789.12,16.64,774.18,15.39,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2010,2010
,,438,538,1.23,0.01,0.06,4,0,10078.06,198.67,9401.13,185.4,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2010,2010
,,1987,2323,1.17,0.03,0.25,3,2,2077.36,41.01,2064.72,40.76,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2010,2010
,,24444,25071,1.03,0.35,2.75,3,2,1242.05,27.08,1227.32,24.39,E71 OMDLENIE I ZAPAŚĆ,1a,2010,2010
,,9469,9583,1.01,0.13,1.05,2,2,475.72,9.51,473.59,9.38,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ > 17 R.Ż.,1a,2010,2010
,,38227,42977,1.12,0.6,4.72,6,7,2945.08,58.78,2878.95,57.0,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2010,2010
,,3494,3917,1.12,0.05,0.43,2,0,3897.12,76.95,3854.53,76.0,E74 WRODZONE WADY SERCA > 17 R.Ż.,1a,2010,2010
,,2848,3722,1.31,0.05,0.41,4,2,13229.67,260.08,10227.71,200.99,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2010,2010
,,3913,4619,1.18,0.06,0.51,3,2,2648.64,52.02,2347.52,46.11,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2010,2010
,,48093,54007,1.12,0.75,5.93,6,7,2781.57,56.04,2635.98,52.26,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2010,2010
,,377,471,1.25,0.01,0.05,5,2,13976.82,275.32,11647.02,229.62,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2010,2010
,,4804,5317,1.11,0.07,0.58,3,2,2784.14,55.72,2735.57,53.98,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2010,2010
,,1311,1322,1.01,0.02,0.14,10,8,4185.97,82.91,4171.45,82.21,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2010,2010
,,1683,1697,1.01,0.02,0.19,6,4,3025.96,60.06,3023.86,60.04,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2010,2010
,,71974,74562,1.04,1.04,8.18,4,3,1349.61,27.36,1337.22,26.55,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2010,2010
,,484,487,1.01,0.01,0.07,20,14,34498.77,684.1,19494.39,386.89,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2010,2010
,,1853,2335,1.26,0.03,0.35,3,0,11375.54,225.51,11032.79,218.62,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2010,2010
,,2973,4381,1.47,0.06,0.66,2,0,2681.59,53.06,2613.63,51.73,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2010,2010
,,30573,31664,1.04,0.44,4.74,0,0,550.12,10.98,545.88,10.9,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2010,2010
,,19380,20765,1.07,0.29,3.11,4,2,2276.0,45.84,2166.69,42.98,F07 CHOROBY PRZEŁYKU,1a,2010,2010
,,3721,3732,1.0,0.05,0.56,13,14,15404.93,306.0,12284.67,241.82,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2010,2010
,,5539,5624,1.02,0.08,0.84,8,7,7013.93,138.38,5575.51,110.15,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2010,2010
,,20379,21546,1.06,0.3,3.22,1,0,2035.56,41.83,1907.17,37.74,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2010,2010
,,58726,61522,1.05,0.86,9.2,4,2,1878.09,37.63,1796.3,35.68,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2010,2010
,,3579,3600,1.01,0.05,0.54,13,8,13997.88,277.63,10578.13,208.46,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2010,2010
,,4861,4924,1.01,0.07,0.74,8,0,9155.43,180.91,7040.94,138.68,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2010,2010
,,6880,7589,1.1,0.11,1.14,2,2,2806.3,56.23,2480.73,49.09,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2010,2010
,,12213,12261,1.0,0.17,1.83,12,9,14127.23,278.07,12109.12,238.27,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2010,2010
,,6844,7005,1.02,0.1,1.05,11,9,7390.22,145.55,5854.03,115.36,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2010,2010
,,93938,97976,1.04,1.37,14.66,0,0,1778.45,35.45,1777.29,35.42,F33 ŚREDNIE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO,1a,2010,2010
,,33849,37521,1.11,0.52,5.61,4,2,2352.69,47.39,2258.72,44.76,F36 CHOROBY JELITA GRUBEGO,1a,2010,2010
,,19275,19601,1.02,0.27,2.93,9,7,8704.51,176.11,6445.66,126.96,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
,,4045,4605,1.14,0.06,0.69,3,2,2615.47,51.97,2372.08,46.94,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
,,3507,4167,1.19,0.06,0.62,0,0,1508.51,29.7,1507.68,29.68,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2010,2010
,,101029,105968,1.05,1.48,15.85,3,2,1537.71,30.91,1450.72,28.81,F46 CHOROBY JAMY BRZUSZNEJ,1a,2010,2010
,,11155,11414,1.02,0.16,1.71,4,3,1710.66,34.37,1647.07,32.7,F47 CHOROBY INFEKCYJNE JELIT,1a,2010,2010
,,281,294,1.05,0.0,0.04,13,9,10471.28,207.64,7860.08,154.46,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
,,773,816,1.06,0.01,0.12,9,3,9498.13,198.04,6899.86,135.52,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2010,2010
,,3218,3355,1.04,0.05,0.5,1,0,1249.14,24.9,1244.27,24.7,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2010,2010
,,13882,16039,1.16,0.22,2.4,6,2,4106.88,86.79,3925.14,77.56,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2010,2010
,,2947,4191,1.42,0.06,0.63,3,2,3992.28,83.72,3873.5,76.08,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2010,2010
,,262,262,1.0,0.0,0.04,16,13,16732.6,330.47,6885.98,136.18,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
,,7672,7960,1.04,0.11,1.19,6,4,4273.02,85.25,3341.54,65.97,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2010,2010
,,5168,5653,1.09,0.08,0.85,3,0,1955.68,38.63,1766.94,34.9,F63 ŚREDNIE I ENDOSKOPOWE DIAGNOSTYCZNE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO,1a,2010,2010
,,14505,15230,1.05,0.21,2.28,5,4,1851.63,37.39,1309.83,25.94,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2010,2010
,,53084,54182,1.02,0.76,8.11,3,3,2559.73,51.0,2543.46,50.53,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2010,2010
,,32962,33387,1.01,0.47,4.99,3,2,1874.17,37.27,1853.1,36.66,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2010,2010
,,9192,9193,1.0,0.13,1.38,6,4,3658.96,80.98,3578.95,70.38,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2010,2010
,,22542,22543,1.0,0.31,3.37,4,4,2394.8,47.92,2387.72,46.99,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2010,2010
,,1963,1990,1.01,0.03,0.3,3,2,1502.99,29.7,1494.73,29.53,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2010,2010
,,16790,18122,1.08,0.25,2.71,3,0,1245.86,24.74,1240.26,24.63,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2010,2010
,,2628,2952,1.12,0.04,0.44,1,0,494.32,11.21,492.66,9.82,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2010,2010
,,3491,3636,1.04,0.05,0.54,4,3,2051.01,41.07,1984.13,39.11,F96 CHOROBY ODBYTU,1a,2010,2010
,,597,601,1.01,0.01,0.23,12,10,16956.72,332.87,14563.32,285.86,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2010,2010
,,866,994,1.15,0.01,0.37,7,2,8619.46,169.13,8266.68,162.19,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2010,2010
,,402,442,1.1,0.01,0.17,7,2,5206.42,102.48,2925.67,57.72,G12 DUŻE ZABIEGI WĄTROBY *,1a,2010,2010
,,349,427,1.22,0.01,0.16,4,2,1369.46,26.84,1119.13,21.94,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2010,2010
,,532,553,1.04,0.01,0.21,1,1,503.04,9.99,503.04,9.99,G14 MAŁE ZABIEGI WĄTROBY *,1a,2010,2010
,,5779,6244,1.08,0.09,2.36,7,2,3009.36,59.75,2852.09,56.43,G16 OSTRE CHOROBY WĄTROBY,1a,2010,2010
,,24210,29484,1.22,0.41,11.12,7,2,5136.19,101.87,4910.86,97.08,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2010,2010
,,39518,48276,1.22,0.67,18.21,3,2,2063.39,42.04,1988.2,39.36,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2010,2010
,,1481,1500,1.01,0.02,0.57,15,10,15663.93,308.23,13999.81,275.35,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2010,2010
,,970,984,1.01,0.01,0.37,14,14,6180.79,121.75,4812.98,94.92,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2010,2010
,,11871,11872,1.0,0.17,4.48,6,4,3863.38,76.49,3584.39,70.91,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2010,2010
,,76720,76750,1.0,1.07,28.95,3,3,3226.81,64.04,3165.0,62.67,G25 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO *,1a,2010,2010
,,17224,18462,1.07,0.26,6.96,5,3,1495.31,29.85,1428.15,28.45,G26 CHOROBY DRÓG ŻÓŁCIOWYCH,1a,2010,2010
,,3629,4148,1.14,0.06,1.56,6,2,3488.83,69.33,3378.63,66.83,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2010,2010
,,1146,1150,1.0,0.02,0.43,17,14,23627.1,465.7,16036.54,314.87,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2010,2010
,,520,532,1.02,0.01,0.2,13,8,9053.48,177.67,5975.32,117.31,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2010,2010
,,803,846,1.05,0.01,0.32,3,1,10062.94,199.07,9681.89,191.58,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2010,2010
,,16148,19532,1.21,0.27,7.37,4,1,4310.27,86.31,4155.72,82.5,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2010,2010
,,2804,3081,1.1,0.04,1.16,1,0,2503.92,49.89,2503.12,49.87,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2010,2010
,,3374,3481,1.03,0.05,1.31,15,8,19076.28,375.64,15052.49,296.62,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2010,2010
,,19061,20980,1.1,0.29,7.91,7,6,3528.0,71.93,2898.0,57.21,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2010,2010
,,11083,13477,1.22,0.19,5.08,6,2,2890.5,58.12,2730.74,53.99,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2010,2010
,,1325,1325,1.0,0.02,0.5,8,8,9237.25,190.26,5809.92,114.47,G42 ZABIEGI ŚLEDZIONY *,1a,2010,2010
,,899,910,1.01,0.01,0.14,8,7,8904.08,178.33,4625.03,92.22,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2010,2010
,,3021,3034,1.0,0.04,0.46,13,14,5573.72,113.47,5192.72,102.52,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2010,2010
,,4,7,1.75,0.0,0.0,7,5,1887.0,37.0,1887.0,37.0,H03 ENDOPROTEZOPLASTYKA PIERWOTNA DROBNYCH STAWÓW W OBRĘBIE RĘKI *,1a,2010,2010
,,7057,7123,1.01,0.1,1.09,13,11,8840.33,183.97,8458.67,167.22,"H04 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA CEMENTOWA, BIPOLARNA BIODRA *",1a,2010,2010
,,21566,21909,1.02,0.31,3.36,11,8,12058.16,244.84,11866.64,234.42,"H05 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA, BEZCEMENTOWA BIODRA *",1a,2010,2010
,,12928,13231,1.02,0.18,2.03,11,11,19552.7,392.17,19315.03,381.35,"H06 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA LUB KOLANA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2010,2010
,,1605,1651,1.03,0.02,0.25,14,11,13697.61,283.3,13251.23,261.84,H07 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA *,1a,2010,2010
,,1673,1704,1.02,0.02,0.26,15,14,25851.72,516.78,25173.66,495.37,H08 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA *,1a,2010,2010
,,216,218,1.01,0.0,0.03,16,17,9616.67,190.5,8845.76,175.28,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2010,2010
,,659,733,1.11,0.01,0.11,21,21,16589.5,329.25,15938.35,313.31,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2010,2010
,,223,227,1.02,0.0,0.03,15,15,35042.74,694.43,12611.58,250.15,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2010,2010
,,12419,12589,1.01,0.18,1.93,3,1,4737.38,94.73,4734.94,93.42,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2010,2010
,,52787,53897,1.02,0.75,8.25,2,2,2729.97,54.27,2729.67,54.09,H22 ARTROSKOPIA LECZNICZA *,1a,2010,2010
,,3855,3875,1.01,0.05,0.59,3,2,1454.87,28.91,1451.52,28.85,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2010,2010
,,4449,4610,1.04,0.06,0.71,6,3,13082.55,257.56,12908.44,254.09,H31 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2010,2010
,,14044,14602,1.04,0.2,2.24,4,3,4891.99,98.63,4808.98,95.13,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2010,2010
,,23242,24461,1.05,0.34,3.75,2,2,1254.85,25.36,1246.87,24.92,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2010,2010
,,869,888,1.02,0.01,0.14,4,2,10695.51,211.02,10613.46,209.41,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2010,2010
,,11249,11725,1.04,0.16,1.8,3,2,4275.31,85.01,4217.39,83.25,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2010,2010
,,25099,26006,1.04,0.36,3.98,1,0,1253.65,25.38,1246.48,24.89,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2010,2010
,,8457,8643,1.02,0.12,1.32,8,4,26701.93,550.1,26006.75,510.72,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2010,2010
,,6508,6682,1.03,0.09,1.02,6,4,14265.49,323.16,13821.24,272.16,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2010,2010
,,1434,1478,1.03,0.02,0.23,6,2,10311.52,259.53,9475.02,186.87,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2010,2010
,,837,921,1.1,0.01,0.14,0,0,3379.38,66.91,3378.85,66.9,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2010,2010
,,41072,42517,1.04,0.59,6.51,4,2,1533.76,34.15,1436.36,28.46,H56 ZESPOŁY BÓLOWE KRĘGOSŁUPA > 3 DNI,1a,2010,2010
,,94,94,1.0,0.0,0.01,24,8,28812.29,564.95,25629.58,502.54,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2010,2010
,,417,421,1.01,0.01,0.06,19,18,17529.55,358.69,15491.16,307.94,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2010,2010
,,49195,49727,1.01,0.69,7.62,9,4,4869.48,100.15,4592.24,90.63,H62 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ *,1a,2010,2010
,,38179,38596,1.01,0.54,5.91,3,2,3717.4,74.33,3633.47,71.76,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2010,2010
,,41794,43008,1.03,0.6,6.59,1,1,984.66,20.37,963.2,19.11,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2010,2010
,,3099,3118,1.01,0.04,0.48,20,11,5491.95,120.98,4949.52,97.49,"H66 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA > 10 DNI",1a,2010,2010
,,2515,2541,1.01,0.04,0.39,5,3,2639.4,52.18,2273.98,44.77,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2010,2010
,,8749,9294,1.06,0.13,1.42,13,7,6850.18,137.32,6201.46,122.23,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2010,2010
,,3953,4052,1.02,0.06,0.62,3,1,1271.72,25.38,1259.72,24.99,H74 MNIEJSZE AMPUTACJE *,1a,2010,2010
,,2672,2839,1.06,0.04,0.43,17,11,10749.81,212.3,10407.79,204.82,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2010,2010
,,13841,14246,1.03,0.2,2.18,4,2,3501.01,69.1,3408.61,67.28,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2010,2010
,,50131,52813,1.05,0.74,8.09,2,0,1908.53,38.58,1885.62,37.49,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2010,2010
,,18849,19828,1.05,0.28,3.04,0,0,569.2,11.34,564.87,11.25,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2010,2010
,,10844,10927,1.01,0.15,1.67,2,2,821.58,22.73,715.06,14.16,H85 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż.,1a,2010,2010
,,11621,12064,1.04,0.17,1.85,3,2,1910.96,38.26,1896.07,37.54,H86 CHOROBY TKANEK MIĘKKICH,1a,2010,2010
,,44356,55010,1.24,0.77,8.42,9,2,3273.41,68.57,3221.57,63.64,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2010,2010
,,3129,3349,1.07,0.05,0.51,10,2,3548.76,74.32,3361.3,66.49,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2010,2010
,,37742,46227,1.22,0.65,7.08,4,2,1953.82,42.71,1925.67,38.15,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2010,2010
,,56,71,1.27,0.0,0.01,11,2,8162.17,163.16,6667.69,131.07,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2010,2010
,,1492,1612,1.08,0.02,0.25,6,4,9248.17,181.62,9037.09,177.48,H92 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.,1a,2010,2010
,,12130,18196,1.5,0.25,2.79,6,2,4147.66,85.8,3958.16,78.49,H96 UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2010,2010
,,1253,1314,1.05,0.02,0.2,8,8,1845.34,36.49,1840.25,36.39,H98 KRYSTALOPATIE,1a,2010,2010
,,182,185,1.02,0.0,0.08,6,2,8750.48,173.37,8634.49,171.07,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2010,2010
,,12426,12645,1.02,0.18,5.67,6,7,5264.38,103.48,5209.87,102.4,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2010,2010
,,7684,7864,1.02,0.11,3.52,2,2,2643.52,52.03,2640.16,51.95,J03 DUŻE ZABIEGI W OBRĘBIE PIERSI *,1a,2010,2010
,,864,969,1.12,0.01,0.43,5,3,4835.79,95.15,4818.49,94.8,J04 ZABIEGI REKONSTRUKCYJNE PIERSI *,1a,2010,2010
,,950,990,1.04,0.01,0.44,1,0,1189.09,23.35,1189.09,23.35,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2010,2010
,,9394,9577,1.02,0.13,4.29,1,0,549.04,10.92,547.69,10.87,J06 MAŁA CHIRURGIA PIERSI *,1a,2010,2010
,,2462,2502,1.02,0.03,1.12,2,0,612.2,12.06,609.36,12.0,J07 CHOROBY PIERSI ŁAGODNE *,1a,2010,2010
,,6275,7385,1.18,0.1,3.31,2,0,1588.94,38.16,1425.7,28.13,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2010,2010
,,4259,4533,1.06,0.06,2.03,4,2,3877.5,76.14,3849.93,75.6,J09 WYCIĘCIE WĘZŁÓW CHŁONNYCH,1a,2010,2010
,,9164,9725,1.06,0.14,4.36,0,0,3043.08,60.0,3043.08,60.0,J10 BIOPSJA MAMMOTOMICZNA *,1a,2010,2010
,,650,653,1.0,0.01,0.3,26,14,53724.93,1252.39,45054.26,887.8,"J11 POWAŻNE OPARZENIA (ODMROŻENIA), OPARZENIA 3O/  >19% TBSA - JEDNEJ LUB WIELU OKOLIC CIAŁA Z PRZESZCZEPEM SKÓRY > 10 DNI *",1a,2010,2010
,,576,577,1.0,0.01,0.28,17,11,24162.3,478.71,21930.91,430.67,"J13 POWAŻNE OPARZENIA (ODMROŻENIA), OPARZENIA 3O/ >19% TBSA - JEDNEJ LUB WIELU OKOLIC CIAŁA BEZ PRZESZCZEPU SKÓRY > 10 DNI *",1a,2010,2010
