branch,hospital-types,product-category-code,product-category-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,value,value-percentage,name,catalog,year,period
,,6,przetoczenie preparatów krwi i innych substancji,14,8.59,0,8239.05,4.94,E22 PRZEZSKÓRNE WALWULOPLASTYKI > 17 R.Ż.*,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,4,1.03,0,1963.5,100.0,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2011,2011
,,5,pobyt w OAiIT,89,1.47,0,1014523.11,90.48,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,62,1.03,0,49888.2,4.45,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,12,6.7,0,11284.77,46.48,E38 USUNIĘCIE PRZEZŻYLNE ELEKTROD W PRZYPADKU POWIKŁAŃ,1a,2011,2011
,,5,pobyt w OAiIT,12,2.49,0,45872.46,98.02,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2011,2011
,,5,pobyt w OAiIT,42,4.04,0,1389897.41,76.44,E51 ZAPALENIE WSIERDZIA,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,165,15.87,0,163726.83,9.0,E51 ZAPALENIE WSIERDZIA,1a,2011,2011
,,5,pobyt w OAiIT,333,2.94,0,7176534.36,85.65,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,497,4.39,0,323761.89,3.86,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,6167,4.24,0,3583629.24,11.32,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2011,2011
,,5,pobyt w OAiIT,314,1.45,0,7050534.49,85.84,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,568,2.63,0,481036.14,5.86,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,172,2.83,0,103617.72,29.52,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,698,1.16,0,349742.98,14.53,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2011,2011
,,3,dializy,41,1.0,0,547128.0,3.43,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
,,5,pobyt w OAiIT,655,16.0,0,14997725.08,94.02,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,367,8.96,0,330788.65,2.07,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2011,2011
,,0,pozostałe świadczenia,14,2.41,0,6120.0,7.0,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,5,pobyt w OAiIT,8,1.38,0,73786.29,84.42,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,13,2.24,0,6881.94,7.87,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,247,1.01,0,125808.65,61.47,E71 OMDLENIE I ZAPAŚĆ,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,950,2.03,0,526240.11,16.19,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2011,2011
,,0,pozostałe świadczenia,919,22.21,0,1567485.0,12.32,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,4,leczenie żywieniowe,119,2.88,0,230387.4,1.81,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,5,pobyt w OAiIT,374,9.04,0,10464788.94,82.26,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,260,6.28,0,243654.35,1.92,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2011,2011
,,0,pozostałe świadczenia,1116,20.56,0,1872694.5,82.65,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1390,2.52,0,816208.12,9.3,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2011,2011
,,0,pozostałe świadczenia,52,11.98,0,103326.0,9.04,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2011,2011
,,2,chemioterapia,5,1.15,0,93442.04,8.18,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2011,2011
,,4,leczenie żywieniowe,9,2.07,0,22338.0,1.95,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2011,2011
,,5,pobyt w OAiIT,21,4.84,0,843181.47,73.78,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,38,8.76,0,80617.33,7.05,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2011,2011
,,0,pozostałe świadczenia,60,1.11,0,72165.0,13.64,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2011,2011
,,0,pozostałe świadczenia,9,1.63,0,14076.0,0.17,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,3,dializy,9,1.63,0,181152.0,2.21,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,4,leczenie żywieniowe,300,54.45,0,742514.0,9.05,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,5,pobyt w OAiIT,313,56.81,0,6882047.1,83.9,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,319,57.89,0,382590.53,4.66,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,4,leczenie żywieniowe,111,4.15,0,223176.0,12.14,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2011,2011
,,5,pobyt w OAiIT,72,2.69,0,1324061.49,72.03,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,211,7.89,0,249511.12,13.57,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,59,1.21,0,50440.68,18.96,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2011,2011
,,0,pozostałe świadczenia,277,1.99,0,70380.0,56.52,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2011,2011
,,0,pozostałe świadczenia,505,2.11,0,165447.95,8.51,F07 CHOROBY PRZEŁYKU,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1139,4.76,0,723354.39,37.21,F07 CHOROBY PRZEŁYKU,1a,2011,2011
,,0,pozostałe świadczenia,117,3.16,0,258676.0,1.98,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,4,leczenie żywieniowe,1288,34.75,0,2534348.4,19.45,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,5,pobyt w OAiIT,571,15.4,0,8369866.75,64.22,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1536,41.44,0,1662089.28,12.75,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,4,leczenie żywieniowe,577,9.68,0,996407.1,12.03,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,5,pobyt w OAiIT,397,6.66,0,5950969.82,71.88,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1018,17.08,0,984500.12,11.89,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,4,leczenie żywieniowe,244,1.0,0,226647.6,6.65,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,883,3.63,0,522179.34,15.33,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,5222,8.0,0,3118673.84,64.21,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2011,2011
,,0,pozostałe świadczenia,70,1.74,0,134458.28,0.65,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,4,leczenie żywieniowe,986,24.47,0,2947202.04,14.26,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,5,pobyt w OAiIT,628,15.58,0,15288828.87,73.98,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1521,37.74,0,1763839.06,8.53,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,4,leczenie żywieniowe,696,12.43,0,1443312.4,9.65,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,5,pobyt w OAiIT,564,10.08,0,11573123.41,77.4,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1148,20.51,0,1202283.72,8.04,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2011,2011
,,0,pozostałe świadczenia,607,8.35,0,212849.1,7.96,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2011,2011
,,4,leczenie żywieniowe,342,4.7,0,991424.0,37.07,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,359,4.94,0,280184.55,10.48,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2011,2011
,,0,pozostałe świadczenia,292,2.22,0,421370.22,1.43,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,4,leczenie żywieniowe,1773,13.48,0,2709956.2,9.16,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,5,pobyt w OAiIT,1544,11.74,0,21045166.17,71.17,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,4950,37.64,0,4105625.79,13.88,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,0,pozostałe świadczenia,91,1.19,0,201405.59,1.55,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,4,leczenie żywieniowe,609,7.96,0,1023883.96,7.88,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,5,pobyt w OAiIT,613,8.02,0,9896261.56,76.16,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1656,21.66,0,1315878.56,10.13,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2011,2011
,,2,chemioterapia,583,1.47,0,284088.55,6.56,F36 CHOROBY JELITA GRUBEGO,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,3507,8.86,0,2030543.13,46.86,F36 CHOROBY JELITA GRUBEGO,1a,2011,2011
,,4,leczenie żywieniowe,913,6.46,0,2192881.6,7.71,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,5,pobyt w OAiIT,1112,7.87,0,21618236.97,75.99,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,2655,18.78,0,3042575.03,10.7,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,4,leczenie żywieniowe,263,2.98,0,505857.44,5.5,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,5,pobyt w OAiIT,398,4.51,0,6897797.82,75.01,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1089,12.35,0,985204.05,10.71,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,3105,2.92,0,2167380.63,18.26,F46 CHOROBY JAMY BRZUSZNEJ,1a,2011,2011
,,4,leczenie żywieniowe,147,1.14,0,174318.0,14.5,F47 CHOROBY INFEKCYJNE JELIT,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,222,1.73,0,158071.47,13.15,F47 CHOROBY INFEKCYJNE JELIT,1a,2011,2011
,,4,leczenie żywieniowe,94,28.14,0,226236.0,26.53,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,5,pobyt w OAiIT,42,12.57,0,512421.48,60.08,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,90,26.95,0,102322.57,12.0,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,4,leczenie żywieniowe,116,12.22,0,319520.1,15.62,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,5,pobyt w OAiIT,48,5.06,0,1268232.54,62.0,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,170,17.91,0,211383.79,10.33,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2011,2011
,,0,pozostałe świadczenia,32,1.03,0,8160.0,18.04,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2011,2011
,,4,leczenie żywieniowe,307,1.77,0,680155.08,19.4,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1141,6.57,0,696940.44,19.88,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2011,2011
,,0,pozostałe świadczenia,475,10.87,0,124206.0,18.55,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2011,2011
,,4,leczenie żywieniowe,53,1.21,0,126174.0,18.84,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2011,2011
,,0,pozostałe świadczenia,4,1.59,0,6426.0,0.24,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,3,dializy,8,3.17,0,107712.0,4.01,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,4,leczenie żywieniowe,55,21.83,0,121584.0,4.53,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,5,pobyt w OAiIT,80,31.75,0,1834224.01,68.27,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,230,91.27,0,616815.48,22.96,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,4,leczenie żywieniowe,107,1.23,0,183548.0,2.11,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,5,pobyt w OAiIT,218,2.5,0,3146384.82,36.2,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,5143,58.91,0,5177948.86,59.57,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1235,23.97,0,1028620.68,72.04,F63 ŚREDNIE I ENDOSKOPOWE DIAGNOSTYCZNE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO,1a,2011,2011
,,5,pobyt w OAiIT,164,1.14,0,1641122.33,20.4,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,7882,54.97,0,6225510.55,77.4,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2011,2011
,,4,leczenie żywieniowe,95,1.0,0,92004.0,8.78,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,176,1.85,0,112160.22,10.7,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2011,2011
,,2,chemioterapia,20,1.18,0,5374.11,5.91,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,17,1.01,0,7817.9,8.6,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,157,4.33,0,98987.27,55.13,F96 CHOROBY ODBYTU,1a,2011,2011
,,0,pozostałe świadczenia,8,1.26,0,44050.49,2.5,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2011,2011
,,4,leczenie żywieniowe,24,3.77,0,48552.0,2.76,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2011,2011
,,5,pobyt w OAiIT,83,13.05,0,1194253.74,67.87,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,275,43.24,0,426277.63,24.23,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2011,2011
,,4,leczenie żywieniowe,21,1.72,0,33966.0,7.46,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2011,2011
,,5,pobyt w OAiIT,43,3.52,0,270913.02,59.46,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,129,10.56,0,137863.71,30.26,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2011,2011
,,0,pozostałe świadczenia,7,1.46,0,39533.28,3.99,G12 DUŻE ZABIEGI WĄTROBY *,1a,2011,2011
,,4,leczenie żywieniowe,11,2.3,0,8772.0,0.88,G12 DUŻE ZABIEGI WĄTROBY *,1a,2011,2011
,,5,pobyt w OAiIT,46,9.62,0,687468.78,69.31,G12 DUŻE ZABIEGI WĄTROBY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,109,22.8,0,182706.99,18.42,G12 DUŻE ZABIEGI WĄTROBY *,1a,2011,2011
,,4,leczenie żywieniowe,5,1.28,0,6222.0,6.18,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2011,2011
,,5,pobyt w OAiIT,7,1.79,0,47567.7,47.26,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,36,9.21,0,30275.13,30.08,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2011,2011
,,5,pobyt w OAiIT,65,1.0,0,802392.18,62.39,G16 OSTRE CHOROBY WĄTROBY,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,333,5.12,0,316362.38,24.6,G16 OSTRE CHOROBY WĄTROBY,1a,2011,2011
,,4,leczenie żywieniowe,388,1.23,0,340128.38,4.65,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,4464,14.17,0,3810153.02,52.06,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2011,2011
,,2,chemioterapia,465,1.05,0,1220100.42,25.67,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,1573,3.55,0,1212962.16,25.52,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2011,2011
,,0,pozostałe świadczenia,17,1.21,0,79265.0,2.56,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,4,leczenie żywieniowe,225,16.07,0,497556.0,16.07,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,5,pobyt w OAiIT,140,10.0,0,1972034.34,63.7,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,448,32.0,0,495501.21,16.01,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,4,leczenie żywieniowe,36,3.94,0,69638.0,8.14,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,5,pobyt w OAiIT,40,4.38,0,606404.15,70.84,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,142,15.55,0,131744.45,15.39,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2011,2011
,,5,pobyt w OAiIT,332,2.62,0,5050502.71,80.51,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,764,6.02,0,642138.53,10.24,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,930,1.23,0,754581.09,12.49,G25 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,361,2.06,0,230107.78,15.29,G26 CHOROBY DRÓG ŻÓŁCIOWYCH,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,358,8.67,0,236549.73,28.81,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2011,2011
,,0,pozostałe świadczenia,36,3.12,0,373822.71,4.16,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2011,2011
,,3,dializy,37,3.21,0,726138.0,8.08,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2011,2011
,,4,leczenie żywieniowe,390,33.82,0,832213.2,9.26,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2011,2011
,,5,pobyt w OAiIT,297,25.76,0,6137303.28,68.29,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,583,50.56,0,916635.07,10.2,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2011,2011
,,0,pozostałe świadczenia,7,1.17,0,7497.0,0.34,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2011,2011
,,3,dializy,6,1.01,0,145962.0,6.64,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2011,2011
,,4,leczenie żywieniowe,70,11.74,0,143514.0,6.52,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2011,2011
,,5,pobyt w OAiIT,67,11.24,0,1717241.4,78.07,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,145,24.33,0,184737.3,8.4,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,72,6.29,0,57496.1,32.59,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,810,3.98,0,635656.21,19.04,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2011,2011
,,0,pozostałe świadczenia,142,3.62,0,1042457.41,5.29,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2011,2011
,,3,dializy,53,1.35,0,1041624.0,5.28,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2011,2011
,,4,leczenie żywieniowe,1054,26.84,0,2404426.36,12.2,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2011,2011
,,5,pobyt w OAiIT,312,7.94,0,14075808.06,71.4,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,657,16.73,0,1149864.1,5.83,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2011,2011
,,4,leczenie żywieniowe,507,2.39,0,725912.9,5.41,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2011,2011
,,5,pobyt w OAiIT,430,2.03,0,10614763.28,79.18,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,615,2.9,0,689957.22,5.15,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2011,2011
,,4,leczenie żywieniowe,172,1.34,0,376335.12,22.97,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2011,2011
,,6,przetoczenie preparatów krwi i innych substancji,753,5.88,0,499379.86,30.48,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2011,2011
