disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
K26.1,Wrzód dwunastnicy (ostry z przedziurawieniem),13,1.06,17,F11F KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K25.1,Wrzód żołądka (ostry z przedziurawieniem),1743,28.99,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K26.1,Wrzód dwunastnicy (ostry z przedziurawieniem),573,9.53,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K25.5,Wrzód żołądka (przewlekły lub nieokreślony z przedziurawieniem),534,8.88,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),312,5.19,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",184,3.06,10,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K26.5,Wrzód dwunastnicy (przewlekły lub nieokreślony z przedziurawieniem),179,2.98,8,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K31.8,Inne określone choroby żołądka i dwunastnicy,178,2.96,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K31.5,Niedrożność dwunastnicy,136,2.26,16,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),112,1.86,12,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K28.1,Wrzód żołądka i jelit (ostry z przedziurawieniem),100,1.66,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
C16.2,Nowotwór złośliwy (trzon żołądka),97,1.61,11,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K31.6,Przetoka żołądka lub dwunastnicy,91,1.51,9,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
D13.1,Nowotwór niezłośliwy (żołądek),62,1.03,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
E66.0,Otyłość spowodowana nadmierną podażą energii,74,1.23,3,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K44.9,Przepuklina przeponowa bez niedrożności lub zgorzeli,468,7.78,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
R13,Dysfagia,261,4.34,5,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K21.0,Zarzucanie (refluks) żołądkowo-przełykowe z zapaleniem przełyku,152,2.53,3,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K21.9,Zarzucanie żołądkowo-przełykowe bez zapalenia przełyku,108,1.8,4,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
R13,Dysfagia,3209,42.23,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
D13.1,Nowotwór niezłośliwy (żołądek),1005,13.23,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),951,12.52,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
Z43.1,Opieka nad pacjentami z gastrostomią,586,7.71,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K31.8,Inne określone choroby żołądka i dwunastnicy,506,6.66,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
T18.2,Ciało obce w żołądku,227,2.99,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
D13.2,Nowotwór niezłośliwy (dwunastnica),152,2.0,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K31.9,"Choroba żołądka i dwunastnicy, nie określone",125,1.65,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K29.7,"Zapalenie żołądka, nie określone",109,1.43,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",99,1.3,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
K91.1,Zespoły po zabiegach chirurgicznych żołądka,88,1.16,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2017,2017
E66.0,Otyłość spowodowana nadmierną podażą energii,2809,85.69,3,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2017,2017
E66.9,"Otyłość, nie określona",327,9.98,4,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2017,2017
E66.8,Inne postacie otyłości,142,4.33,4,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2017,2017
K29.7,"Zapalenie żołądka, nie określone",3823,15.01,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",3053,11.99,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.6,Inne zapalenia żołądka,2765,10.86,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.5,"Przewlekłe zapalenie żołądka, nie określone",1841,7.23,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.1,Inne ostre zapalenie żołądka,1747,6.86,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.3,Przewlekłe powierzchowne zapalenie żołądka,1575,6.19,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),1499,5.89,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K25.9,Wrzód żołądka (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),1202,4.72,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",1184,4.65,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K31.8,Inne określone choroby żołądka i dwunastnicy,810,3.18,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),627,2.46,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K26.9,Wrzód dwunastnicy (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),564,2.22,6,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.4,Przewlekłe zanikowe zapalenie żołądka,554,2.18,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K25.3,Wrzód żołądka (ostry bez wzmianki o krwotoku lub przedziurawieniu),440,1.73,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
C16.0,Nowotwór złośliwy (wpust),403,1.58,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
C16.2,Nowotwór złośliwy (trzon żołądka),397,1.56,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),386,1.52,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.8,Zapalenie dwunastnicy,347,1.36,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
D13.1,Nowotwór niezłośliwy (żołądek),315,1.24,3,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K31.9,"Choroba żołądka i dwunastnicy, nie określone",310,1.22,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K26.7,Wrzód dwunastnicy (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),269,1.06,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2017,2017
K29.7,"Zapalenie żołądka, nie określone",6504,18.75,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",5443,15.69,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K29.6,Inne zapalenia żołądka,3999,11.53,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K29.1,Inne ostre zapalenie żołądka,3811,10.99,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K29.3,Przewlekłe powierzchowne zapalenie żołądka,2334,6.73,2,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K29.5,"Przewlekłe zapalenie żołądka, nie określone",1996,5.76,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K25.9,Wrzód żołądka (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),1053,3.04,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K31.8,Inne określone choroby żołądka i dwunastnicy,928,2.68,2,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K29.8,Zapalenie dwunastnicy,917,2.64,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",888,2.56,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),822,2.37,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K26.9,Wrzód dwunastnicy (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),804,2.32,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),468,1.35,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K31.9,"Choroba żołądka i dwunastnicy, nie określone",445,1.28,2,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K26.3,Wrzód dwunastnicy (ostry bez wzmianki o krwotoku lub przedziurawieniu),436,1.26,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K25.3,Wrzód żołądka (ostry bez wzmianki o krwotoku lub przedziurawieniu),403,1.16,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
K26.7,Wrzód dwunastnicy (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),373,1.08,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2017,2017
C20,Nowotwór złośliwy odbytnicy,387,6.75,8,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
C18.7,Nowotwór złośliwy (esica),99,1.73,12,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
C18.2,Nowotwór złośliwy (okrężnica wstępująca),83,1.45,14,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
C25.0,Nowotwór złośliwy (głowa trzustki),73,1.27,13,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
C78.6,Wtórny nowotwór złośliwy otrzewnej i przestrzeni zaotrzewnowej,66,1.15,12,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),63,1.1,14,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
C18.3,Nowotwór złośliwy (zgięcie wątrobowe),58,1.01,13,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K52.9,"Niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego, nie określone",872,12.54,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,607,8.73,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K56.5,Zrosty jelitowe z niedrożnością,565,8.12,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K65.0,Ostre zapalenie otrzewnej,512,7.36,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K56.7,"Niedrożność, nie określona",442,6.36,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
R10.0,Ostry brzuch,268,3.85,5,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K66.0,Zrosty otrzewnowe,242,3.48,5,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K63.2,Przetoka jelitowa,190,2.73,11,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K63.1,Przedziurawienie jelita (nieurazowe),174,2.5,13,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K63.8,Inne określone choroby jelit,158,2.27,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K65.8,Inne zapalenie otrzewnej,155,2.23,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K56.4,Inne postacie zatkania jelita,148,2.13,11,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K56.2,Skręt jelita,144,2.07,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,92,1.32,4,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K56.3,Niedrożność wywołana kamieniem żółciowym,78,1.12,14,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K63.9,"Choroba jelita, nie określona",72,1.04,2,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
S36.4,Uraz jelita cienkiego,126,1.81,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
D13.3,Nowotwór niezłośliwy (inne i nieokreślone części jelita cienkiego),274,3.94,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
Q43.0,Uchyłek Meckela,173,2.49,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),146,2.1,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K55.0,Ostre naczyniowe zaburzenia jelit,138,1.98,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2017,2017
K57.1,Choroba uchyłkowa jelita cienkiego bez przedziurawienia lub ropnia,319,21.35,5,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K55.0,Ostre naczyniowe zaburzenia jelit,166,11.11,2,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
C78.8,Wtórny nowotwór złośliwy innych i nieokreślonych części przewodu pokarmowego,149,9.97,6,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),131,8.77,6,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K55.8,Inne naczyniowe zaburzenia jelit,128,8.57,3,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K55.1,Przewlekłe naczyniowe zaburzenia jelit,85,5.69,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K91.2,Nieprawidłowe wchłanianie po zabiegach chirurgicznych niesklasyfikowane gdzie indziej,83,5.56,9,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K90.0,Choroba trzewna [celiakia],66,4.42,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K57.0,Choroba uchyłkowa jelita cienkiego z przedziurawieniem i ropniem,65,4.35,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K55.9,"Naczyniowe zaburzenia jelit, nie określone",63,4.22,6,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K90.9,"Nieprawidłowe wchłanianie jelitowe, nie określone",42,2.81,7,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
C17.9,"Nowotwór złośliwy (jelito cienkie, nie określone)",34,2.28,2,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
Z43.2,Opieka nad pacjentami z ileostomią,33,2.21,8,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
R19.2,Widoczna perystaltyka jelitowa,25,1.67,3,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
C17.8,Nowotwór złośliwy (zmiana przekraczająca granice jelita cienkiego),17,1.14,3,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
Q43.8,Inne określone wrodzone wady rozwojowe jelit,16,1.07,2,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
D13.3,Nowotwór niezłośliwy (inne i nieokreślone części jelita cienkiego),15,1.0,4,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2017,2017
K90.0,Choroba trzewna [celiakia],2751,35.56,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
K90.9,"Nieprawidłowe wchłanianie jelitowe, nie określone",1503,19.43,1,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
K90.4,"Nieprawidłowe wchłanianie wywołane przez nietolerancję, niesklasyfikowane gdzie indziej",967,12.5,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
T18.9,"Ciało obce przewodu pokarmowego, część nieokreślona",564,7.29,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
K91.2,Nieprawidłowe wchłanianie po zabiegach chirurgicznych niesklasyfikowane gdzie indziej,490,6.33,4,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
Q43.1,Choroba Hirschprunga,198,2.56,3,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
T18.8,Ciało obce innej lub mnogich części przewodu pokarmowego,198,2.56,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
K57.1,Choroba uchyłkowa jelita cienkiego bez przedziurawienia lub ropnia,179,2.31,4,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),163,2.11,4,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
C78.8,Wtórny nowotwór złośliwy innych i nieokreślonych części przewodu pokarmowego,103,1.33,6,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
Q43.8,Inne określone wrodzone wady rozwojowe jelit,98,1.27,3,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2017,2017
C20,Nowotwór złośliwy odbytnicy,4403,27.41,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.2,Nowotwór złośliwy (okrężnica wstępująca),1781,11.09,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,1429,8.89,9,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.7,Nowotwór złośliwy (esica),1348,8.39,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.0,Nowotwór złośliwy (jelito ślepe),1044,6.5,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.3,Nowotwór złośliwy (zgięcie wątrobowe),781,4.86,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.4,Nowotwór złośliwy (okrężnica poprzeczna),659,4.1,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.5,Nowotwór złośliwy (zgięcie śledzionowe),506,3.15,11,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.6,Nowotwór złośliwy (okrężnica zstępująca),504,3.14,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.9,"Nowotwór złośliwy (okrężnica, nie określona)",397,2.47,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.8,Nowotwór złośliwy (zmiana przekraczająca granice okrężnicy),241,1.5,12,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1412,8.79,9,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
K55.0,Ostre naczyniowe zaburzenia jelit,415,2.58,12,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
D37.5,Nowotwór o nieokreślonym charakterze (odbytnica),336,2.09,10,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2017,2017
C18.0,Nowotwór złośliwy (jelito ślepe),1,3.85,9,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
C18.9,"Nowotwór złośliwy (okrężnica, nie określona)",1,3.85,17,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
C18.5,Nowotwór złośliwy (zgięcie śledzionowe),1,3.85,20,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
Q43.1,Choroba Hirschprunga,14,53.85,11,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
Q42.2,"Wrodzony brak, zarośnięcie lub zwężenie odbytu z przetoką",5,19.23,9,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
Q42.1,"Wrodzony brak, zarośnięcie lub zwężenie odbytnicy bez przetoki",1,3.85,20,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
D12.6,"Nowotwór niezłośliwy (okrężnica, nie określona)",1,3.85,22,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1,3.85,7,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
Q42.0,"Wrodzony brak, zarośnięcie lub zwężenie odbytnicy z przetoką",1,3.85,10,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2017,2017
C18.7,Nowotwór złośliwy (esica),1751,18.67,10,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2017,2017
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1435,15.3,6,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2017,2017
C20,Nowotwór złośliwy odbytnicy,1293,13.78,8,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2017,2017
K57.2,Choroba uchyłkowa jelita grubego z przedziurawieniem i ropniem,652,6.95,11,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2017,2017
D37.5,Nowotwór o nieokreślonym charakterze (odbytnica),528,5.63,4,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2017,2017
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,382,4.07,10,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2017,2017
