procedure-code,procedure-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
M19,Kinaza fosfokreatynowa izoenzym CK-MB (CKMB),2712,5.97,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
88.56,Koronarografia z użyciem dwóch cewników,2670,5.88,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
38.93,Cewnikowanie żył - inne,2497,5.5,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
G49,D-Dimer,2403,5.29,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
87.44,Rutynowe zdjęcie RTG klatki piersiowej,2145,4.72,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.542,Monitorowanie ciśnienia tętniczego krwi przy pomocy urządzeń analogowych (typu Holter),2120,4.67,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.19,Wstrzyknięcie antykoagulanta,2093,4.61,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.511,Elektrokardiografia z 1 3 odprowadzeniami,2046,4.5,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
I89,Bilirubina całkowita,2010,4.42,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.540,Monitorowanie podstawowych funkcji życiowych,2009,4.42,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.602,Pulsoksymetria,1884,4.15,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
88.714,USG  naczyń szyi - doppler,1781,3.92,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
C59,Odczyn opadania krwinek czerwonych,1740,3.83,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.549,Monitorowanie elektrokardiograficzne - inne,1536,3.38,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
M45,Kwas moczowy,1276,2.81,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.01,Profilaktyka i promocja zdrowia,1240,2.73,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.71,Ocena stanu pacjenta w celu ustalenia postępowania i decyzji o podjęciu lub odstąpieniu od medycznych czynności ratunkowych,1221,2.69,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
M18,Kinaza fosfokreatynowa (CK),1174,2.58,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
I97,Chlorek(Cl),1161,2.56,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
V39,Wirus zapalenia wątroby typu B HBs Antygen,1129,2.49,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.51,Elektrokardiogram (ocena rytmu serca),1101,2.42,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
93.964,Tlenoterapia,1061,2.34,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.501,Monitorowanie ciśnienia tętniczego krwi za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter RR,1058,2.33,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.52,Elektrokardiogram,1059,2.33,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.999,Pozostałe procedury - inne,1051,2.31,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
N24,NT-proBNP,1016,2.24,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
44.13,Gastroskopia - inna,986,2.17,7,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.02,"Porada lekarska, inne",977,2.15,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.17,Wstrzyknięcie insuliny,889,1.96,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
O29,"Równowaga kwasowo-zasadowa (pH, pCO2, pO2, HCO3, BE)",834,1.84,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,831,1.83,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
O69,Tyroksyna wolna (FT4),817,1.8,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.97900,Farmakoterapia doustna,813,1.79,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
88.723,Echokardiografia obciążeniowa,804,1.77,2,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
L55,Hemoglobina glikowana (HbA1c),783,1.72,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
88.713,USG tarczycy i przytarczyc,778,1.71,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
93.0709,Inne pomiary antropometryczne,759,1.67,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,731,1.61,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
E65,Oznaczenie grupy krwi układu ABO i Rh,727,1.6,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.54,Monitorowanie elektrokardiograficzne,691,1.52,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.383,Badanie spirometryczne,681,1.5,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.218,Podanie antybiotyku dożylnie lub we wlewie,675,1.49,7,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.661,Gazometria mieszanej krwi żylnej,668,1.47,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.7,Badanie fizykalne,656,1.44,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.04,Przetoczenie koncentratu krwinek czerwonych,643,1.42,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
87.030,TK głowy bez wzmocnienia kontrastowego,638,1.4,7,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
L31,Gamma glutamylotranspeptydaza (GGTP),630,1.39,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
23.0105,Konsultacja specjalistyczna,629,1.38,7,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.43,Badanie wysiłkowe serca na ergometrze rowerowym,619,1.36,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
A19,Osad moczu,611,1.34,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,601,1.32,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
88.72,Diagnostyka ultrasonograficzna serca,588,1.29,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.97,Leczenie farmakologiczne,581,1.28,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
O55,Trijodotyronina wolna (FT3),575,1.27,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
M87,Magnez całkowity (Mg),554,1.22,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.005,Konsultacja neurologiczna,551,1.21,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
L11,Fosfataza alkaliczna,527,1.16,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
I77,Białko całkowite,524,1.15,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.002,Konsultacja kardiologiczna,520,1.14,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
99.97904,Farmakoterapia dożylna,472,1.04,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
G53,Fibrynogen (FIBR),468,1.03,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
O77,Wapń całkowity (Ca),455,1.0,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2014,2014
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),23388,73.42,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.721,Echokardiografia,18460,57.95,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.41,Badanie wysiłkowe serca na bieżni ruchomej,12278,38.54,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.00,"Porada lekarska, konsultacja, asysta",11066,34.74,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
87.440,RTG klatki piersiowej,10447,32.79,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.04,Opieka pielęgniarki lub położnej,9653,30.3,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.61,Monitorowanie systemowego ciśnienia tętniczego,7549,23.7,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
M37,Kreatynina,7291,22.89,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
L43,Glukoza z krwi żylnej,6664,20.92,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.761,USG brzucha i przestrzeni zaotrzewnowej,5582,17.52,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
N45,Potas (K),5519,17.32,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),5440,17.08,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
O35,Sód (Na),5353,16.8,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
I17,Aminotransferaza alaninowa (ALT),4023,12.63,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
C55,"Morfologia krwi, z pełnym różnicowaniem granulocytów",3880,12.18,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
C53,Morfologia krwi 8-parametrowa,3864,12.13,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
N13,Mocznik,3623,11.37,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
I19,Aminotransferaza asparaginianowa (AST),3478,10.92,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
A01,Badanie ogólne moczu (profil),3401,10.68,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
I81,Białko C-reaktywne (CRP),3197,10.04,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
O59,Troponina I,3189,10.01,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
G21,Czas protrombinowy (PT),3163,9.93,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
L69,Hormon tyreotropowy (TSH),3162,9.93,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
I99,Cholesterol całkowity,2965,9.31,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
87.441,RTG płuc - inne,2946,9.25,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
O49,Triglicerydy,2670,8.38,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.521,Elektrokardiografia nieokreślona,2663,8.36,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
K01,Cholesterol HDL,2624,8.24,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
38.99,Nakłucie żyły - inne,2597,8.15,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
K03,Cholesterol LDL,2511,7.88,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
G11,Czas częściowej tromboplastyny po aktywacji (APTT),2459,7.72,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
O61,Troponina T,2353,7.39,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
99.18,Wstrzyknięcie/ infuzja elektrolitów,2295,7.2,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.502,Monitorowanie czynności serca za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter EKG,2189,6.87,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
M19,Kinaza fosfokreatynowa izoenzym CK-MB (CKMB),1839,5.77,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.542,Monitorowanie ciśnienia tętniczego krwi przy pomocy urządzeń analogowych (typu Holter),1806,5.67,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.56,Koronarografia z użyciem dwóch cewników,1747,5.48,6,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.769,USG brzucha - inne,1720,5.4,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.79,Badanie fizykalne - inne,1592,5.0,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
I89,Bilirubina całkowita,1541,4.84,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
C59,Odczyn opadania krwinek czerwonych,1479,4.64,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
G49,D-Dimer,1441,4.52,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
87.44,Rutynowe zdjęcie RTG klatki piersiowej,1368,4.29,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.511,Elektrokardiografia z 1 3 odprowadzeniami,1336,4.19,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
38.93,Cewnikowanie żył - inne,1322,4.15,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.43,Badanie wysiłkowe serca na ergometrze rowerowym,1133,3.56,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.714,USG  naczyń szyi - doppler,1074,3.37,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.540,Monitorowanie podstawowych funkcji życiowych,1071,3.36,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
99.19,Wstrzyknięcie antykoagulanta,986,3.1,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
M45,Kwas moczowy,955,3.0,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
I97,Chlorek(Cl),887,2.78,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.723,Echokardiografia obciążeniowa,878,2.76,2,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.501,Monitorowanie ciśnienia tętniczego krwi za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter RR,861,2.7,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.549,Monitorowanie elektrokardiograficzne - inne,845,2.65,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
93.0709,Inne pomiary antropometryczne,827,2.6,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.51,Elektrokardiogram (ocena rytmu serca),823,2.58,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.602,Pulsoksymetria,796,2.5,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
V39,Wirus zapalenia wątroby typu B HBs Antygen,769,2.41,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
M18,Kinaza fosfokreatynowa (CK),734,2.3,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.02,"Porada lekarska, inne",712,2.23,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.52,Elektrokardiogram,652,2.05,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
44.13,Gastroskopia - inna,625,1.96,6,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
L55,Hemoglobina glikowana (HbA1c),593,1.86,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
99.999,Pozostałe procedury - inne,590,1.85,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.383,Badanie spirometryczne,579,1.82,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
N24,NT-proBNP,574,1.8,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
O69,Tyroksyna wolna (FT4),558,1.75,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.713,USG tarczycy i przytarczyc,555,1.74,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
E65,Oznaczenie grupy krwi układu ABO i Rh,542,1.7,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
87.42,Tomografia klatki piersiowej - inne,525,1.65,2,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.71,Ocena stanu pacjenta w celu ustalenia postępowania i decyzji o podjęciu lub odstąpieniu od medycznych czynności ratunkowych,490,1.54,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.01,Profilaktyka i promocja zdrowia,487,1.53,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.449,Testy wysiłkowe - inne,488,1.53,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
O29,"Równowaga kwasowo-zasadowa (pH, pCO2, pO2, HCO3, BE)",431,1.35,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
L31,Gamma glutamylotranspeptydaza (GGTP),425,1.33,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
87.221,RTG kręgosłupa odcinka szyjnego - przeglądowe,424,1.33,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
99.17,Wstrzyknięcie insuliny,411,1.29,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,400,1.26,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,394,1.24,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
O55,Trijodotyronina wolna (FT3),395,1.24,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
87.231,RTG kręgosłupa odcinka piersiowego,392,1.23,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,388,1.22,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.752,"USG nerek, moczowodów, pęcherza moczowego",387,1.21,7,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.54,Monitorowanie elektrokardiograficzne,383,1.2,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.72,Diagnostyka ultrasonograficzna serca,374,1.17,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.7,Badanie fizykalne,360,1.13,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.661,Gazometria mieszanej krwi żylnej,358,1.12,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
88.729,Echokardiografia - inne,342,1.07,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
I77,Białko całkowite,338,1.06,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
99.97900,Farmakoterapia doustna,331,1.04,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
M87,Magnez całkowity (Mg),332,1.04,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
A19,Osad moczu,327,1.03,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2014,2014
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),2657,64.37,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2014,2014
89.00,"Porada lekarska, konsultacja, asysta",2024,49.03,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2014,2014
89.04,Opieka pielęgniarki lub położnej,1799,43.58,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2014,2014
89.61,Monitorowanie systemowego ciśnienia tętniczego,1474,35.71,2,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2014,2014
87.440,RTG klatki piersiowej,1390,33.67,4,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2014,2014
