branch,hospital-types,type-of-discharge-code,type-of-discharge-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,9,zgon pacjenta,158,1.87,7,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1048,18.78,3,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,4501,80.66,3,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,25,0.45,2,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2022,2022
,,6,wypisanie na własne żądanie,2,0.04,7,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2022,2022
,,9,zgon pacjenta,4,0.07,11,F14 CHIRURGICZNE LECZENIE OTYŁOŚCI *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,4267,25.34,3,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.01,2,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,11651,69.2,4,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,216,1.28,6,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",107,0.64,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,6,wypisanie na własne żądanie,140,0.83,3,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,5,0.03,1,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,9,zgon pacjenta,449,2.67,5,F16E CHOROBY ŻOŁĄDKA I DWUNASTNICY > 65 R.Ż. *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,5014,26.87,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.01,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,12807,68.64,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,253,1.36,4,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",42,0.23,3,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,6,wypisanie na własne żądanie,345,1.85,2,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,14,0.08,2,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,9,zgon pacjenta,181,0.97,5,F16F CHOROBY ŻOŁĄDKA I DWUNASTNICY < 66 R.Ż. *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1048,17.68,9,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3817,64.38,10,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,122,2.06,17,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",58,0.98,26,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,6,wypisanie na własne żądanie,17,0.29,11,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.05,5,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,9,zgon pacjenta,864,14.57,11,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,1153,15.66,6,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,4967,67.44,6,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,167,2.27,11,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",61,0.83,19,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,6,wypisanie na własne żądanie,26,0.35,6,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,23,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.01,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,9,zgon pacjenta,989,13.43,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,397,19.44,4,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1262,61.8,5,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,67,3.28,6,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",13,0.64,14,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,6,wypisanie na własne żądanie,10,0.49,4,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.05,3,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,9,zgon pacjenta,292,14.3,2,F26E CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) > 65 R.Ż,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,455,23.61,3,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.05,1,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1317,68.34,3,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,60,3.11,7,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",7,0.36,7,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,6,wypisanie na własne żądanie,28,1.45,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,2,0.1,2,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.05,4,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,9,zgon pacjenta,56,2.91,4,F26F CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH) < 66 R.Ż.,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,3465,19.47,8,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,2,0.01,8,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,12867,72.32,9,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,173,0.97,12,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",63,0.35,29,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,6,wypisanie na własne żądanie,25,0.14,8,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.02,5,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,9,zgon pacjenta,1195,6.72,10,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2077,20.67,3,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,10,"osoba leczona, przyjęta w trybie oznaczonym kodem 9 lub 10, która samowolnie opuściła podmiot leczniczy",1,0.01,1,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,7223,71.9,5,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,90,0.9,12,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",54,0.54,18,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,6,wypisanie na własne żądanie,14,0.14,2,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.03,3,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.01,0,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,9,zgon pacjenta,583,5.8,9,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,419,24.14,6,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,1258,72.47,6,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,7,0.4,13,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",7,0.4,27,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,6,wypisanie na własne żądanie,2,0.12,10,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,9,zgon pacjenta,43,2.48,13,F32O DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,23668,33.64,0,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,10,"osoba leczona, przyjęta w trybie oznaczonym kodem 9 lub 10, która samowolnie opuściła podmiot leczniczy",2,0.0,1,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,4,0.01,2,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,46140,65.59,1,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,165,0.23,2,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",69,0.1,1,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,6,wypisanie na własne żądanie,255,0.36,1,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,9,0.01,1,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,9,0.01,0,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,9,zgon pacjenta,29,0.04,3,F34 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,12684,29.03,3,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,3,0.01,11,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,28964,66.29,3,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,545,1.25,5,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",190,0.43,6,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,6,wypisanie na własne żądanie,293,0.67,3,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,14,0.03,1,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,1,0.0,2,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,9,zgon pacjenta,998,2.28,4,F36 CHOROBY JELITA GRUBEGO,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,9509,30.86,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,11,wypisanie na podstawie art. 46 albo 47 ustawy z dnia 22 listopada 2013 r.,1,0.0,2,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,19465,63.17,4,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,345,1.12,10,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",90,0.29,18,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,6,wypisanie na własne żądanie,123,0.4,5,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,3,0.01,7,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,9,zgon pacjenta,1277,4.14,9,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,125,22.69,7,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,375,68.06,8,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,10,1.81,14,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",4,0.73,23,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,6,wypisanie na własne żądanie,2,0.36,8,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,9,zgon pacjenta,35,6.35,9,F42O DUŻE ZABIEGI JAMY BRZUSZNEJ W ROZPOZNANIACH NOWOTWORÓW ZŁOŚLIWYCH* *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,891,23.09,4,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,2042,52.93,6,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,79,2.05,9,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",52,1.35,11,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2022,2022
,,6,wypisanie na własne żądanie,14,0.36,4,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2022,2022
,,9,zgon pacjenta,780,20.22,6,F43E ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ > 65 R.Ż. *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,2681,39.78,3,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,3612,53.6,4,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,99,1.47,9,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",24,0.36,10,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,6,wypisanie na własne żądanie,74,1.1,3,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.01,3,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,9,zgon pacjenta,248,3.68,7,F43F ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 66 R.Ż. *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,639,39.96,1,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,930,58.16,2,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,6,0.38,2,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",1,0.06,12,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,6,wypisanie na własne żądanie,7,0.44,1,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,9,zgon pacjenta,16,1.0,2,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,16120,27.72,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,10,"osoba leczona, przyjęta w trybie oznaczonym kodem 9 lub 10, która samowolnie opuściła podmiot leczniczy",1,0.0,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,35770,61.51,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,1599,2.75,4,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",350,0.6,6,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,6,wypisanie na własne żądanie,2000,3.44,1,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,51,0.09,1,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,8,wypisanie na podstawie art. 22 ust. 1 pkt 3 ustawy o zakładach opieki zdrowotnej,4,0.01,1,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,9,zgon pacjenta,2258,3.88,3,F46 CHOROBY JAMY BRZUSZNEJ,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,315,24.19,7,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,827,63.52,8,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,31,2.38,10,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",28,2.15,11,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2022,2022
,,6,wypisanie na własne żądanie,16,1.23,5,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2022,2022
,,9,zgon pacjenta,85,6.53,7,F47E CHOROBY INFEKCYJNE JELIT > 65 R.Ż.,1a,2022,2022
,,1,zakończenie procesu terapeutycznego lub diagnostycznego,437,30.91,5,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
,,2,skierowanie do dalszego leczenia w lecznictwie ambulatoryjnym,883,62.45,5,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
,,3,skierowanie do dalszego leczenia w innym szpitalu,26,1.84,3,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
,,4,"skierowanie do dalszego leczenia w innym niż szpital, zakładzie opieki stacjonarnej",4,0.28,9,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
,,6,wypisanie na własne żądanie,53,3.75,2,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
,,7,osoba leczona samowolnie opuściła zakład opieki stacjonarnej przed zakończeniem procesu terapeutycznego lub diagnostycznego,1,0.07,2,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
,,9,zgon pacjenta,10,0.71,10,F47F CHOROBY INFEKCYJNE JELIT < 66 R.Ż.,1a,2022,2022
