branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,24028,26674,1.11,0.37,3.02,2,1,12866.54,249.55,12695.16,244.9,E23 ANGIOPLASTYKA WIEŃCOWA Z IMPLANTACJĄ JEDNEGO STENTU DES,1a,2013,2013
,,1277,1294,1.01,0.02,0.15,3,1,7989.32,154.22,7765.66,149.9,E24 ANGIOPLASTYKA Z IMPLANTACJĄ NIE MNIEJ NIŻ DWÓCH STENTÓW LUB WIELONACZYNIOWA *,1a,2013,2013
,,4719,4847,1.03,0.07,0.55,2,1,6533.36,126.93,6428.81,123.94,E25 ANGIOPLASTYKA Z ZASTOSOWANIEM JEDNEGO STENTU I INNE ZABIEGI *,1a,2013,2013
,,2921,3030,1.04,0.04,0.34,2,1,5159.96,99.58,4975.26,95.99,E26 ANGIOPLASTYKA WIEŃCOWA BALONOWA *,1a,2013,2013
,,55900,56521,1.01,0.79,6.39,1,1,1743.82,34.52,1651.64,31.98,E27 KORONAROGRAFIA I INNE ZABIEGI INWAZYJNE *,1a,2013,2013
,,8746,8760,1.0,0.12,0.99,4,2,6412.41,126.78,6219.71,119.91,E31 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA JEDNOJAMOWEGO *,1a,2013,2013
,,19670,19719,1.0,0.27,2.23,4,2,7820.17,156.93,7716.39,148.93,E32 WSZCZEPIENIE/ WYMIANA ROZRUSZNIKA DWUJAMOWEGO *,1a,2013,2013
,,400,400,1.0,0.01,0.05,5,3,16919.33,331.48,16856.34,324.8,E33 WSZCZEPIENIE/ WYMIANA UKŁADU Z FUNKCJĄ RESYNCHRONIZUJĄCĄ SERCA (CRT) *,1a,2013,2013
,,7678,7729,1.01,0.11,0.87,4,3,26843.89,526.51,26478.38,511.69,E34 WSZCZEPIENIE/ WYMIANA KARDIOWERTERA-DEFIBRYLATORA JEDNO-/ DWUJAMOWEGO *,1a,2013,2013
,,2753,2766,1.0,0.04,0.31,5,3,40266.09,780.56,39886.2,768.96,E36 WSZCZEPIENIE/ WYMIANA CRT-D > 17 R.Ż. *,1a,2013,2013
,,1299,1358,1.05,0.02,0.15,5,3,3074.53,61.13,3058.76,58.98,E37 REPERACJA/ REPOZYCJA/ REWIZJA/ WYMIANA ELEKTRODY/ UKŁADU STYMULUJĄCEGO/ KARDIOWERTERA-DEFIBRYLATORA *,1a,2013,2013
,,399,421,1.06,0.01,0.05,4,3,28323.2,544.76,28083.55,540.15,E39 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.,1a,2013,2013
,,4172,4352,1.04,0.06,0.49,3,2,25731.21,497.4,25701.56,496.83,E41 ABLACJA ZABURZEŃ RYTMU Z WYKORZYSTANIEM SYSTEMU ELEKTROANATOMICZNEGO 3D *,1a,2013,2013
,,4615,4748,1.03,0.07,0.54,2,2,15552.27,314.88,15478.08,299.06,E43 ABLACJA ZABURZEŃ RYTMU *,1a,2013,2013
,,1014,1022,1.01,0.01,0.12,2,2,6720.53,129.69,6716.97,129.62,E44 DIAGNOSTYKA INWAZYJNA ZABURZEŃ RYTMU SERCA *,1a,2013,2013
,,655,657,1.0,0.01,0.07,3,3,23739.6,461.04,23735.69,460.97,E45 KRIOABLACJA BALONOWA W MIGOTANIU PRZEDSIONKÓW,1a,2013,2013
,,1002,1194,1.19,0.02,0.14,18,8,10769.19,208.74,8916.46,171.92,E51 ZAPALENIE WSIERDZIA,1a,2013,2013
,,9757,10891,1.12,0.15,1.23,8,7,5480.62,107.98,4514.66,87.0,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2013,2013
,,121547,141294,1.16,1.97,15.98,7,7,2762.65,54.45,2462.64,47.42,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2013,2013
,,17948,20220,1.13,0.28,2.29,6,6,2142.19,42.02,1643.08,31.64,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2013,2013
,,6740,6918,1.03,0.1,0.78,6,4,2138.51,43.26,2072.85,39.93,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2013,2013
,,46225,49210,1.06,0.69,5.56,5,2,2089.94,41.28,2021.21,38.98,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2013,2013
,,34788,36567,1.05,0.51,4.13,3,2,1566.13,30.65,1541.11,29.71,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2013,2013
,,3968,3981,1.0,0.06,0.45,2,1,6474.64,125.73,2389.76,46.0,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2013,2013
,,46701,55281,1.18,0.77,6.25,3,2,1665.06,33.13,1628.67,31.38,E61 ZABURZENIA RYTMU SERCA > 69 R.Ż. LUB Z PW,1a,2013,2013
,,37298,44512,1.19,0.62,5.03,2,2,815.0,16.21,801.08,15.43,E62 ZABURZENIA RYTMU SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2013,2013
,,430,539,1.25,0.01,0.06,3,0,9784.96,188.7,9476.08,182.76,E63 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2013,2013
,,2177,2495,1.15,0.03,0.28,3,2,2129.56,41.01,2098.44,40.41,E64 ZABURZENIA RYTMU SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2013,2013
,,22682,23264,1.03,0.32,2.63,3,2,1301.26,28.4,1276.05,24.58,E71 OMDLENIE I ZAPAŚĆ,1a,2013,2013
,,8303,8399,1.01,0.12,0.95,2,2,484.3,9.4,483.68,9.32,E72 NIEINWAZYJNA DIAGNOSTYKA BÓLU W KLATCE PIERSIOWEJ > 17 R.Ż.,1a,2013,2013
,,42051,46434,1.1,0.65,5.25,6,4,3012.26,58.57,2900.29,55.9,E73 CHOROBY ZASTAWEK SERCA > 17 R.Ż.,1a,2013,2013
,,3277,3625,1.11,0.05,0.41,2,0,3519.85,67.85,3478.8,67.06,E74 WRODZONE WADY SERCA > 17 R.Ż.,1a,2013,2013
,,3098,4259,1.37,0.06,0.48,3,2,15332.79,303.7,10149.72,195.41,E75 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2013,2013
,,4642,5489,1.18,0.08,0.62,2,2,2984.46,57.5,2375.61,45.77,E76 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2013,2013
,,46729,52259,1.12,0.73,5.91,6,6,2927.37,57.55,2705.85,52.13,E77 INNE CHOROBY UKŁADU KRĄŻENIA > 17 R.Ż.,1a,2013,2013
,,356,455,1.28,0.01,0.05,4,2,13865.03,297.44,11697.44,225.28,E78 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2013,2013
,,4995,5437,1.09,0.08,0.61,3,2,2941.36,79.55,2852.97,54.89,E79 INNE CHOROBY UKŁADU KRĄŻENIA > 0 R.Ż. I < 18 R.Ż.,1a,2013,2013
,,1298,1319,1.02,0.02,0.15,9,8,4261.78,82.19,4231.44,81.38,E86 NADCIŚNIENIE TĘTNICZE OPORNE I WTÓRNE,1a,2013,2013
,,1998,2027,1.01,0.03,0.23,5,4,3132.49,60.4,3116.26,60.09,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2013,2013
,,58864,60952,1.04,0.85,6.89,4,3,1420.65,27.63,1387.11,26.73,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2013,2013
,,526,532,1.01,0.01,0.08,18,14,36069.31,694.15,19591.41,377.19,F01 KOMPLEKSOWE ZABIEGI PRZEŁYKU *,1a,2013,2013
,,2431,3021,1.24,0.04,0.46,3,2,11958.05,231.11,11182.08,215.48,"F02 DUŻE ZABIEGI PRZEŁYKU, W TYM PROTEZOWANIE *",1a,2013,2013
,,2815,4160,1.48,0.06,0.63,1,2,2672.64,51.49,2566.77,49.45,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2013,2013
,,4492,4603,1.02,0.06,0.7,0,0,539.88,10.46,516.57,10.01,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2013,2013
,,22164,23616,1.07,0.33,3.59,3,2,2069.89,40.15,1985.4,38.26,F07 CHOROBY PRZEŁYKU,1a,2013,2013
,,4392,4407,1.0,0.06,0.67,10,4,16062.11,309.15,12407.91,238.87,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2013,2013
,,7095,7242,1.02,0.1,1.1,7,7,7441.4,147.32,5591.73,107.65,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2013,2013
,,27590,29241,1.06,0.41,4.44,2,0,2005.41,39.45,1865.11,36.04,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2013,2013
,,58851,61635,1.05,0.86,9.37,3,2,1782.81,34.87,1678.92,32.33,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2013,2013
,,4806,4858,1.01,0.07,0.74,12,8,16133.4,314.86,10657.47,205.21,F21 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO *,1a,2013,2013
,,7054,7180,1.02,0.1,1.09,7,0,10135.41,196.11,7011.36,135.01,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2013,2013
,,7477,8155,1.09,0.11,1.24,2,2,3005.82,58.92,2550.9,49.09,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2013,2013
,,6762,6776,1.0,0.09,1.03,11,8,15110.23,291.01,12227.17,235.34,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2013,2013-01-01T00:00:00-2013-06-30T00:00:00
,,7150,7159,1.0,0.1,1.09,11,8,14825.08,286.21,12243.92,235.87,F31A KOMPLEKSOWE ZABIEGI JELITA GRUBEGO > 17 R. Ż.,1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,31,31,1.0,0.0,0.0,11,9,17524.92,337.02,14430.84,277.52,F31B KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R. Ż.,1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,8110,8344,1.03,0.12,1.27,10,8,8174.3,159.93,5910.73,113.82,F32 DUŻE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO *,1a,2013,2013
,,92404,95934,1.04,1.34,16.02,1,0,1705.73,33.1,1704.08,32.99,F33 ŚREDNIE I ENDOSKOPOWE ZABIEGI JELITA GRUBEGO,1a,2013,2013
,,33152,36217,1.09,0.5,5.51,5,2,2449.51,50.05,2322.45,44.74,F36 CHOROBY JELITA GRUBEGO,1a,2013,2013
,,15431,15659,1.01,0.22,2.38,7,5,8547.45,171.02,6437.47,123.96,F42 DUŻE ZABIEGI JAMY BRZUSZNEJ *,1a,2013,2013
,,9117,9781,1.07,0.14,1.49,5,2,4067.36,83.71,2408.89,46.4,F43 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2013,2013
,,1917,1956,1.02,0.03,0.3,0,0,1414.58,31.52,1403.36,27.01,F44 DIAGNOSTYCZNE  I LECZNICZE ZABIEGI JAMY BRZUSZNEJ *,1a,2013,2013
,,97190,102010,1.05,1.42,15.51,3,2,1608.14,31.89,1473.98,28.38,F46 CHOROBY JAMY BRZUSZNEJ,1a,2013,2013
,,11884,12600,1.06,0.18,1.92,5,2,2131.26,47.83,1919.13,36.93,F47 CHOROBY INFEKCYJNE JELIT,1a,2013,2013
,,340,355,1.04,0.0,0.05,12,8,11647.81,224.05,7954.19,153.0,F51 KOMPLEKSOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2013,2013
,,1207,1256,1.04,0.02,0.19,6,3,8627.05,188.46,6809.54,131.01,F52 DUŻE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT *,1a,2013,2013
,,2924,3032,1.04,0.04,0.57,1,0,1230.29,28.79,1220.34,23.58,F53 ŚREDNIE I ENDOSKOPOWE ZABIEGI W CHOROBACH ZAPALNYCH JELIT,1a,2013,2013
,,14253,16808,1.18,0.23,2.56,6,2,4178.35,135.14,3965.5,76.44,F56 CHOROBY ZAPALNE JELIT > 17 R.Ż,1a,2013,2013
,,2837,4755,1.68,0.07,0.72,2,2,4137.68,108.32,4049.82,77.89,F57 CHOROBY ZAPALNE JELIT < 18 R.Ż,1a,2013,2013
,,264,265,1.0,0.0,0.04,15,9,18238.03,350.98,6563.26,126.23,F61 KOMPLEKSOWE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2013,2013
,,9594,9960,1.04,0.14,1.51,5,4,4716.28,93.55,3408.08,65.65,F62 DUŻE I ENDOSKOPOWE LECZNICZE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO *,1a,2013,2013
,,2719,2894,1.06,0.04,0.44,1,0,1995.42,38.45,1733.29,33.4,F63 ŚREDNIE I ENDOSKOPOWE DIAGNOSTYCZNE ZABIEGI W KRWAWIENIACH Z PRZEWODU POKARMOWEGO,1a,2013,2013
,,13773,14408,1.05,0.2,2.19,5,5,2084.91,43.65,1324.52,25.5,F66 KRWAWIENIA Z PRZEWODU POKARMOWEGO - LECZENIE ZACHOWAWCZE,1a,2013,2013
,,62443,63803,1.02,0.89,9.7,3,3,2609.15,50.46,2595.48,50.19,F72 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM *,1a,2013,2013
,,28934,29251,1.01,0.41,4.45,2,2,1912.34,36.95,1863.73,36.02,F73 OPERACJE PRZEPUKLIN BRZUSZNYCH *,1a,2013,2013
,,10012,10013,1.0,0.14,1.52,5,4,3785.32,72.88,3646.72,70.18,F82 WYCIĘCIE WYROSTKA ROBACZKOWEGO Z POWIKŁANIAMI *,1a,2013,2013
,,19874,19886,1.0,0.28,3.02,4,3,2456.65,47.56,2438.16,46.92,F83 WYCIĘCIE WYROSTKA ROBACZKOWEGO *,1a,2013,2013
,,1901,1933,1.02,0.03,0.29,3,2,1582.0,30.58,1543.64,29.76,F86 CHOROBY WYROSTKA ROBACZKOWEGO,1a,2013,2013
,,17131,18279,1.07,0.25,2.78,3,3,1270.09,24.65,1259.47,24.45,F93 ŚREDNIE ZABIEGI ODBYTU *,1a,2013,2013
,,2343,2575,1.1,0.04,0.39,1,2,436.6,8.43,433.82,8.37,F94 MAŁE ZABIEGI ODBYTU I ODBYTNICY *,1a,2013,2013
,,3114,3244,1.04,0.05,0.49,4,2,2070.92,41.12,1995.9,38.49,F96 CHOROBY ODBYTU,1a,2013,2013
,,681,683,1.0,0.01,0.26,10,8,17600.88,338.59,14682.84,282.41,G01 ROZLEGŁE ZABIEGI WĄTROBY *,1a,2013,2013
,,1230,1665,1.35,0.02,0.63,4,3,8566.76,164.77,8354.96,160.7,G11 KOMPLEKSOWE ZABIEGI WĄTROBY *,1a,2013,2013
,,387,408,1.05,0.01,0.16,7,3,4652.21,90.02,2946.49,56.69,G12 DUŻE ZABIEGI WĄTROBY *,1a,2013,2013
,,340,343,1.01,0.0,0.13,5,1,2440.67,46.96,1142.95,22.0,G13 ŚREDNIE ZABIEGI WĄTROBY *,1a,2013,2013
,,584,608,1.04,0.01,0.23,1,1,467.9,9.02,467.01,9.0,G14 MAŁE ZABIEGI WĄTROBY *,1a,2013,2013
,,6025,6451,1.07,0.09,2.46,6,2,3251.53,63.02,2943.92,56.67,G16 OSTRE CHOROBY WĄTROBY,1a,2013,2013
,,28351,34326,1.21,0.48,13.09,7,2,5363.86,125.41,5057.24,97.36,G17 PRZEWLEKŁE CHOROBY WĄTROBY Z PW >5 DNI,1a,2013,2013
,,18338,20223,1.1,0.28,7.71,3,2,2191.04,110.79,2042.28,39.31,G18 PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW,1a,2013,2013-01-01T00:00:00-2013-06-30T00:00:00
,,16184,17506,1.08,0.24,6.67,4,2,2317.9,151.97,2076.35,40.03,G18A PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW  > 17 R. Ż.,1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,1195,1336,1.12,0.02,0.51,2,2,1970.69,42.37,1946.67,37.46,G18B PRZEWLEKŁE CHOROBY WĄTROBY BEZ PW < 18 R. Ż.,1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,1269,1274,1.0,0.02,0.49,15,9,16625.67,319.87,14269.91,274.83,G21 KOMPLEKSOWE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2013,2013
,,874,887,1.01,0.01,0.34,12,9,6733.64,129.43,4938.28,95.07,G22 DUŻE ZABIEGI PRZEWODÓW ŻÓŁCIOWYCH *,1a,2013,2013
,,13558,13563,1.0,0.19,5.17,4,3,4419.38,86.04,3673.7,70.81,G24 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO Z PW *,1a,2013,2013
,,71643,71723,1.0,1.0,27.34,3,3,3327.19,64.25,3241.27,62.53,G25 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO *,1a,2013,2013
,,16074,17212,1.07,0.24,6.56,5,2,1543.11,31.74,1424.11,27.43,G26 CHOROBY DRÓG ŻÓŁCIOWYCH,1a,2013,2013
,,3814,4347,1.14,0.06,1.66,5,2,3454.51,66.55,3333.87,64.16,G28 NOWOTWORY DRÓG ŻÓŁCIOWYCH,1a,2013,2013
,,1289,1294,1.0,0.02,0.49,15,8,24224.28,466.06,16107.27,309.91,G31 KOMPLEKSOWE ZABIEGI TRZUSTKI,1a,2013,2013
,,695,701,1.01,0.01,0.27,10,6,10043.5,193.17,5979.67,115.01,G32 DUŻE ZABIEGI TRZUSTKI *,1a,2013,2013
,,1518,1586,1.04,0.02,0.6,4,1,10119.27,194.71,9908.92,190.67,G33 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI Z WPROWADZENIEM PROTEZY SAMOROZPRĘŻALNEJ *,1a,2013,2013
,,18546,22948,1.24,0.32,8.75,4,2,4498.98,88.82,4227.28,81.43,G34 ZABIEGI ENDOSKOPOWE I PRZEZSKÓRNE DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2013,2013
,,4027,4348,1.08,0.06,1.66,1,0,2408.28,46.44,2405.34,46.38,G35 INNE ZABIEGI DRÓG ŻÓŁCIOWYCH I TRZUSTKI *,1a,2013,2013
,,4263,4433,1.04,0.06,1.68,14,8,19949.33,385.8,15346.77,295.44,G36 OSTRE ZAPALENIE TRZUSTKI O CIĘŻKIM PRZEBIEGU,1a,2013,2013
,,18876,20891,1.11,0.29,7.96,6,5,3947.7,76.05,2970.9,57.21,G37 OSTRE ZAPALENIE TRZUSTKI,1a,2013,2013
,,10079,12076,1.2,0.17,4.6,6,2,2946.4,58.62,2743.29,52.82,G38 PRZEWLEKŁE CHOROBY TRZUSTKI,1a,2013,2013
,,1477,1481,1.0,0.02,0.56,8,7,12248.92,265.08,5784.33,111.38,G42 ZABIEGI ŚLEDZIONY *,1a,2013,2013
,,1051,1059,1.01,0.01,0.16,7,7,9250.08,179.91,4775.86,92.21,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2013,2013
,,1798,1802,1.0,0.03,0.27,13,11,5958.31,144.11,5360.0,103.15,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2013,2013
,,6,6,1.0,0.0,0.0,5,5,1924.0,37.0,1924.0,37.0,H03 ENDOPROTEZOPLASTYKA PIERWOTNA DROBNYCH STAWÓW W OBRĘBIE RĘKI *,1a,2013,2013
,,6456,6491,1.01,0.09,0.99,11,9,9221.63,201.69,8686.29,167.37,"H04 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA CEMENTOWA, BIPOLARNA BIODRA *",1a,2013,2013
,,21493,21759,1.01,0.3,3.3,9,8,12408.55,258.38,12153.01,234.12,"H05 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA, BEZCEMENTOWA BIODRA *",1a,2013,2013
,,18749,19045,1.02,0.27,2.89,9,8,20060.01,418.67,19773.59,381.29,"H06 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA LUB KOLANA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2013,2013
,,1563,1604,1.03,0.02,0.24,12,8,13958.11,288.46,13483.41,259.5,H07 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA *,1a,2013,2013
,,2033,2084,1.03,0.03,0.32,13,9,26496.22,570.61,25600.17,492.85,H08 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA *,1a,2013,2013
,,231,235,1.02,0.0,0.04,14,12,9938.46,247.73,9178.09,176.88,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2013,2013
,,841,921,1.1,0.01,0.14,19,18,17250.68,345.74,16254.2,312.67,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2013,2013
,,302,303,1.0,0.0,0.05,14,10,33431.28,694.14,13103.19,252.0,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2013,2013
,,16735,17094,1.02,0.24,2.59,2,2,4785.56,92.92,4782.64,92.63,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2013,2013
,,56922,58152,1.02,0.81,8.83,2,2,2744.88,53.4,2744.53,53.31,H22 ARTROSKOPIA LECZNICZA *,1a,2013,2013
,,2107,2145,1.02,0.03,0.33,2,2,1461.02,28.47,1454.68,28.35,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2013,2013
,,8911,9187,1.03,0.13,1.39,5,3,13108.6,255.18,12964.54,249.61,H31 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2013,2013
,,20690,21924,1.06,0.31,3.33,3,2,4720.88,92.1,4661.32,90.09,H32 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY *,1a,2013,2013
,,22327,23275,1.04,0.32,3.53,2,2,1262.82,25.12,1260.93,24.35,H33 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ *,1a,2013,2013
,,1175,1216,1.03,0.02,0.18,3,2,10955.67,211.07,10840.2,208.84,"H41 REKONSTRUKCJA FUNKCJI RĘKI, W TYM MIKROCHIRURGICZNA *",1a,2013,2013
,,14904,15696,1.05,0.22,2.38,2,2,4167.21,81.71,4153.44,80.19,H42 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2013,2013
,,23267,24017,1.03,0.33,3.65,1,2,1241.99,24.47,1240.09,23.96,H43 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ *,1a,2013,2013
,,4297,4438,1.03,0.06,0.67,10,7,29036.38,600.3,26751.24,515.24,H51 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA *,1a,2013,2013
,,14630,15096,1.03,0.21,2.29,5,2,14449.06,295.15,14046.96,271.21,H52 ZABIEGI NA KRĘGOSŁUPIE Z ZASTOSOWANIEM IMPLANTÓW *,1a,2013,2013
,,1615,1662,1.03,0.02,0.25,4,2,9890.9,238.51,9448.92,182.37,H53 ZABIEGI NA KRĘGOSŁUPIE BEZ STOSOWANIA IMPLANTÓW *,1a,2013,2013
,,2068,2294,1.11,0.03,0.35,1,0,3231.49,63.28,3230.49,62.56,H55 ZABIEGI ARTROSKOPOWE I PRZEZSKÓRNE W ZAKRESIE KRĘGOSŁUPA *,1a,2013,2013
,,32421,33586,1.04,0.47,5.1,3,2,1569.85,34.28,1511.17,29.11,H56 ZESPOŁY BÓLOWE KRĘGOSŁUPA > 3 DNI,1a,2013,2013
,,113,115,1.02,0.0,0.02,19,15,30714.09,590.66,25432.95,489.1,H60 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY Z PW *,1a,2013,2013
,,359,360,1.0,0.0,0.05,20,15,22233.27,428.57,16423.26,316.67,H61 REKONSTRUKCJA ZŁAMAŃ W OBRĘBIE MIEDNICY BEZ PW *,1a,2013,2013
,,48804,49415,1.01,0.69,7.5,8,4,5045.77,101.74,4666.89,89.88,H62 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ *,1a,2013,2013
,,41550,42054,1.01,0.59,6.38,3,2,3711.02,71.77,3621.22,69.75,H63 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ *,1a,2013,2013
,,28171,29134,1.03,0.41,4.42,1,1,789.94,16.53,767.74,14.77,H64 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA *,1a,2013,2013
,,2196,2201,1.0,0.03,0.33,19,11,5755.54,115.04,5021.44,96.62,"H66 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA > 10 DNI",1a,2013,2013
,,1780,1787,1.0,0.02,0.27,5,3,3238.59,62.41,2303.07,44.36,"H67 CZYNNOŚCIOWE LECZENIE ZŁAMAŃ KOŚCI DŁUGICH, STAWOWYCH, MIEDNICY, KRĘGOSŁUPA",1a,2013,2013
,,9288,9940,1.07,0.14,1.51,11,7,7398.33,144.8,6243.13,120.25,H72 AMPUTACJE ROZLEGŁE I DUŻE *,1a,2013,2013
,,3201,3287,1.03,0.05,0.5,3,1,1505.92,29.04,1262.45,24.36,H74 MNIEJSZE AMPUTACJE *,1a,2013,2013
,,2686,2823,1.05,0.04,0.42,16,11,10807.32,212.94,10464.18,201.37,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2013,2013
,,3735,3842,1.03,0.05,0.58,3,2,3732.78,72.47,3569.94,68.83,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2013,2013
,,74427,78522,1.06,1.09,11.92,1,0,1872.2,36.5,1844.8,35.89,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2013,2013
,,7852,8032,1.02,0.11,1.22,0,0,523.04,10.14,515.78,10.0,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2013,2013
