catalog,name,year,period,id,header,type,link
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-3265-4134-383030303030,Rozpoznania ICD 10  - Kody dodatkowe listy A48,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323135-3237-3265-4134-383030303030?format=json
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323135-3237-3330-3030-303030303030?format=json
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323135-3237-5254-4150-503030303030?format=json
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323135-3237-5254-4850-503030303030?format=json
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323135-3237-5254-4750-503030303030?format=json
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323135-3237-5254-4950-503030303030?format=json
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323135-3237-5254-4b50-503030303030?format=json
1a,A49 UDAR MÓZGU - LECZENIE > 3 DNI,2010,2010,33323135-3237-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323135-3237-5254-4a50-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-3161-4135-303030303030,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323139-3338-3161-4135-303030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323139-3338-3330-3030-303030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323139-3338-5254-4250-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323139-3338-5254-4750-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323139-3338-5254-4450-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323139-3338-5254-4150-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4350-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/33323139-3338-5254-4350-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323139-3338-5254-4850-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323139-3338-5254-4a50-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323139-3338-5254-4950-503030303030?format=json
1a,A50 UDAR MÓZGU - LECZENIE,2010,2010,33323139-3338-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323139-3338-5254-4b50-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323139-3836-5254-4150-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-3265-4135-313030303030,Rozpoznania ICD 10  - Kody dodatkowe listy A51,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323139-3836-3265-4135-313030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-3165-4135-313030303030,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323139-3836-3165-4135-313030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323139-3836-3330-3030-303030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323139-3836-5254-4450-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323139-3836-5254-4250-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4350-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/33323139-3836-5254-4350-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323139-3836-5254-4a50-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323139-3836-5254-4850-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323139-3836-5254-4b50-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323139-3836-5254-4750-503030303030?format=json
1a,A51 UDAR MÓZGU - LECZENIE TROMBOLITYCZNE > 7 DNI W ODDZIALE UDAROWYM,2010,2010,33323139-3836-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323139-3836-5254-4950-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-3161-4135-363030303030,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323135-3238-3161-4135-363030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323135-3238-5254-4250-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323135-3238-5254-4450-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323135-3238-5254-4150-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4350-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/33323135-3238-5254-4350-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323135-3238-3330-3030-303030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323135-3238-5254-4850-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323135-3238-5254-4a50-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323135-3238-5254-4b50-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323135-3238-5254-4950-503030303030?format=json
1a,A56 CHOROBY NERWÓW CZASZKOWYCH,2010,2010,33323135-3238-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323135-3238-5254-4750-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323135-3239-5254-4150-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-3272-4135-377230303030,Rozpoznania ICD 10  - Kody dodatkowe listy A57r,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323135-3239-3272-4135-377230303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-3161-4135-373030303030,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323135-3239-3161-4135-373030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323135-3239-5254-4450-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323135-3239-5254-4250-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323135-3239-3330-3030-303030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4350-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/33323135-3239-5254-4350-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323135-3239-5254-4a50-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323135-3239-5254-4850-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323135-3239-5254-4750-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323135-3239-5254-4b50-503030303030?format=json
1a,A57 CHOROBY ZAPALNE UKŁADU NERWOWEGO,2010,2010,33323135-3239-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323135-3239-5254-4950-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323135-3330-5254-4150-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323135-3330-3330-3030-303030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-3161-4135-383030303030,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323135-3330-3161-4135-383030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323135-3330-5254-4250-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4350-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/33323135-3330-5254-4350-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323135-3330-5254-4450-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323135-3330-5254-4750-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323135-3330-5254-4a50-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323135-3330-5254-4950-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323135-3330-5254-4b50-503030303030?format=json
1a,A58 ENCEFALOPATIA,2010,2010,33323135-3330-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323135-3330-5254-4850-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323135-3331-3330-3030-303030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323135-3331-5254-4250-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-3161-4135-393030303030,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323135-3331-3161-4135-393030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323135-3331-5254-4450-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4350-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/33323135-3331-5254-4350-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323135-3331-5254-4150-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323135-3331-5254-4a50-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323135-3331-5254-4950-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323135-3331-5254-4b50-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323135-3331-5254-4750-503030303030?format=json
1a,A59 BÓLE GŁOWY,2010,2010,33323135-3331-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323135-3331-5254-4850-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-3161-4136-363030303030,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323135-3332-3161-4136-363030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323135-3332-5254-4450-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323135-3332-5254-4250-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4350-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/33323135-3332-5254-4350-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323135-3332-3330-3030-303030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323135-3332-5254-4150-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4850-503030303030,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/33323135-3332-5254-4850-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4a50-503030303030,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/33323135-3332-5254-4a50-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4b50-503030303030,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/33323135-3332-5254-4b50-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4950-503030303030,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/33323135-3332-5254-4950-503030303030?format=json
1a,A66 PADACZKA - DIAGNOSTYKA I LECZENIE,2010,2010,33323135-3332-5254-4750-503030303030,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33323135-3332-5254-4750-503030303030?format=json
1a,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,2010,2010,33323139-3339-5254-4150-503030303030,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/33323139-3339-5254-4150-503030303030?format=json
1a,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,2010,2010,33323139-3339-3164-4136-363030303030,Rozpoznania ICD 10  - Kody listy kierunkowej,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/33323139-3339-3164-4136-363030303030?format=json
1a,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,2010,2010,33323139-3339-5254-4450-503030303030,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/33323139-3339-5254-4450-503030303030?format=json
1a,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,2010,2010,33323139-3339-5254-4250-503030303030,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/33323139-3339-5254-4250-503030303030?format=json
1a,A67 PADACZKA - DIAGNOSTYKA I LECZENIE > 3 DNI,2010,2010,33323139-3339-3330-3030-303030303030,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/33323139-3339-3330-3030-303030303030?format=json
