disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
M19.1,Pourazowa choroba zwyrodnieniowa innych stawów,81,2.15,4,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,47,1.25,5,"H01 ENDOPROTEZOPLASTYKA ŁOKCIA, BARKU, NADGARSTKA, STAWU SKOKOWO-GOLENIOWEGO, PIERWOTNA CZĘŚCIOWA KOLANA *",1a,2021,2021
S72.0,Złamanie szyjki kości udowej,107,93.81,8,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2021,2021
S72.1,Złamanie przezkrętarzowe,5,4.42,9,H02 ENDOPROTEZOPLASTYKA PIERWOTNA CZĘŚCIOWA STAWU BIODROWEGO *,1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,171,43.67,9,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2021,2021
S72.3,Złamanie trzonu kości udowej,125,31.78,10,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2021,2021
T84.4,"Mechaniczne powikłanie innych wewnętrznych urządzeń ortopedycznych, wszczepów i przeszczepów",47,11.89,5,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2021,2021
S72.2,Złamanie podkrętarzowe,19,4.91,9,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2021,2021
S72.1,Złamanie przezkrętarzowe,16,3.62,8,"H09 ZABIEGI OPERACYJNE - REWIZYJNE Z POWODU ASEPTYCZNEGO OBLUZOWANIA LUB Z TOWARZYSZĄCYM ZŁAMANIEM ""OKOŁOPROTEZOWYM"" *",1a,2021,2021
T84.5,Zakażenie i odczyn zapalny spowodowany wewnętrzną protezą stawu,830,89.29,14,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2021,2021
T84.7,Zakażenie i odczyn zapalny spowodowany innymi wewnętrznymi wszczepami i przeszczepami,37,4.21,12,H10 ZABIEGI OPERACYJNE - REWIZYJNE W PRZYPADKACH INFEKCJI WOKÓŁ PROTEZY *,1a,2021,2021
C79.5,Wtórny nowotwór złośliwy kości i szpiku kostnego,170,11.65,10,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2021,2021
C40.2,Nowotwór złośliwy (kości długie kończyny dolnej),91,6.31,10,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,956,65.12,8,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2021,2021
M84.4,Patologiczne złamanie niesklasyfikowane gdzie indziej,165,11.3,8,H11 ZABIEGI RESEKCYJNE ZMIAN NOWOTWOROWYCH LUB GUZOWATYCH Z ENDOPROTEZOPLASTYKĄ LUB ZABIEG REWIZYJNY Z UŻYCIEM PROTEZ PORESEKCYJNYCH *,1a,2021,2021
T84.5,Zakażenie i odczyn zapalny spowodowany wewnętrzną protezą stawu,374,84.87,13,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2021,2021
T84.7,Zakażenie i odczyn zapalny spowodowany innymi wewnętrznymi wszczepami i przeszczepami,17,3.55,21,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2021,2021
T84.6,Zakażenie i odczyn zapalny spowodowany stabilizatorem wewnętrznym w każdym miejscu,11,2.6,12,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2021,2021
M86.9,Nieokreślone zapalenia kości i szpiku,9,1.89,11,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2021,2021
M86.8,Inne zapalenie kości i szpiku,7,1.42,9,H12 CZASOWE IMPLANTY UWALNIAJĄCE ANTYBIOTYKI W LECZENIU INFEKCJI OKOŁOPROTEZOWYCH *,1a,2021,2021
S72.0,Złamanie szyjki kości udowej,8309,54.14,8,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2021,2021
M16.0,"Pierwotna, obustronna koksartroza",3871,25.29,6,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2021,2021
M16.1,Inne pierwotne koksartrozy,2145,14.01,6,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2021,2021
S72.1,Złamanie przezkrętarzowe,259,1.66,9,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2021,2021
M16.7,Inna wtórna koksartroza,156,1.02,6,H13 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA *,1a,2021,2021
M16.0,"Pierwotna, obustronna koksartroza",20948,58.7,6,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2021,2021
M16.1,Inne pierwotne koksartrozy,9070,25.42,5,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2021,2021
S72.0,Złamanie szyjki kości udowej,2477,6.91,8,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2021,2021
M87.0,Jałowa samoistna martwica kości,794,2.22,6,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2021,2021
M16.7,Inna wtórna koksartroza,740,2.08,6,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2021,2021
M16.3,Inne dysplastyczne koksartrozy,422,1.18,6,"H14 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA BIODRA Z REKONSTRUKCJĄ KOSTNĄ, ENDOPROTEZOPLASTYKA STAWU BIODROWEGO Z ZASTOSOWANIEM TRZPIENIA PRZYNASADOWEGO, KAPOPLASTYKA STAWU BIODROWEGO *",1a,2021,2021
M17.0,Pierwotna obustronna gonartroza,18045,68.96,6,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2021,2021
M17.1,Inne pierwotne gonartrozy,7022,26.8,5,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2021,2021
M17.5,Inna wtórna gonartroza,381,1.45,6,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2021,2021
M17.4,Inna wtórna obustronna gonartroza,363,1.38,5,H15 ENDOPROTEZOPLASTYKA PIERWOTNA CAŁKOWITA KOLANA *,1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,808,82.51,8,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
T84.4,"Mechaniczne powikłanie innych wewnętrznych urządzeń ortopedycznych, wszczepów i przeszczepów",69,7.0,10,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
S72.3,Złamanie trzonu kości udowej,29,2.98,13,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
T84.3,"Mechaniczne powikłania innych urządzeń kostnych, wszczepów i przeszczepów",15,1.54,8,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
T84.1,Mechaniczne powikłanie stabilizatorów wewnętrznych kości kończyny,14,1.44,12,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
S72.0,Złamanie szyjki kości udowej,11,1.13,10,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
S72.2,Złamanie podkrętarzowe,10,1.03,11,H16 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA BIODRA *,1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,1583,87.31,8,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2021,2021
T84.4,"Mechaniczne powikłanie innych wewnętrznych urządzeń ortopedycznych, wszczepów i przeszczepów",102,5.48,9,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2021,2021
T84.1,Mechaniczne powikłanie stabilizatorów wewnętrznych kości kończyny,25,1.39,7,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2021,2021
M13.8,Inne określone zapalenie stawu,20,1.11,11,H17 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA BIODRA *,1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,450,85.33,6,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2021,2021
T84.4,"Mechaniczne powikłanie innych wewnętrznych urządzeń ortopedycznych, wszczepów i przeszczepów",48,9.14,7,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2021,2021
M13.8,Inne określone zapalenie stawu,8,1.52,27,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2021,2021
M13.1,Zapalenie jednego stawu niesklasyfikowane gdzie indziej,7,1.33,10,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2021,2021
T84.3,"Mechaniczne powikłania innych urządzeń kostnych, wszczepów i przeszczepów",7,1.33,7,H18 ENDOPROTEZOPLASTYKA REWIZYJNA CZĘŚCIOWA KOLANA *,1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,641,87.55,7,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2021,2021
T84.4,"Mechaniczne powikłanie innych wewnętrznych urządzeń ortopedycznych, wszczepów i przeszczepów",52,7.11,6,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2021,2021
M13.8,Inne określone zapalenie stawu,12,1.64,10,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2021,2021
T84.1,Mechaniczne powikłanie stabilizatorów wewnętrznych kości kończyny,10,1.37,6,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2021,2021
T84.3,"Mechaniczne powikłania innych urządzeń kostnych, wszczepów i przeszczepów",10,1.37,7,H19 ENDOPROTEZOPLASTYKA REWIZYJNA CAŁKOWITA KOLANA *,1a,2021,2021
M23.5,Przewlekła niestabilność kolana,2297,22.96,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M23.2,Zestarzałe uszkodzenie łąkotki w wyniku przebytego urazu lub oderwania,1279,12.78,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M23.8,Inne wewnętrzne uszkodzenia stawu kolanowego,1130,11.29,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
S83.5,Skręcenie i naderwanie w obrębie (przedniego) (tylnego) więzadła krzyżowego kolana,1105,11.04,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M23.3,Inne uszkodzenia łąkotki,908,9.08,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
S83.2,"Rozdarcie łąkotki, świeże",541,5.41,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M75.8,Inne uszkodzenia barku,483,4.83,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
T93.3,"Następstwa zwichnięcia, skręcenia i naderwania kończyny dolnej",375,3.75,3,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
S83.7,Uraz kilku struktur kolana,359,3.59,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M23.6,Inne spontaniczne zerwania więzadeł kolana,210,2.1,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
S83.6,"Skręcenie i naderwanie innych, nie określonych części kolana",166,1.66,3,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M17.0,Pierwotna obustronna gonartroza,141,1.41,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M75.1,Zespół czepca ścięgnisto-mięśniowego,136,1.36,2,H21 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH *,1a,2021,2021
M23.8,Inne wewnętrzne uszkodzenia stawu kolanowego,3163,19.36,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M23.2,Zestarzałe uszkodzenie łąkotki w wyniku przebytego urazu lub oderwania,2981,18.25,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M23.3,Inne uszkodzenia łąkotki,2468,15.11,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
S83.2,"Rozdarcie łąkotki, świeże",1102,6.75,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
G56.0,Zespół cieśni nadgarstka,997,6.1,0,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M17.0,Pierwotna obustronna gonartroza,894,5.47,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M17.1,Inne pierwotne gonartrozy,723,4.43,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
S83.6,"Skręcenie i naderwanie innych, nie określonych części kolana",358,2.19,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
S83.7,Uraz kilku struktur kolana,350,2.14,3,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M75.8,Inne uszkodzenia barku,334,2.04,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M23.5,Przewlekła niestabilność kolana,334,2.04,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
T93.3,"Następstwa zwichnięcia, skręcenia i naderwania kończyny dolnej",269,1.65,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
S83.5,Skręcenie i naderwanie w obrębie (przedniego) (tylnego) więzadła krzyżowego kolana,246,1.51,2,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M94.2,Rozmiękanie chrząstki [chondromalacia],189,1.16,1,H22 ARTROSKOPIA LECZNICZA *,1a,2021,2021
M23.8,Inne wewnętrzne uszkodzenia stawu kolanowego,269,16.53,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M23.3,Inne uszkodzenia łąkotki,238,14.63,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M23.2,Zestarzałe uszkodzenie łąkotki w wyniku przebytego urazu lub oderwania,195,11.99,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M75.8,Inne uszkodzenia barku,85,5.22,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M17.1,Inne pierwotne gonartrozy,84,5.16,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M17.0,Pierwotna obustronna gonartroza,64,3.93,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
T93.3,"Następstwa zwichnięcia, skręcenia i naderwania kończyny dolnej",45,2.77,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
S83.7,Uraz kilku struktur kolana,40,2.46,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
S83.5,Skręcenie i naderwanie w obrębie (przedniego) (tylnego) więzadła krzyżowego kolana,40,2.46,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
S83.2,"Rozdarcie łąkotki, świeże",39,2.4,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
S83.6,"Skręcenie i naderwanie innych, nie określonych części kolana",37,2.27,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M23.5,Przewlekła niestabilność kolana,31,1.91,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M94.2,Rozmiękanie chrząstki [chondromalacia],26,1.6,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M75.1,Zespół czepca ścięgnisto-mięśniowego,25,1.54,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
G56.0,Zespół cieśni nadgarstka,20,1.23,0,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
S46.0,Uraz ścięgien rotatorów zewnętrznych barku,20,1.23,2,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
M23.0,Łąkotka cystowata,18,1.11,3,H23 ARTROSKOPIA DIAGNOSTYCZNO - LECZNICZA *,1a,2021,2021
S72.1,Złamanie przezkrętarzowe,267,13.93,5,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S82.7,Mnogie złamania podudzia,198,10.26,5,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M20.1,Paluch koślawy [Hallux valgus](nabyty),96,5.03,3,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M17.0,Pierwotna obustronna gonartroza,92,4.82,4,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S72.0,Złamanie szyjki kości udowej,91,4.76,8,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S82.1,Złamanie nasady bliższej piszczeli,72,3.77,7,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S83.7,Uraz kilku struktur kolana,70,3.66,2,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M24.2,Choroby więzadeł,59,3.09,2,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M23.8,Inne wewnętrzne uszkodzenia stawu kolanowego,58,3.04,3,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S72.3,Złamanie trzonu kości udowej,58,2.98,8,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S72.4,Złamanie nasady dalszej kości udowej,51,2.67,9,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M20.5,Inne znieksztalcenia palców stóp (nabyte),49,2.57,2,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S72.2,Złamanie podkrętarzowe,48,2.51,7,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M21.6,Inne nabyte zniekształcenia stawu skokowego i stopy,47,2.46,3,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S82.6,Złamanie kostki bocznej,37,1.94,4,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
T93.3,"Następstwa zwichnięcia, skręcenia i naderwania kończyny dolnej",34,1.78,3,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M23.3,Inne uszkodzenia łąkotki,33,1.73,2,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M23.2,Zestarzałe uszkodzenie łąkotki w wyniku przebytego urazu lub oderwania,31,1.62,2,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
S76.1,Uraz ścięgna i mięśnia czworogłowego uda,30,1.57,4,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
T84.0,Mechaniczne powikłanie wewnętrznych protez stawów,29,1.52,8,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M05.9,"Sero-dodatnie reumatoidalne zapalenie stawów, nie określone",25,1.31,7,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
T93.2,Następstwa innych złamań kończyny dolnej,27,1.31,5,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M17.1,Inne pierwotne gonartrozy,22,1.15,3,H31E KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY > 65 R.Ż. *,1a,2021,2021
M23.5,Przewlekła niestabilność kolana,1939,14.08,2,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
M23.8,Inne wewnętrzne uszkodzenia stawu kolanowego,1658,12.04,2,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
T93.3,"Następstwa zwichnięcia, skręcenia i naderwania kończyny dolnej",1041,7.56,3,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
S83.7,Uraz kilku struktur kolana,914,6.64,3,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
S82.7,Mnogie złamania podudzia,840,6.05,4,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
S83.5,Skręcenie i naderwanie w obrębie (przedniego) (tylnego) więzadła krzyżowego kolana,726,5.27,2,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
M23.2,Zestarzałe uszkodzenie łąkotki w wyniku przebytego urazu lub oderwania,527,3.83,2,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
M23.3,Inne uszkodzenia łąkotki,521,3.78,2,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
M24.2,Choroby więzadeł,361,2.62,2,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
M20.1,Paluch koślawy [Hallux valgus](nabyty),293,2.13,2,H31F KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 66 R.Ż. *,1a,2021,2021
