disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
J69.8,Zapalenie płuc wywołane innymi ciałami stałymi lub ciekłymi,83,6.24,8,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
J70.9,Zaburzenia układu oddechowego wywołane nieokreślonymi czynnikami zewnętrznymi,79,5.94,6,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
J68.0,"Zapalenie oskrzeli i płuc wywołane czynnikami chemicznymi, gazami lub parami",46,3.46,6,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
J68.3,"Inne ostre lub podostre stany układu oddechowego wywołane przez czynniki chemiczne, gazy lub pary",37,2.78,4,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
J95.4,Zespół Mendelsona,30,2.25,10,D49 USZKODZENIA INHALACYJNE PŁUC,1a,2009,2009
J84.1,Inne choroby tkanki śródmiąższowej płuc ze zwłóknieniem,2746,36.13,7,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
J84.9,Nieokreślona choroba tkanki śródmiąższowej płuc,2342,30.81,7,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
J84.8,Inne określone choroby tkanki śródmiąższowej płuc,1259,16.56,7,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
J84.0,Choroby pęcherzyków płucnych i tkanki okołopęcherzykowej,361,4.75,7,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
J60,Pylica górników kopalń węgla,334,4.39,9,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
J62.8,Pylica wywołana innymi pyłami zawierającymi krzemionkę,155,2.04,7,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
J64,Nieokreślona pylica płuc,106,1.39,7,D50 ZWŁÓKNIENIE I PYLICA PŁUC,1a,2009,2009
J93.1,Inna samoistna odma opłucnowa,710,36.22,7,D51 ODMA OPŁUCNOWA,1a,2009,2009
J93.8,Inna odma opłucnowa,656,33.47,7,D51 ODMA OPŁUCNOWA,1a,2009,2009
J93.9,Nieokreślona odma opłucnowa,356,18.16,6,D51 ODMA OPŁUCNOWA,1a,2009,2009
J93.0,Odma opłucnowa samoistna z wysiłku,252,12.86,6,D51 ODMA OPŁUCNOWA,1a,2009,2009
J96.1,Przewlekła niewydolność oddechowa,15218,60.53,9,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
J96.0,Ostra niewydolność oddechowa,4873,19.38,7,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
J96.9,Nieokreślona niewydolność oddechowa,3949,15.71,8,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
R09.2,Zatrzymanie oddechu,759,3.02,4,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
J80,Zespół ciężkiej niewydolności oddechowej u dorosłych,489,1.94,8,D52 NIEWYDOLNOŚĆ ODDECHOWA,1a,2009,2009
I27.0,Pierwotne nadciśnienie płucne,892,99.55,7,D53 NADCIŚNIENIE PŁUCNE > 17 R.Ż.,1a,2009,2009
R09.1,Zapalenie opłucnej,552,100.0,8,D54 ZAPALENIE OPŁUCNEJ,1a,2009,2009
D86.0,Sarkoidoza płucna,1657,27.48,5,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
D86.2,Sarkoidoza płucna współistniejąca z sarkoidozą węzłów chłonnych,1600,26.53,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
M31.3,Ziarniniakowatość Wegenera,799,13.25,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
D86.1,Sarkoidoza węzłów chłonnych,680,11.28,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
D86.9,Nieokreślona sarkoidoza,324,5.37,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
D86.8,Sarkoidoza innych narządów oraz wielonarządowa,269,4.46,6,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
M31.0,Alergiczne zapalenie naczyń,160,2.65,6,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
M30.1,Guzkowe zapalenie naczyń z zajęciem płuc [Zespół Churg-Straussa],155,2.57,4,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
J67.2,Płuco hodowców ptaków,111,1.84,6,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
J67.9,Zapalenie płuc z nadwrażliwości wywołane nieokreślonym pyłem organicznym,108,1.79,5,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
J82,Eozynofilia płucna niesklasyfikowana gdzie indziej,66,1.09,6,"D55 ZIARNINIAKI, CHOROBY PŁUC ALERGICZNE I Z AUTOIMMUNIZACJI",1a,2009,2009
Q33.6,Niedorozwój lub dysplazja płuca,13,30.95,5,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
Q33.8,Inne wrodzone wady rozwojowe płuc,9,21.43,5,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
Q33.9,"Wrodzona wada rozwojowa płuca, nie określona",9,21.43,4,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
Q33.0,Wrodzona torbielowatość płuc,7,16.67,4,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
Q79.0,Wrodzona przepuklina przeponowa,3,7.14,6,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
Q33.3,Niewytworzenie płuca,1,2.38,9,D56 CIĘŻKIE WADY ROZWOJOWE < 18 R.Ż,1a,2009,2009
I20.0,Dusznica niestabilna,46,63.01,22,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,15,20.55,36,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,11,15.07,28,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I21.4,Ostry zawał serca podwsierdziowy,6,8.22,39,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,5,6.85,15,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I21.9,"Ostry zawał serca, nie określony",4,5.48,19,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,3,4.11,25,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I24.0,Zakrzepica tętnicy wieńcowej bez zawału serca,1,1.37,15,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I20.1,Dusznica bolesna z udokumentowanym skurczem naczyń wieńcowych,1,1.37,18,E04 POMOSTOWANIE NACZYŃ WIEŃCOWYCH Z PLASTYKĄ *,1a,2009,2009
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",2281,26.67,10,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
I48,Migotanie i trzepotanie przedsionków,1279,14.95,10,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),929,10.86,10,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
E10.5,Cukrzyca insulinozależna (z powikłaniami w zakresie krążenia obwodowego),768,8.98,8,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
I13.9,"Choroba nadciśnieniowa z zajęciem serca i nerek, nie określona",399,4.67,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
I65.2,Niedrożność i zwężenie tętnicy szyjnej wewnętrznej,322,3.76,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
I05.9,"Wada zastawki dwudzielnej, nie określona",210,2.46,9,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
J90,Wysięk opłucnowy niesklasyfikowany gdzie indziej,184,2.15,10,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
I50.1,Niewydolność serca lewokomorowa,178,2.08,11,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
J44.8,Inna określona przewlekła zaporowa choroba płuc,156,1.82,12,E05 POMOSTOWANIE NACZYŃ WIEŃCOWYCH > 69 R.Ż. LUB Z PW *,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,141,30.99,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,107,23.52,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2009,2009
I21.4,Ostry zawał serca podwsierdziowy,79,17.36,8,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2009,2009
I20.0,Dusznica niestabilna,49,10.77,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,39,8.57,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,38,8.35,6,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2009,2009
I21.9,"Ostry zawał serca, nie określony",10,2.2,7,E11 OZW - LECZENIE INWAZYJNE DWUETAPOWE > 3 DNI *,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,4429,25.39,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,3986,22.85,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2009,2009
I20.0,Dusznica niestabilna,3847,22.05,3,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2009,2009
I21.4,Ostry zawał serca podwsierdziowy,3126,17.92,4,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2009,2009
I21.9,"Ostry zawał serca, nie określony",957,5.49,6,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,835,4.79,5,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,636,3.65,6,E12 OZW - LECZENIE INWAZYJNE ZŁOŻONE *,1a,2009,2009
I20.0,Dusznica niestabilna,10534,26.65,5,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,7919,20.03,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2009,2009
I21.4,Ostry zawał serca podwsierdziowy,7521,19.03,5,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,7428,18.79,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2009,2009
I21.9,"Ostry zawał serca, nie określony",3228,8.17,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,2171,5.49,6,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,1816,4.59,7,E13 OZW - LECZENIE INWAZYJNE > 3 DNI *,1a,2009,2009
I20.0,Dusznica niestabilna,8101,48.14,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2009,2009
I21.4,Ostry zawał serca podwsierdziowy,3051,18.13,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,1911,11.36,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,1848,10.98,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2009,2009
I21.9,"Ostry zawał serca, nie określony",951,5.65,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,468,2.78,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,467,2.78,2,E14 OZW - LECZENIE INWAZYJNE < 4 DNI *,1a,2009,2009
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",3432,12.38,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I48,Migotanie i trzepotanie przedsionków,3373,12.16,7,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I50.0,Niewydolność serca zastoinowa,3205,11.56,8,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I50.1,Niewydolność serca lewokomorowa,1758,6.34,7,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),471,1.7,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
J44.8,Inna określona przewlekła zaporowa choroba płuc,309,1.11,7,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
J18.9,Nieokreślone zapalenie płuc,293,1.06,11,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I20.0,Dusznica niestabilna,16049,57.87,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,3663,13.21,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,2787,10.05,6,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,2598,9.37,7,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,1582,5.7,7,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I22.9,Ponowny ostry zawał serca o nieokreślonym umiejscowienu,476,1.72,8,E16 OZW > 69 R.Ż. LUB Z PW,1a,2009,2009
I20.0,Dusznica niestabilna,10013,66.9,5,E17 OZW < 70 R.Ż.,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,1727,11.54,4,E17 OZW < 70 R.Ż.,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,1605,10.72,4,E17 OZW < 70 R.Ż.,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,646,4.32,5,E17 OZW < 70 R.Ż.,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,594,3.97,4,E17 OZW < 70 R.Ż.,1a,2009,2009
I20.1,Dusznica bolesna z udokumentowanym skurczem naczyń wieńcowych,212,1.42,5,E17 OZW < 70 R.Ż.,1a,2009,2009
I21.4,Ostry zawał serca podwsierdziowy,8052,53.27,7,E18 OZW BEZ UNIESIENIA ST,1a,2009,2009
I21.9,"Ostry zawał serca, nie określony",7178,47.49,6,E18 OZW BEZ UNIESIENIA ST,1a,2009,2009
I21.1,Ostry zawał serca pełnościenny ściany dolnej,145,48.17,7,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2009,2009
I21.0,Ostry zawał serca pełnościenny ściany przedniej,102,33.89,5,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2009,2009
I21.2,Ostry zawał serca pełnościenny o innej lokalizacji,26,8.64,6,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2009,2009
I21.9,"Ostry zawał serca, nie określony",16,5.32,6,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2009,2009
I21.3,Ostry zawał serca pełnościenny o nieokreślonym umiejscowieniu,8,2.66,3,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2009,2009
I21.4,Ostry zawał serca podwsierdziowy,5,1.66,1,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2009,2009
I24.0,Zakrzepica tętnicy wieńcowej bez zawału serca,4,1.33,8,E19 OZW - LECZENIE Z ZASTOSOWANIEM LEKU TROMBOLITYCZNEGO DRUGIEJ/ TRZECIEJ GENERACJI,1a,2009,2009
I33.9,"Ostre zapalenie wsierdzia, nie określone",127,87.59,12,E38 USUNIĘCIE PRZEZŻYLNE ELEKTROD W PRZYPADKU POWIKŁAŃ,1a,2009,2009
I33.0,Ostre i podostre zakaźne zapalenie wsierdzia,18,12.41,15,E38 USUNIĘCIE PRZEZŻYLNE ELEKTROD W PRZYPADKU POWIKŁAŃ,1a,2009,2009
I33.9,"Ostre zapalenie wsierdzia, nie określone",574,51.2,19,E51 ZAPALENIE WSIERDZIA,1a,2009,2009
I33.0,Ostre i podostre zakaźne zapalenie wsierdzia,556,49.6,20,E51 ZAPALENIE WSIERDZIA,1a,2009,2009
I50.0,Niewydolność serca zastoinowa,5677,52.17,9,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2009,2009
I50.1,Niewydolność serca lewokomorowa,3210,29.5,8,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2009,2009
I50.9,"Niewydolność serca, nie określona",1969,18.09,9,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2009,2009
R57.0,Wstrząs kardiogenny,283,2.6,5,E52 ZAAWANSOWANA NIEWYDOLNOŚĆ KRĄŻENIA,1a,2009,2009
I50.0,Niewydolność serca zastoinowa,72847,46.15,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
I50.9,"Niewydolność serca, nie określona",62022,39.29,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
I50.1,Niewydolność serca lewokomorowa,23389,14.82,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
I48,Migotanie i trzepotanie przedsionków,44223,28.02,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",22045,13.97,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
J18.9,Nieokreślone zapalenie płuc,5024,3.18,9,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
J44.8,Inna określona przewlekła zaporowa choroba płuc,3490,2.21,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
J18.0,Nieokreślone odoskrzelowe zapalenie płuc,1813,1.15,10,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),1658,1.05,7,E53 NIEWYDOLNOŚĆ KRĄŻENIA > 69 R.Ż. LUB Z PW,1a,2009,2009
I50.0,Niewydolność serca zastoinowa,9765,43.95,7,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2009,2009
I50.9,"Niewydolność serca, nie określona",8845,39.81,6,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2009,2009
I50.1,Niewydolność serca lewokomorowa,3483,15.68,6,E54 NIEWYDOLNOŚĆ KRĄŻENIA < 70 R.Ż. BEZ PW,1a,2009,2009
I80.2,Zapalenie i zakrzepowe zapalenie żył innych naczyń głębokich kończyn dolnych,4837,67.56,7,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2009,2009
I80.3,"Zapalenie i zakrzepowe zapalenie żył kończyn dolnych, nie określone",1519,21.22,7,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2009,2009
I80.1,Zapalenie i zakrzepowe zapalenie żyły udowej,764,10.67,7,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2009,2009
I82.2,Zator i zakrzep żyły głównej,74,1.03,7,E55 ZAKRZEPICA ŻYŁ GŁĘBOKICH,1a,2009,2009
I25.0,Choroba serca i naczyń krwionośnych w przebiegu miażdżycy,16507,25.34,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I25.9,"Przewlekła choroba niedokrwienna serca, nie określona",13804,21.19,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I20.8,Inne postacie dusznicy bolesnej,8932,13.71,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I20.9,"Dusznica bolesna, nie określona",6998,10.74,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I25.1,Choroba serca w przebiegu miażdżycy,6045,9.28,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I25.8,Inne postacie przewlekłej choroby niedokrwiennej serca,5302,8.14,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I25.2,Stary (przebyty) zawał serca,2678,4.11,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I25.5,Kardiomiopatia niedokrwienna,2247,3.45,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I24.8,Inne postacie ostrej choroby niedokrwiennej serca,1705,2.62,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I24.9,"Ostra choroba niedokrwienna serca, nie określona",1309,2.01,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I48,Migotanie i trzepotanie przedsionków,9681,14.86,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",8673,13.31,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I50.0,Niewydolność serca zastoinowa,3767,5.78,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I50.1,Niewydolność serca lewokomorowa,1568,2.41,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),1415,2.17,4,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I49.3,Przedwczesna depolaryzacja (pobudzenie) komór,1126,1.73,5,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
J44.8,Inna określona przewlekła zaporowa choroba płuc,893,1.37,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I49.8,Inne określone zaburzenia rytmu serca,884,1.36,6,E56 CHOROBA NIEDOKRWIENNA SERCA > 69 R.Ż. LUB Z PW,1a,2009,2009
I25.0,Choroba serca i naczyń krwionośnych w przebiegu miażdżycy,12006,22.74,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I25.9,"Przewlekła choroba niedokrwienna serca, nie określona",10678,20.22,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I20.8,Inne postacie dusznicy bolesnej,8961,16.97,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I20.9,"Dusznica bolesna, nie określona",7343,13.91,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I25.1,Choroba serca w przebiegu miażdżycy,4521,8.56,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I25.8,Inne postacie przewlekłej choroby niedokrwiennej serca,4266,8.08,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I25.2,Stary (przebyty) zawał serca,2049,3.88,3,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I24.8,Inne postacie ostrej choroby niedokrwiennej serca,1359,2.57,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I24.9,"Ostra choroba niedokrwienna serca, nie określona",1025,1.94,4,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I25.5,Kardiomiopatia niedokrwienna,904,1.71,5,E57 CHOROBA NIEDOKRWIENNA SERCA > 17 R.Ż. < 70 R.Ż. BEZ PW,1a,2009,2009
I46.9,"Zatrzymanie krążenia, nie określone",2729,62.07,1,E59 NAGŁE ZATRZYMANIE KRĄŻENIA,1a,2009,2009
