disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
I13.9,"Choroba nadciśnieniowa z zajęciem serca i nerek, nie określona",77,3.71,5,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
I15.2,Nadciśnienie wtórne do zaburzeń układu wewnątrzwydzielniczego,67,3.22,5,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
I15.9,"Nadciśnienie wtórne, nie określone",48,2.31,6,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
I15.0,Nadciśnienie naczyniowo-nerkowe,39,1.88,5,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
I13.1,"Choroba nadciśnieniowa z zajęciem serca i nerek, z niewydolnością nerek",26,1.25,6,E87 CIĘŻKIE NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
I10,Samoistne (pierwotne) nadciśnienie,44516,67.3,4,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
I11.9,Choroba nadciśnieniowa z zajęciem serca bez (zastoinowej) niewydolności serca,15691,23.72,4,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
I11.0,"Choroba nadciśnieniowa z zajęciem serca, z (zastoinową) niewydolnością serca",4614,6.98,4,E88 NADCIŚNIENIE TĘTNICZE > 17 R.Ż.,1a,2012,2012
K22.2,Niedrożność przełyku,960,20.74,1,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
I85.9,Żylaki przełyku bez krwawienia,935,20.2,2,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
K22.8,Inne określone choroby przełyku,908,19.62,0,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
T18.1,Ciało obce w przełyku,891,19.25,1,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
K22.0,Achalazja wpustu,363,7.84,2,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
D13.0,Nowotwór niezłośliwy (przełyk),99,2.14,1,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
C15.1,Nowotwór złośliwy (piersiowa część przełyku),88,1.9,2,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
C15.8,Nowotwór złośliwy (zmiana przekraczająca granice przełyku),67,1.45,2,F03 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU *,1a,2012,2012
I10,Samoistne (pierwotne) nadciśnienie,3513,52.38,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
D50.9,Nieokreślone niedokrwistości z niedoboru żelaza,247,3.68,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
E11.9,Cukrzyca insulinoniezależna (bez powikłań),216,3.22,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
D64.9,Nieokreślona niedokrwistość,207,3.09,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
I49.9,"Zaburzenia rytmu serca, nie określone",151,2.25,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
D50.0,Niedokrwistość z niedoboru żelaza spowodowana (przewlekłą) utratą krwi,123,1.83,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
I48,Migotanie i trzepotanie przedsionków,108,1.61,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
I11.9,Choroba nadciśnieniowa z zajęciem serca bez (zastoinowej) niewydolności serca,98,1.46,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
E10.9,Cukrzyca insulinozależna (bez powikłań),88,1.31,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
E14.9,Cukrzyca nie określona (bez powikłań),77,1.15,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
J45.9,Nieokreślona dychawica oskrzelowa,74,1.1,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
E66.9,"Otyłość, nie określona",73,1.09,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
D50.8,Inne niedokrwistości z niedoboru żelaza,73,1.09,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
E66.8,Inne postacie otyłości,72,1.07,0,F04 DIAGNOSTYCZNE I MAŁE  ZABIEGI PRZEWODU POKARMOWEGO *,1a,2012,2012
K21.9,Zarzucanie żołądkowo-przełykowe bez zapalenia przełyku,8445,31.66,2,F07 CHOROBY PRZEŁYKU,1a,2012,2012
K21.0,Zarzucanie (refluks) żołądkowo-przełykowe z zapaleniem przełyku,6103,22.88,3,F07 CHOROBY PRZEŁYKU,1a,2012,2012
K20,Zapalenie przełyku,3789,14.2,4,F07 CHOROBY PRZEŁYKU,1a,2012,2012
K22.8,Inne określone choroby przełyku,2865,10.74,3,F07 CHOROBY PRZEŁYKU,1a,2012,2012
K22.9,"Choroba przełyku, nie określona",941,3.53,3,F07 CHOROBY PRZEŁYKU,1a,2012,2012
K22.1,Wrzód przełyku,616,2.31,5,F07 CHOROBY PRZEŁYKU,1a,2012,2012
C15.9,"Nowotwór złośliwy (przełyk, nie określony)",586,2.2,5,F07 CHOROBY PRZEŁYKU,1a,2012,2012
K22.2,Niedrożność przełyku,432,1.62,3,F07 CHOROBY PRZEŁYKU,1a,2012,2012
I85.9,Żylaki przełyku bez krwawienia,395,1.48,3,F07 CHOROBY PRZEŁYKU,1a,2012,2012
C15.1,Nowotwór złośliwy (piersiowa część przełyku),332,1.24,5,F07 CHOROBY PRZEŁYKU,1a,2012,2012
C15.8,Nowotwór złośliwy (zmiana przekraczająca granice przełyku),318,1.19,5,F07 CHOROBY PRZEŁYKU,1a,2012,2012
K22.0,Achalazja wpustu,290,1.09,4,F07 CHOROBY PRZEŁYKU,1a,2012,2012
C16.2,Nowotwór złośliwy (trzon żołądka),682,16.47,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",558,13.48,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.0,Nowotwór złośliwy (wpust),253,6.11,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.4,Nowotwór złośliwy (odźwiernik),225,5.43,15,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),207,5.0,17,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),163,3.94,12,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.3,Nowotwór złośliwy (ujście odźwiernika),152,3.67,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.5,"Nowotwór złośliwy (krzywizna mniejsza żołądka, nie określona)",105,2.54,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),93,2.25,13,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.1,Wrzód żołądka (ostry z przedziurawieniem),69,1.67,12,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.1,Nowotwór złośliwy (dno żołądka),66,1.59,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K31.1,Zwężenie przerostowe odźwiernika dorosłych,65,1.57,16,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K31.8,Inne określone choroby żołądka i dwunastnicy,52,1.26,14,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K26.1,Wrzód dwunastnicy (ostry z przedziurawieniem),45,1.09,13,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.5,Wrzód żołądka (przewlekły lub nieokreślony z przedziurawieniem),44,1.06,12,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
E66.0,Otyłość spowodowana nadmierną podażą energii,624,15.07,4,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
E66.9,"Otyłość, nie określona",196,4.73,4,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
E66.8,Inne postacie otyłości,154,3.72,5,F11 KOMPLEKSOWE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
E66.0,Otyłość spowodowana nadmierną podażą energii,463,6.41,3,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
R13,Dysfagia,307,4.25,6,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
E66.9,"Otyłość, nie określona",281,3.89,2,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.1,Wrzód żołądka (ostry z przedziurawieniem),1959,27.12,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K26.1,Wrzód dwunastnicy (ostry z przedziurawieniem),724,10.02,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.5,Wrzód żołądka (przewlekły lub nieokreślony z przedziurawieniem),635,8.79,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K31.8,Inne określone choroby żołądka i dwunastnicy,553,7.66,5,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K26.5,Wrzód dwunastnicy (przewlekły lub nieokreślony z przedziurawieniem),243,3.36,8,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),241,3.34,8,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),192,2.66,14,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K31.5,Niedrożność dwunastnicy,191,2.64,15,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",155,2.15,12,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
C16.2,Nowotwór złośliwy (trzon żołądka),115,1.59,11,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K31.6,Przetoka żołądka lub dwunastnicy,109,1.51,11,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K28.1,Wrzód żołądka i jelit (ostry z przedziurawieniem),75,1.04,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
D13.1,Nowotwór niezłośliwy (żołądek),72,1.0,7,F12 DUŻE ZABIEGI ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.7,"Zapalenie żołądka, nie określone",3917,14.06,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",2995,10.75,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.6,Inne zapalenia żołądka,2433,8.73,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.5,"Przewlekłe zapalenie żołądka, nie określone",2136,7.67,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.3,Przewlekłe powierzchowne zapalenie żołądka,1617,5.8,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
D13.1,Nowotwór niezłośliwy (żołądek),1415,5.08,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K31.8,Inne określone choroby żołądka i dwunastnicy,1321,4.74,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.1,Inne ostre zapalenie żołądka,1203,4.32,3,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),1085,3.89,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.9,Wrzód żołądka (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),767,2.75,3,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
Z43.1,Opieka nad pacjentami z gastrostomią,754,2.71,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K31.9,"Choroba żołądka i dwunastnicy, nie określone",647,2.32,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.8,Zapalenie dwunastnicy,606,2.18,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K26.9,Wrzód dwunastnicy (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),498,1.79,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),483,1.73,3,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K26.7,Wrzód dwunastnicy (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),373,1.34,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.4,Przewlekłe zanikowe zapalenie żołądka,334,1.2,3,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K25.3,Wrzód żołądka (ostry bez wzmianki o krwotoku lub przedziurawieniu),331,1.19,4,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K26.3,Wrzód dwunastnicy (ostry bez wzmianki o krwotoku lub przedziurawieniu),302,1.08,3,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
T18.2,Ciało obce w żołądku,295,1.06,1,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
R13,Dysfagia,2166,7.77,2,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
E66.0,Otyłość spowodowana nadmierną podażą energii,718,2.58,0,F13 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY *,1a,2012,2012
K29.7,"Zapalenie żołądka, nie określone",10607,15.92,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K29.9,"Zapalenie żołądka i dwunastnicy, nie określone",8728,13.1,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K29.1,Inne ostre zapalenie żołądka,8466,12.71,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K29.6,Inne zapalenia żołądka,6195,9.3,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K29.5,"Przewlekłe zapalenie żołądka, nie określone",5197,7.8,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K29.3,Przewlekłe powierzchowne zapalenie żołądka,4413,6.63,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K25.9,Wrzód żołądka (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),2719,4.08,5,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K31.8,Inne określone choroby żołądka i dwunastnicy,2174,3.26,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K29.8,Zapalenie dwunastnicy,1721,2.58,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K26.9,Wrzód dwunastnicy (nie określony jako ostry lub przewlekły bez wzmianki o krwotoku lub przedziurawieniu),1691,2.54,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
C16.9,"Nowotwór złośliwy (żołądek, nie określony)",1645,2.47,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
D37.1,Nowotwór o nieokreślonym charakterze (żołądek),1516,2.28,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K25.7,Wrzód żołądka (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),1396,2.1,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K25.3,Wrzód żołądka (ostry bez wzmianki o krwotoku lub przedziurawieniu),1075,1.61,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K26.3,Wrzód dwunastnicy (ostry bez wzmianki o krwotoku lub przedziurawieniu),989,1.48,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K29.4,Przewlekłe zanikowe zapalenie żołądka,905,1.36,5,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K26.7,Wrzód dwunastnicy (przewlekły bez wzmianki o krwotoku lub przedziurawieniu),830,1.25,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K31.9,"Choroba żołądka i dwunastnicy, nie określone",712,1.07,3,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
C16.8,Nowotwór złośliwy (zmiana przekraczająca granice żołądka),694,1.04,4,F16 CHOROBY ŻOŁĄDKA I DWUNASTNICY,1a,2012,2012
K56.5,Zrosty jelitowe z niedrożnością,480,7.55,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K52.9,"Niezakaźne zapalenie żołądkowo-jelitowe i jelita grubego, nie określone",457,7.18,0,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K56.6,Inne i nieokreślone postacie niedrożności jelitowej,451,7.09,11,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K63.9,"Choroba jelita, nie określona",411,6.46,3,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K65.0,Ostre zapalenie otrzewnej,393,6.18,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
R10.0,Ostry brzuch,302,4.75,6,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K56.7,"Niedrożność, nie określona",248,3.9,11,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K63.8,Inne określone choroby jelit,238,3.74,3,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K63.2,Przetoka jelitowa,201,3.16,14,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K63.1,Przedziurawienie jelita (nieurazowe),201,3.16,11,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K56.2,Skręt jelita,137,2.15,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K56.4,Inne postacie zatkania jelita,123,1.93,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
R19.8,Inne objawy podmiotowe i przedmiotowe dotyczące przewodu pokarmowego i brzucha,116,1.82,4,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
C26.8,Nowotwór złośliwy (zmiana przekraczająca granice narządów trawiennych),105,1.65,12,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K66.0,Zrosty otrzewnowe,77,1.21,8,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
R10.3,Ból zlokalizowany w innych okolicach podbrzusza,75,1.18,4,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K56.3,Niedrożność wywołana kamieniem żółciowym,70,1.1,14,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
S36.4,Uraz jelita cienkiego,140,2.2,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
Q43.0,Uchyłek Meckela,221,3.47,7,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K55.0,Ostre naczyniowe zaburzenia jelit,203,3.19,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K90.0,Choroba trzewna [celiakia],146,2.3,2,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),128,2.01,10,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
D13.3,Nowotwór niezłośliwy (inne i nieokreślone części jelita cienkiego),87,1.37,1,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K90.9,"Nieprawidłowe wchłanianie jelitowe, nie określone",80,1.26,3,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
Z43.2,Opieka nad pacjentami z ileostomią,80,1.26,9,F22 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO *,1a,2012,2012
K90.0,Choroba trzewna [celiakia],2226,27.79,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K90.9,"Nieprawidłowe wchłanianie jelitowe, nie określone",1556,19.42,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K90.4,"Nieprawidłowe wchłanianie wywołane przez nietolerancję, niesklasyfikowane gdzie indziej",961,12.0,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K91.2,Nieprawidłowe wchłanianie po zabiegach chirurgicznych niesklasyfikowane gdzie indziej,465,5.8,4,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
T18.9,"Ciało obce przewodu pokarmowego, część nieokreślona",416,5.19,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K57.1,Choroba uchyłkowa jelita cienkiego bez przedziurawienia lub ropnia,293,3.66,4,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
Q43.1,Choroba Hirschprunga,266,3.32,3,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K55.8,Inne naczyniowe zaburzenia jelit,237,2.96,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K55.0,Ostre naczyniowe zaburzenia jelit,221,2.76,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
D37.2,Nowotwór o nieokreślonym charakterze (jelito cienkie),207,2.58,5,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
C78.8,Wtórny nowotwór złośliwy innych i nieokreślonych części przewodu pokarmowego,185,2.31,7,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K55.1,Przewlekłe naczyniowe zaburzenia jelit,147,1.83,6,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
T18.8,Ciało obce innej lub mnogich części przewodu pokarmowego,140,1.75,2,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
K55.9,"Naczyniowe zaburzenia jelit, nie określone",104,1.3,5,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
R19.2,Widoczna perystaltyka jelitowa,85,1.06,3,F26 CHOROBY JELITA CIENKIEGO (BEZ CHORÓB ZAPALNYCH),1a,2012,2012
C20,Nowotwór złośliwy odbytnicy,4333,32.21,12,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
C18.2,Nowotwór złośliwy (okrężnica wstępująca),1337,9.94,12,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
D37.4,Nowotwór o nieokreślonym charakterze (okrężnica),1323,9.83,10,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
C19,Nowotwór złośliwy zgięcia esiczo-odbytniczego,985,7.32,11,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
C18.0,Nowotwór złośliwy (jelito ślepe),858,6.38,12,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
C18.7,Nowotwór złośliwy (esica),743,5.52,11,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
C18.3,Nowotwór złośliwy (zgięcie wątrobowe),637,4.73,11,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
C18.4,Nowotwór złośliwy (okrężnica poprzeczna),605,4.5,12,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
C18.5,Nowotwór złośliwy (zgięcie śledzionowe),414,3.08,13,F31 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO *,1a,2012,2012
